cell_name	q_mean	q_std	read_count
c4898	3.6477375242058896	1.1754305518597774	6
c4902	0.5917204242206828	1.4599180119444348	1
c4906	0.7883732119201396	1.3911547948232748	1
c4909	1.763019411345964	1.1395846527047473	2
c4910	1.763087434186365	1.1319388857699515	2
c4911	0.1953243073435027	1.337633121171086	1
c4917	1.6644583276822398	1.3046519697685552	2
c4920	2.156235754503282	1.6075285924915734	0
c4921	0.5943241277253604	1.159547337249175	1
c4922	0.6022331498904744	1.1733944312830744	1
c4923	1.9268447338991015	1.6158453525547471	0
c4929	3.422723903466031	1.2781009249670652	5
c4936	0.4032043336288854	1.3816969412658149	1
c4940	1.541187347648181	1.320333785194007	2
c4944	2.369746249664124	1.291568945861964	3
c4946	1.2656975297506765	1.234185032375411	2
c4947	1.4628259459232007	1.5596143276112548	0
c4956	1.0831930088004529	1.6564016418657117	0
c4958	1.3842146353852525	1.544820967081843	0
c4961	2.9465711975326925	1.2586369594615217	4
c4965	0.4440424192958538	1.519517622405006	0
c4969	1.2639799354454673	1.7491766535534137	0
c4971	1.6147320828667175	1.7498213296287328	0
c4974	1.412529651664019	1.7350959350319224	0
c4976	0.969383875442937	1.188451056434951	2
c4978	3.13465914207703	1.1005249915327366	6
c4983	1.089420016273269	1.192492581032366	1
c4984	1.599415583844693	1.1150429074952573	2
c4985	1.4689037344762736	1.7467989091978071	0
c4989	2.153553919195489	1.0823241263715273	3
c4990	1.253216244482836	1.2255590527429048	1
c4991	1.0977554144825716	1.5328881877779257	0
c4996	0.2568785221817985	1.389288345369642	1
c4997	1.3308024141661996	1.7542033916612396	0
c5002	0.4843814370817844	1.4304935396003915	1
c5004	1.6629346646462937	1.6108106792787606	0
c5008	1.8507925248559844	1.6040072367109175	0
c5009	2.3187986073307325	1.2368210718204096	3
c5012	1.903060264493328	1.6088295862663704	0
c5017	2.848692968353388	1.2657782695067945	4
c5024	1.5527950708908045	1.584335898728899	0
c5026	0.5300859663678891	1.3616195923730157	1
c5028	0.3932198967036746	1.405292731760513	1
c5040	1.0123237299808696	1.5832828990053247	0
c5041	1.037934864825429	1.657066217210985	0
c5043	1.6712101248549125	1.661800683540253	0
c5051	1.5948559572249985	1.2471171974151618	2
c5053	1.1101326745862887	1.704316049436218	0
c5055	1.3537612884663943	1.7585788425339324	0
c5058	2.138453023455906	1.6246388250901402	0
c5063	1.3766768144003692	1.532993767213782	0
c5066	0.29493560973582	1.3167392353731688	1
c5072	3.06081893485344	1.2917875039313875	3
c5078	1.5288994357521548	1.2902525195887344	2
c5080	2.237499302149529	1.2788962528332295	3
c5083	0.8680011714121417	1.209128499886009	1
c5084	1.403974645057818	1.1184188824762935	2
c5103	0.5857162007257137	1.1921308640161268	1
c5104	0.5971058600440614	1.173175263465317	1
c5106	0.9501867621166152	1.6366491647687822	0
c5109	0.8611334927489821	1.382402104702768	1
c5118	5.4142875630371545	1.2839853606751328	8
c5122	3.430342061062959	1.24061421516345	5
c5124	1.6573359181566152	1.6749126455126724	0
c5127	0.1117564821777347	1.169482995002882	1
c5128	0.9756403959258156	1.3083562852098771	0
c5130	0.2725692503379857	1.3887704185884044	1
c5131	0.6194051680319028	1.1744781619513882	1
c5132	1.174919468209839	1.0931052464110436	2
c5140	0.0845837056104027	1.3144186812297616	1
c5141	2.1319000737478597	1.3873752276079496	0
c5142	2.1296431911523084	1.3817938082843295	0
c5144	0.7766967262504341	1.5006783245504245	0
c5148	0.3402803104252682	1.586573892768442	0
c5151	1.9146003375311127	1.6324076526671203	0
c5153	1.9858945039571163	1.3862893841271826	0
c5154	1.9838022962198965	1.3823431919987004	0
c5157	1.927413425635936	1.6150580316691183	0
c5162	2.1292637991729464	1.2621880860556045	2
c5164	1.2272077398776549	1.7488044283202704	0
c5168	2.9824701681453787	1.243147441412438	4
c5169	0.2362428615563979	1.3046526199724695	1
c5171	1.2653352789098404	1.3100953673154652	2
c5174	0.3508839801112218	1.34432379976819	1
c5176	0.7008307994855797	1.396879226197833	1
c5181	2.575541435997496	1.20335656554434	2
c5182	4.001690780115616	1.085249732439466	7
c5183	2.21754420170423	1.4206123860421729	0
c5184	2.204458972372392	1.4043958989701433	0
c5189	0.435018622794708	1.417442625207583	1
c5192	2.2406569121296798	1.2604618735512674	3
c5195	0.015030931034226	1.488680166108825	0
c5197	1.9393345707491585	1.2881226826738603	2
c5206	2.008820707348606	1.2977390994039255	2
c5207	1.0962339535253616	1.088634694364692	2
c5208	0.2147358837913847	1.286674911244278	0
c5214	1.8800730557143712	1.7370241020728512	0
c5215	1.642302676624931	1.5993925955989554	0
c5220	1.4207271811924571	1.7247080002042792	0
c5222	1.169897089214449	1.5458144830666007	0
c5230	1.283074942270976	1.6894450558192755	0
c5232	1.1359848763974458	1.7030716798278658	0
c5233	5.242793686270852	1.2254600763798282	6
c5234	6.0170767038856585	1.2113982804447645	10
c5238	0.4845644212662032	1.311982220629814	1
c5242	1.1698556490288896	1.665760442916104	0
c5246	1.7178470010118243	1.4038736097027502	1
c5247	1.182358847757745	1.5346856032348453	0
c5249	1.8677584985806088	1.3945253363195345	0
c5250	1.863118257545536	1.41187634763665	0
c5251	2.930290208271121	1.2314347977699351	4
c5255	4.762526990653074	1.1425679728141498	8
c5256	4.081581206500824	1.1563369099031258	5
