cell_name	q_mean	q_std	read_count
c4898	0.0781166578722182	1.4275518929660584	0
c4902	1.7504162883106122	1.3609409218644886	2
c4906	0.5935853132846788	1.60035489058594	0
c4909	2.3665758305927653	1.2618229198693858	0
c4910	2.359341684531912	1.261285982462133	0
c4911	1.2741546185469337	1.3205354331043062	1
c4917	1.8425909703226275	1.3774228711701633	2
c4920	0.9672985339674174	1.1390507022050114	2
c4921	0.7346526626435083	1.1075610093605155	1
c4922	0.1668513002069097	1.1792457384508883	0
c4923	0.0552969527144672	1.284256595355186	1
c4929	1.6845207307726249	1.73992601148757	0
c4936	0.6093491858026727	1.4460057092253895	1
c4940	1.5252052151497115	1.7698350597754928	0
c4944	2.0851938702198827	1.3773427497762538	2
c4946	1.357517753123845	1.5270052066034423	0
c4947	0.2306743806894696	1.406075393059827	0
c4956	0.6889518240708564	1.5978775406760846	0
c4958	4.156027390628797	1.2012813547070489	6
c4961	0.6839101070570487	1.4592488414659894	1
c4965	0.7122250107635805	1.2593075627735888	1
c4969	3.267714558243399	1.380269396882579	4
c4971	4.886484781169366	1.3432173366500617	8
c4974	0.9884698323514438	1.4676880643039178	1
c4976	1.4575620736383512	1.1613661186567383	2
c4978	0.2197908953570426	1.4486281741983655	0
c4983	1.8259126670535597	1.0713363911434	2
c4984	1.819839671818337	1.0597794999236807	2
c4985	2.727329849536982	1.3892509895725853	3
c4989	1.120306558256261	1.0147985733116716	2
c4990	0.0803852770861028	1.2474909174261726	0
c4991	0.8376232672077567	1.2377709311275995	1
c4996	4.776644731745346	1.3342732291869854	7
c4997	0.7492353561866264	1.7819802545631545	0
c5002	2.060936057266032	1.448807536307534	2
c5004	3.343925183167128	1.2695388850734095	4
c5008	3.622748955403613	1.256844377455653	4
c5009	0.0431986086151212	1.5478954551414383	0
c5012	2.9997192642115778	1.2871200180555713	3
c5017	1.9103059741818835	1.419175276102678	2
c5024	1.142750385794228	1.3112875170872391	1
c5026	1.7109248694274204	1.6810990306419369	0
c5028	2.1381069863275943	1.475798437906161	2
c5040	2.295651379882014	1.2116987681396734	3
c5041	1.7288787870686615	1.6870256586415182	0
c5043	3.0265999206272647	1.3082433805483524	3
c5051	1.433638967511453	1.5122533044351758	0
c5053	1.57286406651372	1.7509189567730408	0
c5055	1.9141246183599208	1.4126098164415126	2
c5058	0.724019575496585	1.4452685340067857	0
c5063	2.1607670529133856	1.3828875476629303	1
c5066	1.5393927597084778	1.197724126782841	2
c5072	0.8606476356093167	1.4434350365438495	0
c5078	1.3326026279818322	1.815869266756204	0
c5080	1.1702952547461676	1.439689426374517	1
c5083	1.5524587033803772	1.168451947386535	1
c5084	2.224219790075699	1.0558230163160751	3
c5103	2.9414375341828483	1.1053373856094728	3
c5104	3.1830670901848594	1.0730745165168636	4
c5106	2.042736599266975	1.520694171040092	1
c5109	3.870866602297712	1.2659122747341178	6
c5118	0.3614609702074463	1.2350939682898725	1
c5122	3.665579051028762	1.3653555361819312	5
c5124	2.4879244384456825	1.3512260889547536	2
c5127	3.861769886158557	1.0838345833579093	5
c5128	3.8667651232312457	1.0998466253435242	5
c5130	1.7544479809982458	1.4828831063423178	1
c5131	0.7913701158336353	1.0141077278063624	2
c5132	0.3063947061264067	1.2007145717915106	0
c5140	2.8252356593752395	1.3332978073953303	2
c5141	1.6582363309285826	1.1105957532378503	1
c5142	2.6042830565120743	0.994343923187478	4
c5144	0.6715644750894889	1.458563254858095	0
c5148	1.53701931039021	1.247559046701618	2
c5151	1.138776832303493	1.4918340354358903	0
c5153	3.439422092822587	1.1612701525610307	3
c5154	3.835317736119892	1.104903281447374	5
c5157	1.5687312490816627	1.5243676065085472	0
c5162	2.2889230012473574	1.5072279832444044	0
c5164	2.814478763192486	1.4251967636289955	3
c5168	0.5458016922844272	1.261293837431511	1
c5169	1.7854421098236828	1.5623018222619682	0
c5171	3.750032265109749	1.3268749892070146	5
c5174	1.8786693095843665	1.2078701204901134	3
c5176	1.763951946761509	1.3341683852256965	2
c5181	2.3533598247775704	1.2654357425268976	0
c5182	2.368224659657736	1.2616058411195723	0
c5183	1.272107180913395	1.236282482769961	0
c5184	1.2812156966946566	1.2336858067739098	0
c5189	0.9803324220152032	1.4709298830997468	1
c5192	3.371485701079908	1.3883209700505823	4
c5195	2.284825281194015	1.5014646182871747	0
c5197	1.924713150526209	1.1307838787761832	3
c5206	0.3795996188990969	1.4853507926454304	0
c5207	1.8232476777803552	1.0713767149275832	2
c5208	2.1268331501277995	1.025145792217957	3
c5214	0.9548270165208382	1.621495308055831	0
c5215	2.9770642788646504	1.2809804519100685	3
c5220	3.063661793093651	1.3012849053843438	4
c5222	0.7773248656017736	1.4491725563534628	0
c5230	4.289803627455436	1.3385830646761012	6
c5232	1.5310204090943382	1.7849712744452653	0
c5233	0.2761042943662612	1.1946499597356162	0
c5234	0.8049471746812595	1.0019600245867746	2
c5238	1.5288520918170727	1.5356322723945643	0
c5242	3.836245911630328	1.3994445022042037	4
c5246	1.1726694801101971	1.2839836826165796	1
c5247	0.7739889779678621	1.4658667772968614	0
c5249	2.598641970576468	1.0756315381476338	3
c5250	1.9639465334683597	1.173303520403503	1
c5251	1.7350441746711198	1.3418832718618487	2
c5255	1.7913093456438869	1.0493751858821558	2
c5256	1.7826516011225977	1.073652121862696	2
c5259	0.2629047368005435	1.0915852778144952	1
c5260	0.3660852846545364	1.2160970202384294	0
c5264	1.5627093402247898	1.525926806722121	0
c5267	1.3112071502569629	1.1699046789941805	2
c5269	1.3496717263210398	1.5212681903027034	0
c5274	0.1862210738160273	1.243648647848163	1
c5281	0.9348355734690053	1.778543467484603	0
c5285	0.83234088461578	1.7226037780166612	0
c5296	2.5440550826003605	1.29677700726566	3
c5299	1.2922538403495234	1.1512806164507297	1
c5300	1.703147407165552	1.0935625902256865	2
c5303	3.727840289489309	1.3489083683482697	5
c5308	1.75343484839787	1.6620964449405116	0
c5311	1.5145485894028012	1.809236050221904	0
c5313	0.1350197129260268	1.1020673039821205	1
c5314	0.512091145190082	1.223565470246168	0
c5316	1.5270696864097348	1.7779069580428952	0
c5317	3.126986292211386	1.1278597098281689	3
c5318	3.360061044478833	1.0849306945209412	4
c5321	1.8108916241565745	1.188237973096616	2
c5325	2.0973144481373245	1.4111024715890486	2
c5327	2.657609960592813	1.3716159315093128	3
c5330	4.02447447229889	1.2977677340995182	6
c5333	3.554824866254502	1.193980100169857	6
c5337	1.5626559611386572	1.2083150920363508	2
c5343	1.170352357836232	1.7393549575098215	0
c5346	1.43805231610353	1.5202617828623362	0
c5353	0.901717836240736	1.7612137289028775	0
c5357	2.181498329699957	1.1998431191265218	1
c5358	2.779042424677601	1.066697634942049	3
c5365	1.539914601770896	1.5368732166559007	0
c5371	2.114502700276581	1.4358988455828587	2
c5376	1.7240739774787817	1.6535137748002986	0
c5383	3.279151546600596	1.1015613086842508	4
c5384	3.016103307813963	1.130171355085944	3
c5385	1.150347984647879	1.2914976481882987	1
c5391	1.760874748761026	1.0772935561878831	2
c5392	1.375762302885615	1.1306625535732564	1
c5396	0.5540171697608964	1.4050228038657109	1
c5397	4.860934162605098	1.2992207705919383	8
c5399	0.912565227653836	1.7751166890427876	0
c5401	1.8017748864327396	1.5391330768754805	0
c5406	1.939896288740692	1.1740757147471628	3
c5408	3.726984461114379	1.1924652916276544	5
c5419	7.361414668132231	1.4701079445419347	8
c5422	7.92481702337072	1.5009942171742985	12
c5425	8.134468487506645	1.6934329277591649	10
c5429	9.561417476424612	1.2883760512180025	11
c5430	9.499376274732024	1.301789163929091	10
c5431	8.795939902209065	1.6098640176155357	6
c5434	5.543762108372009	1.8670967386999644	3
c5436	5.950391691153	1.72261167581032	4
c5438	6.241571621881392	1.8862936267457229	4
c5442	8.942013557931894	1.7336314757294116	9
c5443	9.55768831350637	1.8071177764393216	12
c5461	8.482463976638433	1.2958270161370915	7
c5462	8.76413460064131	1.2791143034304595	10
c5463	6.6963240508263935	1.2019820080816723	9
c5464	5.749690138883579	1.3658196163324816	2
c5472	5.973324739682695	1.8027189980818736	4
c5478	8.33194730012598	1.8618082943498764	8
c5479	12.00314044265468	1.6377060190001895	25
c5482	7.488472164549435	1.8168192108577947	6
c5483	7.283635194624781	1.303371194346089	7
c5484	7.28745634594616	1.2890990666047997	7
c5485	7.0716311937638885	1.8195043547591965	5
c5494	9.755061764404964	1.7092428217176308	13
c5495	5.486032477439719	1.2354053778245138	5
c5496	4.774698617139063	1.3582332495195932	1
c5503	6.022836272542111	1.7368537227010072	4
c5505	6.758183222608844	1.8791904984858196	5
c5515	6.607236204136199	1.6601117332553896	6
c5524	10.453115062312236	1.510830744371911	18
c5526	7.125689620840773	1.9132049514698424	5
c5528	4.936741311418133	1.8784592761761063	1
c5529	6.298988795471348	1.687295846828453	3
c5532	9.316194365097044	1.6293112682658897	9
c5533	7.719099187604544	1.3458445494064917	5
c5534	8.422004450152391	1.250541923294256	12
c5536	8.16036529152909	1.4837255202886974	13
c5542	9.1569348845039	1.5058883571031616	12
