gene_name	alpha	sigma2	theta0	theta1	loss
1	3.089419911081123	342.00946267287145	2.7025463581085205	6.807326316833496	895.93408203125
2	13.338852070001167	679.5096399640315	5.159065246582031	4.174988746643066	814.258056640625
3	4.159282109185881	317.5394734530855	4.793541431427002	5.6647186279296875	846.511474609375
4	5.465528569225228	430.2438810645981	3.9587087631225586	1.1507035196700599e-05	868.7068481445312
5	3.561321810295567	230.12389667712796	4.781476974487305	5.229552745819092	802.8603515625
6	7.868579120950528	505.73986513418276	4.810190200805664	4.4687676429748535	845.5189819335938
7	3.733589229582833	480.3384105912446	1.3895950317382812	3.2704272270202637	940.11474609375
8	3.9517422187461904	295.13150471248446	2.6829473972320557	3.053333044052124	838.6011962890625
9	7.855807787861124	652.2337761899835	2.974881410598755	0.024490665644407272	895.1111450195312
10	5.266856822974887	341.0144856680745	3.295022487640381	8.568836212158203	828.9217529296875
11	4.66222783427861	435.7898334050551	3.764915943145752	6.502835750579834	893.0160522460938
12	2.6593698641793395	206.11603813288184	5.778853416442871	10.300985336303711	813.2477416992188
13	3.7255007748592703	167.49041244192995	5.459491729736328	7.325583457946777	735.93310546875
14	6.837491875176568	969.2584273325192	0.040451083332300186	9.308819426223636e-05	993.5081787109375
15	3.039881602504252	242.07209483314364	3.7385871410369873	0.0006803720607422292	830.6063232421875
16	5.9643731804868025	578.7214993164853	2.3819408416748047	3.9715723991394043	913.7931518554688
17	5.5929070326220085	412.50560797104845	3.607006072998047	5.532159805297852	857.3270263671875
18	5.397945031968959	177.55704318329754	7.301589012145996	10.261089324951172	698.8178100585938
19	3.0814264466519035	224.34558837858276	4.504171371459961	1.950093388557434	814.4281616210938
20	3.9555864303025032	547.3704020049809	1.044813871383667	0.9849361181259155	958.392333984375
21	3.3482876114448032	501.9888420045063	0.6307759284973145	7.538986682891846	961.3878173828125
22	4.571047107368997	460.6555102318671	1.44718337059021	5.69248104095459	906.469482421875
23	3.027198888141257	252.97763211094662	5.1464996337890625	4.259860038757324	839.6002807617188
24	9.667622798744787	386.9678077931894	5.716342926025391	3.6143064498901367	760.2493896484375
25	2.8830066933972063	227.9732341711142	3.553555488586426	5.448728561401367	824.5594482421875
26	5.369083009304632	295.54202239713413	5.6826934814453125	7.98264217376709	798.3653564453125
27	13.34473732665407	633.200571909696	5.5339436531066895	0.04312388598918915	800.4662475585938
28	3.586956237586719	265.17146426195177	5.171911239624023	10.015023231506348	829.6620483398438
29	5.071246703260442	251.84993440256312	5.106679916381836	3.4404351711273193	775.351318359375
30	2.110842007961992	218.13536300580836	3.3346927165985107	2.4690465927124023	845.4542236328125
31	3.997662409033879	448.20726369327167	1.30194091796875	2.192478656768799	918.268798828125
32	3.73613079627836	274.9352329173453	5.913238048553467	7.723755359649658	831.691162109375
33	7.3493876657849455	303.32231728331317	5.667350769042969	7.670307159423828	757.081787109375
34	3.1986442358339815	419.65150413126685	2.232450008392334	9.009223867906258e-05	931.776123046875
35	3.1932256361420173	421.44646997348536	1.7899160385131836	0.5880929231643677	932.7863159179688
36	9.213764086103367	470.6034132925888	3.6044533252716064	3.667891025543213	806.1588134765625
37	5.126870351436082	384.14109886530787	4.019287586212158	6.804491996765137	855.6969604492188
38	5.259172003491187	511.91297889317866	1.3738681077957153	8.131735801696777	907.847900390625
39	6.092506581080897	325.0375954379306	4.414865016937256	5.1525492668151855	798.7591552734375
40	2.9062467438939734	506.7992936633673	0.5150339007377625	0.0194870512932539	978.7244262695312
41	3.236084128768212	219.42925542431476	4.322937488555908	3.4542741775512695	804.67626953125
42	5.953721282050765	296.3658838242736	4.615688800811768	9.491246223449707	784.1876831054688
43	11.145114383003829	1183.5419906391908	0.5666781663894653	4.188098907470703	953.2462158203125
44	3.779610183010064	268.43673150151517	4.506865501403809	2.8401377201080322	825.7908935546875
45	4.580394379156644	420.02402864526084	3.6739511489868164	7.614134311676025	888.27392578125
46	5.117000325737763	444.6955110429881	2.921842575073242	3.936373233795166	884.36474609375
47	2.5235103279765667	231.85479822971047	4.860928535461426	11.535892486572266	841.204833984375
48	3.336426896701198	267.69255870603956	4.45389986038208	6.030455589294434	839.858154296875
49	2.816595335318709	205.81112826768367	5.268212795257568	0.4743509888648987	807.164306640625
50	5.644570146161243	624.7659902310843	1.834893822669983	0.10371176898479462	936.6012573242188
51	13.997699340102429	526.4863153701299	5.798068523406982	6.677194595336914	756.2305908203125
52	4.605788380322565	617.5802506024629	0.29436975717544556	2.09051251411438	962.298828125
53	4.52651112929567	345.9427727364382	2.9203686714172363	3.5405805110931396	852.225341796875
54	3.3253123778823834	436.1415681699291	2.182185649871826	3.26676344871521	934.8878784179688
55	4.385984770154266	123.01204917603172	6.905633449554443	5.301749229431152	655.7066650390625
56	3.682697457255827	235.13625360521928	4.2004570960998535	5.326633930206299	803.1538696289062
57	6.592801220577712	229.92154670000673	6.720632553100586	4.964534759521484	719.8731079101562
58	6.7800603123305905	471.2185572000599	3.045027494430542	7.219018936157227	854.8594360351562
59	10.072914070408444	966.8438257100206	3.2735934257507324	6.638734817504883	930.9138793945312
60	2.912460199631269	310.2831100697549	3.156740665435791	6.999535083770752	883.4384765625
61	11.179296088341516	704.2909609781382	5.015463829040527	0.28852397203445435	851.9217529296875
62	4.423297629663466	512.9702967000812	2.680727005004883	3.1817047595977783	931.5704345703125
63	2.2712192178919963	248.35776813270422	3.276411533355713	0.007563866209238768	864.305419921875
64	5.819894658882333	257.1066010021641	6.097464561462402	4.469942092895508	759.915771484375
65	10.11778718922875	326.6786934299489	5.766944885253906	2.758165121078491	719.8388671875
66	6.385014223642941	427.10067840165357	2.8457694053649902	1.2713534832000732	844.76806640625
67	6.343010830677542	347.2891807279084	5.27107572555542	6.079148292541504	805.64404296875
68	4.550487014127214	417.5233352012583	3.3535077571868896	0.009299215860664845	887.9534301757812
69	4.360487023018834	326.7848127278412	4.084450721740723	4.737934589385986	845.9683227539062
70	2.81004220284764	322.70504710917885	2.4459481239318848	9.771344184875488	894.6705322265625
71	6.605599419607643	495.5966901979991	4.924893379211426	4.631712913513184	868.5607299804688
72	4.033215527853429	378.8240836585501	2.360637903213501	0.026431843638420105	884.5628662109375
73	10.575619358087408	245.93936688690974	8.701250076293945	9.757883071899414	657.2202758789062
74	4.573449313509229	258.74486735701794	3.9805526733398438	5.46794319152832	794.4630126953125
75	2.811491176544223	316.6585657153191	1.3266788721084595	7.108953475952148	890.9269409179688
76	7.373513587129366	724.0510874763459	2.488462209701538	0.005226604640483856	925.2819213867188
77	4.04885624113399	227.5422647726382	5.438755512237549	7.419516563415527	785.1724853515625
78	9.716055275684084	654.9077538288875	4.148666858673096	0.021825773641467094	861.43798828125
79	3.1970692868643624	263.8367229714968	5.619145393371582	12.038660049438477	841.8336181640625
80	6.780299946098239	240.60528242760574	4.654727935791016	7.661959648132324	724.4140625
81	4.764838820544867	349.88636957075505	3.749213695526123	3.2049734592437744	847.5516357421875
82	8.070608186099037	665.2555907937349	2.6085474491119385	0.2569054067134857	894.722900390625
83	4.682277043677686	419.2226726011759	2.5305187702178955	0.113454170525074	884.9589233398438
84	5.178612331748411	202.2230268849853	5.2581377029418945	5.066681385040283	729.8696899414062
85	1.9607834072758692	231.6627490945766	0.7595638036727905	6.559665679931641	863.2967529296875
86	2.7012865094196883	343.33724593046645	0.6342964768409729	7.2901716232299805	910.6246948242188
87	3.066886265917347	328.2149979118585	2.1956918239593506	0.0016973632154986262	888.7111206054688
88	7.253682572702985	303.31201958243037	5.391932487487793	9.968475341796875	759.0169677734375
89	5.918445342613495	214.6160620599985	7.339760780334473	4.879262924194336	722.451904296875
90	6.868075372058456	389.74824371055	5.103428840637207	6.373690605163574	816.05908203125
91	10.0697089890337	383.8343195433263	6.588863372802734	8.571011543273926	751.8828125
92	5.739934726191279	245.6172015698403	7.232565402984619	10.726831436157227	753.0074462890625
93	10.45795700220657	1114.2731136549846	1.4191045761108398	0.42488768696784973	952.09619140625
94	5.438855705462231	190.38102354867442	7.103869438171387	7.379924774169922	711.302978515625
95	4.500978801894462	170.9289367697429	7.897944450378418	7.697892189025879	716.1134643554688
96	3.617434214768366	226.62968938584618	5.512695789337158	0.7246347069740295	798.1212158203125
97	7.599115119241162	1006.0630089688093	0.32309994101524353	3.360283517395146e-05	984.3853149414062
98	3.471272842863314	299.3444873429835	3.5785107612609863	4.049587249755859	856.9879150390625
99	12.06024887629701	1033.8686336543324	2.5917348861694336	0.007614192087203264	913.3400268554688
100	3.455605202020706	263.71213144985086	3.7089741230010986	6.154091835021973	832.831298828125
