node_name	is_leaf	infer_mu	infer_var
c5207	True	1.93908957266112	0.7667951045517466
c5208	True	2.124817176359634	0.710343216176427
c4572	False	1.2069164909593177	8.399072014123913
c4921	True	1.1016025823014723	0.7831405107215961
c4922	True	0.8335762508475398	0.8855388914677328
c4218	False	5.421194057120006	9.698074970943209
c5103	True	5.788508451870029	0.8665657068793255
c5104	True	5.571148556396523	0.9178126303523306
c1886	False	2.5223510340710384	29.70207757542817
c4628	False	3.157802547320297	9.740425108376119
c5299	True	3.016977442270512	0.9317581799030226
c5300	True	3.4257179550199344	0.8169473826829717
c5330	True	0.5519394417592999	2.9299058613918696
c2264	False	4.061321299367442	35.39556274643912
c5343	True	3.8612457553576136	2.3032260494183183
c3707	False	4.821737336711634	17.78475894241851
c5346	True	5.23733815868336	1.449652272935461
c5051	True	4.913080539636035	1.510329863740578
c2248	False	2.2989871533457804	43.370275828376094
c4936	True	2.305468852504871	2.0942439580386596
c5285	True	2.3129343445311443	2.1583319237156564
c271	False	1.776220365689626	46.362270547809864
c337	False	1.9049360641250406	52.19166017613348
c5017	True	2.2617842371930448	2.554301161474143
c2869	False	2.9372014962877553	35.57763926700486
c5296	True	3.142925132798548	1.9404028789020238
c5080	True	3.14438403264205	1.9277154808499686
c711	False	0.964041202288971	45.62955380155712
c945	False	1.0088993505594785	44.42066982848352
c1398	False	1.132043947364212	46.770006854372326
c4969	True	0.9098778559038982	2.4562933237570066
c5002	True	1.846788426043459	2.1129261924374623
c5327	True	0.8417578492408884	2.5633177658481863
c4521	False	-1.514988188917742	10.122852982105531
c5083	True	-1.6379904823276454	1.0161928668490705
c5084	True	-1.6398888346285088	1.0035611944234168
c70	False	1.9509931154634828	38.987418790465355
c3681	False	3.039450042601373	16.888925825953926
c4411	False	3.0623659564053463	8.842823826837703
c5131	True	2.9356969590263007	0.8658591962927994
c5132	True	3.2119508675883655	0.7708766283122457
c5144	True	3.1024639077072167	1.3342166023669477
c90	False	1.9394690546005542	39.56403384187105
c129	False	2.1558104321550395	45.691818363041
c157	False	2.5007176169501864	49.33517782442962
c447	False	4.589746686634283	60.43534948447583
c1124	False	6.219506802874326	49.658989951040404
c3729	False	7.19811337398862	14.239942210960255
c4393	False	7.343617184393858	8.553042879117614
c5357	True	7.279552555897851	0.9179141227077318
c5358	True	7.553185623295102	0.8419795654591438
c4394	False	7.192410502313997	8.572838734341099
c5127	True	7.3056331191817	0.9158476271915901
c5128	True	7.073485013771671	0.9610804052634399
c1907	False	7.022424073862518	43.15805771548903
c4985	True	8.193551725666484	2.8846286993955363
c5325	True	7.457130964034935	3.138735557575276
c5055	True	4.7245018900328	3.2362817476964785
c618	False	2.0633258421001512	71.83065886325582
c5303	True	1.243028447439852	3.0551500226551727
c4261	False	2.013380199980359	10.13181248035671
c5383	True	2.2044307290592973	0.8013878974799873
c5384	True	1.8177891579814416	0.9246972308352042
c844	False	0.025181967993900635	60.95831728623673
c2726	False	-1.0660902667165537	26.780059947819257
c3852	False	-0.9449123185287519	16.796497044068957
c5151	True	-0.5052717610246211	1.278311243104683
c4923	True	-1.263374927845081	1.5790603066044806
c3706	False	-1.5510256264745068	16.86333283644372
c5264	True	-1.7938088613416354	1.625250638454795
c5157	True	-1.7931777513653318	1.6366677043504645
c3781	False	-0.41368035386872787	19.213050617696606
c5365	True	-0.12619988240028468	1.3024243212089686
c5238	True	-0.8108764058028282	1.6917335799822062
