ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
0	1	7.828597386509586	3.009867797204124	6.683811741518039	3.8721385488281905	7.860944678058898	3.044977018609111	6.721194980718167	3.909073507961156	3.672465169019462	-441.22235064143405	-441.3575144126426	0.1351637712085676	0.6031121386985223	0.6031121386985223	False
