ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
0	1	39.54352838551288	1.3800068212628178	5.616102175744029	2.2628144661079106	26.538859116894912	3.5318129313763036	6.446991016269052	1.1941628063001946	7.947779160949002	-219.49767144810139	-228.04728803688724	8.549616588785852	3.5476626039421255e-05	3.5476626039421255e-05	True
