node_name	is_leaf	regime	infer_mu	infer_var
c0	False	0	-0.501850986031193	5.110051891825502
c6	False	0	-0.501850986031193	5.110051891825502
c20	False	0	-0.501850986031193	5.110051891825502
c31	False	0	-0.501850986031193	5.110051891825501
c124	False	0	-0.501850986031193	5.110051891825502
c183	False	0	-0.501850986031193	5.110051891825503
c1340	False	0	-0.501850986031193	5.110051891825502
c2199	False	0	-0.5018509860294598	5.110051891825502
c5171	True	0	1.5457763912412792	1.127348885218003
c3711	False	0	-0.5018137589635672	5.110051891103078
c5004	True	0	2.88934106327399	0.9869977154803119
c5215	True	0	-0.06547310279186576	1.5961472591670791
c2884	False	0	-0.5018509854683729	5.110051891825502
c3159	False	0	-0.5018508206837117	5.110051891825488
c4378	False	0	-0.4918958599959709	5.109979045500153
c5183	True	0	1.0912880213395921	1.3738373129332189
c5184	True	0	1.0971588958753098	1.35638317458158
c3890	False	0	-0.5018290136357735	5.110051891113377
c5058	True	0	0.6472338759679328	1.610057762731912
c4920	True	0	0.6081656509693437	1.0819684105874383
c5214	True	0	-0.003327493289486047	1.4074714366019807
c226	False	0	-0.501850986031193	5.110051891825501
c283	False	0	-0.501850986031193	5.110051891825501
c795	False	0	-0.501850986031193	5.110051891825502
c3643	False	0	-0.5018017103351236	5.110051890357588
c4323	False	0	-0.49583564726039153	5.109974248741868
c5141	True	0	0.572075409911628	1.2950804495540684
c5142	True	0	0.3530332749160786	0.9419453045889423
c4324	False	0	-0.49206588612041924	5.109978608625189
c5391	True	0	1.0759453579277327	1.3373524293756751
c5392	True	0	1.057963279050261	1.3479493078023954
c4997	True	0	0.8046038555237406	1.2437521784905226
c908	False	0	-0.5018509860311932	5.110051891825502
c1366	False	0	-0.501850986031193	5.110051891825503
c1691	False	0	-0.501850986031193	5.110051891825501
c4534	False	0	-0.4958621062128927	5.109974572761808
c5259	True	0	0.5341164919906995	0.9473269803772775
c5260	True	0	0.3825385453552817	1.3230140042105878
c4586	False	0	-0.4904388882514832	5.1099804774417406
c4989	True	0	1.3247757192263045	1.4422708943590314
c4990	True	0	1.3308547094638574	1.4351793985952273
c3625	False	0	-0.5018168565916249	5.1100518907628185
c4263	False	0	-0.49537447580919475	5.1099761725899535
c5255	True	0	0.21726256377124298	1.1042022428295064
c5256	True	0	0.8557390790471427	1.3306304146841617
c5246	True	0	0.9305471615869401	1.6613134791918855
c5122	True	0	0.8958266195128636	1.9356985998030836
c2632	False	0	-0.5018509855056934	5.110051891825502
c3371	False	0	-0.5018508854686843	5.110051891825492
c3713	False	0	-0.5018225877766553	5.11005189117924
c5024	True	0	0.9624837487398752	1.6854535823422674
c5385	True	0	0.9536295887754875	1.7028270741032971
c5333	True	0	-0.10631383850429628	1.3340852070435287
c3776	False	0	-0.501829201034821	5.110051891119378
c4965	True	0	0.6261116310289718	1.632818436983328
c4978	True	0	0.6100511619796305	1.1226252871035693
c1273	False	0	-0.501850986031193	5.110051891825502
c1804	False	0	-0.5018509860311883	5.110051891825503
c3134	False	0	-0.501850887734573	5.1100518918254965
c5397	True	0	1.12151976339753	1.89211570397617
c5106	True	0	1.1154500210046383	1.9005058718737966
c2758	False	0	-0.5018509858490019	5.110051891825503
c5230	True	0	-0.06163080744944012	1.3656071174016926
c5130	True	0	0.9839269246673448	1.884643205579949
c2635	False	0	-0.5018509849306599	5.110051891825502
c3407	False	0	-0.5018507439920752	5.1100518918254885
c3675	False	0	-0.5018122627284962	5.110051891195733
c5063	True	0	1.4839404828036857	1.7839256319479821
c5408	True	0	1.4937267716645055	1.7786968081140033
c3676	False	0	-0.5018120989191677	5.11005189119355
c5140	True	0	1.5038755998725024	1.758793853756244
c4958	True	0	1.4906341780171377	1.780771710487693
c3408	False	0	-0.5018508751802119	5.110051891825496
c5124	True	0	1.3251777119926564	1.8989550846631702
c5043	True	0	1.3256103178502514	1.888742955009007
c215	False	1	1.5279187648672028	5.110051891825502
c819	False	1	1.5279187648672028	5.110051891825502
