cell_name	q_mean	q_std	read_count
c4898	0.2835610059223259	1.2765791118192018	1
c4902	0.286760787171301	1.404516184443046	1
c4906	2.05194969098728	1.194679096036897	3
c4909	2.579769887798891	1.4089023903165998	0
c4910	2.5859520881512394	1.4170028775819898	0
c4911	0.9810699286397968	1.556779787354738	0
c4917	3.235530682991139	1.227665098415179	5
c4920	0.9063230605507197	1.171576668937396	2
c4921	0.0359568031989873	1.1751738678171428	1
c4922	0.8722713860580584	1.3201641124873935	0
c4923	2.154377151859013	1.648322314530598	0
c4929	1.992249727138788	1.7700751031266662	0
c4936	1.6264756108721174	1.7478780511819283	0
c4940	1.6095041855189465	1.732159743174287	0
c4944	3.241560549487384	1.2116159788738123	5
c4946	0.9178395385048262	1.540852203238377	0
c4947	0.3112120728491873	1.290392865459013	1
c4956	1.8441639566938948	1.7236709562746118	0
c4958	2.556378429058231	1.6532617056114456	0
c4961	1.4929944753444324	1.7651897812129207	0
c4965	1.1557735536782392	1.5490472970813218	0
c4969	0.2372568505729326	1.4264572159293665	1
c4971	0.0485591597870673	1.4032533920453791	1
c4974	1.7756556627604454	1.7573017792039132	0
c4976	1.971455271106529	1.6120514053405988	0
c4978	0.9230975429572156	1.1994543237145727	2
c4983	0.2396596067467328	1.1817289731273388	1
c4984	0.242376336485501	1.159262068840327	1
c4985	1.8855010123997316	1.7672804791271743	0
c4989	2.0430478367760125	1.4175369128418296	0
c4990	2.04659000800105	1.4126826569344124	0
c4991	1.9855512660854309	1.5996152951679234	0
c4996	1.281126143868019	1.2463409637981622	2
c4997	1.2248780649129123	1.2821292961846624	2
c5002	1.274202606509113	1.2675104585117094	2
c5004	3.701141893974072	1.1060154869232466	7
c5008	2.1711692930889663	1.635566953643696	0
c5009	0.2645275339374047	1.3545257444340404	1
c5012	1.6592394035322864	1.573068590708399	0
c5017	1.7021077736183554	1.774524576697544	0
c5024	1.6831721335357197	1.5858650733597213	0
c5026	2.035179592987687	1.7356558895301242	0
c5028	1.2247370056205844	1.280324686133738	2
c5040	1.0049685917036055	1.2238052269448343	2
c5041	2.0193025957967983	1.20654892187847	3
c5043	2.397101668403156	1.730943511710765	0
c5051	0.9719160079013413	1.5700883014307767	0
c5053	1.956185483286691	1.7609391680496855	0
c5055	1.749209900978656	1.7800819449379095	0
c5058	1.175832763192204	1.5332032310732937	0
