0	1	73.88164670400671	10.297682052173547	8.144987824389734	2.608785233354103	148.4131591025766	9.948046717620038	8.12649390870619	2.59656974603364	2.632261878091967	-46.47315591179073	-46.452684085688695	-0.020471826102031798	1.0
1	2	28.57081015472439	6.847308557013525	9.320045154680619	2.5656318794426856	26.24182788667365	7.918848656382083	9.710995882494688	2.820788852212368	1.5040966189648048	-97.80307973777737	-99.56683232134998	1.7637525835726109	0.060358545573320765
2	3	27.6909243455619	4.139432293032157	6.74175205913023	2.178429766028685	65.47905552720951	4.631651733483552	7.114754919370056	2.363574173521063	1.214059475299658	-13.130140560045959	-14.047854197509388	0.9177136374634287	0.17548784560301744
3	4	24.39423742684385	3.403930778453864	8.004936256133789	2.712986305259729	16.57077447904161	6.080428513203927	9.115323978351007	2.16706978532921	5.545777198096679	-235.79763697987613	-242.06597622882632	6.268339248950184	0.0003990409953998908
4	5	16.645415073882912	2.7451836618710446	6.682637251029638	2.1819785635767683	15.403778877974396	3.4216161212367795	7.0679424253386856	1.8202958832236984	4.214023368650779	-122.67442788245722	-124.46955545733597	1.795127574878748	0.05811931905145418
5	6	11.148532544875938	6.8988615728749245	9.038337206269066	4.635907322508891	9.574904319129603	8.14538034876182	9.369988770483458	4.478383510700542	5.329830480294059	-585.2662988148534	-585.7615294611031	0.49523064624975177	0.31962965671125765
6	7	35.72264382037679	2.6938715072675796	5.8796795019238095	2.1219427232012973	18.953982565378162	5.592302628661889	6.9878135238630055	1.5122371446221483	4.712931723748424	-35.60266512243611	-41.790261296183544	6.187596173747437	0.00043507598091296895
7	8	47.24237701865509	14.183451298314774	14.908499401326514	4.154725289631502	148.4131591025766	14.427046031965043	15.311521559042932	3.975610993478453	4.876380271973002	-466.0864808267554	-466.80306754100917	0.716586714253765	0.23124723073119724
8	9	148.4131591025766	5.216338976488369	6.830655601370308	2.678575844986319	148.4131591025766	5.60768686541488	6.967729124630625	2.831834587929052	1.9784436438894344	-69.13976794609499	-69.97728428970376	0.8375163436087689	0.19558580122461267
9	10	25.374391761335815	3.991099773387228	7.108355392064345	2.440922910590134	25.62157267009265	4.585939678812875	7.430841290652356	2.228774932609501	3.579173886619739	-106.85581328949371	-107.86265479577011	1.0068415062764018	0.15588648254110515
10	11	14.671439769506488	9.615817615216518	8.578067040024894	3.306107878335786	9.466739088273666	10.973480851523634	8.329545728809371	3.1746394289466724	3.956708084160417	-206.1994843673962	-207.10626052759974	0.9067761602035489	0.17808268251972414
11	12	13.72054439719528	3.533131698271865	6.6538251495635325	2.413121054566346	13.861813503500267	3.500614612559854	6.632414557978737	2.4503984650846418	2.244793796031814	-83.91890132972246	-83.9130813366994	-0.005819993023052916	1.0
12	13	67.04893409444021	4.881682272920196	8.074841860722179	1.9228142359614966	148.4131591025766	5.364695525678112	8.30690292531406	1.6212947441779677	3.2852601877363874	-22.470259595690308	-24.733968600226767	2.2637090045364587	0.033355907646511196
13	14	28.894007121866554	6.415126233728598	8.775556187074033	2.796926572348788	43.04133622065514	7.25471980155348	9.253432999093608	2.538746325253979	3.853204845956828	-143.36032676085176	-145.27398637894296	1.9136596180912022	0.05042351928393696
14	15	64.52441681163224	6.794904896723006	7.81759533134106	2.9813202635431573	148.4131591025766	6.7276215741518754	7.8972902429001675	3.014729110404045	2.826646036659684	-134.78405901232065	-134.90312518803145	0.11906617571079892	0.6255582949777935
15	16	148.4131591025766	2.8373139801905367	6.712085680267777	3.193682629633635	148.4131591025766	6.99904918337832	9.03713613279951	2.6621944096490395	5.673570603670226	-250.13125809578344	-254.54692867740314	4.4156705816197075	0.0029610069609364853
16	17	25.379155286181717	6.510932476263428	8.837797322794213	3.1775788823150317	28.922168821861433	6.875199180138035	8.990737303790768	2.9628640344423895	4.093127758598785	-225.43054937999892	-226.5155192002827	1.0849698202837885	0.14073175763313106
17	18	27.456133032843663	7.988400402157408	10.740063783139378	3.908871417571722	23.530508704375183	9.006865990048318	10.825203323608218	3.566729508524824	5.387504665074441	-409.8458312320241	-412.53233677473	2.686505542705902	0.020450644796718986
18	19	148.4131591025766	5.245870810347821	7.164473933781484	3.617036549447894	148.4131591025766	9.930932042013952	8.65911487694123	3.2251165101898738	5.37342918385445	-269.097589428727	-274.5786351744348	5.481045745707775	0.0009299479516797771
19	20	18.411223135112355	5.222195457670813	7.699006022629381	3.601044802213666	13.96621887357482	5.398597631665381	7.560813063067832	3.6632716415695983	3.3404269728169416	-334.5956480021625	-334.57121124607323	-0.024436756089244227	1.0
20	21	53.082286935334054	6.2288483647604105	8.970770760440677	3.1375337119946782	148.4131591025766	6.200955616929714	9.094632685859517	3.1073301848514654	3.232929292748424	-209.49042243546543	-209.5239293567102	0.03350692124476495	0.7957352991029085
21	22	70.40483095333002	4.7788142661871875	9.171497344034899	3.7500944332848203	148.4131591025766	5.048794809130932	9.437944140569615	3.5964370144624884	4.511612475431322	-414.0725808296826	-414.7194231633515	0.6468423336689284	0.25537002220364324
22	23	69.62250122273211	2.9225051780559235	7.715652158928218	3.6492806033832528	106.60399540271096	3.681356769518834	8.274360130932008	3.2710413247902097	5.976076312426781	-471.8375745939253	-474.1388915966853	2.3013170027600154	0.03192287415778139
23	24	44.72318031295218	2.5680908624242207	6.244424901868179	2.807064386459586	12.079124085747386	9.814134299070586	8.112551240775527	2.2005568720634803	6.246705845578542	-182.27569386486738	-194.19875642553157	11.923062560664192	1.0435172462797127e-06
24	25	2.5846499209643925	19.949744909914514	6.401559188629142	3.611142149547297	2.68932785697674	19.66719015591789	6.476012949120165	3.403299282779442	4.460349220326448	-270.075928250727	-271.52156229190496	1.445634041177982	0.08906080134004235
25	26	14.706223928182995	7.273815528429967	8.762276226183467	2.8572745883318325	12.547026993877646	8.077155638945296	8.907362799700383	3.02945061816382	2.199273599509236	-147.68706439253643	-148.47963183066994	0.792567438133517	0.20802260370807346
26	27	39.05841378595211	7.330586612167288	7.735951594164342	2.312436412393314	148.4131591025766	7.437994888334699	7.925581304378489	2.385326800927122	1.961562360613991	-29.03214442147301	-29.362786152321018	0.33064173084800785	0.4161071984170198
27	28	29.618618849687838	4.14112063275151	7.728265077650036	3.2281745561446384	29.253723305096376	4.425574115867499	7.9114490037223835	3.09320259545391	3.9118015940676214	-279.73341175580026	-280.12641116124763	0.39299940544736955	0.3753127460040735
28	29	13.531629820004113	7.087494151831543	7.608294469138792	3.83000951845891	8.622192539747887	9.622243973690574	7.847719746842575	3.684372786100686	4.706149075284934	-351.1066580306854	-352.3077199373054	1.201061906619998	0.12117064620465423
29	30	16.67468499120188	4.464067040314839	7.219324071259594	3.2351377132785673	7.035935862991091	9.214363820337965	7.74495254521523	2.869886224438408	5.505515193687851	-248.66615142613753	-256.20643011339655	7.540278687259018	0.00010301890458697116
30	31	27.476160362203654	4.041331304738969	7.585634855833171	2.360111020580393	27.252968719534035	4.077384749261696	7.584467380178464	2.4463402604634488	1.9524606247263725	-98.12645265795256	-98.17498972152498	0.048537063572425154	0.7553694562394282
31	32	9.459630033343352	6.379098163073428	8.70811496072186	2.0967910784871906	2.665416850150624	15.62048553430407	7.741294990385548	1.896806432535726	4.3466336105141385	-55.96892000229827	-62.28023249425478	6.311312491956514	0.0003811057808246199
32	33	36.71554798838439	3.9713906194498447	8.24459835701428	3.8935889357773386	80.683549999248	4.093841054772145	8.477852268931343	3.9450353971868277	3.680670658827451	-425.93823287298346	-425.93307611669235	-0.0051567562911145615	1.0
33	34	114.04746087272683	3.8481288115437247	5.857418970652384	2.738343937896934	148.4131591025766	4.326063735332072	6.027292326280455	2.9166295340985373	1.743869128378889	-57.417167229848076	-58.524290115116685	1.107122885268609	0.13674187547305405
34	35	35.16730323077205	4.819676620538736	6.73560967867367	2.580291878280047	23.978546731492678	6.432452975797438	7.062803485443853	2.2384254082408406	4.000296122198172	-58.67240423228719	-62.10599083772785	3.4335866054406594	0.008779341504808635
35	36	105.07593762309409	3.6439904267651326	7.500315320310943	4.594920448513261	148.4131591025766	5.074392150964575	8.32366767522549	4.232656855216338	6.439913136510944	-583.4138776471957	-586.149946722846	2.7360690756503345	0.01932197263379143
36	37	2.2497340308820535	18.807370976841725	8.069213273623156	4.101333197823929	2.2552060855387213	18.613840377807037	7.922911073349013	3.9648943723236014	4.654488264004169	-431.4870459282472	-431.93982176218253	0.45277583393533405	0.34129745362162445
37	38	148.4131591025766	4.906209860823669	7.651368422137269	1.841494790993039	148.4131591025766	5.240985727610269	7.80195203136227	1.976999488076083	1.2078441892407903	10.121841856259916	9.727824519556155	0.3940173367037616	0.3746950594197458
38	39	29.433868722483332	5.375898889894165	7.27793247592331	3.0759520452931954	13.836338005675644	10.426365812618457	8.170034523690838	2.653235633727048	5.124266909906693	-180.20323227328169	-187.71047649586578	7.507244222584092	0.00010668893259546675
39	40	3.8406317429962993	19.152578117085604	7.6170793981303895	3.748086866471231	3.5799009984856847	19.915206138319853	6.946071919022473	3.865697902783127	3.3085111435343313	-292.2694754249322	-292.6648048653304	0.39532944039819995	0.3739009687650131
40	41	77.00900774913528	5.304200348094682	6.582948472534346	2.511528564893818	148.4131591025766	6.972892680518733	7.218531168784379	2.276833034656231	3.6051474369665977	-48.59871631321949	-50.863520756112976	2.2648044428934853	0.0333132304376651
41	42	10.893685202397657	5.444094101126864	6.934327933051563	2.650993838629779	10.774019094425375	5.443597814392002	6.926454248913324	2.6732408740122677	2.5561316508787884	-112.289495999527	-112.17442513337798	-0.11507086614902562	1.0
42	43	18.138462320324237	3.2911649651110766	7.576132030366558	2.5332315269118797	16.812272166315253	3.4824397665138678	7.659734511956932	2.3289950644743973	3.6653564142327975	-161.30549415602923	-161.90454941203723	0.5990552560080005	0.27369965334639723
43	44	4.935562540247623	16.862240214431022	9.246765568795865	4.557865662415972	5.312174782552271	16.944081548626695	9.305568307113699	4.268886730784794	5.731163845817978	-521.3352429617343	-523.7404719279177	2.405228966183472	0.028287527297931603
44	45	24.527617035298587	5.690160538698353	6.480154431410478	2.2452457667108123	36.26714522707138	7.740180407689742	7.226841175346161	2.4571569883248205	1.2150077792014942	8.179858469956207	5.8950701460158905	2.284788323940316	0.03254460709609264
45	46	27.530631503836037	5.585527686319619	8.309350264337173	4.17102752790545	5.323288826548999	17.433273517676422	8.120530002223058	3.832914109104685	6.66838277712999	-475.39232689994503	-482.2529527348535	6.86062583490849	0.00021204151437581586
46	47	34.42465399924909	2.1711378412846223	6.172108503624949	2.56081977732219	25.518429336162157	3.8078025970755442	6.826557150979489	2.0430848698804267	6.295788442051881	-221.05664299084543	-227.89549697904482	6.838853988199389	0.00021701532231988008
47	48	28.91586241788606	6.380779405960464	10.031916744461567	3.3775154128749243	26.280246699977106	6.781058015453196	10.177559486335943	3.5972282348290374	2.441564007360619	-289.0194099857646	-290.05389931718304	1.034489331418456	0.15032215966834395
