ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
293	294	148.4131591025766	2.1985272765342168	4.792627666121034	1.2551181959362574	148.4131591025766	8.251329527089574	6.406890041541571	0.7690536165031797	4.797555608258294	50.06048341691924	35.93545385053632	14.12502956638292	1.0661137461731585e-07	4.8437269806189676e-05	True
122	123	148.4131591025766	2.1547642439358246	5.091622888762496	1.5016135371564896	148.4131591025766	6.9288354234592076	6.91322445099372	2.280103743687136	-2.460513289803769	48.28369818638643	34.736451617049404	13.547246569337027	1.937490792247587e-07	4.8437269806189676e-05	True
482	483	146.88845436915386	2.6623842004008953	5.400304829821389	-0.014383295750840559	148.4131591025766	8.010453835770226	6.657302157075241	-0.3162421153954293	2.922188325493663	149.50831658240762	137.18102130081942	12.327295281588192	6.858119655506201e-07	0.00011430199425843668	True
467	468	148.4131591025766	2.9285922856053737	5.010558263996674	1.4199958080574198	148.4131591025766	9.358547305091728	6.87808382331889	2.0826087116281573	-1.0585760679891312	80.8689449282795	69.8003808622012	11.06856406607831	2.5385231663399566e-06	0.00027446630049832166	True
207	208	138.0610328126379	1.871696319432972	4.3291094854660885	0.801056461238218	148.4131591025766	6.441779371417977	5.814404865648938	1.6001260046165224	-2.7323393234459594	109.83392844575687	98.8402984543142	10.993629991442674	2.7446630049832166e-06	0.00027446630049832166	True
47	48	148.4131591025766	3.120308770626305	4.819757149693039	-0.4958855368858681	148.4131591025766	12.072648085057214	7.139312057076942	0.021787334357753062	-3.246692518973315	169.58887387916224	159.98677311417737	9.602100764984868	1.1745459349454812e-05	0.0009787882791212343	True
188	189	148.4131591025766	3.180033917352222	5.5857084280034925	0.09392520578769914	148.4131591025766	7.3039776107937	6.846596545924274	0.6546556709955598	-2.703607766135144	158.11933004441659	148.84348689987368	9.275843144542904	1.6535887760404933e-05	0.0011583384111458885	True
230	231	143.38670422728455	2.506744215929995	4.769542600206375	1.2561760214814137	148.4131591025766	6.86613657008709	6.1566616541017165	1.6586054548310634	-1.473127536957917	117.05466605504317	107.9348019945589	9.119864060484275	1.9477348360497082e-05	0.0011583384111458885	True
24	25	148.4131591025766	2.3602540971790433	4.711339432519303	1.2741224559728266	148.4131591025766	8.408206824837219	6.569085085650945	0.8951238880997461	4.057109550276085	65.41220872147449	56.35719674469504	9.055011976779447	2.0850091400625992e-05	0.0011583384111458885	True
41	42	148.4131591025766	6.959245898432792	5.843551525195707	2.0472356793413646	148.4131591025766	10.80935360729143	6.114032881600406	1.692402568768672	3.5621085507026735	62.57378544222584	54.08120046700086	8.492584975224979	3.767292872947081e-05	0.0018836464364735406	True
210	211	24.37687181714973	10.910147748842713	7.655397117897757	1.229678535041801	24.368023215518118	13.335127921897874	7.5414333102984985	0.8790650908588308	2.733252564103724	134.66913379486158	126.3511489654699	8.317984829391676	4.528403103787326e-05	0.0019924099467448033	True
21	22	148.4131591025766	4.131537171143006	4.520808912777564	0.9056183151959702	148.4131591025766	12.203456643155532	5.460629202974372	0.7066167481328709	2.446923776688374	167.60779194844872	159.34143359946054	8.266358348988177	4.781783872187528e-05	0.0019924099467448033	True
412	413	148.4131591025766	3.6572229267061083	5.043035616683347	0.4142097588503258	148.4131591025766	9.650996616000976	6.5083431924564925	0.12369689272745078	2.26605808036437	166.17025459344018	158.63646460424926	7.533789989190922	0.00010372961197935293	0.003989600460744344	True
299	300	148.4131591025766	4.002778081803325	6.295846251425906	0.05265871393681753	148.4131591025766	6.758232431854182	7.194143673387985	0.4795505247813191	-2.3913476043679025	160.22803280473843	152.7710022368798	7.457030567858624	0.00011252117286453256	0.0039945428598790285	True
373	374	148.4131591025766	4.465461642849094	5.588733198674011	1.6630088064642334	148.4131591025766	8.471189342205374	6.61014906872016	1.3026943586567314	3.3306679920718625	89.8965338366392	82.49890343766906	7.397630398970136	0.00011983628579637084	0.0039945428598790285	True
453	454	115.88835889763574	2.4880080724251123	4.935366426307381	0.35553584460109716	148.4131591025766	6.376961579284519	6.478809212029657	0.9303642699278538	-2.4258649074148853	147.96547007039283	140.77829724535647	7.187172825036356	0.0001498297684925376	0.004506968873101555	True
105	106	148.4131591025766	6.716238962344331	6.229530379577844	0.4282921252884448	148.4131591025766	9.819933753696656	6.520269990025754	0.8113300259361778	-1.1566263276899653	176.43970024248	169.27369502810498	7.166005214375019	0.00015323694168545288	0.004506968873101555	True
71	72	148.4131591025766	5.322223479624849	6.003969495010324	0.4088166980306949	148.4131591025766	9.320153884586192	6.727061022240617	0.07137688463366462	1.9952305525224105	167.49680394765343	160.40667134182652	7.090132605826909	0.0001661035314974857	0.00461398698604127	True
436	437	148.4131591025766	3.4207600384011836	5.533283476850611	1.818573727929266	148.4131591025766	7.824306859815202	6.948725952971666	2.181662552095318	-0.22723274419119024	73.6801557817626	66.82368283652622	6.856472945236376	0.0002129813015865345	0.005397355127650938	True
283	284	148.4131591025766	2.6896166504578436	4.636244474902584	1.0347208158813788	148.4131591025766	5.018619907450213	5.292022899740345	0.6227976703903197	3.2733419188049604	120.8771381250007	114.03342088325093	6.843717241749772	0.00021589420510603752	0.005397355127650938	True
485	486	148.4131591025766	3.5960104814312133	5.135476595699313	0.7616408180095734	148.4131591025766	7.9999906951028334	6.43660113879309	1.13396354836588	-1.1294047386363577	159.28506162491183	152.57828375175285	6.706777873158984	0.0002498124265239987	0.0059479149172380645	True
336	337	148.4131591025766	3.352409683221619	4.640909956559504	1.145341152814404	148.4131591025766	7.046125376896891	5.666834741700806	0.7570125608523142	2.8372531592868944	138.26826458038295	131.64841457327816	6.619850007104787	0.00027408176997534284	0.006229131135803247	True
59	60	148.4131591025766	3.9606004619775175	5.717019934286215	2.5580648001082418	148.4131591025766	7.190474077459561	6.630463786232799	2.9852470156096076	0.7752897701418114	-46.92110624468965	-53.22695519658872	6.3058489518990655	0.0003833401359619737	0.008333481216564645	True
111	112	148.4131591025766	2.6853087396546753	5.516234291003368	1.7128046532100558	148.4131591025766	5.204959694979219	6.610493581458637	2.239040898801587	-0.7881701328032941	35.83143043133441	29.726657234796413	6.104773196537998	0.0004754559317639018	0.00923329088970218	True
231	232	148.4131591025766	3.1050542236111354	5.2587481936992955	0.7846053611213122	148.4131591025766	5.954499168177012	6.267046745225719	1.2239257546017457	-1.4400051458086978	141.43712848979067	135.35694968203182	6.080178807758841	0.0004881601644211031	0.00923329088970218	True
30	31	135.57197488982646	8.459719894426438	6.411355293932148	1.338812731015957	148.4131591025766	12.289231986356459	6.684249436668211	1.0671812557237144	2.549998976621529	137.10455193778458	131.05467624060194	6.049875697182642	0.000504285461437437	0.00923329088970218	True
458	459	148.4131591025766	2.7409259179923873	5.090052696990342	1.2832353129194518	148.4131591025766	4.3879996639172765	5.658754176907038	1.7745199900987536	-1.0986335746594231	88.0303107951105	82.00800962022392	6.022301174886579	0.0005194256639980965	0.00923329088970218	True
98	99	148.4131591025766	3.8722056154539577	5.883198377117735	1.3950979219896986	148.4131591025766	6.246093053061776	6.74433132022881	1.7633053792569573	-0.5293560785805818	96.6498764298611	90.65169469527608	5.9981817345850175	0.0005330446297543423	0.00923329088970218	True
