ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
470	471	148.4131591025766	2.156808463462312	4.286984768872135	0.7725492686991895	148.4131591025766	14.364601992441415	6.781830794117637	0.2189279256051153	4.058687824301341	111.71779546602849	91.6047342267478	20.113061239280697	2.2620327833067222e-10	9.319078841940609e-08	True
16	17	148.4131591025766	2.6237999502125677	4.329270329259071	1.0142351968766274	148.4131591025766	12.4786065080725	6.012029564765931	1.5854541806394908	-2.077718123262173	144.31041530842253	124.68513975978465	19.625275548637887	3.7276315367762436e-10	9.319078841940609e-08	True
259	260	148.4131591025766	2.988241533967296	5.461045611210025	1.1790171889283678	148.4131591025766	11.05477512703011	7.892826817675189	1.7726481187270728	-1.7433932937859444	111.15034947930695	97.1064463442423	14.043903135064653	1.1593402116094609e-07	1.932233686015768e-05	True
313	314	148.4131591025766	3.532755860879767	5.6466442807826045	0.03992051828225703	148.4131591025766	11.154418009294083	8.014576281158616	0.5581687929337846	-2.6499063482394964	168.38753617207877	157.54483149373485	10.842704678343921	3.212252659867687e-06	0.0003911497072461856	True
349	350	139.96525871122506	3.5958092608498564	5.393397549346064	0.847391633191451	148.4131591025766	10.088578308895006	6.688148327006936	1.4036236430169957	-1.3739425176889746	144.80442220799114	134.15055396093697	10.653868247054163	3.911497072461856e-06	0.0003911497072461856	True
228	229	136.9182514484222	2.881944551000707	4.6342045542705375	1.1406543023631688	148.4131591025766	8.79599408121434	6.065696359664746	0.7282414239243445	3.4609892423372495	117.05653959421916	107.46223779202587	9.594301802193286	1.1841825021785546e-05	0.000986818751815462	True
30	31	148.4131591025766	3.774319917874788	5.842880921995278	1.2964828198850114	148.4131591025766	7.8796461140386675	7.126680228813609	1.7721841737085398	-0.9282427904813227	106.05060374040838	97.1204464006953	8.930157339713077	2.377271983355911e-05	0.0016980514166827934	True
93	94	125.38512077983435	3.094802783742875	5.519332289589546	1.563065406465836	148.4131591025766	7.4122155451610565	7.011509903372659	1.08680241127252	3.98013036422619	64.70882751940276	56.55803245170117	8.150795067701587	5.401860255971336e-05	0.003376162659982085	True
112	113	148.2302753989569	3.3320723308157167	5.959935003455407	1.7024710138934152	148.4131591025766	6.174483971936431	6.9364114062450515	1.2433502828113585	4.000044883610226	33.96236621577605	26.6406470314391	7.321719184336949	0.00012988603962693634	0.007050993469653877	True
346	347	148.4131591025766	3.0356002031509486	4.859314585168412	0.6914252420930613	148.4131591025766	6.9471907200778915	5.876578627288912	1.2312650212376464	-1.4077850337369366	144.14941724357143	136.90518097535664	7.244236268214792	0.00014101986939307753	0.007050993469653877	True
34	35	148.4131591025766	4.097258466683322	5.336447677597767	1.5069625744570774	148.4131591025766	8.669010869312944	6.464334772575755	1.166963177146188	3.19778227314058	108.07552545126293	101.33372533772088	6.741800113542055	0.00024065760119351687	0.010938981872432585	True
116	117	148.4131591025766	3.6788952828175265	6.262742621036517	2.1007976929574244	148.4131591025766	7.644190153772115	7.806382660361066	2.54048415017316	-0.04395485111755678	7.060827291154093	0.4155986358709378	6.645228655283155	0.00026676040579554083	0.011115016908147535	True
14	15	113.28630492860675	5.631388094872053	6.282521055912542	0.38922789016078896	148.4131591025766	10.566526420843262	7.386736181947511	0.09950961570947724	1.9319032564112926	164.61032466452517	158.2785162648677	6.3318083996574615	0.00037284026044626106	0.014340010017163887	True
494	495	148.4131591025766	2.542856736536775	5.2064853200948775	1.5260490747795714	148.4131591025766	5.53402502436427	6.446702183661421	2.145585007420155	-1.0104848182766784	54.2529312504353	47.99950847000408	6.253422780431222	0.00040546361239635065	0.014480843299869666	True
367	368	148.4131591025766	1.9151850699831525	4.682098909328093	1.994252187308443	148.4131591025766	4.255494363996504	5.83128566727992	2.5801252616474772	-1.1141807898428266	2.434460750193796	-3.487184997691922	5.921645747885718	0.0005786944559333929	0.017082632236769164	True
212	213	148.4131591025766	2.4567552988729258	5.55418360393091	1.0364430051104627	148.4131591025766	4.462898631526719	6.508478754199073	0.5056162175116482	3.8925844005929524	56.22917761339616	50.319646982777726	5.909530630618434	0.0005862741132875993	0.017082632236769164	True
194	195	148.4131591025766	3.049442715103054	5.952512720056594	0.20667658732230118	148.4131591025766	6.15575033430603	7.191293429984079	-0.21343032488033575	2.457603713239265	135.9047712164953	130.0320263879385	5.872744828556819	0.0006099086051422065	0.017082632236769164	True
