ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
268	269	0.9213350181012825	16.10875799742693	11.674787191182451	-0.34865789402900615	0.692144288267767	22.057685460360187	1.7399451799892212	-0.6151608714841872	3.0665937473869	94.72715052537113	72.98803658195641	21.739113943414722	4.287026289517826e-11	2.143513144758913e-08	True
244	245	0.6529776836745964	19.60036648440088	7.680636700085561	0.42672695913940323	1.022662158810596	21.457707586773413	6.019029039254082	-0.3616009520141493	3.102609107554109	107.40960615234107	89.01329679505314	18.396309357287933	1.3138675702961677e-09	3.2846689257404194e-07	True
123	124	2.5622689732690236	5.6147623973142275	9.345721036741752	-0.27606936179848834	0.7526080730476149	21.111378946458355	4.0451648934194	-0.10317127017376865	3.4001656838520717	79.60062542199573	63.15391724940389	16.44670817259184	9.735240058539318e-09	1.622540009756553e-06	True
80	81	3.471337113441979	4.568947779806424	9.564438517513373	-0.8218411818043784	0.9507220996279063	19.935751220639066	8.684646283697692	-0.7446894633022803	3.4463588942924264	58.40085466387978	42.75905771091597	15.641796952963809	2.2295581936226938e-08	2.7869477420283673e-06	True
416	417	1.483990230820935	6.55481351630928	12.52256252129434	-1.1155633179093354	0.7513356770864008	16.40903072125403	10.940952485870822	-1.1922609645564937	3.5050719452479133	-9.788289348050096	-24.95875104051024	15.170461692460144	3.62398792086438e-08	3.62398792086438e-06	True
128	129	2.0497191659608176	13.556963872118972	12.65624843794358	-0.48325058773733454	0.6295954731719267	22.01274743534188	1.9394889968814315	-0.2915203403735773	2.733176717542937	112.5862421603158	97.60150135508675	14.984740805229052	4.388999619298062e-08	3.6574996827483846e-06	True
264	265	2.5875160092832736	13.530564280313733	14.20203242580297	-0.1629792314279549	0.6360909654892709	21.7952871821558	3.497793495398728	0.09896805462721653	3.216265190486431	90.88652250954445	76.65184129311804	14.23468121642641	9.519297905491442e-08	6.799498503922458e-06	True
436	437	3.606248683592819	4.9181603601948645	10.080382652347126	-0.7167797505480757	0.8755632248130052	18.25382417398181	8.180326827594778	-0.4328246254960336	3.33747708841762	66.79674436554373	52.77061555829698	14.02612880724675	1.1808327615714376e-07	7.380204759821485e-06	True
14	15	2.097034401249786	13.588726571351913	12.108981078863177	-0.25186882731642	0.9821456530594083	19.670252225905507	6.730382749127295	-0.32697970270019866	2.743308744072757	113.38273085223267	99.69506192662907	13.687668925603603	1.6755452936223492e-07	9.308584964568607e-06	True
110	111	1.7230000357423298	13.480475686927562	10.166972230464426	-0.859082370148193	1.3261657891139773	19.909186204376944	8.050180989971025	-1.1779005471205581	1.6303768063381299	131.3261013219542	117.79210697985155	13.533994342102659	1.964238177665223e-07	9.821190888326115e-06	True
155	156	315.5017819832993	10.535468533462835	12.777483504205028	-0.5540587549733903	9479.87555351355	20.569974595879806	14.76288403829542	-1.038591661408737	2.1588053675238714	136.31663400306482	123.13570459305778	13.180929410007039	2.8307551547257503e-07	1.2867068885117048e-05	True
115	116	2.165685297224281	11.857474436523091	8.73043792426334	-0.07747623512899535	0.9439468657599736	21.885474064807866	1.9349771777451563	-0.14904012424429836	2.419377665571362	137.34897797055797	124.3732172865036	12.975760684054364	3.5009942245256553e-07	1.3787643353413426e-05	True
363	364	0.34814609110023514	21.432200911626765	5.543179787766428	0.5430623066317618	0.4873782091944572	21.560743972940973	3.8018952426544312	-0.23630159373180945	3.001499028762073	76.84409645092535	63.957874610198445	12.886221840726904	3.841339258903176e-07	1.3787643353413426e-05	True
137	138	0.5731558418313939	18.948097945445433	8.273073897551415	0.18806827657724642	0.5900954469863285	21.836880729190774	3.440738638050066	-0.2861829923043114	2.6265286884704007	107.80617159348992	94.92621118414121	12.879960409348712	3.866344671088484e-07	1.3787643353413426e-05	True
19	20	0.5579070119258946	20.976869803306972	6.41865407295943	-0.19522203964866847	0.9287988083321429	21.822778861643787	6.299696611911241	-0.8784194378363239	1.7610134303648477	137.03878127424542	124.2744005112237	12.76438076302172	4.3583721698325917e-07	1.3787643353413426e-05	True
111	112	1.9462426559173962	12.061803648565055	10.823257029166887	-0.7237690387782575	0.6367096345716505	21.887895025059102	1.7124009475455464	-0.49157430324651097	2.3392310303130284	120.08853816875545	107.33596521348821	12.75257295526724	4.412045873092296e-07	1.3787643353413426e-05	True
374	375	2.1975340246678026	10.740073763723636	10.321812806678128	-0.6540694359500739	1.0393134531240633	18.34306975856246	6.968999773701844	-0.7272879721146129	2.089895394375863	124.42089564955639	111.79905321536505	12.621842434191336	5.052473069921959e-07	1.4860214911535172e-05	True
255	256	2.1348438933253813	11.111058921363027	10.35338429950986	-0.6213862030001638	1.0508760992994877	18.42516167916703	7.123399219859385	-0.7217885909133013	2.058423408695269	121.19829726158602	108.69606444037625	12.502232821209773	5.719768527701063e-07	1.5888245910280733e-05	True
191	192	3.0048678929609074	10.150126403539499	13.427072757914942	-0.7256613748894649	0.5384925525965227	21.624974979728922	2.638171288082462	-0.12764770679518267	3.162387299439588	78.4308483078622	66.0885898235981	12.342258484264107	6.752446947144719e-07	1.739011672441393e-05	True
