gene	log2FC	p_value	q_value	signif
176	2.5747874	4.576773713308757e-09	1.155463610622896e-06	True
99	2.7333868	4.621854442491585e-09	1.155463610622896e-06	True
354	2.6600893	3.325503158795679e-08	5.5425052646594655e-06	True
277	2.5332065	4.7638700534988734e-08	5.954837566873592e-06	True
463	3.094343	8.368038563843874e-08	6.598652430619927e-06	True
342	2.583437	8.597126782683231e-08	6.598652430619927e-06	True
203	2.7084267	9.238113402867898e-08	6.598652430619927e-06	True
353	2.4149265	1.22967018236201e-07	7.685438639762562e-06	True
258	2.6296742	1.7210692038302602e-07	8.621556662768385e-06	True
4	2.6178174	1.9633167159514058e-07	8.621556662768385e-06	True
420	2.5264897	1.9980070306990972e-07	8.621556662768385e-06	True
182	2.4960737	2.0691735990644125e-07	8.621556662768385e-06	True
48	2.2421496	2.8056624666957236e-07	1.0791009487291245e-05	True
380	2.6015081	3.0854190376405676e-07	1.1018668820895038e-05	True
460	2.2656534	3.305600646268511e-07	1.1018668820895038e-05	True
421	2.0737524	4.0958277214107656e-07	1.2679470567011108e-05	True
190	2.1141107	4.311019992783777e-07	1.2679470567011108e-05	True
475	2.5508757	6.92159193755467e-07	1.9226644270985196e-05	True
328	2.2542822	7.781573063626662e-07	1.9781332041189787e-05	True
84	2.6693914	7.912532816475915e-07	1.9781332041189787e-05	True
317	2.1642802	1.3206946848199841e-06	2.8897852213853605e-05	True
240	2.1505218	1.3535042174957559e-06	2.8897852213853605e-05	True
61	2.5120025	1.364613888299649e-06	2.8897852213853605e-05	True
34	2.5645773	1.3870969062649731e-06	2.8897852213853605e-05	True
466	2.5994775	1.580240028177794e-06	3.113892571881529e-05	True
6	2.5121965	1.619224137378395e-06	3.113892571881529e-05	True
281	2.2278893	1.843256611526558e-06	3.413438169493626e-05	True
213	2.3013592	1.9980935680892285e-06	3.568024228730765e-05	True
117	2.3298562	2.130884774267435e-06	3.673939265978336e-05	True
384	2.3202755	2.2539945525907704e-06	3.753838395364831e-05	True
416	2.2933974	2.3273798051261955e-06	3.753838395364831e-05	True
90	2.6295998	3.1241692724143236e-06	4.847208957983663e-05	True
38	2.0323346	3.1991579122692176e-06	4.847208957983663e-05	True
428	2.415998	3.4891621078008826e-06	5.023916499777909e-05	True
40	2.2575724	3.5167415498445367e-06	5.023916499777909e-05	True
393	2.1407995	3.864432483300122e-06	5.367267337916837e-05	True
94	2.099722	4.3455332294961964e-06	5.762590815996578e-05	True
429	2.3143697	4.379569020157399e-06	5.762590815996578e-05	True
152	2.0342462	5.076901913431972e-06	6.43010146022215e-05	True
78	2.1978035	5.318377560412669e-06	6.43010146022215e-05	True
302	2.0834832	5.359677912346895e-06	6.43010146022215e-05	True
157	2.2076633	5.401285226586606e-06	6.43010146022215e-05	True
301	2.0306306	5.879856420682235e-06	6.789517030192981e-05	True
92	2.125357	6.0172608853378106e-06	6.789517030192981e-05	True
413	2.45894	6.110565327173683e-06	6.789517030192981e-05	True
187	2.0033445	6.5478410477698925e-06	6.873161668450651e-05	True
396	2.3408844	6.5478410477698925e-06	6.873161668450651e-05	True
69	2.020408	6.598235201712626e-06	6.873161668450651e-05	True
