node_name	is_leaf	infer_mu	infer_var
c5483	True	1.4389108464868	0.7765194309249923
c5484	True	1.1933568960242926	0.8739386928025762
c1744	False	1.7820671050598829	33.03709573777516
c5434	True	2.7148851688395914	1.7832115436020717
c2106	False	1.9541035172966426	30.74996156420867
c5472	True	1.3001578750144076	2.027328760501125
c2990	False	2.5161582225309065	28.03077456051519
c5436	True	2.8730656824931793	1.5830118860123732
c5515	True	3.2833601730371633	1.5721018334288082
c268	False	0.03837791357232503	46.1450068139063
c425	False	-0.16247399689550815	39.42010703188523
c818	False	-0.7835588840624067	31.761642863489985
c981	False	-0.8540723303085763	29.347806400084004
c1435	False	-0.8182583230135178	27.529230503809163
c1731	False	-1.0656971981414083	28.560171858258983
c4066	False	-2.020860940930601	18.13482064555088
c5529	True	-2.212611582022166	1.7558077436884247
c5419	True	-2.2111757969547137	1.758567904792965
c2478	False	-1.178509451281512	30.36131084083878
c4748	False	-0.8702140624121305	9.650662876175028
c5533	True	-1.0428362208095954	0.9460457029990356
c5534	True	-0.6205180567973201	0.8391876648411332
c5485	True	-1.845909320218499	2.875580203078669
c2086	False	-0.2875665654626781	32.09231993709376
c4029	False	-0.179188569139685	15.380880945150235
c4725	False	-0.2633874678847624	8.649554618067596
c5461	True	-0.11412629568002179	0.7530062444028609
c5462	True	-0.4968475388345805	0.8675572180995516
c5542	True	0.043398226511966356	1.1437113015016391
c5482	True	1.141941712705351	1.6074043303454744
c1438	False	-1.030913230095975	36.57631497395531
c2975	False	-0.8670604563011438	26.932168333436405
c4075	False	-1.5344278828765785	14.719658841352915
c5431	True	-1.7765570542318234	1.5306539282289229
c4744	False	-1.7470470104866729	8.606243002306305
c5429	True	-1.8529577535787172	0.908758587644686
c5430	True	-1.8537553950047239	0.9118348607372763
c5479	True	0.6315271706445572	1.3879932326303372
c5478	True	-2.0659823768352306	3.710005801255963
c1439	False	-1.1931034324907956	38.413333379499434
c2491	False	-2.013543068751776	29.297073311236844
c2963	False	-2.190694469181564	26.795198526870017
c5442	True	-2.5467927867344438	2.692188289483607
c5494	True	-2.5432017533478364	2.721030710449931
c5443	True	-2.4951854603711383	3.01329635980938
c5526	True	-0.09738319827055107	2.200866199799307
c812	False	0.15733302456964052	42.96297523668281
c1177	False	0.10478287431389238	38.66842824366993
c2076	False	-0.20251357845108284	32.64596969735136
c2965	False	-0.04874231272491069	23.23449481361179
c3469	False	0.24002479229897564	19.43902730648731
c4687	False	0.7236719716284832	9.062974080355692
c5495	True	0.983170701912244	0.7013284906485528
c5496	True	0.7059968310094759	0.7840809708226607
c5422	True	0.380855338376373	1.4332998422154228
c5503	True	-0.8962682013681114	2.1962646372580372
c5425	True	-1.2784202811595498	2.9208084423872025
c2969	False	0.48556825328281406	24.75364729319224
c3465	False	0.956214267970775	21.156827128175244
c5528	True	1.8966280512950595	1.163009399386172
c5536	True	1.427738528710374	1.3418219497289379
c4752	False	-0.6978985633997158	9.462097017035665
c5463	True	-0.8916021393391315	0.9324039150365612
c5464	True	-0.898683926354477	0.9218423261568314
c5438	True	1.6189845963484673	1.9937639465843848
c5505	True	1.7571138598749123	2.260133071755869
c108	False	0.21384773301540738	56.23677035609859
c168	False	0.5888606490878067	59.75579709623828
c294	False	1.2581725097905845	66.99145933566908
c3201	False	0.803976980807795	28.182330830321074
c5242	True	0.7391430144215115	1.6445481753237257
c4996	True	0.7552620649483816	1.6434906855180589
c1228	False	3.0848475766703602	60.382996289007735
c5164	True	3.882522658916865	2.3372109609988057
c5192	True	4.374801142286455	2.2869034199616025
c1506	False	0.19728819824248472	52.8347672635494
c3952	False	-0.16301949984475617	16.098289306413296
c4615	False	-0.0027069939767872977	8.720163632537345
c5317	True	0.41983196945734946	0.6727713958964999
c5318	True	-0.2649334515429552	0.8713749188896169
c5012	True	-0.6277675908155902	1.4700704978949537
c5371	True	0.45253650684487157	2.2105610666761537
c140	False	0.14365353302318376	62.18168695782511
c1314	False	1.1898966546939922	55.71587861097637
c2837	False	2.5103977372010338	31.406940398226517
c4971	True	2.870130397059434	1.6484648311899495
c4292	False	3.230974054187516	9.559361235343117
c5249	True	3.6378868306310674	0.730799415686823
c5250	True	3.064253383406125	0.8977316220408909
c5028	True	-0.690201421832231	3.5452153557416675
c3787	False	-2.6665690548813217	16.915400738985678
c4279	False	-2.7692700349932613	8.891414607648363
c5153	True	-2.820418639138597	0.9837297289145424
c5154	True	-2.820822410959866	0.98259129458885
c5008	True	-2.791781516763854	1.7797673329819796
c46	False	0.13511367572949656	39.821120598848935
c141	False	-0.35946217970091154	50.27330452589583
c261	False	-0.9107153976766794	47.70273499216937
c1490	False	-1.624272906069514	39.43672640173141
c3621	False	-2.3942443453110442	18.48917409386716
c5337	True	-2.5480449483821723	1.8252431082562686
c5066	True	-2.5484323179365305	1.8338415304643092
c2280	False	-1.4748526655713092	28.530232623901313
c4929	True	-2.069069546899581	2.8940595214246465
c3244	False	-1.0877456725417958	15.662253939479575
c3915	False	-0.8737149594011837	12.724096198828395
c5162	True	0.14560453414037913	0.9477273128902449
c4598	False	-1.169343993031353	8.359119553528016
c5181	True	-1.3151540860871707	0.8725327094930234
c5182	True	-1.3191629336057051	0.8762650385361199
c3916	False	-1.1082228891676509	12.7429366854781
c5195	True	-0.6203529086435328	1.1451117877126764
c4606	False	-1.372635096055565	8.363476234016618
c4909	True	-1.5051323130315322	0.8788710928462974
c4910	True	-1.5045500859675127	0.8830256248887421
c324	False	-1.0151823027360647	47.54492453047283
c951	False	-1.222656153252277	39.708086369976975
c1171	False	-1.147625573634426	34.40527750680544
c1415	False	-1.1056881805755734	32.86121348834094
c1697	False	-0.8716807412515142	35.64000208467923
c4940	True	-1.8604449653236044	3.403289466381336
c5311	True	1.7551355580889922	1.4051923671704072
c3374	False	-2.0660384119016073	25.63744585364055
c5041	True	-2.3546185146275582	2.3614337614763046
c5308	True	-2.3536684479712773	2.370001920068828
c3355	False	-0.9490664542804378	26.05547191667443
c4956	True	-0.3798322623097329	1.6210570799888935
c5174	True	-1.4190210865741484	2.18749812244528
c5078	True	-2.387909650463211	4.318615925814311
c1343	False	-1.4559872474290654	43.826095017871445
c3413	False	-1.8144171924637436	17.522649520489217
c3735	False	-2.002043310139891	14.745515433475244
c5072	True	-2.189432964049425	1.5450466970472965
c5274	True	-2.189905891582655	1.5664474118559077
c3736	False	-1.6984770637945314	13.174201527148663
c5118	True	-1.9214027150078523	1.451246855091822
c4356	False	-1.4710741095186584	8.400741344240426
c5233	True	-1.1242364642998153	0.7858007624026582
c5234	True	-1.590508800461628	0.8942591315517242
c2310	False	-1.4298456852766868	33.812305340370244
c3900	False	-2.0035102989294105	17.740426609866834
c5401	True	-2.1935258089912377	1.7256281798625244
c5169	True	-2.1959378646360643	1.724056012936326
c5053	True	-0.43016872560151703	1.9600509864146607
c212	False	-0.1897903765558962	60.763866798459524
c1483	False	1.3583212424380942	40.07404756467801
c3122	False	1.4502946472676637	25.33483559428401
c5026	True	2.5449702888169603	1.1823623055442536
c5376	True	0.4245990593405438	2.0173309295974873
c1982	False	1.4901390531301006	37.765178016665736
c5232	True	1.8811349273700608	1.8197088226044609
c5316	True	1.89005004304218	1.8372487962799462
c2747	False	-1.0994687608054838	34.186282806958744
c5396	True	-1.6769905567177583	2.760790720774245
c4381	False	-0.8762531948519522	9.654751398631982
c5313	True	-0.6266006156669529	0.8352580618760406
c5314	True	-1.0515005853857744	0.949157599571151
c56	False	0.3123432976900521	36.99073260817732
c137	False	-0.46225939827387136	45.62130512231077
c2221	False	3.127841525072981	39.65603219507371
c3575	False	3.5399571429484173	17.988267179038154
c4911	True	4.152283770626	1.2797785014543779
c5040	True	3.202374260521124	1.4368219832572817
c5189	True	3.7231610631425625	1.8865457941964436
c166	False	-0.9123458525039134	43.192751163368015
c244	False	-0.9986923135932314	52.00039766700701
c852	False	-0.3464192274321109	43.77018993785157
c1722	False	-0.6705640587325995	26.655828076454604
c1885	False	-0.45068418886615946	24.014374027571023
c2329	False	-0.21560491685540187	22.227774921782213
c3267	False	0.4234269147918762	17.688271696901623
c5009	True	1.1255847212918737	1.1947397386553151
c3590	False	0.5088902284488495	13.144581735437118
c5321	True	1.744119721789988	0.7798084032253509
c4472	False	-0.023261204564746982	8.396152427934211
c4983	True	-0.2918672721785776	0.8339727796087669
c4984	True	-0.2868065699645127	0.8392247252835127
c3636	False	-0.4689148482940466	13.037146578890813
c4571	False	-0.8342427523102439	8.39440293350619
c5207	True	-1.0166312222124883	0.8676810245338481
c5208	True	-1.0171821864241972	0.871633291670695
c4572	False	-0.1880235880907308	8.356320131760388
c4921	True	-0.04746529562443115	0.7517319839341253
c4922	True	-0.04769062035371477	0.7554684357438824
c4218	False	-0.5266811995877465	9.66650958615511
c5103	True	-0.73588550027776	0.914677676529089
c5104	True	-0.33267630104205037	0.8152098541255464
c1886	False	-0.9984922056992025	29.65143154546927
c4628	False	-1.9456462917521071	9.779366684985638
c5299	True	-2.0413623789593505	1.001867925393085
c5300	True	-2.039361021755445	1.0029889777101788
c5330	True	-1.8294761842353346	3.0533221828729467
c2264	False	0.7373830632029703	35.20944704569222
c5343	True	2.0926334400100974	1.5145243504545662
c3707	False	0.574514211499743	17.676467288892326
c5346	True	-0.022382705057839944	1.5284036481721501
c5051	True	1.062831893588508	1.08461145629576
c2248	False	-2.6694318408798665	43.895436950556125
c4936	True	-3.051220802510165	3.774838543560928
c5285	True	-3.047069937107129	3.7847327823471724
c271	False	-2.133085523560062	46.40941323668362
c337	False	-2.3159089174652556	52.27952632078685
c5017	True	-3.4249606314349803	6.104498743403253
c2869	False	-3.351963060824533	36.09596280262399
c5296	True	-3.5590640165651743	3.4413038796529833
c5080	True	-3.559283762427601	3.4387933889415994
c711	False	-3.0294448426808187	45.770521779232894
c945	False	-3.199252140587847	44.66503054389529
c1398	False	-3.418865443795696	47.196512262019105
c4969	True	-3.8576935098353595	4.955364250455615
c5002	True	-3.858490590587428	4.958520724143056
c5327	True	-3.7992586036188825	5.36459006827972
c4521	False	-3.5722701614124297	10.155388327998283
c5083	True	-3.5993085978651083	1.1140884796999149
c5084	True	-3.5995142568329133	1.1189692932506397
c70	False	0.6832235936415885	38.91068409226
c3681	False	2.6184170973257475	16.893046308040006
c4411	False	3.1815072152034847	8.806808306832858
c5131	True	3.327613351246031	0.7750028720491582
c5132	True	3.598491197038675	0.7336669795512396
c5144	True	1.6857562119386895	1.6164001627718623
c90	False	0.9573442144089169	39.48549083491951
c129	False	1.3809491841426411	45.602748832565396
c157	False	1.651808268976913	49.242660679872046
c447	False	3.5894922519164645	60.2868029655851
c1124	False	4.145960844089607	49.5080686401725
c3729	False	3.5427527524869906	14.191549832761853
c4393	False	3.67042303674104	8.51063677257833
c5357	True	3.599895685706661	0.8354720808606539
c5358	True	3.8686206720294702	0.7877411389262119
c4394	False	3.3289098837182816	8.521053622098425
c5127	True	3.1428788103363186	0.8640937310091213
c5128	True	3.3010980883315355	0.8209169940409639
c1907	False	4.821830041763441	42.938274269572055
c4985	True	6.779216629113553	2.4193788661783335
c5325	True	4.216181849760997	2.5699918303543026
c5055	True	6.818947682996583	3.0057913698303906
c618	False	0.9517419984550832	71.80420901427485
c5303	True	-1.3301973935702303	4.4659427780605
c4261	False	1.7600649451882662	10.094151652131808
c5383	True	1.5799583583968737	0.9069342035718427
c5384	True	2.01365543622813	0.7467733770608933
c844	False	0.8494397844359546	60.80885221165369
c2726	False	0.20468751730232637	26.678659724515153
c3852	False	-0.07210332775526733	16.725318986202925
c5151	True	-0.548925125311188	1.4818788692639937
c4923	True	0.1279276247430596	1.1813304246622784
c3706	False	0.26656093998204405	16.70621781269897
c5264	True	-0.2635577109293903	1.481825865118366
c5157	True	0.8585530135731961	1.0655367381703857
c3781	False	1.2366566742081817	19.067526452392777
c5365	True	1.4918334652854208	1.155181767211445
c5238	True	1.078284105574	1.355533752013693
c316	False	1.3312530298117142	38.00166779865424
c397	False	1.5942015904087732	37.06563422110142
c632	False	2.3401928320134013	33.541367955296934
c1481	False	2.7254637679762794	34.03238586893288
c4917	True	0.37357801944589725	2.925232700707168
c1822	False	3.138501633530339	30.105937816773917
c3879	False	3.170368356040735	17.67748654679553
c5206	True	2.905306351930285	1.3689487277040189
c5168	True	3.451363721406382	1.199095103246496
c2941	False	3.9486440033832584	27.91376171619116
c5109	True	4.444758360754258	1.8378260814874348
c4944	True	5.0728143857180985	1.7432534941000686
c756	False	2.6361342656231406	32.8866764685995
c5281	True	3.825200433471293	2.2875204534863216
c906	False	2.8239787748830474	32.21150968575305
c4902	True	1.4906019193232574	2.488305805576381
c1054	False	3.145160969698933	31.85506325236547
c1693	False	3.671391633384844	29.00554694805743
c1933	False	3.827507708419197	31.523891501946434
c5176	True	3.631270925318156	2.271652611424724
c5251	True	4.96044094172635	2.0305423260002486
c2646	False	3.9923894038106496	22.518895011729505
c3205	False	3.825855909856851	17.85853829879635
c5148	True	2.319691520244902	2.033628272914821
c3828	False	4.161377212440368	14.753079604694312
c5197	True	4.600263827125204	1.1483994231747774
c4898	True	4.393533202922567	1.301362078426753
c4906	True	5.086520406860253	1.6255018068671818
c3680	False	3.5516290105094437	18.543134685584498
c5269	True	3.743787150776307	1.2732342163478585
c4946	True	3.4756045961884423	1.4142266837578974
c1677	False	0.8238721689719868	51.47578088955406
c5399	True	1.6483924574318214	2.012481169910065
c4961	True	-0.7709775409246346	3.368169961737852
c437	False	0.9299921804185289	43.21214640636513
c800	False	0.5847161960871693	49.252524325980644
c2074	False	0.6219760236059726	44.971489602010706
c4974	True	0.6418380377246969	2.0553112983908295
c5220	True	0.6468258025098121	2.101104929566665
c5353	True	-1.396273338276676	4.151129384442635
c2458	False	0.706052720171227	27.224459538216404
c3213	False	0.9062252058407828	16.54791538780461
c3891	False	0.34611882266172794	14.447386313525113
c4991	True	-0.2102527187461713	1.3749395363482881
c4976	True	-0.21772240228848236	1.350666276689616
c3892	False	1.5664178318546154	14.365048307127987
c5267	True	2.368269558551798	0.9679294913519426
c4947	True	2.084951357185098	1.04773962413692
c3099	False	0.449895369439846	19.119847506727663
c5406	True	-0.34270369320176003	1.801648308399378
c3802	False	0.5860163816213575	15.062651884496372
c5222	True	-0.010770560912133086	1.3969475557961535
c5247	True	1.455045348517871	0.9291596882898111
