gene,species,replicate,exprval
122,c5118,R1,4
122,c5233,R1,1
122,c5234,R1,0
122,c5401,R1,0
122,c5169,R1,0
122,c5053,R1,10
122,c5026,R1,0
122,c5376,R1,0
122,c5232,R1,0
122,c5316,R1,0
122,c5396,R1,0
122,c5313,R1,2
122,c5314,R1,0
122,c4911,R1,0
122,c5040,R1,6
122,c5189,R1,0
122,c5009,R1,0
122,c5321,R1,0
122,c4983,R1,8
122,c4984,R1,0
122,c5207,R1,0
122,c5208,R1,0
122,c4921,R1,0
122,c4922,R1,1
122,c5103,R1,0
122,c5104,R1,0
122,c5299,R1,0
122,c5300,R1,0
122,c5330,R1,0
122,c5343,R1,5
122,c5346,R1,0
122,c5051,R1,0
122,c4936,R1,0
122,c5285,R1,0
122,c5017,R1,0
122,c5296,R1,0
122,c5080,R1,0
122,c4969,R1,0
122,c5002,R1,0
122,c5327,R1,0
122,c5083,R1,12
122,c5084,R1,0
122,c5131,R1,1
122,c5132,R1,0
122,c5144,R1,0
122,c5357,R1,0
122,c5358,R1,0
122,c5127,R1,0
122,c5128,R1,0
122,c4985,R1,0
122,c5325,R1,0
122,c5055,R1,0
122,c5303,R1,0
122,c5383,R1,0
122,c5384,R1,0
122,c5151,R1,0
122,c4923,R1,0
122,c5264,R1,0
122,c5157,R1,0
122,c5365,R1,0
122,c5238,R1,0
122,c4917,R1,0
122,c5206,R1,0
122,c5168,R1,0
122,c5109,R1,0
122,c4944,R1,0
122,c5281,R1,0
122,c4902,R1,0
122,c5176,R1,0
122,c5251,R1,0
122,c5148,R1,0
122,c5197,R1,0
122,c4898,R1,0
122,c4906,R1,0
122,c5269,R1,0
122,c4946,R1,0
122,c5399,R1,0
122,c4961,R1,1
122,c4974,R1,0
122,c5220,R1,0
122,c5353,R1,0
122,c4991,R1,0
122,c4976,R1,0
122,c5267,R1,0
122,c4947,R1,0
122,c5406,R1,0
122,c5222,R1,0
122,c5247,R1,0
123,c5171,R1,0
123,c5004,R1,0
123,c5215,R1,0
123,c5183,R1,2
123,c5184,R1,0
123,c5058,R1,0
123,c4920,R1,0
123,c5214,R1,1
123,c5141,R1,2
123,c5142,R1,1
123,c5391,R1,0
123,c5392,R1,1
123,c4997,R1,0
123,c5259,R1,0
123,c5260,R1,0
123,c4989,R1,0
123,c4990,R1,0
123,c5255,R1,0
123,c5256,R1,0
123,c5246,R1,0
123,c5122,R1,8
123,c5024,R1,0
123,c5385,R1,0
123,c5333,R1,0
123,c4965,R1,0
123,c4978,R1,0
123,c5397,R1,9
123,c5106,R1,0
123,c5230,R1,0
123,c5130,R1,1
123,c5063,R1,0
123,c5408,R1,1
123,c5140,R1,0
123,c4958,R1,0
123,c5124,R1,0
123,c5043,R1,0
123,c5524,R1,0
123,c5532,R1,1
123,c5483,R1,0
123,c5484,R1,0
123,c5434,R1,0
123,c5472,R1,0
123,c5436,R1,0
123,c5515,R1,0
123,c5529,R1,0
123,c5419,R1,8
123,c5533,R1,0
123,c5534,R1,0
123,c5485,R1,0
123,c5461,R1,0
123,c5462,R1,0
123,c5542,R1,0
123,c5482,R1,0
123,c5431,R1,0
123,c5429,R1,0
123,c5430,R1,0
123,c5479,R1,0
123,c5478,R1,0
123,c5442,R1,0
123,c5494,R1,0
123,c5443,R1,0
123,c5526,R1,0
123,c5495,R1,0
123,c5496,R1,0
123,c5422,R1,9
123,c5503,R1,0
123,c5425,R1,0
123,c5528,R1,0
123,c5536,R1,0
123,c5463,R1,0
123,c5464,R1,0
123,c5438,R1,0
123,c5505,R1,0
123,c5242,R1,0
123,c4996,R1,0
123,c5164,R1,0
123,c5192,R1,1
123,c5317,R1,0
123,c5318,R1,0
123,c5012,R1,0
123,c5371,R1,0
123,c4971,R1,0
123,c5249,R1,0
123,c5250,R1,0
123,c5028,R1,0
123,c5153,R1,0
123,c5154,R1,4
123,c5008,R1,0
123,c5337,R1,0
123,c5066,R1,3
123,c4929,R1,0
123,c5162,R1,0
123,c5181,R1,0
123,c5182,R1,0
123,c5195,R1,0
123,c4909,R1,0
123,c4910,R1,1
123,c4940,R1,3
123,c5311,R1,0
123,c5041,R1,4
123,c5308,R1,0
123,c4956,R1,0
123,c5174,R1,1
123,c5078,R1,0
123,c5072,R1,0
123,c5274,R1,4
123,c5118,R1,0
123,c5233,R1,0
123,c5234,R1,0
123,c5401,R1,5
123,c5169,R1,0
123,c5053,R1,2
123,c5026,R1,1
123,c5376,R1,0
123,c5232,R1,0
123,c5316,R1,1
123,c5396,R1,0
123,c5313,R1,1
123,c5314,R1,4
123,c4911,R1,0
123,c5040,R1,0
123,c5189,R1,0
123,c5009,R1,0
123,c5321,R1,0
123,c4983,R1,0
123,c4984,R1,4
123,c5207,R1,0
123,c5208,R1,0
123,c4921,R1,0
123,c4922,R1,0
123,c5103,R1,0
123,c5104,R1,0
123,c5299,R1,0
123,c5300,R1,0
123,c5330,R1,0
123,c5343,R1,0
123,c5346,R1,0
123,c5051,R1,8
123,c4936,R1,0
123,c5285,R1,0
123,c5017,R1,0
123,c5296,R1,0
123,c5080,R1,0
123,c4969,R1,0
123,c5002,R1,2
123,c5327,R1,19
123,c5083,R1,0
123,c5084,R1,1
123,c5131,R1,0
123,c5132,R1,0
123,c5144,R1,0
123,c5357,R1,0
123,c5358,R1,0
123,c5127,R1,0
123,c5128,R1,0
123,c4985,R1,0
123,c5325,R1,0
123,c5055,R1,1
123,c5303,R1,0
123,c5383,R1,1
123,c5384,R1,1
123,c5151,R1,0
123,c4923,R1,0
123,c5264,R1,0
123,c5157,R1,0
123,c5365,R1,0
123,c5238,R1,4
123,c4917,R1,0
123,c5206,R1,1
123,c5168,R1,0
123,c5109,R1,0
123,c4944,R1,0
123,c5281,R1,0
123,c4902,R1,1
123,c5176,R1,0
123,c5251,R1,0
123,c5148,R1,0
123,c5197,R1,0
123,c4898,R1,0
123,c4906,R1,2
123,c5269,R1,0
123,c4946,R1,0
123,c5399,R1,0
123,c4961,R1,0
123,c4974,R1,0
123,c5220,R1,0
123,c5353,R1,1
123,c4991,R1,0
123,c4976,R1,0
123,c5267,R1,0
123,c4947,R1,6
123,c5406,R1,0
123,c5222,R1,0
123,c5247,R1,0
124,c5171,R1,0
124,c5004,R1,0
124,c5215,R1,0
124,c5183,R1,0
124,c5184,R1,0
124,c5058,R1,0
124,c4920,R1,0
124,c5214,R1,0
124,c5141,R1,0
124,c5142,R1,0
124,c5391,R1,3
124,c5392,R1,0
124,c4997,R1,0
124,c5259,R1,0
124,c5260,R1,2
124,c4989,R1,5
124,c4990,R1,0
124,c5255,R1,0
124,c5256,R1,1
124,c5246,R1,0
124,c5122,R1,0
124,c5024,R1,3
124,c5385,R1,0
124,c5333,R1,1
124,c4965,R1,0
124,c4978,R1,1
124,c5397,R1,0
124,c5106,R1,0
124,c5230,R1,0
124,c5130,R1,0
124,c5063,R1,0
124,c5408,R1,13
124,c5140,R1,0
124,c4958,R1,0
124,c5124,R1,0
124,c5043,R1,0
124,c5524,R1,9
124,c5532,R1,0
124,c5483,R1,1
124,c5484,R1,0
124,c5434,R1,3
124,c5472,R1,0
124,c5436,R1,0
124,c5515,R1,0
124,c5529,R1,0
124,c5419,R1,0
124,c5533,R1,0
124,c5534,R1,0
124,c5485,R1,0
124,c5461,R1,2
124,c5462,R1,7
124,c5542,R1,0
124,c5482,R1,0
124,c5431,R1,0
124,c5429,R1,0
124,c5430,R1,0
124,c5479,R1,1
124,c5478,R1,8
124,c5442,R1,0
124,c5494,R1,0
124,c5443,R1,5
124,c5526,R1,1
124,c5495,R1,0
124,c5496,R1,0
124,c5422,R1,0
124,c5503,R1,0
124,c5425,R1,0
124,c5528,R1,0
124,c5536,R1,1
124,c5463,R1,0
124,c5464,R1,0
124,c5438,R1,0
124,c5505,R1,0
124,c5242,R1,0
124,c4996,R1,0
124,c5164,R1,2
124,c5192,R1,0
124,c5317,R1,0
124,c5318,R1,1
124,c5012,R1,0
124,c5371,R1,0
124,c4971,R1,0
124,c5249,R1,0
124,c5250,R1,0
124,c5028,R1,0
124,c5153,R1,0
124,c5154,R1,0
124,c5008,R1,0
124,c5337,R1,0
124,c5066,R1,20
124,c4929,R1,0
124,c5162,R1,0
124,c5181,R1,0
124,c5182,R1,0
124,c5195,R1,13
124,c4909,R1,0
124,c4910,R1,0
124,c4940,R1,0
124,c5311,R1,0
124,c5041,R1,1
124,c5308,R1,0
124,c4956,R1,0
124,c5174,R1,0
124,c5078,R1,0
124,c5072,R1,0
124,c5274,R1,0
124,c5118,R1,0
124,c5233,R1,2
124,c5234,R1,2
124,c5401,R1,0
124,c5169,R1,0
124,c5053,R1,1
124,c5026,R1,0
124,c5376,R1,0
124,c5232,R1,0
124,c5316,R1,2
124,c5396,R1,1
124,c5313,R1,4
124,c5314,R1,0
124,c4911,R1,0
124,c5040,R1,4
124,c5189,R1,0
124,c5009,R1,0
124,c5321,R1,2
124,c4983,R1,0
124,c4984,R1,0
124,c5207,R1,0
124,c5208,R1,3
124,c4921,R1,0
124,c4922,R1,0
124,c5103,R1,0
124,c5104,R1,0
124,c5299,R1,4
124,c5300,R1,0
124,c5330,R1,0
124,c5343,R1,0
124,c5346,R1,0
124,c5051,R1,0
124,c4936,R1,0
124,c5285,R1,0
124,c5017,R1,7
124,c5296,R1,0
124,c5080,R1,3
124,c4969,R1,0
124,c5002,R1,0
124,c5327,R1,0
124,c5083,R1,0
124,c5084,R1,0
124,c5131,R1,0
124,c5132,R1,3
124,c5144,R1,0
124,c5357,R1,0
124,c5358,R1,0
124,c5127,R1,0
124,c5128,R1,0
124,c4985,R1,0
124,c5325,R1,0
124,c5055,R1,0
124,c5303,R1,0
124,c5383,R1,0
124,c5384,R1,5
124,c5151,R1,0
124,c4923,R1,0
124,c5264,R1,3
124,c5157,R1,0
124,c5365,R1,0
124,c5238,R1,0
124,c4917,R1,2
124,c5206,R1,0
124,c5168,R1,0
124,c5109,R1,0
124,c4944,R1,0
124,c5281,R1,0
124,c4902,R1,0
124,c5176,R1,0
124,c5251,R1,0
124,c5148,R1,0
124,c5197,R1,0
124,c4898,R1,0
124,c4906,R1,0
124,c5269,R1,0
124,c4946,R1,0
124,c5399,R1,1
124,c4961,R1,0
124,c4974,R1,1
124,c5220,R1,0
124,c5353,R1,0
124,c4991,R1,0
124,c4976,R1,0
124,c5267,R1,0
124,c4947,R1,0
124,c5406,R1,0
124,c5222,R1,2
124,c5247,R1,0
125,c5171,R1,0
125,c5004,R1,0
125,c5215,R1,4
125,c5183,R1,0
125,c5184,R1,0
125,c5058,R1,0
125,c4920,R1,0
125,c5214,R1,1
125,c5141,R1,0
125,c5142,R1,0
125,c5391,R1,0
125,c5392,R1,0
125,c4997,R1,0
125,c5259,R1,3
125,c5260,R1,0
125,c4989,R1,0
125,c4990,R1,0
125,c5255,R1,0
125,c5256,R1,0
125,c5246,R1,0
125,c5122,R1,2
125,c5024,R1,0
125,c5385,R1,0
125,c5333,R1,0
125,c4965,R1,0
125,c4978,R1,5
125,c5397,R1,1
125,c5106,R1,3
125,c5230,R1,0
125,c5130,R1,0
125,c5063,R1,1
125,c5408,R1,0
125,c5140,R1,1
125,c4958,R1,0
125,c5124,R1,0
125,c5043,R1,0
125,c5524,R1,0
125,c5532,R1,0
125,c5483,R1,0
125,c5484,R1,0
125,c5434,R1,0
125,c5472,R1,0
125,c5436,R1,0
125,c5515,R1,0
125,c5529,R1,0
125,c5419,R1,0
125,c5533,R1,0
125,c5534,R1,3
125,c5485,R1,0
125,c5461,R1,0
125,c5462,R1,0
125,c5542,R1,0
125,c5482,R1,0
125,c5431,R1,0
125,c5429,R1,0
125,c5430,R1,4
125,c5479,R1,0
125,c5478,R1,0
125,c5442,R1,0
125,c5494,R1,0
125,c5443,R1,4
125,c5526,R1,3
125,c5495,R1,0
125,c5496,R1,0
125,c5422,R1,0
125,c5503,R1,0
125,c5425,R1,0
125,c5528,R1,8
125,c5536,R1,0
125,c5463,R1,0
125,c5464,R1,0
125,c5438,R1,3
125,c5505,R1,0
125,c5242,R1,0
125,c4996,R1,0
125,c5164,R1,3
125,c5192,R1,0
125,c5317,R1,0
125,c5318,R1,0
125,c5012,R1,2
125,c5371,R1,1
125,c4971,R1,0
125,c5249,R1,0
125,c5250,R1,0
125,c5028,R1,0
125,c5153,R1,0
125,c5154,R1,1
125,c5008,R1,5
125,c5337,R1,0
125,c5066,R1,0
125,c4929,R1,0
125,c5162,R1,1
125,c5181,R1,4
125,c5182,R1,0
125,c5195,R1,17
125,c4909,R1,0
125,c4910,R1,0
125,c4940,R1,0
125,c5311,R1,0
125,c5041,R1,0
125,c5308,R1,0
125,c4956,R1,0
125,c5174,R1,0
125,c5078,R1,3
125,c5072,R1,0
125,c5274,R1,5
125,c5118,R1,2
125,c5233,R1,2
125,c5234,R1,0
125,c5401,R1,0
125,c5169,R1,0
125,c5053,R1,0
125,c5026,R1,0
125,c5376,R1,0
125,c5232,R1,0
125,c5316,R1,0
125,c5396,R1,0
125,c5313,R1,0
125,c5314,R1,5
125,c4911,R1,0
125,c5040,R1,0
125,c5189,R1,0
125,c5009,R1,0
125,c5321,R1,0
125,c4983,R1,0
125,c4984,R1,0
125,c5207,R1,0
125,c5208,R1,0
125,c4921,R1,0
125,c4922,R1,0
125,c5103,R1,0
125,c5104,R1,0
125,c5299,R1,0
125,c5300,R1,0
125,c5330,R1,0
125,c5343,R1,3
125,c5346,R1,0
125,c5051,R1,0
125,c4936,R1,1
125,c5285,R1,0
125,c5017,R1,2
125,c5296,R1,0
125,c5080,R1,0
125,c4969,R1,1
125,c5002,R1,0
125,c5327,R1,0
125,c5083,R1,0
125,c5084,R1,0
125,c5131,R1,0
125,c5132,R1,0
125,c5144,R1,0
125,c5357,R1,0
125,c5358,R1,1
125,c5127,R1,0
125,c5128,R1,0
125,c4985,R1,0
125,c5325,R1,0
125,c5055,R1,0
125,c5303,R1,0
125,c5383,R1,5
125,c5384,R1,0
125,c5151,R1,0
125,c4923,R1,0
125,c5264,R1,0
125,c5157,R1,0
125,c5365,R1,0
125,c5238,R1,1
125,c4917,R1,1
125,c5206,R1,1
125,c5168,R1,0
125,c5109,R1,2
125,c4944,R1,0
125,c5281,R1,0
125,c4902,R1,0
125,c5176,R1,0
125,c5251,R1,9
125,c5148,R1,18
125,c5197,R1,0
125,c4898,R1,4
125,c4906,R1,0
125,c5269,R1,4
125,c4946,R1,0
125,c5399,R1,0
125,c4961,R1,0
125,c4974,R1,0
125,c5220,R1,0
125,c5353,R1,0
125,c4991,R1,0
125,c4976,R1,0
125,c5267,R1,2
125,c4947,R1,0
125,c5406,R1,0
125,c5222,R1,3
125,c5247,R1,0
126,c5171,R1,1
126,c5004,R1,0
126,c5215,R1,0
126,c5183,R1,0
126,c5184,R1,3
126,c5058,R1,0
126,c4920,R1,0
126,c5214,R1,0
126,c5141,R1,1
126,c5142,R1,0
126,c5391,R1,0
126,c5392,R1,0
126,c4997,R1,0
126,c5259,R1,0
126,c5260,R1,0
126,c4989,R1,0
126,c4990,R1,0
126,c5255,R1,0
126,c5256,R1,0
126,c5246,R1,14
126,c5122,R1,0
126,c5024,R1,0
126,c5385,R1,0
126,c5333,R1,0
126,c4965,R1,0
126,c4978,R1,11
126,c5397,R1,0
126,c5106,R1,0
126,c5230,R1,0
126,c5130,R1,0
126,c5063,R1,1
126,c5408,R1,0
126,c5140,R1,1
126,c4958,R1,0
126,c5124,R1,0
126,c5043,R1,0
126,c5524,R1,0
126,c5532,R1,11
126,c5483,R1,0
126,c5484,R1,0
126,c5434,R1,0
126,c5472,R1,0
126,c5436,R1,0
126,c5515,R1,1
126,c5529,R1,3
126,c5419,R1,0
126,c5533,R1,0
126,c5534,R1,0
126,c5485,R1,0
126,c5461,R1,2
126,c5462,R1,0
126,c5542,R1,0
126,c5482,R1,1
126,c5431,R1,0
126,c5429,R1,0
126,c5430,R1,0
126,c5479,R1,1
126,c5478,R1,0
126,c5442,R1,1
126,c5494,R1,0
126,c5443,R1,0
126,c5526,R1,1
126,c5495,R1,0
126,c5496,R1,6
126,c5422,R1,0
126,c5503,R1,0
126,c5425,R1,0
126,c5528,R1,1
126,c5536,R1,0
126,c5463,R1,0
126,c5464,R1,0
126,c5438,R1,0
126,c5505,R1,2
126,c5242,R1,0
126,c4996,R1,0
126,c5164,R1,0
126,c5192,R1,2
126,c5317,R1,0
126,c5318,R1,0
126,c5012,R1,6
126,c5371,R1,0
126,c4971,R1,3
126,c5249,R1,0
126,c5250,R1,0
126,c5028,R1,0
126,c5153,R1,0
126,c5154,R1,1
126,c5008,R1,0
126,c5337,R1,0
126,c5066,R1,0
126,c4929,R1,0
126,c5162,R1,0
126,c5181,R1,0
126,c5182,R1,0
126,c5195,R1,0
126,c4909,R1,0
126,c4910,R1,0
126,c4940,R1,0
126,c5311,R1,0
126,c5041,R1,0
126,c5308,R1,0
126,c4956,R1,3
126,c5174,R1,6
126,c5078,R1,5
126,c5072,R1,0
126,c5274,R1,0
126,c5118,R1,0
126,c5233,R1,0
126,c5234,R1,0
126,c5401,R1,0
126,c5169,R1,0
126,c5053,R1,4
126,c5026,R1,1
126,c5376,R1,0
126,c5232,R1,0
126,c5316,R1,9
126,c5396,R1,0
126,c5313,R1,0
126,c5314,R1,0
126,c4911,R1,0
126,c5040,R1,0
126,c5189,R1,0
126,c5009,R1,0
126,c5321,R1,0
126,c4983,R1,0
126,c4984,R1,0
126,c5207,R1,0
126,c5208,R1,0
126,c4921,R1,0
126,c4922,R1,0
126,c5103,R1,0
126,c5104,R1,0
126,c5299,R1,5
126,c5300,R1,0
126,c5330,R1,0
126,c5343,R1,0
126,c5346,R1,0
126,c5051,R1,0
126,c4936,R1,0
126,c5285,R1,0
126,c5017,R1,1
126,c5296,R1,0
126,c5080,R1,0
126,c4969,R1,0
126,c5002,R1,0
126,c5327,R1,0
126,c5083,R1,0
126,c5084,R1,0
126,c5131,R1,0
126,c5132,R1,0
126,c5144,R1,0
126,c5357,R1,0
126,c5358,R1,0
126,c5127,R1,3
126,c5128,R1,0
126,c4985,R1,0
126,c5325,R1,0
126,c5055,R1,0
126,c5303,R1,1
126,c5383,R1,2
126,c5384,R1,0
126,c5151,R1,3
126,c4923,R1,1
126,c5264,R1,0
126,c5157,R1,0
126,c5365,R1,0
126,c5238,R1,0
126,c4917,R1,0
126,c5206,R1,4
126,c5168,R1,0
126,c5109,R1,0
126,c4944,R1,0
126,c5281,R1,0
126,c4902,R1,0
126,c5176,R1,0
126,c5251,R1,0
126,c5148,R1,0
126,c5197,R1,0
126,c4898,R1,1
126,c4906,R1,0
126,c5269,R1,0
126,c4946,R1,0
126,c5399,R1,0
126,c4961,R1,0
126,c4974,R1,0
126,c5220,R1,0
126,c5353,R1,0
126,c4991,R1,0
126,c4976,R1,1
126,c5267,R1,0
126,c4947,R1,0
126,c5406,R1,0
126,c5222,R1,0
126,c5247,R1,0
127,c5171,R1,0
127,c5004,R1,0
127,c5215,R1,0
127,c5183,R1,0
127,c5184,R1,0
127,c5058,R1,0
127,c4920,R1,0
127,c5214,R1,0
127,c5141,R1,0
127,c5142,R1,5
127,c5391,R1,0
127,c5392,R1,0
127,c4997,R1,0
127,c5259,R1,1
127,c5260,R1,1
127,c4989,R1,0
127,c4990,R1,20
127,c5255,R1,0
127,c5256,R1,0
127,c5246,R1,1
127,c5122,R1,0
127,c5024,R1,0
127,c5385,R1,1
127,c5333,R1,0
127,c4965,R1,0
127,c4978,R1,0
127,c5397,R1,0
127,c5106,R1,0
127,c5230,R1,0
127,c5130,R1,0
127,c5063,R1,0
127,c5408,R1,0
127,c5140,R1,0
127,c4958,R1,0
127,c5124,R1,0
127,c5043,R1,0
127,c5524,R1,0
127,c5532,R1,0
127,c5483,R1,0
127,c5484,R1,0
127,c5434,R1,0
127,c5472,R1,0
127,c5436,R1,9
127,c5515,R1,0
127,c5529,R1,0
127,c5419,R1,2
127,c5533,R1,4
127,c5534,R1,0
127,c5485,R1,0
127,c5461,R1,0
127,c5462,R1,0
127,c5542,R1,0
127,c5482,R1,0
127,c5431,R1,0
127,c5429,R1,0
127,c5430,R1,0
127,c5479,R1,1
127,c5478,R1,0
127,c5442,R1,0
127,c5494,R1,0
127,c5443,R1,0
127,c5526,R1,0
127,c5495,R1,0
127,c5496,R1,1
127,c5422,R1,0
127,c5503,R1,1
127,c5425,R1,0
127,c5528,R1,1
127,c5536,R1,0
127,c5463,R1,0
127,c5464,R1,0
127,c5438,R1,2
127,c5505,R1,0
127,c5242,R1,0
127,c4996,R1,0
127,c5164,R1,0
127,c5192,R1,0
127,c5317,R1,0
127,c5318,R1,0
127,c5012,R1,1
127,c5371,R1,0
127,c4971,R1,0
127,c5249,R1,5
127,c5250,R1,6
127,c5028,R1,0
127,c5153,R1,0
127,c5154,R1,0
127,c5008,R1,0
127,c5337,R1,0
127,c5066,R1,0
127,c4929,R1,0
127,c5162,R1,2
127,c5181,R1,0
127,c5182,R1,0
127,c5195,R1,0
127,c4909,R1,0
127,c4910,R1,0
127,c4940,R1,0
127,c5311,R1,1
127,c5041,R1,0
127,c5308,R1,0
127,c4956,R1,0
127,c5174,R1,0
127,c5078,R1,0
127,c5072,R1,0
127,c5274,R1,0
127,c5118,R1,14
127,c5233,R1,0
127,c5234,R1,1
127,c5401,R1,0
127,c5169,R1,4
127,c5053,R1,0
127,c5026,R1,2
127,c5376,R1,0
127,c5232,R1,0
127,c5316,R1,0
127,c5396,R1,0
127,c5313,R1,0
127,c5314,R1,0
127,c4911,R1,0
127,c5040,R1,0
127,c5189,R1,0
127,c5009,R1,0
127,c5321,R1,0
127,c4983,R1,0
127,c4984,R1,0
127,c5207,R1,0
127,c5208,R1,0
127,c4921,R1,0
127,c4922,R1,4
127,c5103,R1,0
127,c5104,R1,0
127,c5299,R1,0
127,c5300,R1,4
127,c5330,R1,1
127,c5343,R1,0
127,c5346,R1,0
127,c5051,R1,0
127,c4936,R1,0
127,c5285,R1,1
127,c5017,R1,0
127,c5296,R1,0
127,c5080,R1,0
127,c4969,R1,0
127,c5002,R1,0
127,c5327,R1,0
127,c5083,R1,0
127,c5084,R1,0
127,c5131,R1,0
127,c5132,R1,0
127,c5144,R1,6
127,c5357,R1,2
127,c5358,R1,0
127,c5127,R1,0
127,c5128,R1,0
127,c4985,R1,0
127,c5325,R1,0
127,c5055,R1,0
127,c5303,R1,0
127,c5383,R1,0
127,c5384,R1,0
127,c5151,R1,0
127,c4923,R1,0
127,c5264,R1,2
127,c5157,R1,7
127,c5365,R1,0
127,c5238,R1,2
127,c4917,R1,0
127,c5206,R1,0
127,c5168,R1,0
127,c5109,R1,3
127,c4944,R1,1
127,c5281,R1,0
127,c4902,R1,3
127,c5176,R1,1
127,c5251,R1,0
127,c5148,R1,0
127,c5197,R1,0
127,c4898,R1,0
127,c4906,R1,0
127,c5269,R1,0
127,c4946,R1,0
127,c5399,R1,0
127,c4961,R1,0
127,c4974,R1,0
127,c5220,R1,0
127,c5353,R1,0
127,c4991,R1,0
127,c4976,R1,0
127,c5267,R1,0
127,c4947,R1,0
127,c5406,R1,0
127,c5222,R1,0
127,c5247,R1,1
128,c5171,R1,0
128,c5004,R1,0
128,c5215,R1,0
128,c5183,R1,12
128,c5184,R1,0
128,c5058,R1,0
128,c4920,R1,0
128,c5214,R1,2
128,c5141,R1,0
128,c5142,R1,4
128,c5391,R1,0
128,c5392,R1,0
128,c4997,R1,0
128,c5259,R1,1
128,c5260,R1,2
128,c4989,R1,0
128,c4990,R1,0
128,c5255,R1,0
128,c5256,R1,1
128,c5246,R1,0
128,c5122,R1,27
128,c5024,R1,0
128,c5385,R1,0
128,c5333,R1,6
128,c4965,R1,18
128,c4978,R1,0
128,c5397,R1,9
128,c5106,R1,0
128,c5230,R1,0
128,c5130,R1,0
128,c5063,R1,0
128,c5408,R1,0
128,c5140,R1,0
128,c4958,R1,0
128,c5124,R1,0
128,c5043,R1,0
128,c5524,R1,0
128,c5532,R1,1
128,c5483,R1,0
128,c5484,R1,0
128,c5434,R1,0
128,c5472,R1,1
128,c5436,R1,0
128,c5515,R1,0
128,c5529,R1,0
128,c5419,R1,4
128,c5533,R1,0
128,c5534,R1,0
128,c5485,R1,0
128,c5461,R1,0
128,c5462,R1,0
128,c5542,R1,0
128,c5482,R1,0
128,c5431,R1,0
128,c5429,R1,6
128,c5430,R1,0
128,c5479,R1,13
128,c5478,R1,9
128,c5442,R1,0
128,c5494,R1,1
128,c5443,R1,0
128,c5526,R1,0
128,c5495,R1,0
128,c5496,R1,0
128,c5422,R1,4
128,c5503,R1,0
128,c5425,R1,0
128,c5528,R1,0
128,c5536,R1,0
128,c5463,R1,11
128,c5464,R1,1
128,c5438,R1,0
128,c5505,R1,11
128,c5242,R1,0
128,c4996,R1,0
128,c5164,R1,1
128,c5192,R1,2
128,c5317,R1,0
128,c5318,R1,0
128,c5012,R1,0
128,c5371,R1,0
128,c4971,R1,0
128,c5249,R1,0
128,c5250,R1,0
128,c5028,R1,3
128,c5153,R1,0
128,c5154,R1,0
128,c5008,R1,0
128,c5337,R1,0
128,c5066,R1,0
128,c4929,R1,0
128,c5162,R1,0
128,c5181,R1,0
128,c5182,R1,0
128,c5195,R1,0
128,c4909,R1,0
128,c4910,R1,0
128,c4940,R1,0
128,c5311,R1,0
128,c5041,R1,0
128,c5308,R1,7
128,c4956,R1,2
128,c5174,R1,0
128,c5078,R1,0
128,c5072,R1,0
128,c5274,R1,0
128,c5118,R1,0
128,c5233,R1,0
128,c5234,R1,0
128,c5401,R1,0
128,c5169,R1,0
128,c5053,R1,1
128,c5026,R1,0
128,c5376,R1,0
128,c5232,R1,0
128,c5316,R1,0
128,c5396,R1,0
128,c5313,R1,0
128,c5314,R1,6
128,c4911,R1,1
128,c5040,R1,0
128,c5189,R1,0
128,c5009,R1,0
128,c5321,R1,0
128,c4983,R1,0
128,c4984,R1,0
128,c5207,R1,1
128,c5208,R1,1
128,c4921,R1,0
128,c4922,R1,0
128,c5103,R1,0
128,c5104,R1,0
128,c5299,R1,8
128,c5300,R1,16
128,c5330,R1,0
128,c5343,R1,0
128,c5346,R1,1
128,c5051,R1,0
128,c4936,R1,0
128,c5285,R1,0
128,c5017,R1,0
128,c5296,R1,0
128,c5080,R1,1
128,c4969,R1,3
128,c5002,R1,0
128,c5327,R1,0
128,c5083,R1,0
128,c5084,R1,0
128,c5131,R1,0
128,c5132,R1,2
128,c5144,R1,0
128,c5357,R1,0
128,c5358,R1,0
128,c5127,R1,0
128,c5128,R1,0
128,c4985,R1,0
128,c5325,R1,0
128,c5055,R1,0
128,c5303,R1,8
128,c5383,R1,0
128,c5384,R1,0
128,c5151,R1,0
128,c4923,R1,1
128,c5264,R1,0
128,c5157,R1,0
128,c5365,R1,0
128,c5238,R1,0
128,c4917,R1,0
128,c5206,R1,0
128,c5168,R1,1
128,c5109,R1,0
128,c4944,R1,0
128,c5281,R1,21
128,c4902,R1,0
128,c5176,R1,0
128,c5251,R1,0
128,c5148,R1,1
128,c5197,R1,0
128,c4898,R1,0
128,c4906,R1,0
128,c5269,R1,0
128,c4946,R1,0
128,c5399,R1,0
128,c4961,R1,0
128,c4974,R1,0
128,c5220,R1,0
128,c5353,R1,0
128,c4991,R1,0
128,c4976,R1,0
128,c5267,R1,0
128,c4947,R1,0
128,c5406,R1,0
128,c5222,R1,0
128,c5247,R1,1
129,c5171,R1,0
129,c5004,R1,0
129,c5215,R1,0
129,c5183,R1,2
129,c5184,R1,2
129,c5058,R1,0
129,c4920,R1,0
129,c5214,R1,0
129,c5141,R1,0
129,c5142,R1,0
129,c5391,R1,0
129,c5392,R1,0
129,c4997,R1,0
129,c5259,R1,0
129,c5260,R1,1
129,c4989,R1,0
129,c4990,R1,0
129,c5255,R1,0
129,c5256,R1,3
