ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
225	225	24.229889	1.0198644	3.9282222	128.27184	5.3733506	8.070367	0.8498742	106.2574	90.430435	31.65393	0.0	True	0.0
275	275	10.753184	1.7520875	4.0105176	13.089382	20.43707	13.875046	2.046946	12.755882	-8.995705	43.503174	0.0	True	0.0
276	276	15.735142	0.4501022	4.3661747	30.134623	9.375338	10.044665	0.52173764	143.10603	121.87082	42.47043	0.0	True	0.0
288	288	11.764357	1.9630557	4.437199	11.3549595	4.8799562	7.6748843	1.9524393	-18.445835	-35.484657	34.077644	0.0	True	0.0
487	487	28.248825	-0.1438084	4.6070056	44.411198	7.8191924	10.225668	0.106359795	139.73007	120.380905	38.698334	0.0	True	0.0
15	15	7.444327	0.96116793	3.992936	1.0703688	67.14426	6.4957504	1.6387271	92.50722	76.639175	31.736084	0.0	True	0.0
36	36	27.890882	-0.2914914	4.252807	123.784134	6.610455	9.118462	-0.25770533	160.70453	143.62741	34.154236	0.0	True	0.0
27	27	148.41316	-0.53422177	3.794365	148.41316	5.576038	7.3839164	-0.39835778	174.60042	157.23488	34.73108	0.0	True	0.0
28	28	23.758104	-0.3726241	4.6875243	66.85749	4.805978	8.295288	-0.21735819	137.75337	122.188934	31.128876	0.0	True	0.0
469	469	12.138387	1.9669588	4.2096257	14.489628	5.507631	8.14553	1.719645	18.855381	2.3359451	33.03887	0.0	True	0.0
472	472	11.533345	1.5731509	5.080778	15.999776	5.1741347	9.375186	1.4837617	-8.365959	-25.99826	35.264603	0.0	True	0.0
466	466	74.46668	-0.051105794	3.9360285	25.260822	9.880759	8.983848	0.056001462	174.59146	155.10529	38.97235	0.0	True	0.0
465	465	14.045685	2.2670634	4.056589	11.898548	10.371909	9.873435	2.0593061	-9.021072	-28.450974	38.859802	0.0	True	0.0
462	462	17.652346	1.9926813	4.1493225	18.74719	16.857115	12.763973	1.6082644	63.01419	45.134148	35.760086	0.0	True	0.0
464	464	77.25917	2.4191067	3.7340906	2.6240816	56.767002	7.8378377	2.3796184	31.756775	8.062553	47.388443	0.0	True	0.0
461	461	148.41316	-0.42804822	3.9705746	82.61208	7.8918023	8.716011	-0.22756192	171.24944	154.18553	34.127808	0.0	True	0.0
39	39	117.946846	-1.0120243	4.1692247	78.07232	7.050316	8.865475	-1.1868054	156.28357	139.47765	33.611847	0.0	True	0.0
185	185	27.12659	1.005683	4.904697	51.121582	5.0684805	9.470321	1.3783971	-4.141926	-19.621422	30.958992	0.0	True	0.0
191	191	40.013386	3.4833019	4.511007	69.14304	6.27919	8.708481	3.5682802	-293.5341	-315.84177	44.615356	0.0	True	0.0
325	325	10.274751	2.4629514	4.679219	11.952226	8.743484	10.669746	2.2785516	-69.28733	-87.82682	37.07898	0.0	True	0.0
213	213	64.56667	1.7454748	4.16225	36.18539	6.304722	8.076636	1.3543252	89.74089	72.64512	34.191544	0.0	True	0.0
194	194	38.823452	3.0757127	3.702138	3.4310617	57.50993	8.156408	3.3904054	-171.00812	-192.6885	43.36078	0.0	True	0.0
199	199	17.792513	2.1159117	3.855423	41.904312	4.1116233	7.0437236	1.8562275	19.667557	3.3866806	32.561752	0.0	True	0.0
190	190	91.95838	0.71533597	3.8048675	36.615067	18.865484	11.3160095	0.71478254	176.30203	147.52234	57.559387	0.0	True	0.0
188	188	148.41316	-1.518298	4.176884	148.41316	9.506579	9.573397	-1.051816	169.6362	150.48224	38.307922	0.0	True	0.0
308	308	12.333873	-1.0080419	3.8005638	148.41316	5.480251	8.285619	-0.813765	152.91805	135.5358	34.764496	0.0	True	0.0
312	312	148.41316	1.3686452	3.9600675	52.63026	6.7417226	7.484229	1.6789502	80.319115	64.73687	31.16449	0.0	True	0.0
304	304	148.41316	-1.0471439	4.2678514	148.41316	7.292798	8.6948395	-1.0943133	161.54749	143.47096	36.153046	0.0	True	0.0
324	324	148.41316	0.5056693	3.6507761	44.318176	7.9647975	7.730574	0.81484085	149.72893	133.81017	31.837524	0.0	True	0.0
306	306	110.66913	2.3838742	4.3724484	119.53565	5.264433	8.246902	2.4216845	-60.98108	-77.7684	33.574646	0.0	True	0.0
328	328	12.504975	0.29829252	3.5685005	27.861849	4.601634	6.894284	0.43104407	140.68681	125.47739	30.418854	5.9604645e-08	True	2.098755097725022e-07
160	160	15.818568	0.812531	4.3729486	27.428944	5.267199	8.5045395	0.7512087	103.35731	88.721924	29.270767	5.9604645e-08	True	2.098755097725022e-07
374	374	143.25992	0.63075775	5.0056944	148.41316	3.952034	8.126609	1.0375631	66.857925	52.350037	29.015778	5.9604645e-08	True	2.098755097725022e-07
436	436	116.52316	1.9507065	4.72666	148.41316	5.399089	8.599917	2.0822394	-39.585144	-54.69313	30.215973	5.9604645e-08	True	2.098755097725022e-07
497	497	43.017067	0.8954272	4.156384	29.440125	6.388131	8.28177	1.1477203	90.20298	75.56529	29.275375	5.9604645e-08	True	2.098755097725022e-07
471	471	148.41316	1.1818244	4.9275513	130.0529	4.1963286	8.070917	1.5183747	2.6554413	-12.426788	30.16446	5.9604645e-08	True	2.098755097725022e-07
130	130	42.009518	0.61691123	3.8019361	97.60198	5.169355	7.384842	0.47793663	147.80614	132.59995	30.412384	5.9604645e-08	True	2.098755097725022e-07
125	125	106.973564	-0.6403197	3.7161653	148.41316	4.716628	6.769198	-0.5223976	178.68527	164.32019	28.730164	5.9604645e-08	True	2.098755097725022e-07
166	166	148.41316	-2.4659822	4.250088	148.41316	4.7407956	8.187859	-2.670928	121.406425	106.08122	30.650406	5.9604645e-08	True	2.098755097725022e-07
41	41	55.026237	1.5733718	4.556687	148.41316	4.0665693	7.820162	1.734431	6.333256	-8.548645	29.763802	5.9604645e-08	True	2.098755097725022e-07
428	428	43.52809	1.7259247	4.131381	50.965622	4.598858	7.3971605	1.7380081	18.696308	3.9098663	29.572884	5.9604645e-08	True	2.098755097725022e-07
403	403	12.554281	0.54286206	4.0179667	34.421467	5.6171436	8.273416	0.5444257	124.164154	109.214325	29.899658	5.9604645e-08	True	2.098755097725022e-07
414	414	148.41316	1.414689	3.4196875	148.41316	5.3848934	6.5958405	1.539288	100.00295	85.054115	29.897675	5.9604645e-08	True	2.098755097725022e-07
409	409	148.41316	-0.6657344	4.897855	148.41316	5.0080895	9.502553	-0.74428236	141.6622	127.26962	28.785156	5.9604645e-08	True	2.098755097725022e-07
444	444	117.42004	0.95745033	4.394753	148.41316	3.9785562	7.3989077	0.9289736	49.41191	34.829018	29.165787	5.9604645e-08	True	2.098755097725022e-07
412	412	148.41316	-0.88882285	4.227158	148.41316	4.3157263	7.240885	-0.7377947	154.45392	139.70775	29.49234	5.9604645e-08	True	2.098755097725022e-07
415	415	148.41316	-0.39383775	3.5994217	148.41316	5.4976206	6.6262417	-0.037918944	181.07721	165.88379	30.38684	5.9604645e-08	True	2.098755097725022e-07
76	76	10.11842	1.2096802	4.187902	12.527434	4.703023	7.5582967	1.3513038	24.424202	9.089867	30.66867	5.9604645e-08	True	2.098755097725022e-07
