ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
282	282	148.41316	0.99675643	3.555143	117.8374	3.154048	5.8417625	0.906723	119.71912	107.74863	23.940979	1.013279e-06	True	6.332993507385254e-06
473	473	107.12874	2.8082588	3.7561653	148.41316	3.9489248	6.4985933	2.552489	-56.495415	-68.40875	23.826675	1.0728836e-06	True	6.541973207055068e-06
32	32	148.41316	1.7231083	3.4450767	148.41316	3.3152654	5.565307	1.8796159	20.103489	8.213074	23.78083	1.0728836e-06	True	6.541973207055068e-06
174	174	148.41316	0.600584	3.683	148.41316	3.9033191	6.1309214	0.6047756	144.20834	132.34415	23.728394	1.1324883e-06	True	6.822218377906156e-06
377	377	148.41316	2.7153437	3.6451	95.69557	2.8059502	5.6924605	2.5314107	-62.7739	-74.592224	23.63665	1.1920929e-06	True	6.930772648301236e-06
122	122	148.41316	1.251891	4.460961	148.41316	2.9671216	6.99731	0.8225722	91.56717	79.7621	23.610138	1.1920929e-06	True	6.930772648301236e-06
456	456	148.41316	-0.96542996	4.5493927	148.41316	3.3194706	7.4039044	-1.0948819	141.04376	129.26843	23.55066	1.1920929e-06	True	6.930772648301236e-06
244	244	111.49097	2.4558296	3.9316385	126.89065	3.5634203	6.615097	2.5711026	-77.206894	-88.86919	23.324585	1.3709068e-06	True	7.701723763112273e-06
468	468	148.41316	-0.80648965	4.4733996	148.41316	2.8038108	6.961157	-0.7100613	123.22337	111.5474	23.351944	1.3709068e-06	True	7.701723763112273e-06
214	214	105.296104	1.0217502	3.7622721	40.909065	3.8973923	6.139173	1.1725838	92.62862	80.97158	23.314072	1.3709068e-06	True	7.701723763112273e-06
27	27	148.41316	-1.7309856	4.625325	60.808605	4.1167665	7.7967625	-1.7307347	145.9856	134.34842	23.274353	1.4305115e-06	True	7.947285970052084e-06
107	107	148.41316	-1.0980873	3.9898164	148.41316	3.2742486	6.39081	-0.6428914	156.84805	145.27681	23.142487	1.4901161e-06	True	8.098457170569379e-06
74	74	148.41316	0.31810012	4.4721627	148.41316	3.7911386	6.9486346	0.39185756	130.50867	118.93318	23.15097	1.4901161e-06	True	8.098457170569379e-06
235	235	148.41316	-0.25173002	3.617191	148.41316	3.5741785	5.994824	-0.39292973	166.56412	155.08664	22.954956	1.66893e-06	True	8.877287519739028e-06
98	98	148.41316	1.9919266	3.8698235	148.41316	3.758912	6.3257794	2.0674582	3.1809864	-8.284729	22.93143	1.66893e-06	True	8.877287519739028e-06
475	475	148.41316	-1.5308982	4.096165	148.41316	3.9168463	7.1462483	-1.7152818	143.67697	132.2721	22.809753	1.7881393e-06	True	9.313225746154785e-06
303	303	112.01579	0.89589614	4.120645	148.41316	3.0733266	6.433516	1.154471	62.12064	50.717545	22.80619	1.7881393e-06	True	9.313225746154785e-06
1	1	121.093575	0.7596004	3.83628	148.41316	2.991739	5.932094	0.85405016	104.22348	92.87882	22.689316	1.9073486e-06	True	9.831693983569587e-06
439	439	28.80103	2.539815	3.8321235	49.61968	3.2978153	6.427058	2.604932	-101.7667	-113.07434	22.61528	1.9669533e-06	True	9.834766387939453e-06
81	81	148.41316	0.6506085	3.7231405	148.41316	3.7926142	6.4206157	0.92741114	121.62537	110.31238	22.625977	1.9669533e-06	True	9.834766387939453e-06
57	57	123.24852	1.3090137	3.799607	148.41316	3.4396718	6.4542274	0.9616923	98.25751	86.95819	22.598633	1.9669533e-06	True	9.834766387939453e-06
197	197	148.41316	-1.1191899	3.824637	148.41316	3.052376	6.381636	-1.1445403	154.1311	142.83267	22.596863	2.026558e-06	True	9.837659817297483e-06
69	69	148.41316	-1.7796613	4.3997455	148.41316	2.839725	6.9750214	-1.5380696	133.91208	122.63971	22.544739	2.026558e-06	True	9.837659817297483e-06
419	419	148.41316	0.9015963	3.6294985	148.41316	3.5642424	5.90139	0.97693497	127.426994	116.13359	22.586807	2.026558e-06	True	9.837659817297483e-06
108	108	148.41316	0.46877626	4.2110233	141.62701	3.0453126	6.402392	0.602593	85.77485	74.60176	22.346176	2.2649765e-06	True	1.0785602387927828e-05
390	390	62.008747	0.2709295	4.015433	91.645134	3.2556796	6.392015	0.3225641	131.34877	120.17849	22.34056	2.2649765e-06	True	1.0785602387927828e-05
62	62	148.41316	0.69637716	3.5027747	148.41316	3.4577632	5.7161956	0.7786093	136.61472	125.519585	22.190262	2.4437904e-06	True	1.1108138344504617e-05
52	52	136.11406	0.15329036	3.7452643	148.41316	3.048944	5.8995256	0.27594718	145.215	134.10907	22.211853	2.4437904e-06	True	1.1108138344504617e-05
486	486	148.41316	0.7266952	4.4278884	148.41316	3.2940087	7.12082	1.2155637	17.73256	6.6258545	22.21341	2.4437904e-06	True	1.1108138344504617e-05
121	121	39.046715	0.08656009	4.8409348	73.44235	3.819242	8.068564	-0.22132179	126.774994	115.68048	22.189026	2.4437904e-06	True	1.1108138344504617e-05
321	321	148.41316	0.8950339	3.7822201	148.41316	4.3318954	6.2777753	0.9044307	142.5759	131.47809	22.195618	2.4437904e-06	True	1.1108138344504617e-05
48	48	148.41316	0.32980195	3.3703008	148.41316	3.3195543	5.579771	0.38008574	157.4799	146.39224	22.175323	2.503395e-06	True	1.1276554416965794e-05
276	276	37.302185	2.0203881	3.8581233	77.25445	3.4611151	6.4393134	2.058841	-28.012272	-39.018085	22.011627	2.682209e-06	True	1.1974147387913295e-05
71	71	148.41316	-1.3094326	4.256491	148.41316	3.2160041	6.8356037	-1.0078189	150.41788	139.43431	21.967133	2.8014183e-06	True	1.2075078898462755e-05
