ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
90	90	148.41316	0.30134657	4.251779	148.41316	4.3616676	7.2268553	0.45690423	136.67917	123.10035	27.157639	1.7881393e-07	True	1.986821492513021e-06
135	135	148.0445	0.09103227	3.328613	133.33296	4.317581	6.1149354	0.31436715	167.67854	153.94617	27.464752	1.7881393e-07	True	1.986821492513021e-06
435	435	148.41316	0.12291727	3.9378583	148.41316	4.4569244	6.7310514	0.22863473	153.16339	139.57574	27.175293	1.7881393e-07	True	1.986821492513021e-06
213	213	148.41316	0.6549266	3.185321	148.41316	4.199475	5.5926766	0.7400079	165.18044	151.7864	26.788055	2.3841858e-07	True	2.432842643893495e-06
409	409	148.41316	-0.12244221	4.830956	148.41316	4.1032615	8.378206	-0.4853706	145.82004	132.54419	26.551697	2.3841858e-07	True	2.432842643893495e-06
80	80	148.41316	0.59694374	3.678037	121.2505	4.91091	6.479074	0.45573217	168.89606	155.43567	26.920776	2.3841858e-07	True	2.432842643893495e-06
495	495	148.41316	2.45895	3.3234277	148.41316	4.204366	6.1162252	2.4982395	-33.33336	-46.596756	26.526794	2.3841858e-07	True	2.432842643893495e-06
64	64	148.41316	1.3336687	4.1492505	148.41316	3.7996306	6.674586	1.4532584	55.55351	42.34121	26.424599	2.9802322e-07	True	2.9217963125191485e-06
316	316	102.52082	1.8077039	3.6047685	148.41316	4.550706	6.4445505	1.9989029	41.199547	28.108582	26.18193	2.9802322e-07	True	2.9217963125191485e-06
217	217	148.41316	-0.9507798	4.0703363	148.41316	6.004488	8.178569	-1.2828709	158.09131	145.10757	25.967468	3.5762787e-07	True	3.373847817474941e-06
4	4	148.41316	-0.40424123	4.015173	148.41316	3.9979813	6.9799194	-0.30377463	154.09875	141.14565	25.90622	3.5762787e-07	True	3.373847817474941e-06
273	273	148.41316	-1.1875279	4.087487	148.41316	4.3568463	6.8118386	-0.6816801	171.90582	159.03348	25.74469	4.172325e-07	True	3.863264013219762e-06
393	393	148.41316	-0.9051806	5.261503	148.41316	4.3622236	8.915147	-0.7231072	132.76875	120.132484	25.272537	4.7683716e-07	True	4.257474626813616e-06
178	178	148.41316	1.2838289	3.7710464	148.41316	4.8589277	6.8259315	1.285424	108.84378	96.112175	25.463211	4.7683716e-07	True	4.257474626813616e-06
138	138	148.41316	1.5033358	4.0597935	148.41316	4.378332	7.130786	1.5635422	68.32293	55.757866	25.130127	5.364418e-07	True	4.7056298506887335e-06
262	262	148.41316	2.6900532	3.9253225	148.41316	3.6428487	6.3117256	2.6520307	-107.40641	-119.8181	24.82338	6.556511e-07	True	5.556365190926245e-06
487	487	148.41316	-0.45112404	3.766964	148.41316	3.4805658	6.357907	-0.56344175	151.80429	139.45209	24.704407	6.556511e-07	True	5.556365190926245e-06
18	18	145.43132	3.071269	3.2603037	148.41316	4.0642796	5.918777	3.2508333	-189.58105	-201.86337	24.564636	7.1525574e-07	True	5.676632835751488e-06
436	436	148.41316	2.001019	3.979089	148.41316	3.879607	6.703217	1.8352602	33.165665	20.914341	24.502647	7.1525574e-07	True	5.676632835751488e-06
47	47	148.41316	-0.5349202	4.0482845	148.41316	3.2202432	6.32065	-0.6007027	161.67374	149.41898	24.509521	7.1525574e-07	True	5.676632835751488e-06
333	333	143.7583	0.15328167	3.672235	148.41316	3.9527473	6.2211742	0.0072620334	157.44171	145.12805	24.62732	7.1525574e-07	True	5.676632835751488e-06
194	194	148.41316	1.0175986	3.3423395	146.34938	3.6730332	5.5844316	0.74648887	150.02922	137.86255	24.333344	8.34465e-07	True	6.51925802230835e-06
376	376	148.41316	-0.12226585	3.965245	148.41316	4.828562	7.1898065	-0.094094194	165.50842	153.5828	23.851257	1.013279e-06	True	7.67635576652758e-06
164	164	148.41316	-1.5167769	3.9054728	148.41316	3.2721512	6.4050145	-1.4197817	158.8775	146.92827	23.898468	1.013279e-06	True	7.67635576652758e-06
66	66	94.97164	0.2134742	3.6254952	76.62559	3.4814303	5.8942204	0.19921687	156.17834	144.2741	23.808502	1.0728836e-06	True	8.006594074306203e-06
69	69	94.524635	1.4055845	4.2552776	148.41316	3.32717	6.698641	1.3433065	40.190697	28.339478	23.702438	1.1324883e-06	True	8.327119490679572e-06
223	223	148.41316	-1.81435	3.6724405	148.41316	3.5800843	6.341177	-1.6690654	151.9775	140.18503	23.58493	1.1920929e-06	True	8.638354315274002e-06
46	46	148.41316	0.5234582	3.6882708	148.41316	3.5237725	5.8825164	0.63674265	131.28874	119.56991	23.437668	1.3113022e-06	True	9.366444178989955e-06
492	492	148.41316	0.30948755	4.3288264	148.41316	3.411719	6.98027	0.27991042	107.94323	96.28951	23.307434	1.3709068e-06	True	9.654273449535103e-06
192	192	148.41316	-0.5088568	3.9707742	148.41316	2.8740926	6.4675837	-0.447781	133.96385	122.41109	23.10553	1.5497208e-06	True	1.0761949751112197e-05
448	448	148.41316	0.13401002	3.3848064	148.41316	3.182665	5.317101	0.14984515	162.3974	150.92952	22.93576	1.66893e-06	True	1.1431027765143408e-05
442	442	148.41316	-0.7154998	4.497243	148.41316	3.4359324	7.033595	-0.41511562	136.98215	125.61193	22.740433	1.847744e-06	True	1.231829325358073e-05
98	98	148.41316	1.4957397	3.500208	119.57402	3.8523145	5.864665	1.5316722	69.311905	57.926723	22.770363	1.847744e-06	True	1.231829325358073e-05
380	380	148.41316	0.3120612	4.128773	148.41316	3.1989584	6.3452506	0.6569291	95.71403	84.410645	22.606766	1.9669533e-06	True	1.2940482089394017e-05
41	41	148.41316	-0.85369486	4.3271937	148.41316	3.2078342	6.9294906	-0.65127385	147.83322	136.53842	22.5896	2.026558e-06	True	1.3159467028332996e-05
169	169	125.420334	3.2236469	3.6955197	148.41316	3.4786885	6.2236767	3.1799395	-161.82071	-173.09015	22.53888	2.0861626e-06	True	1.337283696883764e-05
297	297	148.41316	2.4458318	3.067231	148.41316	3.326614	4.962984	2.6331007	-71.02329	-82.188324	22.330063	2.3245811e-06	True	1.4712538900254647e-05
351	351	148.41316	4.1259127	3.7313902	148.41316	3.5369248	6.2283716	4.234099	-436.48157	-447.6173	22.271484	2.3841858e-06	True	1.471719624083719e-05
482	482	148.41316	1.631325	3.7809033	148.41316	3.141838	6.0212064	1.3916516	81.86578	70.74881	22.233948	2.3841858e-06	True	1.471719624083719e-05
479	479	115.57564	-0.19257642	4.499572	148.41316	3.633324	7.2966437	0.06176626	129.30042	118.20024	22.200348	2.4437904e-06	True	1.4721629131271178e-05
250	250	148.41316	0.17695174	3.3747976	148.41316	3.9885292	5.5483055	0.60776275	155.35712	144.25243	22.209381	2.4437904e-06	True	1.4721629131271178e-05
24	24	148.41316	1.3621067	4.440089	148.41316	2.954007	6.734165	1.6729555	-22.995644	-33.9847	21.978111	2.7418137e-06	True	1.5232298109266494e-05
13	13	148.41316	-1.0021185	4.5238423	132.26785	3.3544006	7.3277245	-0.6434639	136.26846	125.21623	22.104462	2.5629997e-06	True	1.5232298109266494e-05
14	14	148.41316	0.12629738	3.6175256	148.41316	3.309529	5.68667	0.14831617	175.02547	164.00249	22.04596	2.682209e-06	True	1.5232298109266494e-05
21	21	148.41316	0.8351106	3.4900544	148.41316	3.0931158	5.562128	0.98831403	101.24162	90.216324	22.050598	2.682209e-06	True	1.5232298109266494e-05
87	87	148.41316	0.9444041	3.7458146	148.41316	3.3559809	5.965627	0.984645	104.71317	93.710945	22.004456	2.7418137e-06	True	1.5232298109266494e-05
379	379	148.41316	2.6127896	3.7545545	148.41316	3.3562808	5.920968	2.7960596	-116.71727	-127.703735	21.97293	2.7418137e-06	True	1.5232298109266494e-05
473	473	148.41316	1.0810076	3.6809971	148.41316	3.1943316	5.8764815	0.8916196	125.98341	114.94072	22.085388	2.6226044e-06	True	1.5232298109266494e-05
428	428	78.733475	0.28778526	4.2281623	142.58801	2.796282	6.6617355	0.28554204	106.92857	95.96263	21.931885	2.8014183e-06	True	1.5392408266172305e-05
483	483	148.41316	1.2130785	3.2045393	148.41316	3.2612495	5.410605	1.2782849	116.045525	105.11154	21.867966	2.9206276e-06	True	1.587297605431598e-05
101	101	148.41316	2.0061097	3.985305	148.41316	3.3485057	6.535712	2.0946636	-24.861263	-35.673256	21.623985	3.33786e-06	True	1.7945484448504704e-05
224	224	148.41316	1.0410323	3.866536	148.41316	3.5415795	6.2050014	1.3182683	68.08095	57.288795	21.584305	3.3974648e-06	True	1.807162102232588e-05
497	497	148.41316	-0.7116499	4.0510373	148.41316	3.0614145	6.398264	-0.84016955	140.03152	129.3222	21.41864	3.695488e-06	True	1.94499367161801e-05
216	216	138.80304	-1.5723956	4.481648	148.41316	3.7559335	7.316986	-1.4446412	144.36859	133.67868	21.379822	3.7550926e-06	True	1.955777406692505e-05
343	343	148.41316	2.7102869	4.012866	146.1925	3.153052	6.2799544	2.865675	-158.01086	-168.6908	21.359863	3.8146973e-06	True	1.9663387967139173e-05
328	328	148.41316	1.0802885	3.0779002	148.41316	2.7307754	4.8664474	1.0026612	126.007675	115.34375	21.32785	3.874302e-06	True	1.9766846481634644e-05
264	264	148.41316	2.1142561	4.9043703	148.41316	3.1227496	7.679684	2.4095674	-172.34735	-182.97546	21.256226	3.993511e-06	True	2.016924848460188e-05
411	411	108.06966	0.96315664	4.1148105	69.42902	2.979906	6.3477902	1.0263377	64.12899	53.52832	21.20134	4.1127205e-06	True	2.0563602447509766e-05
