ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
31	31	29.889097	-0.6317871	4.2252655	41.265812	4.498959	7.449422	-0.2196249	145.78947	131.48373	28.61148	5.9604645e-08	True	3.5906412515295554e-07
451	451	14.858179	-2.2805436	4.3357425	7.790149	11.013833	11.300932	-1.8907014	138.62901	123.99896	29.260101	5.9604645e-08	True	3.5906412515295554e-07
269	269	148.41316	-1.4226788	3.8980706	148.41316	6.544116	8.406618	-1.2681423	162.55888	147.43045	30.256866	5.9604645e-08	True	3.5906412515295554e-07
271	271	148.41316	1.6658926	3.3036916	140.93037	4.6733255	6.0693316	1.4795607	115.55153	100.785904	29.53125	5.9604645e-08	True	3.5906412515295554e-07
138	138	148.41316	0.6297049	4.0018644	92.184135	4.960509	7.5655375	0.5600921	137.0565	121.81929	30.474426	5.9604645e-08	True	3.5906412515295554e-07
364	364	34.367924	1.5865602	3.894129	28.709442	4.8523393	6.6957045	1.5502511	62.83086	48.321568	29.018585	5.9604645e-08	True	3.5906412515295554e-07
419	419	60.572	-0.21275124	4.977926	148.41316	4.916188	9.080384	0.018600982	124.420975	109.37777	30.08641	5.9604645e-08	True	3.5906412515295554e-07
88	88	148.41316	0.92218673	3.7902532	148.41316	4.620499	6.491875	0.97895825	119.392715	104.96938	28.846664	5.9604645e-08	True	3.5906412515295554e-07
331	331	62.311996	-0.3149379	4.2150416	89.43918	4.411085	7.396226	-0.32210281	156.01445	141.00027	30.02835	5.9604645e-08	True	3.5906412515295554e-07
214	214	26.150251	2.5770621	4.5111346	44.889565	4.0957894	7.889628	2.2173042	-36.779175	-51.897705	30.23706	5.9604645e-08	True	3.5906412515295554e-07
185	185	6.4026327	1.0722597	4.2149544	13.5048485	4.1439214	8.090768	1.1180303	38.14234	23.125992	30.0327	5.9604645e-08	True	3.5906412515295554e-07
27	27	73.40496	-2.5265265	4.1539054	51.02975	5.660642	8.164593	-1.8955629	149.58496	134.49023	30.189453	5.9604645e-08	True	3.5906412515295554e-07
190	190	89.07507	-0.46728486	3.9088757	148.41316	4.3108363	7.77522	-0.827007	160.0437	144.70172	30.68396	5.9604645e-08	True	3.5906412515295554e-07
189	189	23.92765	0.050482653	4.4002357	43.415688	5.793716	8.490971	0.56285745	120.13965	105.06201	30.155273	5.9604645e-08	True	3.5906412515295554e-07
461	461	148.41316	-0.019237109	4.548753	130.608	4.6416345	7.93313	-0.0013964064	142.51767	127.51472	30.005905	5.9604645e-08	True	3.5906412515295554e-07
183	183	148.41316	1.2968059	4.5787888	148.41316	4.0835094	7.7615037	1.415002	55.383446	40.495132	29.776627	5.9604645e-08	True	3.5906412515295554e-07
421	421	41.53097	3.0436954	5.1958933	103.8114	4.3843627	9.0062065	3.1548448	-299.22998	-314.43625	30.412537	5.9604645e-08	True	3.5906412515295554e-07
49	49	48.17428	-2.183482	4.6377134	57.52589	4.546323	8.268977	-2.0425613	138.96225	123.71724	30.49002	5.9604645e-08	True	3.5906412515295554e-07
