cell_name	q_mean	q_std	read_count
c4898	1.443207952900156	1.0665413770146273	2
c4902	1.0479582470964932	1.1517061706591387	1
c4906	0.3779940929122882	1.2658523321925554	0
c4909	0.9556253229865864	1.0670965302056696	1
c4910	0.9580442203762984	1.0616348747539757	1
c4911	0.9448240143973796	1.1378478768447162	1
c4917	2.1488009598897184	1.023478904381182	4
c4920	2.5116919580942745	0.9722216624063438	5
c4921	1.056120624096326	1.0685140368367034	1
c4922	1.0496852652441313	1.070624518776243	1
c4923	0.2252462033764466	1.2257234370457073	0
c4929	1.4974677835970407	1.101601997930654	2
c4936	0.366496503237439	1.2426001541421017	0
c4940	1.0456839469960488	1.143037941652075	1
c4944	0.3438771133467344	1.2377332263281255	0
c4946	1.0336316923727058	1.1418778888836758	1
c4947	0.174863503014719	1.2134616023977007	0
c4956	0.999651172715603	1.1350687107811104	1
c4958	1.549250882480695	1.0575972342945956	2
c4961	2.1789383367512274	0.9733301410906652	4
c4965	1.714343530107001	1.0824157800548722	2
c4969	0.3717925658425896	1.2527433035154	0
c4971	3.2905263645531986	0.9408114533550278	10
c4974	2.149611507250272	1.005789359624326	4
c4976	0.1721480917877468	1.223570326964375	0
c4978	2.850301874359168	0.9545359709788418	7
c4983	1.6026617559225014	1.1122371974790424	1
c4984	2.6229078570507007	0.9175553743492998	6
c4985	0.3643275852013133	1.2478260261849496	0
c4989	0.8048788010432277	1.047838567409923	1
c4990	0.3449294710010183	1.1446963302702446	0
c4991	0.1666758315218518	1.2068637866742205	0
c4996	2.221619755015982	0.9967426480545388	4
c4997	1.511125328735881	1.0603456404073173	2
c5002	1.0497001905877956	1.1560211530439193	1
c5004	1.487860898181659	1.0706242395884686	2
c5008	1.1884022598677535	1.1431051465884965	1
c5009	2.4793888759285814	0.9899183223457788	5
c5012	1.566688568549667	1.0643661056379534	2
c5017	1.863156906697805	1.0405081182150877	3
c5024	2.138109077803229	0.973168552308736	4
c5026	0.3146831553626074	1.240591158616703	0
c5028	1.0335408688415622	1.1420427971302425	1
c5040	0.3574739614392215	1.2281808824186309	0
c5041	0.3206842112207993	1.2409654112208923	0
c5043	2.141168510862525	0.9986771638854854	4
c5051	0.2561145589910751	1.2345323302315154	0
c5053	1.020705545752853	1.1465240372285956	1
c5055	1.0168807600651026	1.1546025353573566	1
c5058	2.2715361113255046	1.0237296140828294	4
c5063	0.989100136054939	1.118306469796154	1
c5066	1.0849253123425011	1.140609656801007	1
c5072	1.4452156267761795	1.0516716125885874	2
c5078	1.0348370022793394	1.138889307901477	1
c5080	1.0473257582355435	1.1731807051438288	1
c5083	2.141924006614748	0.9970073887581492	3
c5084	2.500432608980392	0.937806037675462	5
c5103	2.2273298538066424	0.906273700778677	5
c5104	0.871376685760118	1.1561052346074256	0
c5106	1.05629226114884	1.133033313063521	1
c5109	0.3392441460983025	1.240059792172678	0
c5118	0.959240826840998	1.1264043659330478	1
c5122	0.3559919333956527	1.2372796134155064	0
c5124	0.4527920400551577	1.2664525688325308	0
c5127	1.937714203653271	0.9939338607472794	3
c5128	1.4225044627536214	1.1037516286695508	1
c5130	0.3619591895978881	1.2603629304798616	0
c5131	2.6152997168444663	0.9433745706630922	6
c5132	2.1157786559372203	1.0139418228689014	3
c5140	1.857587178095206	1.0150805539348415	3
c5141	0.1477191786953259	1.1231904915434965	0
c5142	0.1532349401154656	1.1329095944638452	0
c5144	0.6288913636990243	1.2462480724187437	0
c5148	1.4635478901492909	1.0745079026483502	2
c5151	0.218152154281986	1.2319237218599428	0
c5153	1.754740672009953	1.0245467930255512	2
c5154	2.187821933890535	0.9652184923501004	4
c5157	0.2210889332168157	1.2201482376459338	0
c5162	0.9246511349850838	1.1273621146641122	1
c5164	1.86239420542677	1.054333811895571	3
c5168	0.3671609866571648	1.2355284038232448	0
c5169	0.2533487116980062	1.2487497812071915	0
c5171	1.506701973877286	1.0853595290505085	2
c5174	0.3634597953331031	1.252930770292923	0
c5176	1.8567291247221676	1.0449597092794538	3
c5181	0.7847334167617654	1.0468274991616604	1
c5182	0.3327952360659819	1.1367928215519671	0
c5183	1.6781707053611392	1.0151568528091608	2
c5184	1.6761810901871597	0.998754837546648	2
c5189	2.1385237784171904	1.02194217843763	4
c5192	1.87209698760425	1.0241598140303654	3
c5195	0.9718942142224832	1.1433274490580208	1
c5197	0.4448745137215622	1.2360920326536882	0
c5206	0.9508557305694352	1.1175953288649698	1
c5207	1.9299109933973568	0.952512893453808	4
c5208	0.7424961879949703	1.152147617680706	0
c5214	1.097298902331481	1.1651449422656428	1
c5215	1.0969661641802848	1.1421932510234734	1
c5220	0.3750144817151205	1.263196824161496	0
c5222	1.4694764377856675	1.0430308725989947	2
c5230	0.3368406155536533	1.2320149780997196	0
c5232	0.3789080422156693	1.260959481141444	0
c5233	0.3389182757603032	1.141745536133916	0
c5234	0.7973622773167693	1.0508785633066748	1
c5238	1.0213429333558726	1.1392558031556848	1
c5242	1.8919818689706327	1.038396889828947	3
c5246	0.539644257215517	1.233879274674384	0
c5247	1.0453758271665263	1.126076893335046	1
c5249	1.827134571276812	1.0084156573432213	3
c5250	1.2845430323047016	1.0890193299742112	1
c5251	1.0545849623789574	1.1572338007813163	1
c5255	1.651202681163189	1.0339336404091457	2
c5256	2.116118366220283	0.9445178632539868	4
c5259	0.3557111580487399	1.150963480548304	0
c5260	0.8095628123289713	1.045380495112449	1
c5264	0.2138171388394117	1.2217568752886816	0
c5267	0.1745543733446889	1.2208130009627614	0
c5269	1.0192049794501228	1.1353095229804344	1
c5274	1.054759280328991	1.1234622807028865	1
c5281	1.5189128522287316	1.0739533974866051	2
c5285	0.3614501930158604	1.2393882901289694	0
c5296	1.044603588670773	1.155742885719562	1
c5299	1.5220029757001898	1.0857216244672707	1
c5300	2.5340129728669862	0.916252232675907	6
c5303	1.8562118812465016	1.055120422945721	3
c5308	0.3304006577755919	1.2323703984990473	0
c5311	1.5047009908092683	1.0877031991835997	2
c5313	0.0933534046107914	1.155638372217662	0
c5314	0.0879633173321137	1.136189237895752	0
c5316	1.4857545982134448	1.0846655557919591	2
c5317	1.8231486287374203	0.9669284117079804	3
c5318	1.291545781799703	1.0829966363305217	1
c5321	2.0341002911810184	1.0444683453575514	3
c5325	0.3561766916346895	1.241698748881384	0
c5327	2.4050561569032496	0.9784490142692654	5
c5330	0.3852440736715157	1.2638835478067156	0
c5333	1.1097921567432356	1.1124508902370505	1
c5337	1.504007569814817	1.0576684955183242	2
c5343	1.4864309052820075	1.0722465127681016	2
c5346	0.2554944981634622	1.226445275857052	0
c5353	0.3711744339454922	1.2507161421697082	0
c5357	1.6690730447231008	1.0879343709858027	1
c5358	3.090580839393552	0.933167765239711	9
c5365	1.026655374562989	1.1308149519466897	1
c5371	2.393722105999728	0.984847163732539	5
c5376	0.3220370655908836	1.2628235372830707	0
c5383	1.67229627044634	0.936403856833132	3
c5384	0.6790413121388809	1.1601270846307257	0
c5385	0.5667027792623522	1.2368119614814004	0
c5391	1.3161873255660217	0.989911231086353	2
c5392	0.9863429080824744	1.0588736027102714	1
c5396	0.3243870761602512	1.2540377816745865	0
c5397	1.5008239191755606	1.0789832570167923	2
c5399	1.5196614836232172	1.0946275646675083	2
c5401	0.2592560315283596	1.232908150367294	0
c5406	1.0313464750768504	1.140733360486978	1
c5408	0.4151726671192736	1.2302334750425858	0
c5419	5.744981646086153	1.316077447688197	2
c5422	5.461581951777813	1.4178546948448063	0
c5425	5.884013324176437	1.3186476898121178	3
c5429	6.422318587050196	1.1175993438109024	10
c5430	5.963477196445933	1.208192807431617	3
c5431	5.64560588526488	1.3588634231939356	1
c5434	6.002413555655641	1.2965744339309784	4
c5436	5.584669820835185	1.3688623255310173	1
c5438	6.340073596415452	1.2225091062841331	7
c5442	6.95835023035364	1.2241476892924008	14
c5443	6.855906763213978	1.1740558757441883	13
c5461	6.617119053011452	1.1435355337332271	10
c5462	6.421229576594314	1.1759441655866147	7
c5463	5.744311399065343	1.275798653882958	0
c5464	6.529346342922013	1.0893112151949729	12
c5472	5.743081519105521	1.3562241589857549	2
c5478	6.942837945693315	1.20307856016034	14
c5479	6.757610027479785	1.209830482576545	12
c5482	6.10730461642823	1.2994686466305174	5
c5483	5.410150500131474	1.2529680698606094	1
c5484	5.502245705967113	1.2306364342797604	2
c5485	6.6078848427095975	1.2358373507570608	10
c5494	6.029085372497462	1.3239007543657073	4
c5495	6.245534754527133	1.1689509953046524	6
c5496	6.378840472318848	1.1678746105986335	8
c5503	6.192645534756923	1.2830858592658525	6
c5505	6.421888945689809	1.2713538491495302	8
c5515	5.725541911725451	1.347488381632864	2
c5524	6.689120653938769	1.2274309313742624	10
c5526	5.879335056938504	1.34089252933339	3
c5528	6.302567345683178	1.2423618641634415	7
c5529	6.0545648117273965	1.2682820737166776	5
c5532	6.975868363788752	1.1952970746604052	14
c5533	6.388248353328556	1.1505305224601408	7
c5534	6.455140856486961	1.1811337599326968	8
c5536	6.003396796377009	1.2911707503420566	4
c5542	6.190035455460672	1.2789097997758594	5
