gene	log2FC	p_value	q_value	signif
263	2.4488635	2.93235229615749e-06	1.788019692778957e-05	True
415	1.7299446	3.054257755669313e-05	0.00015380695234025013	True
8	2.1485903	5.514396753276573e-05	0.0002547120662679416	True
53	1.5885997	6.968748735714832e-05	0.0003077447675548882	True
172	1.4542036	0.00011330451268463904	0.0004357865872486117	True
473	2.2858698	0.00011713744465407489	0.00044708948341249955	True
480	1.1251512	0.00046718792865882897	0.001407192556201292	True
379	2.459251	0.0008010519314873047	0.00223757522761817	True
52	1.2574375	0.0014648685456929503	0.0037560731940844876	True
35	1.121602	0.0030903818231949923	0.007358051959988077	True
279	1.3474112	0.0033266916677918536	0.00788315561088117	True
475	1.248974	0.0037121132630617295	0.008632821542004022	True
472	1.2056721	0.003731440961965213	0.008637594819363919	True
56	1.1205931	0.0041590396415152955	0.009539081746594714	True
352	1.1999489	0.007427074466013536	0.016145814056551164	True
27	0.8174132	0.00917517006635249	0.01935689887416137	True
398	0.92116183	0.01086935557319942	0.022457346225618634	True
362	0.9614599	0.013435536430536691	0.02697898881633874	True
112	0.8444215	0.013682161274556391	0.027364322549112783	True
59	0.62151116	0.014511527914127433	0.028565999830959515	True
318	0.7578515	0.01995605905806148	0.03793927577578228	True
196	0.7889851	0.025670745850238468	0.04789318255641505	True
342	0.6536978	0.029325712398114722	0.05390755955535794	False
43	0.67241764	0.03288265363236537	0.05935497045553316	False
284	0.696909	0.0349357567074089	0.06238527983465875	False
68	0.6877288	0.046378749500734916	0.07996336120816365	False
277	0.7504128	0.047278928162871714	0.0809570687720406	False
55	0.96408707	0.0496883896647861	0.08365048765115506	False
365	0.9173005	0.05690358900263956	0.09390031188554383	False
305	0.70872945	0.06263997227273889	0.10201949881553565	False
389	0.6465841	0.08629519154642055	0.13483623679128212	False
368	0.68582207	0.08659383745600695	0.13488136675390489	False
217	0.57500714	0.0887077972290402	0.1368947488102472	False
275	0.51746184	0.09594792083215975	0.14670935907058066	False
3	0.5035686	0.11631396116824777	0.17257264268286018	False
42	0.4226719	0.1260786002035269	0.18378804694391676	False
69	0.62428534	0.12933462956818947	0.18798638018632194	False
392	0.44696525	0.13993151799125414	0.20047495414219793	False
426	0.6248049	0.1535152567232961	0.21930750960470874	False
40	0.4738867	0.15398473416160802	0.21935147316468379	False
39	0.50271493	0.15730168066607408	0.22343988730976433	False
243	0.46535578	0.18798564685621522	0.26254978611203245	False
445	0.47122335	0.18907961333920553	0.2633420798596177	False
384	0.3288518	0.2367634834247484	0.3156846445663312	False
317	0.30384982	0.24724093171026007	0.32790574497381975	False
321	0.45606297	0.249910270003737	0.3296969261263021	False
223	0.36980364	0.28133079355194157	0.3606805045537712	False
103	0.34297556	0.30677936185596844	0.3883283061467955	False
332	0.37575954	0.31376338787548974	0.396165893782184	False
272	0.19480765	0.3320830541467613	0.4171897665160318	False
179	0.32576525	0.3369735427306466	0.42227260993815363	False
474	0.30258426	0.3561467631807955	0.44296861092138745	False
282	0.32453164	0.36641789545761416	0.45120649037947913	False
36	0.27614257	0.367282083168896	0.45120649037947913	False
250	0.049274735	0.38216703802537666	0.4682811655993663	False
48	0.25522542	0.44531571573426176	0.532674301117538	False
338	0.23428614	0.45311709618025975	0.5394251145003093	False
293	0.2692671	0.45606238616104144	0.5416417887898355	False
31	0.24261059	0.4850822022907775	0.5733832178377984	False
254	0.22433642	0.4891619733766829	0.5768419497366544	False
498	0.35683897	0.49531611969932676	0.5813569480039047	False
380	0.20679672	0.501511377348197	0.585877777275931	False
211	0.19998662	0.5288245516360036	0.6145329806561933	False
104	0.20497108	0.548167544702484	0.6271939870737803	False
65	0.15184829	0.5579684326627035	0.6354993538299584	False
324	0.23887604	0.5778221786615019	0.6551271866910452	False
336	0.15179801	0.5901164281141367	0.6660456299256622	False
399	0.22529677	0.6025297995502881	0.6785245490431172	False
385	0.18910314	0.6116308965014023	0.6841508909411659	False
116	0.10847202	0.6253953558332228	0.6948837287035808	False
366	0.12919556	0.6404555239375047	0.7053474933232431	False
236	0.18458043	0.649797989009265	0.7124977949662993	False
346	0.10496438	0.6781525937546324	0.7387283156368545	False
481	0.1453338	0.6829243779496271	0.739095647131631	False
146	0.11042394	0.6877088671765783	0.7426661632576439	False
477	0.16022326	0.7069704629384448	0.7585519988609922	False
439	0.065137416	0.7166730145970892	0.7673158614529862	False
463	0.18578327	0.743587611043888	0.7910506500466894	False
81	-0.036630537	0.8515428092911479	0.8859911238769147	False
167	0.11062922	0.8528189336822498	0.8859911238769147	False
459	0.07666226	0.8540954434173458	0.8859911238769147	False
253	0.081261806	0.8617624109819844	0.8902504245681657	False
417	0.05343291	0.8707236465089836	0.8976532438236945	False
99	0.04048913	0.8797015103848134	0.9050427061572154	False
458	0.02984516	0.888694866314984	0.9105480187653524	False
358	0.080935135	0.9041447974835399	0.9244834330097546	False
310	0.05054497	0.9118837679486347	0.9304936407639129	False
125	0.05444901	0.940326014495451	0.9549908031099995	False
469	0.012924971	0.9416209318664595	0.9549908031099995	False
235	-0.006919275	0.972737388343784	0.9825630185290747	False
60	-0.004899771	0.9883141669617179	0.9935868623606775	False
334	0.06318089	0.9896125149112348	0.9935868623606775	False
412	0.008670684	1.0	1.0	False
456	-0.02740332	0.9948061474147164	0.9967997469085335	False
1	0.07050266	0.9870158499588481	0.9935868623606775	False
304	-0.015677415	0.9506894837072749	0.9622363195417762	False
155	0.016438536	0.9209230902904659	0.9378035542672769	False
292	-0.046431553	0.8835539752701477	0.9071396050001517	False
152	0.014861983	0.8604836578600151	0.8902504245681657	False
407	-0.018191013	0.8413480773810781	0.8782339012328582	False
180	-0.10723274	0.8337193501889262	0.8720913704905086	False
193	-0.031255685	0.8248389613065209	0.8646110705519088	False
345	0.00965151	0.8235721342341115	0.8646110705519088	False
298	-0.0014090918	0.8134543290528362	0.8562677147924592	False
133	-0.10158487	0.8021089754671689	0.8461065142058743	False
118	-0.10525672	0.7845441052548436	0.829327806823302	False
158	-0.051957145	0.7758020462790112	0.8218242015667492	False
447	-0.11957093	0.7485161439810603	0.794603125245287	False
18	-0.1749805	0.743587611043888	0.7910506500466894	False
29	-0.06335433	0.7215416113415943	0.7708777898948657	False
308	-0.106081374	0.6961117842886935	0.748507294934079	False
224	-0.14693978	0.6901058232836829	0.7436485164694858	False
290	-0.13070117	0.6817302342184555	0.739095647131631	False
79	-0.11370349	0.6805368871920203	0.739095647131631	False
261	-0.1494424	0.6686478106084945	0.729964858742898	False
457	-0.15412304	0.6639151428582096	0.7263841825582162	False
429	-0.1752284	0.6474571308900305	0.7114913526264072	False
161	-0.27185383	0.6404555239375047	0.7053474933232431	False
437	-0.24131314	0.6381287088973899	0.7053474933232431	False
127	-0.1413044	0.6346451656631275	0.7035977446376136	False
391	-0.19670692	0.6207923540683249	0.6913055167798718	False
370	-0.10290596	0.6162041522219424	0.6877278484619892	False
96	-0.13630784	0.6116308965014023	0.6841508909411659	False
210	-0.17890441	0.6116308965014023	0.6841508909411659	False
41	-0.16302818	0.5811631826500764	0.6574244147625299	False
80	-0.18658282	0.5700618538971225	0.6477975612467302	False
183	-0.19687937	0.5503381502270177	0.6282398975194267	False
73	-0.21313642	0.547083830407973	0.6271939870737803	False
325	-0.13705347	0.5438390633610151	0.6251023716793277	False
199	-0.18582277	0.5416812166830868	0.6240567012477958	False
442	-0.19941165	0.5395276518949075	0.6230111453751819	False
