gene	log2FC	p_value	q_value	signif
497	2.6823177	4.1126671068673037e-08	6.854445178112173e-06	True
490	2.3074145	1.6324927563835974e-07	1.6076740819455405e-05	True
203	2.0230534	1.9292088983346486e-07	1.6076740819455405e-05	True
93	2.0495224	7.401101168013137e-07	4.11172287111841e-05	True
138	3.3856647	1.1115327820353846e-06	4.274799178627229e-05	True
466	2.6262312	1.1969437700156243e-06	4.274799178627229e-05	True
379	3.578763	1.5674470120614538e-06	5.1013220436714924e-05	True
102	2.1090174	2.0634633895398335e-06	6.069009969234804e-05	True
83	2.2557433	2.4417747277898955e-06	6.425722967868146e-05	True
161	2.7546182	3.956372042930296e-06	9.419933435548324e-05	True
425	2.2913368	6.803547062388246e-06	0.00013816961772888847	True
319	2.2017865	6.908480886444424e-06	0.00013816961772888847	True
219	1.9997164	1.1994429040952875e-05	0.00022211905631394212	True
1	1.9455243	1.3411679274873763e-05	0.00023949427276560292	True
450	1.9185048	1.4987822279556354e-05	0.0002584107289578682	True
224	2.368822	2.2253802396503857e-05	0.00033717882418945235	True
476	2.3800604	2.6655781357017328e-05	0.00038909317568414076	True
51	2.1153753	2.8844556914329062e-05	0.0004006188460323481	True
187	2.7299218	3.521294101022984e-05	0.0004758505541922952	True
210	2.8377738	4.084280257098797e-05	0.0005236256739870253	True
88	2.1876996	4.899977309159411e-05	0.0005874101438346121	True
87	2.091558	4.9342452082107416e-05	0.0005874101438346121	True
360	2.1038666	5.748169551224238e-05	0.000638685505691582	True
337	2.2715406	5.748169551224238e-05	0.000638685505691582	True
275	1.7842671	6.074495582257e-05	0.0006602712589409783	True
124	1.3833677	6.462559507746957e-05	0.0006875063306113784	True
363	2.0871453	7.016580700251451e-05	0.0007308938229428595	True
333	1.8567784	0.00011791856167612525	0.0011338323238088968	True
86	1.3893629	0.0001243466922803016	0.0011730820026443548	True
325	1.2318864	0.00016820025773970826	0.001529093252179166	True
31	1.6661196	0.00023069341325084614	0.0019550289258546284	True
460	1.9820621	0.0002773370176992143	0.002311141814160119	True
408	1.4849018	0.00031058869907612255	0.002504747573194537	True
193	1.8371003	0.0003389935579531204	0.002690425063120003	True
400	1.7312582	0.00044488921109824415	0.0033200687395391355	True
132	1.7484288	0.0004643446458769555	0.0033854197728900646	True
123	1.3028502	0.00048755031133272957	0.003482502223805211	True
452	1.5856816	0.0005118338853224738	0.0035385427182102118	True
359	1.7299087	0.000521227409484401	0.0035385427182102118	True
349	2.52101	0.0005243941218852748	0.0035385427182102118	True
393	1.2739818	0.0005275787569825015	0.0035385427182102118	True
178	1.800088	0.0005987647273636003	0.0039392416273921075	True
182	1.5636796	0.0006281612080068828	0.003999548960921804	True
332	1.2920561	0.000631928735825645	0.003999548960921804	True
14	1.6996236	0.0008395597774094271	0.005057589020538717	True
297	1.8772165	0.0009111071600836731	0.005359453882845136	True
207	1.1709248	0.0009111071600836731	0.005359453882845136	True
94	1.4012496	0.0009434667792224322	0.005485271972223444	True
236	1.475026	0.0010963741935695287	0.006229398827099595	True
176	1.3784229	0.001167717093092663	0.006487317183848127	True
369	1.3318827	0.001243329141028307	0.006831478796858829	True
145	1.2763679	0.0012575532411633335	0.006834528484583334	True
362	1.7893449	0.0012937733781818706	0.0069557708504401645	True
40	1.1853603	0.001481414242548057	0.007679131488508409	True
470	1.4815629	0.0016201104556009091	0.00818237603838843	True
331	1.4267358	0.0016844686332874632	0.008338953630135955	True
41	1.3764396	0.0018815295471524452	0.009045815130540601	True
299	1.1133163	0.0019446514706473574	0.00926024509832075	True
159	1.4592637	0.00222914187735502	0.010416550828761775	True
129	1.1477028	0.0024836616133917435	0.010989653156600636	True
361	0.98633045	0.0025927130361120235	0.011272665374400102	True
53	1.0911798	0.0025927130361120235	0.011272665374400102	True
268	1.5693407	0.002794140986164551	0.011940773445147653	True
480	1.172277	0.003123175823699384	0.013111413163544685	True
484	1.0519545	0.0031729619855778136	0.013111413163544685	True
266	1.163627	0.003414999094965837	0.013995897930187857	True
320	1.9990747	0.0037703710366446836	0.015081484146578734	True
370	1.2434332	0.0042453589053856105	0.016846662322958773	True
357	1.4721555	0.004560423149970827	0.017954421850278846	True
330	1.0827268	0.004701819587916097	0.018224106929907353	True
464	1.5600586	0.005072834674095737	0.01951090259267591	True
234	1.2120236	0.005836915820529057	0.02227830465850785	True
97	1.336559	0.006318719435674798	0.02393454331694999	True
338	1.1129574	0.006444632155604265	0.0242279404346025	True
347	1.0957263	0.0070740812552666996	0.02581781480024343	True
377	1.1678858	0.007683486795388324	0.027838720273146097	True
147	1.2056918	0.007909553256557733	0.028451630419272417	True
306	0.95175475	0.008024805432520913	0.0286600194018604	True
223	0.979784	0.008102473283819703	0.028667461212029396	True
440	0.837543	0.008259830650763524	0.028880526750921415	True
498	1.1551967	0.008460369607000801	0.029376283357641673	True
39	1.1707772	0.008874556749595159	0.03053751954457161	True
473	0.95234233	0.00891695570701491	0.03053751954457161	True
32	1.10257	0.009529830629333928	0.031916706780716175	True
423	1.1332272	0.011599900367896205	0.037419033444826465	True
69	1.0057658	0.011871179445049356	0.03756702356028277	True
231	1.4090413	0.012148069411596494	0.038201476137095895	True
252	1.0669944	0.012373686595361689	0.03860455778462391	True
247	1.2000357	0.0124306676066489	0.03860455778462391	True
354	1.0092137	0.016670468128626877	0.04932091162315644	True
412	0.9922273	0.017812865888281258	0.051781586884538544	False
335	0.9948043	0.01812885978727661	0.052395548518140496	False
271	0.82394326	0.01969778804430318	0.056279394412294806	False
424	1.0344523	0.020217281191702793	0.05743545793097385	False
251	0.71247095	0.021200789156787882	0.05922008144354157	False
345	0.9256235	0.021200789156787882	0.05922008144354157	False
469	0.74294907	0.02156862442025613	0.05943884333013457	False
214	0.9035761	0.0216614467808623	0.05943884333013457	False
107	1.0046093	0.021754616658829252	0.05943884333013457	False
209	1.0104392	0.02222571575103588	0.06039596671477141	False
253	0.87053114	0.023096077977033388	0.062086231121057496	False
340	1.0231948	0.024508799281633912	0.06511247052986387	False
33	1.600257	0.026104931162681297	0.06833751613267355	False
422	0.7810263	0.02688003932528044	0.06927845186927949	False
66	1.0009217	0.02790574330275276	0.07082675965165675	False
430	0.8300434	0.02790574330275276	0.07082675965165675	False
8	1.1367818	0.028845632875730543	0.07284250726194581	False
368	0.8473579	0.030182400862184048	0.07583517804568855	False
281	0.76306	0.03080740993036513	0.07612869442727908	False
264	0.8491662	0.030933736422269386	0.07612869442727908	False
156	0.8384835	0.031060507326329867	0.07612869442727908	False
47	0.7551616	0.03170107102471017	0.07694434714735478	False
453	0.90503114	0.03170107102471017	0.07694434714735478	False
202	0.8693534	0.03222164702424292	0.07783006527594909	False
191	0.8983849	0.03301623898409364	0.07936595909637896	False
130	0.96436435	0.033555235654903544	0.07989341822596083	False
436	0.7565776	0.0349357567074089	0.08278615333509218	False
410	0.9527257	0.03535925470862205	0.0833944686524105	False
311	0.8560167	0.03564401405455382	0.0836713944942578	False
126	1.1412104	0.036219404829211	0.08423117402142094	False
215	0.948774	0.037993302587145075	0.08794745969246545	False
17	0.9226725	0.03829602212420836	0.08823968231384414	False
414	0.71849984	0.04359457308675821	0.09991860831408252	False
395	0.85754985	0.043764350441568144	0.09991860831408252	False
474	0.9716275	0.04496849392928372	0.10160902151327089	False
