gene	log2FC	p_value	q_value	signif
186	0.2291681	0.5525129793637462	0.5592236633236298	False
152	0.052899938	0.8413480773810781	0.843034145672423	False
485	-0.06323185	0.9805248494518621	0.9805248494518621	False
95	-0.09548044	0.6323272842503054	0.6348667512553267	False
102	-0.15379198	0.6253953558332228	0.6291703781018338	False
116	-0.16482738	0.6036640966452955	0.6085323554892093	False
184	-0.2502387	0.5700618538971225	0.5758200544415378	False
444	-0.21172783	0.5438390633610151	0.551560916187642	False
12	-0.2587139	0.5213972175949289	0.5298752211330577	False
5	-0.1806673	0.514023936909381	0.5234459642661721	False
47	-0.23755878	0.48711978098894926	0.4970610010091319	False
282	-0.23783931	0.4299448965281125	0.439616458617702	False
92	-0.2938203	0.40563578607596773	0.41561043655324564	False
177	-0.35076055	0.27987978893811694	0.2873509126674712	False
372	-0.35790437	0.25941121891861507	0.2668839700808797	False
134	-0.31842113	0.2580388328717954	0.26601941533174783	False
167	-0.39370075	0.21797260393347206	0.22517830984862816	False
341	-0.4337192	0.21736525311440047	0.22501578997349947	False
436	-0.3718263	0.20142434677263088	0.20894641781393244	False
40	-0.65584946	0.14705634500498324	0.15286522349790357	False
383	-0.3565866	0.14390582336854946	0.14990189934223902	False
34	-0.46260092	0.1373292630344729	0.1433499614138548	False
395	-0.47869602	0.1309869490404701	0.13701563707162143	False
130	-0.45349273	0.12729204791565477	0.13342981961808675	False
312	-0.45192683	0.11331800484839205	0.11903151769789082	False
197	-0.5292032	0.10539203373424273	0.11093898287815025	False
460	-0.5549852	0.09957398968053764	0.10503585409339414	False
59	-0.5351289	0.08749478543238906	0.0924892023598193	False
286	-0.68648523	0.08481441858882441	0.08984578240341569	False
278	-0.69919306	0.07937390607280004	0.08426104678641193	False
489	-0.46746546	0.0766265167637909	0.08151757102530947	False
317	-0.55485994	0.07291092580778007	0.07773019808931778	False
199	-0.6920464	0.05648104750336221	0.06034299946940407	False
374	-0.53612745	0.05259566695390673	0.056312277252576794	False
108	-0.67283684	0.05161116536202654	0.055376786869127184	False
160	-0.5871942	0.047278928162871714	0.05083755716437818	False
483	-0.58148944	0.043425352371032025	0.04679456074464658	True
