E15_rep1_clone00844,FP_DA
E15_rep1_clone00845,FP_Rgl1
E15_rep1_clone00846,FP_NbGLU
E15_rep1_clone00847,FP_NbGLU
E15_rep1_clone00849,FP_NbDA
E15_rep1_clone00850,FP_NbDA
E15_rep1_clone00851,FP_NbFP
E15_rep1_clone00853,FP_DA
E15_rep1_clone00854,FP_NbFP
E15_rep1_clone00855,FP_DA
E15_rep1_clone00858,FP_NbGLU
E15_rep1_clone00859,FP_NbDA
E15_rep1_clone00860,FP_NbDA
E15_rep1_clone00861,FP_NbDA
E15_rep1_clone00866,FP_NbDA
E15_rep1_clone00870,FP_NbDA
E15_rep1_clone00871,FP_DA
E15_rep1_clone00876,FP_GLUFP
E15_rep1_clone00878,FP_DA
E15_rep1_clone00880,FP_NbGLU
E15_rep1_clone00881,FP_NbDA
E15_rep1_clone00887,FP_NbDA
E15_rep1_clone00888,FP_DA
E15_rep1_clone00890,FP_Rgl1
E15_rep1_clone00892,FP_NbGLU
E15_rep1_clone00893,FP_NbDA
E15_rep1_clone00895,FP_DA
E15_rep1_clone00896,FP_NbDA
E15_rep1_clone00901,FP_NbGLU
E15_rep1_clone00902,FP_NbDA
E15_rep1_clone00906,FP_NbDA
E15_rep1_clone00909,FP_NbGLU
E15_rep1_clone00910,FP_GLUFP
E15_rep1_clone00911,FP_GLUFP
E15_rep1_clone00914,FP_DA
E15_rep1_clone00915,FP_GLUFP
E15_rep1_clone00916,FP_DA
E15_rep1_clone00917,FP_Rgl1
E15_rep1_clone00920,FP_DA
