gene	log2FC	p_value	q_value	signif
461	2.8818254	4.146579808026152e-06	0.002073289904013076	True
314	2.628351	4.027187205039935e-05	0.008541935724528656	True
382	2.9907281	6.921225373946362e-05	0.008541935724528656	True
284	2.3405373	8.900418674282857e-05	0.008541935724528656	True
380	2.2554572	9.082407927490413e-05	0.008541935724528656	True
183	2.4245605	0.00010250322869434388	0.008541935724528656	True
167	2.2966135	0.00015452002930742723	0.010344244783461066	True
331	1.8844256	0.00016820025773970826	0.010344244783461066	True
453	2.340227	0.00019397883084046078	0.010344244783461066	True
179	2.6957846	0.0002068848956692213	0.010344244783461066	True
207	2.0821476	0.000272130529532093	0.012369569524186047	True
343	2.204493	0.00047292328750820186	0.01711747721050985	True
322	2.3625937	0.0005570624745773322	0.01711747721050985	True
163	2.1869266	0.000574098376817039	0.01711747721050985	True
126	2.6158974	0.0005880750495143606	0.01711747721050985	True
303	2.399293	0.0006549789220097456	0.01711747721050985	True
487	1.8189474	0.0006869297914523734	0.01711747721050985	True
300	2.2603261	0.0007289055874512056	0.01711747721050985	True
221	2.4273114	0.0007332316856289672	0.01711747721050985	True
455	2.1940534	0.000755222169716378	0.01711747721050985	True
434	1.8966519	0.0007778237700181561	0.01711747721050985	True
231	2.7779675	0.0007963554214332547	0.01711747721050985	True
389	2.0332015	0.000829775041500832	0.01711747721050985	True
213	2.0646763	0.000859451104903237	0.01711747721050985	True
73	2.2338715	0.0008746554313155374	0.01711747721050985	True
173	2.5649054	0.0008901088149465122	0.01711747721050985	True
61	2.002836	0.0009997748433370843	0.018514348950686748	True
355	2.1320484	0.0011218371837598648	0.020032806852854728	True
187	2.3009064	0.0012504225156190964	0.02051495897761972	True
189	2.2369497	0.0012504225156190964	0.02051495897761972	True
465	2.5246415	0.0012719274566124227	0.02051495897761972	True
450	2.3379025	0.0013924994853537253	0.021757804458651955	True
493	2.1807647	0.0014566597157775047	0.022070601754204614	True
37	2.1149428	0.00151502339130424	0.022279755754474117	True
486	2.2201087	0.0017511712139961584	0.025016731628516545	True
64	1.9073956	0.0019446514706473574	0.02587000512401121	True
157	2.3358576	0.0019661203894248518	0.02587000512401121	True
250	2.36624	0.0019661203894248518	0.02587000512401121	True
349	2.2091892	0.002054189658656103	0.02633576485456542	True
220	1.8247229	0.0022534734947467646	0.02771352041628044	True
114	2.2936301	0.0022780482266170575	0.02771352041628044	True
79	2.4216168	0.002327935714967557	0.02771352041628044	True
436	2.138744	0.0024307244818831068	0.028264238161431476	True
379	2.2604213	0.0026773555651731034	0.02973020524264752	True
315	1.8194587	0.0027206170619822456	0.02973020524264752	True
307	2.1231158	0.002735178882323572	0.02973020524264752	True
299	1.8324579	0.0028090617708411013	0.02973189329797871	True
106	2.2002623	0.002854261756605956	0.02973189329797871	True
289	2.5743012	0.0029623219842874566	0.02993874823636039	True
119	2.266336	0.0029938748236360392	0.02993874823636039	True
171	1.9806873	0.0030903818231949923	0.030297861011715613	True
239	2.1610267	0.0034871757193806314	0.033530535763275304	True
192	2.1390915	0.0036168330101508804	0.03401602448508385	True
335	1.9089968	0.0036737306443890556	0.03401602448508385	True
74	2.2060661	0.00382945857341821	0.034547532378006666	True
457	2.0618134	0.003950164603342587	0.034547532378006666	True
29	2.0525	0.004053381024952266	0.034547532378006666	True
472	1.8981017	0.004223628088786169	0.034547532378006666	True
164	1.6624653	0.004289125017266654	0.034547532378006666	True
279	2.4857492	0.0043332998719438015	0.034547532378006666	True
261	2.5904317	0.0043332998719438015	0.034547532378006666	True
24	2.0555246	0.004400335870047671	0.034547532378006666	True
244	2.2544386	0.00442288921216798	0.034547532378006666	True
159	2.2204945	0.004491179209140867	0.034547532378006666	True
414	1.794109	0.004491179209140867	0.034547532378006666	True
