cell_name	q_mean	q_std	read_count
c4898	0.8171083525023758	1.2859974721995509	1
c4902	0.8131372195924252	1.4570857269918145	1
c4906	0.6361234938543534	1.6483030886329593	0
c4909	0.2772842916484591	1.1097785429733475	1
c4910	0.3797670093735424	1.221790768373049	0
c4911	3.814476509394361	1.43268642648959	3
c4917	0.455989414850573	1.7236682686906044	0
c4920	1.7464935366914949	1.240558580022119	2
c4921	2.499752046510523	1.071620641896949	3
c4922	1.8120126303684596	1.1854698191271356	1
c4923	1.538968567925422	1.213832449139077	2
c4929	0.8923729966101489	1.4308222333720613	1
c4936	0.8333961963841955	1.4924966837043083	1
c4940	2.168436820723308	1.3860031225521	2
c4944	2.6778673819004606	1.341770754557363	3
c4946	1.3147073041273796	1.5282723932060431	0
c4947	2.9137815626687	1.178883759152295	4
c4956	2.655505969227028	1.3219646380903505	3
c4958	0.2465546269440152	1.4549482981657549	0
c4961	3.140734771896777	1.3102834557214316	4
c4965	0.8743414367426263	1.3112169181162308	1
c4969	0.3980235255199233	1.750089933370787	0
c4971	0.1735498315813448	1.6674057023882054	0
c4974	2.6858847813760334	1.378459726618023	3
c4976	1.2361465068611093	1.306545247963345	1
c4978	1.5157602936825787	1.1934306364394605	2
c4983	0.0177135835134752	1.2244743340685666	0
c4984	0.605695978942554	1.120838965352613	1
c4985	0.9400534754489632	1.483206512893886	1
c4989	5.823967390158606	1.203091092494278	10
c4990	4.930868671551848	1.303783670575318	4
c4991	1.2395581974461596	1.3232488259520243	1
c4996	5.188589432419078	1.388024696550679	7
c4997	1.1100251502300411	1.4920686549685755	1
c5002	2.0484997677417565	1.4047220218252097	2
c5004	0.9967330158268264	1.3395425376680123	1
c5008	1.5281367926003082	1.3431537945496326	1
c5009	0.1184912620221701	1.5501546571364886	0
c5012	4.418878433649106	1.342922753790678	5
c5017	2.7668259591164137	1.4031838735992852	3
c5024	0.3687572462819352	1.2739519903732797	1
c5026	0.6324187907021508	1.392463192323512	1
c5028	0.5763110918486558	1.7480711402650444	0
c5040	5.403407449306904	1.3144134632428524	9
c5041	3.0347331218863105	1.3747731993809091	3
c5043	1.8368829609603992	1.2989004705972422	2
c5051	6.078531590254843	1.3002685185137246	10
c5053	0.9136390509936908	1.7112020600051043	0
c5055	0.684755657447572	1.781180991471949	0
c5058	2.2271147561064697	1.17756024425401	3
c5063	1.8864233236904235	1.2352923967776792	2
c5066	3.0245706995549195	1.305501924281198	3
c5072	1.494277373537351	1.4965404430838087	0
c5078	5.02250608315582	1.38629404991044	8
c5080	1.0093905126405247	1.469229333191933	1
c5083	3.2322027969525378	1.032320882466144	5
c5084	2.133893463504376	1.26027779439308	1
c5103	3.27255965427409	1.2577861364805216	2
c5104	4.492842230650818	1.0777685860989914	8
c5106	0.8893900131128634	1.6399464156949737	0
c5109	2.1018627554827654	1.3598724056597038	2
c5118	1.3580040874459671	1.4685684784747477	0
c5122	4.117341928315505	1.3969422992426028	5
c5124	1.123627458788963	1.3985078804414066	1
c5127	0.1262391688595009	1.2213347897453724	0
c5128	0.1437929626307589	1.2200225034101857	0
c5130	3.664690456635692	1.269843056851073	6
c5131	1.6238885884394425	1.288184699502864	0
c5132	1.624534323678435	1.2822276140900304	0
c5140	2.201935593425321	1.1674768060444576	3
c5141	2.6231117924130203	0.9794700399102464	5
c5142	1.3878166877641314	1.1606217164372603	1
c5144	1.4828054270767406	1.5225198187869942	0
c5148	2.586549822673992	1.179896511896813	4
c5151	0.017769964419983	1.4907162488915724	0
c5153	2.29234569162092	1.1297759760553223	2
c5154	2.8875022020861945	1.038514904487708	4
c5157	1.8836714406634196	1.2432813506474745	2
c5162	0.5297018811163073	1.2644401797711755	1
