node_name	is_leaf	regime	infer_mu	infer_var
c0	False	0	1.5602827862182345	5.704115690981725
c6	False	0	1.5602827862182347	5.704115690981726
c20	False	0	1.5602827862182347	5.704115690981726
c31	False	0	1.5602827862182345	5.704115690981725
c124	False	0	1.5602827862182345	5.704115690981725
c183	False	0	1.560282786218234	5.704115690981725
c1340	False	0	1.560282786218218	5.704115690981725
c2199	False	0	1.5602827860753044	5.704115690981726
c5171	True	0	2.3410222792808386	1.3677324934351964
c3711	False	0	1.5599949311064791	5.704114691902741
c5004	True	0	1.131589380347369	1.3649839131446204
c5215	True	0	1.140895103880769	1.3711005425654947
c2884	False	0	1.5602826514696575	5.704115690981428
c3159	False	0	1.5602784082080492	5.704115690276852
c4378	False	0	1.5348026992124078	5.7010794899577775
c5183	True	0	0.8654940195311905	1.2184194852796433
c5184	True	0	0.8715688702850315	1.2421512270303732
c3890	False	0	1.5605144753113815	5.704114644827701
c5058	True	0	2.096711134797871	1.1154794533574306
c4920	True	0	1.706928224043305	1.2119880026059047
c5214	True	0	1.090605725146283	1.4922410578110965
c226	False	0	1.5602827862182345	5.704115690981725
c283	False	0	1.5602827862182345	5.704115690981725
c795	False	0	1.5602827862182345	5.704115690981724
c3643	False	0	1.5598884847166024	5.704113557282202
c4323	False	0	1.5744582040892274	5.700893037597988
c5141	True	0	2.470086130320057	0.8212392784869711
c5142	True	0	1.4208233075234908	1.089705711817613
c4324	False	0	1.5246978200151262	5.701052020180757
c5391	True	0	0.5989371962375533	1.1992417084675764
c5392	True	0	0.5891957614839447	1.1803551301466058
c4997	True	0	1.2364243873844785	1.6012962676321014
c908	False	0	1.5602827862182345	5.704115690981725
c1366	False	0	1.5602827862185158	5.704115690981725
c1691	False	0	1.5602827862285782	5.704115690981725
c4534	False	0	1.7142994902763118	5.701093861124188
c5259	True	0	5.329947470026823	1.2884740229486416
c5260	True	0	6.153325461718409	1.2144597701573137
c4586	False	0	1.6707471630052537	5.70108067554404
c4989	True	0	4.961202364630604	1.1544776595601771
c4990	True	0	4.157292213934435	1.3095885947841202
c3625	False	0	1.5626178163030118	5.704114147146503
c4263	False	0	1.6508892050800896	5.701029170715643
c5255	True	0	4.79314843446531	0.942820653658184
c5256	True	0	3.2464448024192176	1.3694254130348698
c5246	True	0	3.522409157243834	1.3969368955813841
c5122	True	0	3.4655326370448076	1.4540123631303286
c2632	False	0	1.560282473674019	5.70411569098144
c3371	False	0	1.5602693391473361	5.70411569049071
c3713	False	0	1.559748176302371	5.70411470338714
c5024	True	0	0.6326814068309289	1.263467705226015
c5385	True	0	0.9130074019898309	1.572303441648205
c5333	True	0	0.9849329445616927	1.7195953645674666
c3776	False	0	1.560091794401554	5.704114660188113
c4965	True	0	1.0332081406128129	1.3210955491101102
c4978	True	0	1.5246560247550645	1.1397014297335821
c1273	False	0	1.5602827862182322	5.704115690981725
c1804	False	0	1.5602827862126247	5.704115690981725
c3134	False	0	1.5602770739695384	5.704115690677686
c5397	True	0	1.1027241999762036	1.8051962501224046
c5106	True	0	1.1043547722150167	1.8276897659215265
c2758	False	0	1.5602828749310915	5.704115690981615
c5230	True	0	0.6897034525722361	1.8465620600859862
c5130	True	0	3.200902307750792	1.25712393778764
c2635	False	0	1.5602827824615333	5.704115690981373
c3407	False	0	1.5602832805613087	5.704115690286374
c3675	False	0	1.5604590090296253	5.7041146520173225
c5063	True	0	1.8175894520376645	1.20388715469212
c5408	True	0	1.822314651902346	1.185987217122853
c3676	False	0	1.560133417817117	5.704114681298045
c5140	True	0	2.078182983637182	1.1001262270654504
c4958	True	0	0.6021359212513817	1.543909014822475
c3408	False	0	1.5602820878960413	5.704115690643494
c5124	True	0	1.2351193371090916	1.4564406582986773
c5043	True	0	1.7737456866461545	1.3020321387029425
c215	False	1	1.560282786218234	5.704115690981725
c819	False	1	1.5602827862182345	5.704115690981725
c4082	False	1	1.56011155276697	5.7041147619464825
c5524	True	1	1.3078117059391579	1.6689281714128867
c5532	True	1	1.3082644697484136	1.6751459270052382
c1189	False	1	1.5602827862182334	5.704115690981725
c4662	False	1	1.524275161878853	5.701025123209526
c5483	True	1	0.48084918236404317	1.0521752468822914
c5484	True	1	0.6845958276909786	1.2481347989798208
c1744	False	1	1.5602827862174982	5.704115690981725
c5434	True	1	1.0479692937313398	1.5517709695790727
c2106	False	1	1.5602827861983104	5.704115690981725
c5472	True	1	1.7102095797553019	1.4003026102898803
c2990	False	1	1.5602827102658035	5.704115690981617
c5436	True	1	0.8498252799179482	1.848259240255888
c5515	True	1	1.6114624870824643	1.3660427327482687
c268	False	1	1.5602827862182345	5.704115690981725
c425	False	1	1.560282786218234	5.704115690981725
c818	False	1	1.5602827862182347	5.704115690981726
c981	False	1	1.5602827862182345	5.704115690981725
c1435	False	1	1.56028278621825	5.704115690981725
c1731	False	1	1.5602827862192568	5.704115690981725
c4066	False	1	1.560251690740326	5.704114677066071
c5529	True	1	1.2827556250932513	1.371816953423544
c5419	True	1	1.7461961956155152	1.2354831123735834
c2478	False	1	1.5602827894254379	5.704115690981725
c4748	False	1	1.5938423107273008	5.700930205156171
c5533	True	1	2.22097385526672	1.069221334318156
c5534	True	1	2.721786811547575	0.9512857701403564
c5485	True	1	1.2497774940504243	1.5763666630673667
c2086	False	1	1.5602827862095507	5.704115690981725
c4029	False	1	1.560335535168453	5.7041140995593915
c4725	False	1	1.5589731588912197	5.700945851080921
c5461	True	1	1.6894217730415149	0.9814977624545325
c5462	True	1	1.3599575573449103	1.08513159800899
c5542	True	1	1.7868542897811643	1.2293509292684737
c5482	True	1	1.1828112295465232	1.6262388736521696
c1438	False	1	1.560282786218202	5.704115690981725
c2975	False	1	1.5602825758366665	5.70411569098149
c4075	False	1	1.5598892624309124	5.704114096907454
c5431	True	1	0.99946995392756	1.275730594492113
c4744	False	1	1.5492512531234048	5.700922295764888
c5429	True	1	1.086501414049377	1.0598307296341207
c5430	True	1	1.4352708241310277	0.9373611720225277
c5479	True	1	0.8935439691024833	1.833481286269592
c5478	True	1	0.9740166440087106	1.9886761732980125
c1439	False	1	1.560282786218248	5.704115690981726
c2491	False	1	1.5602827866065505	5.704115690981726
c2963	False	1	1.5602828431762492	5.704115690981611
c5442	True	1	2.317527733619932	1.301290953102725
c5494	True	1	1.2975471674346266	1.5479299446170043
c5443	True	1	1.248728108364706	1.6041670518604285
c5526	True	1	2.385167430152925	1.4621567057466447
c812	False	1	1.5602827862182347	5.704115690981726
c1177	False	1	1.5602827862182354	5.704115690981725
c2076	False	1	1.5602827863084547	5.704115690981726
c2965	False	1	1.5602830052115582	5.704115690981491
c3469	False	1	1.560286959879615	5.704115690463947
c4687	False	1	1.5890794399077863	5.700960478442749
c5495	True	1	2.82639659599207	0.9236197328809865
c5496	True	1	1.8577526480457096	1.1861299930039406
c5422	True	1	0.6642509284102595	1.7586400786751462
c5503	True	1	2.7941543213702853	1.2928984343179901
c5425	True	1	1.9666392193974302	1.465346325302309
c2969	False	1	1.5602830813126536	5.704115690981485
c3465	False	1	1.560297535557021	5.704115690638844
c5528	True	1	2.567595574711981	1.3239642315895503
c5536	True	1	2.911573544351841	1.3156046662970484
c4752	False	1	1.5640200990197257	5.700968927599359
c5463	True	1	1.4955394754197346	1.1337257004098682
c5464	True	1	1.8279524837746555	1.0009292275750934
c5438	True	1	1.2080735456452938	1.6435324311225843
c5505	True	1	0.9821823403212759	2.0457857994927715
c108	False	0	1.5602827862182345	5.704115690981725
c168	False	0	1.560282786218234	5.704115690981725
c294	False	0	1.5602827862182347	5.704115690981726
c3201	False	0	1.5603181159966208	5.704115690648085
c5242	True	0	4.497891887112546	1.43572529181258
c4996	True	0	4.272511579667184	1.4401798314593472
c1228	False	0	1.5602827862182775	5.704115690981725
c5164	True	0	3.0050662536730877	1.4483831668012255
c5192	True	0	3.348553075687259	1.4483515583445987
c1506	False	0	1.5602827862241595	5.704115690981725
c3952	False	0	1.5627117982567964	5.704114135869933
c4615	False	0	1.6521267914221114	5.701005014282516
c5317	True	0	4.27885035436289	1.0798543078241833
c5318	True	0	3.827869427892462	1.1611779973605458
c5012	True	0	3.732195814424265	1.3702245343441133
c5371	True	0	2.6285155147030803	1.5399782846485106
c140	False	0	1.5602827862182345	5.704115690981725
c1314	False	0	1.560282786218242	5.704115690981725
c2837	False	0	1.5602829249036785	5.704115690981549
c4971	True	0	0.627968791175417	1.8691834711455346
c4292	False	0	1.5996373041945713	5.700927056545084
c5249	True	0	2.9655745501781157	0.9251871307827063
c5250	True	0	2.2918392240239718	1.0860386819570362
c5028	True	0	0.9195553091032002	1.9897978129694054
c3787	False	0	1.5608562280767524	5.7041141024036754
c4279	False	0	1.5918584105273548	5.700906294129847
c5153	True	0	2.1585564543509057	1.0430037489555641
c5154	True	0	2.6764918663234103	0.9070176338214585
c5008	True	0	1.5358608671983227	1.3705827548466112
c46	False	0	1.5602827862182345	5.704115690981725
c141	False	0	1.5602827862182345	5.704115690981725
c261	False	0	1.5602827862182347	5.704115690981726
c1490	False	0	1.5602827862158888	5.704115690981725
c3621	False	0	1.5612370149921808	5.70411466704587
c5337	True	0	3.2442150692596736	1.208075207527433
c5066	True	0	2.6877071334072515	1.3122480834921675
c2280	False	0	1.560282773340119	5.704115690981725
c4929	True	0	1.0687779662393058	1.5065423068873773
c3244	False	0	1.5602479181076394	5.704115689912088
c3915	False	0	1.559338840490658	5.704114113440965
c5162	True	0	0.7553240402461565	1.248786171032713
c4598	False	0	1.5238888397268573	5.700980152924276
c5181	True	0	0.6221229370919483	1.1509730109570728
c5182	True	0	0.5226192303773529	1.0167728002979886
c3916	False	0	1.5593334840419535	5.704114117150978
c5195	True	0	0.7546643266235465	1.252702291575533
c4606	False	0	1.5236101484314155	5.7009897541936
c4909	True	0	0.5050558391748872	1.0129060298938999
c4910	True	0	0.6245543361765744	1.1831429735177945
c324	False	0	1.5602827862182345	5.704115690981725
c951	False	0	1.5602827862182345	5.704115690981725
c1171	False	0	1.5602827862182354	5.704115690981725
c1415	False	0	1.56028278621828	5.704115690981725
c1697	False	0	1.5602827862188857	5.704115690981725
c4940	True	0	2.015223929836099	1.4370439154968833
c5311	True	0	2.008524759291247	1.5098192305438731
c3374	False	0	1.5602986753993684	5.704115690645027
c5041	True	0	2.6677762907650893	1.4196234133872327
c5308	True	0	2.993742035446446	1.3780699442494329
c3355	False	0	1.5602872946906987	5.704115690646145
c4956	True	0	2.398651822724747	1.337741740753012
c5174	True	0	1.4428958712397137	1.4885360820972287
c5078	True	0	4.149990573175974	1.4374952116760247
c1343	False	0	1.5602827862181932	5.704115690981725
c3413	False	0	1.5602727850096119	5.704115690140656
c3735	False	0	1.5602510182523597	5.704114748585182
c5072	True	0	1.512886711315149	1.6081987804508735
c5274	True	0	1.5145950807648618	1.6198988671599288
c3736	False	0	1.559771514508893	5.70411415541356
c5118	True	0	1.4135012745972027	1.5649824873911793
c4356	False	0	1.5352353449389582	5.7009964896037255
c5233	True	0	1.2058228048516957	1.1985394554449096
c5234	True	0	0.554781518100296	1.0173644114217
c2310	False	0	1.5602827830377022	5.704115690981726
c3900	False	0	1.5599191959065657	5.704114691833003
c5401	True	0	0.7892235324562177	1.6044313777868602
c5169	True	0	1.2601292854596289	1.1310477442312208
c5053	True	0	1.1329901023482083	1.9349198108757162
c212	False	0	1.560282786218234	5.704115690981725
c1483	False	0	1.56028278621756	5.704115690981725
c3122	False	0	1.5602743220926043	5.704115690662954
c5026	True	0	0.8678065994720928	1.4470647637976648
c5376	True	0	0.899200023184184	1.8091052297193062
c1982	False	0	1.5602827862345392	5.704115690981725
c5232	True	0	2.643224524725398	1.375557579532353
c5316	True	0	0.894777640936826	1.9604947111781006
c2747	False	0	1.5602825745269766	5.7041156909815465
c5396	True	0	1.6935677388365187	1.3317060831087868
c4381	False	0	1.523974167397279	5.70102586175932
c5313	True	0	0.6031725311675652	1.044389032186392
c5314	True	0	0.5459292596089174	1.258098330399229
c56	False	0	1.5602827862182345	5.704115690981725
c137	False	0	1.5602827862182345	5.704115690981724
c2221	False	0	1.5602827993960526	5.704115690981725
c3575	False	0	1.5618466244268177	5.704114703353247
c4911	True	0	3.217968708455849	1.5094310595767262
c5040	True	0	4.50998980400257	1.3260454211562152
c5189	True	0	3.161608949897258	1.45883188864097
c166	False	0	1.5602827862182345	5.704115690981725
c244	False	0	1.560282786218234	5.704115690981725
c852	False	0	1.5602827862182345	5.704115690981725
c1722	False	0	1.5602827862232582	5.704115690981726
c1885	False	0	1.56028278636047	5.704115690981725
c2329	False	0	1.5602827859247734	5.704115690981725
c3267	False	0	1.5602637466637623	5.704115690287825
c5009	True	0	0.5458447535735681	1.690725542479256
c3590	False	0	1.5595935415208884	5.70411410897438
c5321	True	0	1.5332091026885006	1.16098996468011
c4472	False	0	1.523376241346963	5.700996792781432
c4983	True	0	0.33873097861275087	1.1872630653399088
c4984	True	0	0.7779142822102367	1.0295343247938527
c3636	False	0	1.5612688694018224	5.704113530666577
c4571	False	0	1.595688968963447	5.700915080898693
c5207	True	0	2.7681222173665754	0.9199916014810926
c5208	True	0	2.27457341649157	1.0559325537032795
c4572	False	0	1.5784183614729164	5.700951561673491
c4921	True	0	2.3423230354929006	0.9559215924264589
c4922	True	0	1.7623052463666553	1.127542832497951
c4218	False	0	1.6298470571727246	5.700992310047078
c5103	True	0	2.900955790936065	1.2385236754346727
c5104	True	0	3.9967691760859023	0.9650603798897723
c1886	False	0	1.5602827863487552	5.704115690981725
c4628	False	0	1.602647910945995	5.701028535955147
c5299	True	0	1.8200881205965795	1.3814566014268663
c5300	True	0	3.6007937876918916	0.9289184988058627
c5330	True	0	2.5973906433581275	1.454664512399457
c2264	False	0	1.560282802002286	5.704115690981725
c5343	True	0	2.8095299755191387	1.5405124951774498
c3707	False	0	1.5623829082578424	5.704114692587147
c5346	True	0	4.262451281522389	1.4378763262216807
c5051	True	0	5.045511046808263	1.3041488754898476
c2248	False	0	1.5602827837630966	5.704115690981725
c4936	True	0	1.0375367109619298	1.6019570709562823
c5285	True	0	0.9262926504338458	1.933550058672861
c271	False	0	1.5602827862182347	5.704115690981726
c337	False	0	1.5602827862182345	5.704115690981725
c5017	True	0	2.457223404244207	1.4636929957280704
c2869	False	0	1.5602826936985292	5.704115690981615
c5296	True	0	1.156849364518855	1.5141048910194073
c5080	True	0	1.1606321484463193	1.566004515414375
c711	False	0	1.5602827862182345	5.704115690981724
c945	False	0	1.5602827862182345	5.704115690981725
c1398	False	0	1.560282786218229	5.704115690981725
c4969	True	0	0.804070413854899	1.9927898235323611
c5002	True	0	1.923017668003214	1.4660784879345028
c5327	True	0	3.554365716785136	1.4693619247013618
c4521	False	0	1.5944931815656667	5.700970839621293
c5083	True	0	2.9690370143081632	0.8979285315893252
c5084	True	0	2.009064250029299	1.2423657228940828
c70	False	0	1.5602827862182345	5.704115690981725
c3681	False	0	1.5602977314544868	5.704114204823479
c4411	False	0	1.5621085906898067	5.701113800370032
c5131	True	0	1.609558426715709	1.2854589250579085
c5132	True	0	1.610162282767605	1.276251365913359
c5144	True	0	1.5051930640514857	1.6482447768587067
c90	False	0	1.5602827862182345	5.704115690981725
c129	False	0	1.560282786218234	5.704115690981725
c157	False	0	1.5602827862182345	5.704115690981725
c447	False	0	1.5602827862182345	5.704115690981725
c1124	False	0	1.5602827862182342	5.704115690981724
c3729	False	0	1.5602092573251065	5.70411354088905
c4393	False	0	1.5979054894360343	5.700850413607652
c5357	True	0	2.5815645906315394	0.8731179865655506
c5358	True	0	2.5825828008321325	0.9121743273635217
c4394	False	0	1.5186676549099718	5.701046346513217
c5127	True	0	0.42343238796130267	1.182443060469656
c5128	True	0	0.436846384363069	1.1804289888414057
c1907	False	0	1.5602827861830861	5.704115690981726
c4985	True	0	1.1126800506377652	1.5876095165408737
c5325	True	0	1.1090145006378849	1.5264916294560444
c5055	True	0	0.9976755127199658	2.038693031688502
c618	False	0	1.5602827862182345	5.704115690981725
c5303	True	0	1.00892550510985	2.038785447887549
c4261	False	0	1.5242114481754216	5.701026119978881
c5383	True	0	0.5031936221987073	1.0458195142993894
c5384	True	0	0.6587918990960758	1.2574290024417172
c844	False	0	1.5602827862182345	5.704115690981725
c2726	False	0	1.5602827152345276	5.704115690981491
c3852	False	0	1.5599002633118093	5.70411469582635
c5151	True	0	0.450229495593168	1.5992082307131328
c4923	True	0	1.5433438977008545	1.170933722568417
c3706	False	0	1.560456176346417	5.704114657302698
c5264	True	0	1.8166875879312228	1.2195727528139328
c5157	True	0	1.814721530294191	1.2161784161186002
c3781	False	0	1.5600755512756401	5.704114694177276
c5365	True	0	2.007179604467401	1.1505452268209895
c5238	True	0	0.5028286825636812	1.6052825296046311
c316	False	0	1.5602827862182345	5.704115690981725
c397	False	0	1.5602827862182345	5.704115690981725
c632	False	0	1.560282786218234	5.704115690981725
c1481	False	0	1.5602827862203619	5.704115690981725
c4917	True	0	0.8341836864383653	1.9535242488430142
c1822	False	0	1.5602827863621054	5.704115690981725
c3879	False	0	1.5611045447494238	5.7041146632328
c5206	True	0	2.6132047972070307	1.2852664536204663
