ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
1729	Rps20	41.948784	0.0	41.83364	20.330126	40.009148	0.741905	19.17043	17.72358	-247714.56	-248359.31	1289.5	0.0	True	0.0
1703	Bcl10	9.834131	0.0	1.1130319	0.64092106	9.870217	0.1985334	1.1622363	0.7754965	1602.572	1582.9253	39.293457	0.0	True	0.0
6604	Eif3e	33.953163	0.0	6.7394276	1.7773134	35.69062	0.3843421	5.052981	1.9798604	-11766.88	-11800.842	67.92383	0.0	True	0.0
6609	Eif3h	78.461945	0.0	10.675809	2.4045074	79.10226	0.47585458	7.6162405	3.059535	-27167.229	-27231.387	128.3164	0.0	True	0.0
6619	Mrpl13	227.48679	0.0	0.9110608	0.76615715	150.4998	0.2006108	0.6703987	0.8278216	1647.6711	1627.1675	41.007324	0.0	True	0.0
6625	Fbxo32	6.123578	0.0	-1.7945989	1.2982253	6.112009	0.33769992	-1.8498479	1.8019089	872.62915	817.7017	109.85486	0.0	True	0.0
6629	Ndufb9	671.3731	0.0	3.7310975	1.0258747	330.44443	0.23492187	3.724602	1.2348377	-2551.4946	-2568.5452	34.101074	0.0	True	0.0
1707	Gng5	213.97844	0.0	4.1400657	1.1128399	152.55386	0.42906198	4.7907224	1.635654	-3662.6519	-3680.857	36.410156	0.0	True	0.0
1713	Nexn	192.51147	0.0	-1.6240605	1.1183496	320.46622	0.40041623	-2.5737815	1.3074014	1142.5681	1058.8882	167.35986	0.0	True	0.0
1716	Ak5	291.42612	0.0	-2.3483186	0.48440355	94.61754	0.26861525	-3.2716389	1.1468307	603.5945	584.7789	37.631226	0.0	True	0.0
1698	Sh3glb1	10.323427	0.0	4.288769	1.2261804	10.2007265	0.3850048	3.7774878	1.305006	-4219.26	-4275.7485	112.97754	0.0	True	0.0
1730	Chchd7	810.34894	0.0	0.19471605	1.06786	378.40103	0.4108459	-0.5339947	1.0577669	1719.7986	1625.6643	188.26855	0.0	True	0.0
1731	Gm11808	23.279741	0.0	20.016289	4.026861	15.772473	0.6203373	15.772088	5.5794616	-70507.336	-70568.03	121.390625	0.0	True	0.0
1732	Penk	0.35913745	0.0	-0.48032248	0.8791385	0.30543837	0.32210946	-2.1950405	2.1745713	583.51733	546.87976	73.27515	0.0	True	0.0
1733	Impad1	272.94614	0.0	0.012804071	0.9150032	281.02695	0.21518865	0.13567714	0.95608234	1697.7771	1669.9928	55.568604	0.0	True	0.0
6569	Basp1	13.761966	0.0	1.0550188	1.8080218	14.263512	0.47667447	1.7434038	1.8728535	1135.3109	1017.9343	234.75317	0.0	True	0.0
6572	Ank	23.766077	0.0	0.011209788	1.9643967	25.212267	0.40007758	-1.2558873	1.982663	1328.3481	1176.8477	303.00098	0.0	True	0.0
6576	Dap	6.763613	0.0	2.423641	0.8192615	6.494857	0.44991744	1.6654651	1.678036	-624.68555	-688.41406	127.45703	0.0	True	0.0
6577	Ankrd33b	100.9932	0.0	-1.9571464	0.9744524	114.72594	0.32326916	-3.0007892	1.4649175	894.6188	849.30676	90.62402	0.0	True	0.0
1669	Dkk2	26.603762	0.0	-1.2914803	1.5059528	26.644424	0.2967591	-2.2790668	1.7115135	1315.5109	1247.8789	135.26392	0.0	True	0.0
3196	Rpl28	47.163536	0.0	28.055689	10.14403	47.861523	0.61824095	16.724487	9.553947	-130273.96	-130593.125	638.3281	0.0	True	0.0
3208	Clcn4	224.96988	0.0	-1.5489979	0.76188785	71.02842	0.27078158	-1.5567409	1.0877203	982.1843	958.40173	47.565186	0.0	True	0.0
5449	G3bp1	166.82602	0.0	1.7101007	0.9776719	127.835625	0.29517567	1.2383822	1.1012064	1007.54926	978.3692	58.360107	0.0	True	0.0
5452	Galnt10	171.2715	0.0	-2.270433	0.53021026	87.48385	0.26458845	-2.7828207	1.3376395	586.2645	554.6091	63.310913	0.0	True	0.0
5453	Sap30l	1096.6332	0.0	-0.34081167	0.64934355	715.84686	0.25724104	-0.42049685	0.756864	1605.0468	1585.0911	39.911377	0.0	True	0.0
5464	Mrpl55	639.2119	0.0	-0.07223753	0.6941734	267.11642	0.20450749	-0.24734178	0.75736606	1721.6124	1703.303	36.618896	0.0	True	0.0
