cell_name	q_mean	q_std	read_count
c4898	1.7833331671428705	1.118469799109417	2
c4902	0.0654420414549598	1.3402841439152666	0
c4906	2.318756969108544	1.1007320751858096	3
c4909	1.0549974938526736	1.0872860924744503	1
c4910	1.0530277855817678	1.0813748697910006	1
c4911	2.370098276824217	1.090215270452486	3
c4917	0.0760732335660264	1.315479846674654	0
c4920	1.9529426509914225	1.1296938302020474	2
c4921	0.933071248778784	1.082861350176777	1
c4922	0.9422810989398192	1.0424978569898375	1
c4923	1.9986220245697608	1.155093146155357	2
c4929	1.7396674494728392	1.1291834375776468	2
c4936	0.0154132808047986	1.325530918748512	0
c4940	1.078859205153969	1.1945233634132688	1
c4944	1.0553058045051	1.216098140441629	1
c4946	0.0210211229270465	1.2975191147003406	0
c4947	1.6807924991670642	1.106412399614185	2
c4956	2.186320587105705	1.085420975848186	3
c4958	2.011739375096217	1.0620368283173969	3
c4961	0.0592167981318076	1.3275299785539334	0
c4965	2.9519610647289816	1.0145030219188722	5
c4969	1.0323854699635049	1.1925424847941692	1
c4971	1.1031101991058458	1.2161294195225074	1
c4974	0.0461267830589504	1.335405543310206	0
c4976	1.1199178433965369	1.1743819380678868	1
c4978	0.4937539619625444	1.2802481158772836	0
c4983	0.6485030235932794	1.1551627676682887	0
c4984	0.6665649695285465	1.1482432495354835	0
c4985	0.0594675769218485	1.3407070357075077	0
c4989	1.1705949176719246	1.069562819613067	1
c4990	1.597618445319142	1.018006964665709	2
c4991	1.6980526683890982	1.0846746299673764	2
c4996	1.6388994880958636	1.1238099908506018	2
c4997	1.756921106847333	1.1544218132296755	2
c5002	1.05771319768774	1.2075727777772065	1
c5004	0.1885820267170312	1.2936122091753088	0
c5008	4.279343278623068	1.0490890886310256	8
c5009	0.2876293460809521	1.3187335258316182	0
c5012	2.6430081226861346	1.0857539664832747	4
c5017	0.0539697481032503	1.3274353885828798	0
c5024	1.1349149069014606	1.1827578395166884	1
c5026	2.322984594801405	1.1305863575023822	3
c5028	2.29173093382766	1.1508359829313335	3
c5040	1.911206821398482	1.1611677778681055	2
c5041	2.344738202589902	1.107835662564172	3
c5043	1.6785089499760175	1.148031110847051	2
c5051	0.1524719678277152	1.2936669147942932	0
c5053	1.0844659687961198	1.2046850583707926	1
c5055	0.0416985622637692	1.3210641092912576	0
c5058	2.761375133293526	1.0752452425440486	4
c5063	0.0510713711852459	1.273530878576271	0
c5066	0.1962758166709061	1.2828414539219477	0
c5072	1.164075217543023	1.183801258085149	1
c5078	1.0570446955001038	1.224014587543297	1
c5080	1.6865637155326088	1.136362864807578	2
c5083	0.0475045592822707	1.1704419708904152	0
c5084	0.6359858379064081	1.0722331642313587	1
c5103	0.9042011874901184	1.0498530924107898	1
c5104	0.8919170174967098	1.082135733365163	1
c5106	2.4053493224714333	1.1501278194763331	3
c5109	1.0664870843611594	1.2256829187634397	1
c5118	1.0973172953074204	1.1651217894445671	1
c5122	0.0521090998346412	1.3397772242724315	0
c5124	1.693817406943365	1.1412415895730956	2
c5127	1.333193638819514	1.0063213304901877	2
c5128	0.8830505223834455	1.0776381436351152	1
c5130	0.2164746210012482	1.335623269801111	0
c5131	3.352490180937052	1.0623419007270292	4
c5132	3.811284063592151	1.0028021546477013	6
c5140	0.1986325494359535	1.2896661792933373	0
c5141	0.5078633975166476	1.1335695354434845	0
c5142	2.1752291036222315	0.933158332784973	4
c5144	3.4408221766892315	1.1125084867152155	5
c5148	2.3177723084156727	1.1068473867828532	3
c5151	2.4324025336534296	1.1158922017327344	3
c5153	3.0053192648277998	1.0840833036754172	3
c5154	3.467259953188341	1.0278344913464237	5
c5157	3.928688375226123	1.0654791731055242	7
c5162	2.2316533675673784	1.0559206591362271	3
c5164	1.0376737486286058	1.2177523928213656	1
c5168	3.115760329062716	1.0739518705737023	4
c5169	3.017082721692013	1.0533397219450231	5
c5171	1.032274148454189	1.218455005904313	1
c5174	0.1832614598606463	1.3470938258109852	0
c5176	1.765117808866449	1.1344189453447815	2
c5181	1.2688852885423207	1.0726033549825669	1
c5182	1.6801641999787986	1.0332749042923133	2
c5183	1.3033164944559228	1.097910311617195	1
c5184	1.7154857459248574	1.027875926218247	2
c5189	3.805630906522692	1.0884715968384835	7
c5192	0.0546593046973614	1.3372357092188545	0
c5195	1.6826092918037925	1.1133140977610332	2
c5197	1.2383009898417967	1.1915768275555754	1
c5206	4.467359279892654	1.070070710910152	9
c5207	1.1770784725346002	1.0754105452459812	1
c5208	1.9427523679826428	0.9892545618151316	3
c5214	2.3333533831456097	1.0944765690058325	3
c5215	1.544551524981774	1.1019131357745091	2
c5220	1.0290950469956988	1.1995874589526498	1
c5222	0.4689892402435685	1.2848133521322478	0
c5230	3.422472367241159	1.074378491393713	6
c5232	1.0703214144678297	1.2158367249252289	1
c5233	1.1684806926813356	1.0952911067970896	1
c5234	1.567804786382197	1.0116582231313245	2
c5238	1.7738972280992862	1.099981458356605	2
c5242	0.1177341707814366	1.3015565348985618	0
c5246	1.7651798061696462	1.0930710226321785	2
c5247	2.9442420194458867	1.030331653757428	5
c5249	2.277829871002581	1.0085429312627745	3
c5250	1.9485815667831377	1.0345426962543045	2
c5251	3.138938620539065	1.0817905594913897	5
c5255	0.7714764685129083	1.1594853313274174	0
c5256	2.3286814647636627	0.9727668203055978	4
c5259	0.6402609937206611	1.044033093268984	1
c5260	0.0521483787814741	1.148630942580626	0
c5264	3.098568360625789	1.1127671698394332	4
c5267	1.1226484563707195	1.184780826591786	1
c5269	0.8376306706789363	1.152193244550354	1
c5274	2.185233883424447	1.063743969106571	3
c5281	0.0529218891620938	1.337563152570466	0
c5285	0.0040104039742366	1.3416414437526345	0
c5296	0.0817812130279063	1.3488445930901265	0
c5299	0.0242004038707954	1.1601191031683036	0
c5300	0.6215619772436703	1.0673664562520184	1
c5303	1.750407349174465	1.1464223873581738	2
c5308	2.3305019780554725	1.1105925408138488	3
c5311	3.815409662218426	1.0497783733813206	7
c5313	1.8611820528691243	0.9631486448346755	3
c5314	0.547086287854081	1.1788852786292645	0
c5316	2.750601248151824	1.0998199571186793	4
c5317	2.018602506031208	1.0016539827036777	3
c5318	0.7512666878453603	1.1653751223560445	0
c5321	0.4796230003520309	1.2780140151984467	0
c5325	1.7021135916937782	1.13225630082832	2
c5327	0.0388501735275601	1.3266441823674335	0
c5330	1.697257338914404	1.1292953632981049	2
c5333	2.663696507859405	1.1004746338334428	4
c5337	0.1712178671264526	1.2840697117714908	0
c5343	1.0310736497731978	1.220220358411974	1
c5346	1.5096208593152218	1.1148202803192526	2
c5353	2.7381002130859966	1.1084979143947775	4
c5357	0.2651658492757295	1.1507605743746303	0
c5358	0.2664938992537278	1.150254713087392	0
c5365	1.798200000314323	1.1253465126604354	2
c5371	1.7440330115463072	1.1602774163821217	2
c5376	1.8042518193401225	1.1314140603221474	2
c5383	0.338057762004637	1.1583574611097465	0
c5384	0.3535206982802505	1.1623621246606937	0
c5385	1.1442356131048763	1.1728029651712997	1
c5391	0.7074208079325964	1.0668322244808264	1
c5392	0.1153557920199176	1.1568295404950208	0
c5396	1.0350054997143727	1.2007674035588112	1
c5397	3.168118371546428	1.076208070781152	5
c5399	1.0251501494227049	1.2078471941411293	1
c5401	1.3274118815730291	1.2098160450700668	1
c5406	1.7795181944419394	1.1186138362245277	2
c5408	0.8593660620687921	1.1724530653448255	1
c5419	6.341734157849775	1.1767935798999525	10
c5422	6.011568083303668	1.258964197523512	8
c5425	3.866615524309113	1.3624442434212654	2
c5429	5.2501045206686605	1.1136057640452603	7
c5430	4.250588319113239	1.216365086014386	2
c5431	4.993589846902436	1.2439103272988918	5
c5434	5.345882295823459	1.2802168278380124	6
c5436	6.139911755396946	1.2389938964629637	9
c5438	6.410709558955316	1.2590474122031945	10
c5442	4.094478185654591	1.29372115057123	3
c5443	4.198259251401811	1.3043167105365718	3
c5461	3.633726939092905	1.233507841937426	1
c5462	4.964365010992242	1.0863071749570654	7
c5463	3.901035985104751	1.156264630852014	3
c5464	3.657750334887431	1.186145846993836	2
c5472	4.291124155355358	1.36536089948161	3
c5478	6.159728002361607	1.2529150962711175	9
c5479	5.348163892717735	1.2808308520595009	6
c5482	4.63406849364975	1.3117680532762324	4
c5483	6.418701718326149	1.1434597582622787	9
c5484	6.277168043039199	1.142629394392925	8
c5485	4.9980908027722775	1.2647146163146334	5
c5494	2.5332633497489607	1.4729375518013057	0
c5495	5.537645462180964	1.1478453451608437	6
c5496	5.51923439401676	1.147657409050484	6
c5503	5.706257454057776	1.2824122217696143	7
c5505	3.817141783982834	1.3701001419694223	2
c5515	4.342949228644828	1.3211093712170674	3
c5524	4.307079408130045	1.289961508707432	3
c5526	3.7954387235183327	1.369560149677904	2
c5528	4.937290589323493	1.3152861064457169	5
c5529	4.968851353633013	1.311841037606455	4
c5532	4.90544759421792	1.222603380901088	5
c5533	3.9605469220371208	1.201467246656523	2
c5534	4.616029522462829	1.1223188192317717	5
c5536	4.940366750180137	1.2714311002373957	5
c5542	4.142863063362629	1.2486425843509177	3
