cell_name	q_mean	q_std	read_count
c4898	0.2454739785393825	1.4511350622334611	0
c4902	1.7790805743764504	1.8976464223523728	0
c4906	3.2466029926371927	1.2042565659699258	5
c4909	0.3795261749914599	1.208152541637216	0
c4910	1.3959302647434233	1.058646909955702	2
c4911	2.372083186181448	1.2132182569608316	3
c4917	1.966455358812643	1.8954148946653584	0
c4920	3.681325198020261	1.211827925088393	5
c4921	2.1956485930324554	1.1203536126393152	2
c4922	2.54653665266132	1.0793449717918264	3
c4923	5.630685032775484	1.3468325104479786	9
c4929	3.2022370041420998	1.3280170336420616	4
c4936	0.7008439448838396	1.7752357896125297	0
c4940	2.177667826898849	1.943510151816551	0
c4944	0.0797366908641722	1.4233341313027248	1
c4946	2.102049503834543	1.6139512117159172	0
c4947	1.7201702805982255	1.5282452835778848	0
c4956	2.291787844692148	1.8027475656817125	0
c4958	2.436929295951892	1.2875001460238285	2
c4961	1.4634402773872988	1.389277334774445	2
c4965	1.351066358708721	1.2154725591099191	2
c4969	1.1922606071069195	1.864664251394084	0
c4971	1.3309384267222375	1.7534089219828717	0
c4974	1.9567473435556133	1.903754180402913	0
c4976	2.0453608892591624	1.564621665584893	0
c4978	0.3067128689529272	1.4967403704935964	0
c4983	0.7693859573329305	1.2235289722252	0
c4984	0.7709247012905999	1.2184408707535317	0
c4985	2.535617219337907	1.3333495292525062	3
c4989	0.5441229483314816	1.12910809447516	1
c4990	0.5464588064904969	1.156191224817265	1
c4991	2.040590627339704	1.5674517118983935	0
c4996	4.930217380054367	1.4155879664068791	6
c4997	1.4782574544480769	1.8941751235029056	0
c5002	1.1751096102351064	1.8656818313447252	0
c5004	0.9667299350159564	1.5439815260116367	0
c5008	2.791331810031118	1.34243210318479	2
c5009	0.7002942838021456	1.360896100060965	1
c5012	2.854721304989289	1.262424138433962	3
c5017	1.2062527883695782	1.8953768093791377	0
c5024	0.8380367378805081	1.2759645937600912	1
c5026	0.9159891719573372	1.420742690208694	1
c5028	0.6052136480019862	1.5021851046818857	1
c5040	1.238591013785349	1.3753221356362195	1
c5041	2.3609253387713447	1.8113459182524068	0
c5043	2.311960864797596	1.3460723688752052	2
c5051	2.6721348500422883	1.2403569531738814	3
c5053	1.7122367266013931	1.8294884130050255	0
c5055	1.3129476471379182	1.9198046302051608	0
c5058	2.9246952764642824	1.2281257845253422	3
c5063	3.0646325033218247	1.2596716078842778	3
c5066	1.5635290141425198	1.373296979447376	1
c5072	2.5978978634502794	1.6157031796679904	0
c5078	1.933355748653404	1.9568114203356293	0
c5080	2.715380311275075	1.3742734660671965	3
c5083	1.6766591863799711	1.2094365235815108	1
c5084	2.6952888552084038	1.056824050397973	4
c5103	2.1278147621454413	1.1353215921616788	2
c5104	2.4768111280919487	1.0884768246288516	3
c5106	1.0645881713728071	1.391676411461143	1
c5109	1.812619938446183	1.800781190685068	0
c5118	2.6462071041227992	1.589328297842207	0
c5122	1.4085207510165596	1.881586931397836	0
c5124	2.86968615486011	1.2980843625779046	3
c5127	1.5789491821095518	1.274843838554351	0
c5128	1.5914929511210525	1.2789058007397074	0
c5130	1.048393108608796	1.4290366954010023	1
c5131	0.5339561177330392	1.1274120205483702	1
c5132	0.1210944924405057	1.2365346655950875	0
c5140	2.9065417918901786	1.263205948461141	3
c5141	1.6903822221927651	1.277463354739111	0
c5142	1.705851527482037	1.2737255871860385	0
c5144	1.9707044551997104	1.1559753228507557	3
c5148	0.7079573349983146	1.3729201521142589	1
c5151	5.673274040472929	1.2981362932915783	9
c5153	4.750690576532594	1.0828054505065805	8
c5154	3.670513998942472	1.177757841204479	3
c5157	0.3030240196275605	1.4961636266907403	0
c5162	1.2552181236994646	1.2950539956682503	1
c5164	4.520673725809319	1.4539382215427676	6
c5168	2.2372488692900805	1.6248092977961763	0
c5169	0.8951796312598669	1.1581978145483052	2
c5171	1.238686440845851	1.7482439368380838	0
c5174	2.3276103668215917	1.7931305753467026	0
c5176	1.643100793063073	1.8654840665380157	0
c5181	2.040457340432783	1.1196395071017653	2
c5182	2.346886348452907	1.059863495297538	3
c5183	2.8704675991742903	1.0719737561796543	4
c5184	1.865694294901942	1.1804591622479406	1
c5189	1.8936654230760943	1.399239358423548	2
c5192	2.9115468925269723	1.4145221336681202	3
c5195	1.736014396986589	1.1892480118111532	2
c5197	1.91547449120306	1.1521423570005287	3
c5206	2.214739981183988	1.632936816574007	0
c5207	2.5481193922471643	1.064847256680888	3
c5208	2.1955017892055064	1.1209922591372192	2
c5214	1.1617224040420902	1.4592219535041078	1
c5215	0.1466495286948713	1.2803648885336634	1
c5220	1.9610564192278928	1.9069385512656245	0
c5222	0.3687247803277069	1.2760692572975016	1
c5230	1.8749708899158617	1.3312832933355496	2
c5232	1.342382102601003	1.8127433158381476	0
c5233	2.6926977101824123	1.3309726495911685	0
c5234	2.7000869314061005	1.3250139727594732	0
c5238	1.7105636290069663	1.2500197702907865	2
c5242	5.2964446065557285	1.4496779093542325	7
c5246	0.8766199731660513	1.4822993018002164	0
c5247	1.6332429573588367	1.5240633689392873	0
c5249	0.8450393475720828	1.270526545340455	0
c5250	0.1122934075639522	1.1355899504442064	1
c5251	1.6555018813030418	1.852998600618429	0
c5255	0.2884221055713148	1.1126373396360902	1
c5256	0.2896475754610116	1.1073672909849257	1
c5259	0.2163976242467111	1.2486915866021913	0
c5260	0.9294220677344692	1.0702399705504544	2
c5264	0.2929763831620887	1.46880728652389	0
c5267	0.4164170144980249	1.2845891182159277	1
c5269	2.102627841739426	1.6123968242494031	0
c5274	2.5841703051668694	1.5977582071606529	0
c5281	0.3582260663250731	1.4966394384025017	1
c5285	3.007212158019159	1.2975904573864618	4
c5296	2.78500462313875	1.3589702463318734	3
c5299	1.516352063363431	1.0979111854358994	2
c5300	1.0732576392183506	1.1594184145195932	1
c5303	2.601170479978132	1.3717929233036172	3
c5308	2.356067387494208	1.802039923279765	0
