"gene","OUM_loglik","OUM_AICc","OUM_delta_aicc","OUM_aicc_weight","OUM_alpha","OUM_sigma_sq"
"1",-187.861800319786,383.935240851212,0,0.9986,0.246996373746126,0.224148430396873
"2",-203.650403059995,415.512446331631,2.0719634371095,0.261926,0.228316631963982,0.247548281787183
"3",-171.598347583984,351.408335379608,0,0.999998,0.574989544545941,0.402195698274758
"4",-198.363437038825,404.938514289291,1.58407347886669,0.311732,0.195692851130851,0.207838260118144
"5",-180.354566111898,368.920772435435,0,0.953777,0.260599968039379,0.216786653565578
"6",-174.452357465091,357.116355141822,0.797622857422766,0.401598,0.179489647538919,0.152206037810992
"7",-182.281234046811,372.774108305263,2.01122336340848,0.26784,0.191768978855734,0.173377349378715
"8",-192.333208852088,392.878057915816,2.08466391032943,0.2607,0.507006218013273,0.442294065049528
"9",-176.152362871737,360.516365955115,0,0.734618,0.221719735478509,0.182151441430488
"10",-195.6092798232,399.43019985804,2.08415118456799,0.26075,0.36246932662934,0.336725596159692
"11",-185.133295826148,378.478231863937,1.67852828997445,0.30169,0.220072602372978,0.198649443503182
"12",-191.544861714888,391.301363641416,0,0.568725,0.213443685803623,0.207151799973331
"13",-190.391107804072,388.993855819784,0,0.821357,0.540709528557319,0.460607240724859
"14",-185.049291365314,378.310222942268,0.982657192669762,0.379581,0.2501108223447,0.219944772220585
"15",-179.560438398987,367.332517009615,0,1,0.713653667107352,0.537260262716814
"16",-161.041497181304,330.294634574249,0,0.916867,0.506832950748573,0.320241556142506
"17",-194.958066031517,398.127772274674,0,0.999999,0.288979120883824,0.274772000799602
"18",-195.789598473839,399.790837159319,0,0.928244,0.282592368298955,0.271940699097425
"19",-199.8525419266,407.91672406484,0,0.507782,0.205894288626683,0.219428728704521
"20",-204.524651977964,417.260944167568,1.76653288660566,0.292501,0.403710433372097,0.406618678383462
"21",-183.16149401588,374.534628243399,0,0.799032,0.31947368551224,0.265137262728379
"22",-191.763110447209,391.737861106058,0.828512076270385,0.397892,0.37175674392288,0.331149837394089
"23",-193.896410010149,396.004460231938,2.06899722970627,0.262213,0.287131267844146,0.270307174114013
"24",-182.192599920103,372.596840051847,0,0.985133,0.298245986106553,0.24746281168683
"25",-166.409035164294,341.029710540229,1.32479592211962,0.340201,0.165798586123693,0.132283755195301
"26",-178.86758371338,365.9468076384,0,0.998033,0.187110734235417,0.164319355406878
"27",-192.073357286701,392.358354785041,1.56651138145105,0.313619,0.242843431275589,0.230893706231661
"28",-184.134494059243,376.480628330126,1.15970737980945,0.358966,0.188719203133354,0.174612861885942
"29",-203.076515807984,414.364671827609,1.82173933973712,0.286822,0.994306835845234,0.947461350057718
"30",-180.248103093088,368.707846397817,0,0.91044,0.133334431372675,0.131183267734058
"31",-185.155055098686,378.521750409012,0,0.695231,0.622420411779987,0.498830280572881
"32",-181.99218741398,372.196015039601,2.00269006219196,0.268677,0.3069002133446,0.253063889006783
"33",-186.704353652348,381.620347516337,0,0.996024,0.363491247918769,0.307971356531082
"34",-197.25730499323,402.726250198101,0.579698634718909,0.428041,0.209674077282164,0.216703265497951
"35",-186.798041498328,381.807723208297,0,0.994885,0.382203134182124,0.322412825769489
"36",-169.805619913882,347.822880039404,0,0.999992,0.99430765865587,0.672357095955727
"37",-170.704785806326,349.621211824291,0,0.995373,0.98558072557494,0.672760844145794
"38",-190.579924179278,389.371488570197,0,0.996203,0.229913391467711,0.217523451968182
"39",-166.86530284882,341.94224590928,1.84051415417497,0.284906,0.237946328585144,0.175129219397424
"40",-195.415832470244,399.043305152128,0,0.998045,0.519959258241926,0.46736756937136
"41",-186.045689395683,380.303019003007,0,0.99906,0.258439514163,0.228312666520669
"42",-193.978695000767,396.169030213174,1.02317804817022,0.374821,0.994307239461854,0.862644733389813
"43",-186.763090645341,381.737821502321,1.43353485812111,0.328105,0.256900070752505,0.228772450843768
"44",-164.928812129864,338.069264471368,0,0.594346,0.141692227978925,0.116664838919889
"45",-204.735712263185,417.683064738011,0,0.815593,0.212664879483377,0.236653847757268
"46",-175.695342653959,359.602325519558,0,0.545309,0.166192679770746,0.14577889687275
"47",-190.258577213987,388.728794639614,0.0133322390375952,0.498333,0.187443025869399,0.184797510341881
"48",-182.416052171371,373.043744554382,0.911771006457968,0.387962,0.385591756825826,0.310629122191306
"49",-186.884988686822,381.981617585284,1.16908723370329,0.357888,0.206358769742526,0.192343356082956
"50",-183.034424595708,374.280489403057,0,0.945239,0.185644986575118,0.17052319811163
"51",-176.874294189324,361.960228590287,0,0.81925,0.345585393735384,0.266141698969605
"52",-181.382507450988,370.976655113616,0,0.592441,0.204058368696023,0.180150697989117
"53",-173.293400024534,354.798440260709,2.08197940909491,0.260959,0.382157838074286,0.280451516713775
"54",-188.878476117333,385.968592446307,0,0.94572,0.194771183414929,0.187796131575012
"55",-179.879374349732,367.970388911104,0,0.524951,0.238068878845546,0.200345536879412
"56",-210.916731847873,430.045103907386,0,0.645126,0.3520283894125,0.384261186323994
"57",-170.233139436725,348.67791908509,0,0.956545,0.197734576173778,0.156756691982821
"58",-163.142457261187,334.496554734013,0,0.999798,0.358921305518131,0.238842826894422
"59",-164.530587253436,337.272814718512,0,0.999962,0.269763491826063,0.189511921190962
"60",-199.191670277143,406.594980765925,0,0.568211,0.332012270464265,0.323443090433295
"61",-170.639213439134,349.490067089908,0.625233942185332,0.422476,0.302645152194173,0.22240975557424
"62",-198.351801758291,404.915243728222,0,0.553716,0.236127834815414,0.240793195961225
"63",-203.562160500546,415.335961212731,0,0.752755,0.196626285118832,0.220073784038878
"64",-199.420983621373,407.053607454385,0.0333689302627818,0.495829,0.242489351432704,0.248737547139825
"65",-181.167829189392,370.547298590424,2.03440598853547,0.265573,0.363393597611958,0.290795989257789
"66",-170.700920582538,349.613481376717,0.101122609477329,0.487362,0.218037869293764,0.169916707815209
"67",-176.806319298195,361.824278808029,0,0.592471,0.165747465334605,0.147139418035069
"68",-178.206384105222,364.624408422084,0,0.843113,0.286053900823714,0.229187208239638
"69",-198.629583207807,405.470806627253,0,0.958066,0.264800693890924,0.265208845601713
"70",-197.267676938329,402.746994088298,1.91249553339173,0.27763,0.365149965128002,0.344808550605116
"71",-185.943319670963,380.098279553565,0.329213462868665,0.458941,0.14236259842369,0.145345383320056
"72",-200.500029989581,409.211700190803,0,0.789994,0.539448953799196,0.510032644100613
"73",-166.492962933468,341.197566078576,0,0.999999,0.36465555557378,0.250764608498858
"74",-189.718704875827,387.649049963295,0,0.970363,0.208524104878136,0.199919861207918
"75",-169.913261619398,348.038163450437,1.79823990548795,0.289231,0.415036588874773,0.29180736090172
"76",-205.730740809036,419.673121829712,0,0.589836,0.834505693435646,0.819472203257771
"77",-194.912632044456,398.036904300552,0.324127710465291,0.459572,0.677003866798436,0.598072378198527
"78",-195.022565814076,398.256771839793,1.93942989439842,0.274937,0.503459296425526,0.451543095059838
"79",-200.57277060553,409.357181422699,0,0.880655,0.518378674818391,0.491812968068838
"80",-192.645330843471,393.502301898582,0,0.931447,0.257059979300335,0.243286236467808
"81",-199.380881967819,406.973404147278,0,0.748702,0.26214405581897,0.264300223524855
"82",-182.273413470371,372.758467152383,0,0.99181,0.262305371258107,0.222285460934004
"83",-193.037931983131,394.287504177903,0,0.998969,0.302256462939276,0.27987589506737
"84",-159.029291036618,326.270222284876,0,0.912443,0.371431527126325,0.236038486713807
"85",-175.975050962912,360.161742137465,0,0.509863,0.244017557334339,0.19633892837833
"86",-204.319057116715,416.849754445069,0.0267897165065278,0.496651,0.485765195198394,0.481406404390404
"87",-190.668254333524,389.548148878688,0.550708839632364,0.431593,0.233928108675968,0.220778880905592
"88",-174.198448070492,356.608536352624,2.07025689980566,0.262091,0.338896022663486,0.254476544183786
"89",-178.35042593441,364.912492080461,1.87273523790935,0.281635,0.163940402572073,0.148327387503177
"90",-183.103322519364,374.418285250369,0,0.999987,0.317979469703522,0.263901215118253
"91",-187.26058424879,382.732808709219,0,0.977289,0.275842933502566,0.244089374807894
"92",-202.591225800185,413.394091812009,1.97505839157259,0.2714,0.186329573260764,0.209187462829945
"93",-192.037465215201,392.286570642043,0,0.91952,0.37578846759869,0.335183739801096
"94",-188.111007384777,384.433654981194,0,0.946561,0.630260204741287,0.520505612548698
"95",-184.472237414444,377.156115040529,0,0.99988,0.445203292308566,0.361535921792472
"96",-197.084222804374,402.380085820389,0,0.966778,0.709817593876474,0.640314063738357
"97",-183.718724537997,375.649089287634,2.08016332764686,0.261134,0.181264195980848,0.168700063657799
"98",-202.406565326726,413.024770865093,0,0.995513,0.210180686425,0.228966736045721
"99",-198.334758680682,404.881157573004,1.68996698040934,0.300486,0.153738280944769,0.174153989934584
"100",-192.144959317117,392.501558845875,0,0.999996,0.576784606740067,0.498558972857137
"101",-166.439682612718,341.091005437077,2.04713511357653,0.264333,0.28800560353663,0.204167626947077
"102",-182.871426980035,373.95449417171,1.95665939217753,0.273223,0.168290428978767,0.158376543640765
"103",-189.177104288149,386.565848787938,0,0.969084,0.217809988785244,0.205403731764808
"104",-157.827781100506,323.867202412652,0,1,0.794558250072628,0.476713165083052
"105",-199.146444959913,406.504530131465,0,0.931528,0.891996080665548,0.817461008372405
"106",-181.306426438192,370.824493088024,0,0.882916,0.240172399242344,0.204753390946945
"107",-199.897853501417,408.007347214475,2.08459501116522,0.260707,0.506934203185096,0.47816569503161
"108",-199.274271517575,406.76018324679,0.0459487801994101,0.494257,0.303805588604285,0.299773956237432
"109",-168.098286118718,344.408212449076,0,0.999086,0.238387798462856,0.177640484505689
"110",-172.152778575431,352.517197362502,1.65043288418633,0.304657,0.169601880956126,0.142600899006807
"111",-174.467940253275,357.14752071819,0,0.921789,0.257545751363111,0.202041572898382
"112",-203.841446783585,415.89453377881,0,0.860645,0.345267308604088,0.351157891662175
"113",-158.564650256332,325.340940724304,1.6898305466616,0.300501,0.223500522692017,0.152914388833222
"114",-209.466904314063,427.145448839767,0,0.61119,0.404227858020654,0.428334716446189
"115",-166.216330971904,340.644302155448,0,0.773787,0.239739329456605,0.175029158712535
"116",-195.644167294618,399.499974800877,2.06038049565984,0.263047,0.247816350542417,0.242997721785287
"117",-202.198193801669,412.608027814978,1.35731315332316,0.336561,0.298303929809595,0.304157158493157
"118",-164.683018166587,337.577676544813,0,0.99905,0.211676944007217,0.156042818498692
"119",-189.906263118147,388.024166447935,0,0.999961,0.386106003395211,0.335953286736856
"120",-201.000716058268,410.213072328176,0,0.949777,0.345543519074602,0.341254324925379
"121",-190.096119938063,388.403880087766,0,0.974129,0.471541342075299,0.404033220078783
"122",-198.94024127897,406.09212276958,0,0.892823,0.311284548419354,0.305080149763484
"123",-206.014242849079,420.240125909797,0,0.725907,0.343146814446994,0.357172719369561
"124",-193.236706841953,394.685053895547,2.04997137860562,0.264057,0.242321527424944,0.233245410191063
"125",-204.836462673653,417.884565558947,0,0.524113,0.342118540870486,0.351926447749322
"126",-172.312225930126,352.836092071892,0,0.844883,0.326927505579624,0.241908952512906
"127",-195.655798645894,399.523237503428,1.88393289728646,0.280503,0.364075300953478,0.338087591159325
"128",-192.954466415288,394.120573042216,0,0.98774,0.527505720709663,0.46205068792739
"129",-196.564533992664,401.340708196969,0.388385511271565,0.451604,0.241323964858383,0.241236792874058
"130",-187.832444832863,383.876529877366,0,0.772494,0.257853738151559,0.23167974856437
"131",-185.259211923346,378.730064058332,0,0.999999,0.59998648824697,0.482099280040972
"132",-177.958649872915,364.12893995747,0,0.903042,0.539897348507813,0.404606446219309
"133",-194.808238590562,397.828117392764,0,0.858184,0.994292879497779,0.870067661168812
"134",-197.659258791268,403.530157794177,0,0.965898,0.357435063929037,0.339696745226735
"135",-186.31775184377,380.84714389918,1.53588311352462,0.316925,0.239726125813535,0.215300939963251
"136",-182.496801126181,373.205242464002,0,0.999612,0.241047427030537,0.207934168774344
"137",-209.670344885365,427.55232998237,1.30797297402478,0.342092,0.302348549090684,0.332324337660578
"138",-185.339014197985,378.88966860761,0,0.870667,0.197098201411852,0.182692199420665
"139",-215.532977541795,439.27759529523,0.313979608052705,0.460833,0.394425581438221,0.446032369388778
"140",-210.180073006618,428.571786224876,1.96952179599651,0.271948,0.414247121042121,0.441221172319097
"141",-193.171760067193,394.555160346025,0,0.645911,0.364524529545513,0.329992874944628
"142",-175.245935915652,358.703512042944,0,0.999904,0.316137421722775,0.242177011096724
"143",-187.443400676693,383.098441565027,2.08607795218273,0.260564,0.218842226905181,0.202912148607001
"144",-180.831823499864,369.875287211369,1.93899691539866,0.27498,0.27737366834583,0.229462085297021
"145",-189.151364114771,386.514368441181,1.31364812658848,0.341453,0.356208062776442,0.310209116863695
"146",-187.292250881991,382.796141975623,0,0.874442,0.294967635096885,0.258370486959822
"147",-187.075894009956,382.363428231553,0,0.600822,0.188305913885318,0.179647476334714
"148",-193.438081954728,395.087804121096,0,0.994447,0.476797745632079,0.422485684390815
"149",-196.579947515752,401.371535243143,0,0.785336,0.153134663853381,0.17055805107631
"150",-211.169986170627,430.551612552894,0,0.719364,0.306052363633644,0.341020564939484
"151",-190.322795591922,388.857231395485,0,0.818807,0.907667008094185,0.75925436416916
"152",-174.634110170237,357.479860552115,0,0.997339,0.235207594616562,0.187973747618166
"153",-187.46149294841,383.13462610846,0,0.935066,0.288809107181378,0.254192441118269
"154",-167.941816556144,344.095273323928,0,0.969917,0.24681518663803,0.182412663352901
"155",-193.942245085521,396.096130382683,0,0.987736,0.273720559692748,0.260682841457079
"156",-154.439634439574,317.090909090789,0,0.997381,0.28286919205436,0.177706404118336
"157",-206.456202431029,421.124045073699,2.08534860007688,0.260634,0.229214435945809,0.25563174328654
"158",-189.520437688392,387.252515588424,1.32515116351448,0.340161,0.16515996489938,0.16728745877593
"159",-193.294220657031,394.800081525703,0,0.978699,0.240825011279682,0.232124008086364
"160",-176.803258574361,361.818157360362,0.460023858392447,0.442749,0.191714821209062,0.16382101252762
"161",-186.912167964624,382.035976140888,0,0.617455,0.198204942895988,0.186497304043919
"162",-195.48794350844,399.187527228519,0,0.772112,0.177364962059679,0.187487878605511
"163",-171.405744239329,351.023128690299,0,0.995725,0.196582328197331,0.157959234032437
"164",-172.409344701463,353.030329614566,0,0.999756,0.994306132138543,0.690670862498351
"165",-203.937696677795,416.08703356723,0.829432822041781,0.397782,0.389902519408159,0.391663335030109
"166",-202.526864306356,413.265368824353,1.48422118502867,0.322543,0.447628378241141,0.437689498135164
"167",-192.199713521089,392.611067253818,0,0.999978,0.407486855527813,0.361142852564845
"168",-191.79752319209,391.806686595821,0,0.893592,0.394497244912489,0.349263541812026
"169",-202.038989085694,412.289618383028,0,0.999064,0.459429438430464,0.446285452904667
"170",-199.226818049853,406.665276311346,1.1655111943694,0.358299,0.344256238595745,0.333887571940009
"171",-202.684848305864,413.581336823368,2.07986328184495,0.261163,0.212323193499371,0.231593701704395
"172",-192.357427927563,392.926496066767,1.91288302962442,0.277591,0.422544643771357,0.373866449827562
"173",-208.845679497043,425.902999205726,1.92324830007294,0.276553,0.226221210339626,0.259258666068143
"174",-176.522907986365,361.257456184371,0,0.999992,0.330346064168416,0.254859500264764
"175",-209.587167637591,427.385975486822,0.213111592155144,0.473386,0.257045164097045,0.289711565913682
"176",-198.326429024195,404.864498260031,0,0.999846,0.639221002131534,0.586197636706051
"177",-209.208725201245,426.62909061413,0.805861348105111,0.400608,0.520219821290869,0.539140640609541
"178",-195.685396467031,399.582433145703,0,0.985921,0.200758323346575,0.20616794893178
"179",-184.265074924091,376.741790059823,2.08220854513922,0.260937,0.204210415326234,0.185844347440655
"180",-194.234321603857,396.680283419354,0,0.872582,0.365197748186732,0.334223404390169
"181",-170.051575182985,348.31479057761,0,0.801199,0.429830624489432,0.301721803759667
"182",-180.215885315543,368.643410842725,0.659161407966451,0.418343,0.310356801311197,0.250858062289245
"183",-187.296139272283,382.803918756207,0.0915672639009699,0.488556,0.28659078670842,0.25213460333217
"184",-185.021380523067,378.254401257774,2.0667785973925,0.262428,0.174287568926298,0.166042840658786
"185",-182.045639969044,372.302920149728,0.579922268092503,0.428013,0.391428107371235,0.313640380758058
"186",-180.417458192676,369.046556596993,0,0.791424,0.160599910206725,0.14930420167284
"187",-191.1509442023,390.51352861624,0,0.993323,0.239492844390721,0.226119435655695
"188",-131.58871520807,271.38907062778,0,1,0.460247856395737,0.216126751859443
"189",-188.646862374514,385.505364960669,0,0.529274,0.313421651191891,0.275951172860368
"190",-196.14737256773,400.5063853471,0,0.981598,0.975925567307586,0.866037064878283
"191",-195.352312967346,398.916266146332,0,0.958779,0.357882275808146,0.332062834721737
"192",-206.258228956318,420.728098124276,0,0.713925,0.255074594733959,0.278190814930734
"193",-192.852905789685,393.91745179101,2.05380270881653,0.263685,0.25326888263145,0.240858120036033
"194",-190.17679887766,388.565237966959,0,0.915792,0.307655083364804,0.275906698710211
"195",-195.704590596974,399.620821405589,0,0.996526,0.273491774939939,0.264347498836875
"196",-179.219056149261,366.649752510163,0,0.999626,0.230056722008136,0.193599816239594
"197",-195.669221155938,399.550082523516,0,0.993196,0.287872001322737,0.275913424768559
"198",-209.126996830379,426.465633872398,0,0.673948,0.218403289879741,0.25285367379719
"199",-203.396515332663,415.004670876966,2.08513774892145,0.260655,0.994307050030286,0.950588413847476
"200",-181.645369674764,371.502379561168,0,0.90684,0.411287386395481,0.326682058701915
"201",-189.125761181073,386.463162573786,0,0.998405,0.368609930591488,0.319721357272944
"202",-170.593960663091,349.399561537823,2.00186769693016,0.268758,0.296777746683195,0.218623932458874
"203",-189.751556113879,387.714752439398,0,0.99791,0.994307177909293,0.825820972397542
"204",-194.525457677986,397.262555567613,0,0.706987,0.190364744086337,0.195630711844478
"205",-199.943018185634,408.097676582909,0.290751909243568,0.46372,0.382393510883571,0.369347130767331
"206",-198.351691182039,404.915022575719,0,0.991798,0.624619617262943,0.573501596517188
"207",-188.38428289046,384.980205992561,0,0.943861,0.227200893721645,0.210670279000376
"208",-184.056260886361,376.324161984363,0,0.873804,0.208561866844692,0.188347906766129
"209",-152.855151671876,313.921943555393,0,0.972487,0.222314082115011,0.14357317185902
"210",-178.22494769207,364.661535595781,0.423601819840883,0.447247,0.211798246212173,0.179500963841497
"211",-180.982758411318,370.177157034276,0,0.999755,0.863657580417244,0.656678669859018
"212",-182.558195362125,373.32803093589,0,0.999823,0.408548937900285,0.327738429026637
"213",-152.292992008579,312.797624228797,0,0.999949,0.337029017132819,0.202079242710194
"214",-183.631755123735,375.475150459111,0,0.999849,0.321636904519497,0.267999350394148
"215",-185.193968479048,378.599577169735,0,0.943948,0.160510799648037,0.15679051875785
"216",-174.320547327254,356.852734866148,0,0.999998,0.385400704386531,0.285626152962328
"217",-177.444003544379,363.099647300399,0,0.614214,0.309869110378804,0.243454392856808
"218",-200.265346995084,408.742334201808,0,0.991985,0.488409013789121,0.463532158586375
"219",-182.846790596165,373.90522140397,0,0.547703,0.488745541328119,0.38761094863549
"220",-180.654473976308,369.520588164257,0,0.514995,0.321118248846509,0.259509671503734
"221",-155.539221293818,319.290082799277,0,0.999441,0.151875411952221,0.111071213809892
"222",-191.199365661122,390.610371533885,1.67026738659285,0.302561,0.204958628381193,0.200021439435266
"223",-183.759582468848,375.730805149337,0,0.565476,0.433688847659353,0.350373477979329
"224",-180.971482867786,370.154605947212,1.14762347118966,0.360358,0.203713347070374,0.179161978174674
"225",-194.347077981493,396.905796174627,0,0.999885,0.51874297349022,0.461388019662513
"226",-185.689439492118,379.590519195876,0,0.970634,0.345827245837313,0.291650312811694
"227",-170.959761598187,350.131163408014,0,0.536053,0.398329309947305,0.284206012655012
"228",-190.336576145888,388.884792503417,0,0.734226,0.162279054329811,0.165822351701654
"229",-191.398985073465,391.009610358569,0,0.93111,0.251744307396728,0.236109866615781
"230",-197.033570570337,402.278781352315,0,0.802818,0.218672519601133,0.223435922539292
"231",-184.82066066849,377.852961548621,0,0.510471,0.22506934082552,0.201546671752308
"232",-187.085083663638,382.381807538916,0,0.999997,0.667313295882097,0.54414159178678
"233",-197.445082747371,403.101805706383,1.66093946995232,0.303546,0.286810441385367,0.280105901276392
"234",-197.323320937501,402.858282086642,1.05503910627829,0.371096,0.225119406977825,0.229289605873803
"235",-189.331494618223,386.874629448086,2.01068936267444,0.267892,0.994306248047497,0.82230300385986
"236",-197.651218392941,403.514076997523,0,0.999995,0.343318075638578,0.327863985967878
"237",-192.16915165702,392.54994352568,0,0.984984,0.290171110573717,0.26783867301223
"238",-200.104174822114,408.419989855868,0,0.712669,0.255375626535004,0.261281053314046
"239",-184.321352333894,376.854344879428,0,0.59236,0.180812444480002,0.169444839651795
"240",-188.390292275504,384.992224762647,1.82597992290732,0.286388,0.414915247960562,0.353068455830072
"241",-184.250345243688,376.712330699016,0,0.646255,0.162169428769723,0.156420085932152
"242",-212.4876723729,433.186984957441,0.490866595854698,0.438948,0.393080327143389,0.430911423663692
"243",-194.7352433153,397.682126842239,0,0.964166,0.340296242373337,0.315606982502546
"244",-197.509353039113,403.230346289867,1.36316629479575,0.335908,0.240887795974059,0.242585402591871
"245",-181.493233404759,371.198107021159,0,0.993124,0.253549244252173,0.214385048318405
"246",-180.6909844297,369.593609071039,0,0.541124,0.145749385147574,0.13990410037292
"247",-193.0703845767,394.352409365039,0,0.839465,0.214232031011441,0.21104221010818
"248",-189.364170023512,386.939980258664,1.80917098671154,0.288109,0.204896136755123,0.196196914509462
"249",-199.900099295175,408.011838801991,0,0.753613,0.240223140979276,0.248078224429187
"250",-188.058108187545,384.32785658673,0,0.999822,0.362406560338207,0.311470820755281
"251",-205.521957485894,419.255555183428,2.0837086061498,0.260792,0.994306556320008,0.971702506396635
"252",-190.395763846929,389.003167905498,0,1,0.429484024814056,0.371872586988123
"253",-194.820221922608,397.852084056856,2.06224210152868,0.262867,0.264363859166987,0.254665952205556
"254",-167.98938592292,344.19041205748,2.05340335813537,0.263724,0.499010104305129,0.33904562228721
"255",-172.872899058672,353.957438328985,1.72172893906446,0.297159,0.26134241237235,0.201140115650451
"256",-196.519864146535,401.25136850471,0.669720787610117,0.417058,0.294618324829933,0.283845457775893
"257",-184.560985339515,377.33361089067,2.03263979392608,0.265745,0.2864849245572,0.245037278491732
"258",-209.402592273292,427.016824758224,2.08327054393504,0.260835,0.228392206436107,0.262738581619919
"259",-182.116104513234,372.443849238109,0,0.9996,0.39650640311495,0.317539432974499
"260",-196.646408532489,401.504457276618,0,0.999922,0.461861180015271,0.424000652044819
"261",-184.941789571632,378.095219354904,0.365571674491093,0.45443,0.445385566460659,0.363138228851411
"262",-203.93544636678,416.0825329452,1.58433801364328,0.311703,0.30733012422592,0.317657162047161
