"gene","OUM_loglik","OUM_AICc","OUM_delta_aicc","OUM_aicc_weight","OUM_alpha","OUM_sigma_sq"
"1",-164.73438996395,337.68042013954,0,0.990741,0.273224889519334,0.191938863799449
"2",-170.643174852558,349.497989916757,0,0.98808,0.180847066324328,0.147178169424094
"3",-186.540332092447,381.292304396533,0,0.972323,0.323564708585261,0.277582714533261
"4",-178.376899721765,364.965439655171,0,0.96275,0.166538722521849,0.150052497440622
"5",-175.564679798172,359.340999807984,0,0.999138,0.282366621529126,0.220621985415782
"6",-157.640102703321,323.491845618282,0.311330119918125,0.461162,0.176698016601328,0.126519537794502
"7",-172.180111089664,352.571862390968,0,0.984983,0.596451014868968,0.418978937079602
"8",-183.595122629067,375.401885469774,0,0.985758,0.26869251308156,0.229913260369474
"9",-174.641051889307,357.493743990255,0,0.999997,0.272488471694195,0.212129837932008
"10",-172.046758169818,352.305156551276,0,0.999375,0.229660058304595,0.179513640460441
"11",-166.007613709036,340.226867629711,0,0.998427,0.164307007449769,0.130814854628004
"12",-160.985861578655,330.183363368951,0,0.999996,0.171231838578074,0.127984693470178
"13",-177.935012897809,364.081666007258,0,0.981827,0.179161305927247,0.157564379573664
"14",-181.199234566046,370.610109343731,0,0.987281,0.197620705323663,0.175442868364254
"15",-164.96688674313,338.145413697901,0,0.999779,0.22799553799696,0.165952632923509
"16",-174.863108860593,357.937857932827,0,0.999999,0.259849985231513,0.204367870842894
"17",-178.006284303272,364.224208818184,0,0.992788,0.314876293679092,0.248284687974878
"18",-171.792948815825,351.79753784329,0,0.622055,0.170273509692079,0.142510002067851
"19",-180.783871285094,369.779382781828,0,0.644075,0.197065534100862,0.174307313285994
"20",-179.634280501606,367.480201214853,0,0.999817,0.243959400658406,0.203857246167
"21",-142.663117001094,293.537874213828,0,1,0.428921446507759,0.227067786909243
"22",-182.545573726725,373.30278766509,0,0.991286,0.327785046941202,0.269383795529341
"23",-175.50462200833,359.220884228299,0,0.851895,0.243708268531396,0.195169210690772
"24",-171.326397682762,350.864435577164,0,0.525325,0.204813488663204,0.162880018525354
"25",-171.936930112005,352.085500435651,0,0.995906,0.259954591519398,0.198352004748823
"26",-185.453299694465,379.11823960057,0,0.999998,0.359617954608158,0.3011600086516
"27",-162.303745340546,332.819130892732,0,0.9882,0.221490784606954,0.157767795486662
"28",-175.697419348867,359.606478909375,0,0.994722,0.243492499277757,0.195417898197636
"29",-169.368283387598,346.948206986837,0,0.871456,0.219787733403851,0.168668713086008
"30",-175.580692297139,359.373024805917,0,0.999196,0.206268321284033,0.171092119837868
"31",-193.760917215018,395.733474641676,0,0.830778,0.25052940177193,0.240972766382521
"32",-191.964902474105,392.141445159851,0,0.911202,0.351102787432097,0.314978876287754
"33",-185.868268480063,379.948177171767,0.431075167534516,0.446323,0.225578956819106,0.204107163695596
"34",-170.031734835414,348.275109882469,0,0.999579,0.253466765946283,0.190487249705737
"35",-159.838870703409,327.889381618458,0,0.926045,0.195361195889534,0.13952229920404
"36",-186.171899266289,380.555438744219,0.592757036399689,0.426443,0.404143610494221,0.336831566684016
"37",-164.059019456542,336.329679124724,0,0.999999,0.286478637383683,0.198348024888379
"38",-172.363829361922,352.939298935484,0,0.994597,0.277449519646281,0.210363734787337
"39",-172.805972612247,353.823585436135,0,0.999582,0.204249295509549,0.16502663510604
"40",-164.868285397115,337.94821100587,0,0.982134,0.169081095055329,0.13198812824344
"41",-181.713679544429,371.638999300498,0,0.999961,0.428794451595809,0.339485098066482
"42",-175.699116935679,359.609874082999,0,0.919547,0.16610603571761,0.145687212589936
"43",-153.800006478722,315.811653169084,0,0.999998,0.267212115171619,0.168315625767587
"44",-182.21702534705,372.645690905741,0,1,0.37600496258832,0.303036763647732
"45",-174.959326780879,358.130293773398,1.65472257608252,0.304203,0.55348377036723,0.40162067218286
"46",-178.575872950041,365.363386111722,0.0522530612100809,0.493469,0.136139815961094,0.130720151817482
"47",-178.244367474385,364.70037516041,0.442865486437654,0.444867,0.218737862822697,0.184136007018355
"48",-187.478406974985,383.168454161611,0,0.999572,0.245447435515143,0.222127673917969
"49",-157.374632533553,322.960905278747,0,0.999814,0.293157327132165,0.188802791485347
"50",-164.281983642374,336.775607496388,0,0.98257,0.212735003592168,0.15600192117053
"51",-151.470542702462,311.152725616564,0,0.999991,0.220401911462898,0.140566788787723
"52",-171.226522418946,350.664685049532,0,0.996861,0.154020744451015,0.131867673495175
"53",-165.765641321021,339.742922853682,0,0.999991,0.205082689814148,0.153944332360868
"54",-177.790144842563,363.791929896766,0,0.887568,0.163445762327057,0.147155677702509
"55",-169.667368299459,347.546376810557,0,0.875451,0.32229446540234,0.232456489533171
"56",-178.626001515746,365.463643243133,0,0.772411,0.221259941753469,0.186539385972574
"57",-173.012316346899,354.236272905438,0,0.83804,0.155066149335093,0.134945613669287
"58",-168.027311381786,344.266262975212,0,0.999999,0.309591171605983,0.220762596318639
"59",-175.947822113932,360.107284439504,1.32808989780369,0.339832,0.167889011699988,0.147203855430602
"60",-165.19875686191,338.60915393546,0,0.925619,0.136307736370504,0.113965172365701
"61",-172.932031788649,354.075703788938,0,0.671309,0.154513925451525,0.134495291419266
"62",-164.92694729898,338.065534809601,0,0.999999,0.321579353352479,0.220957723268498
"63",-155.714066812916,319.639773837471,0,0.999997,0.332328109516585,0.206756421356962
"64",-182.357966425914,372.927573063468,0,0.978425,0.239254104528443,0.20636364141633
"65",-185.205714361204,378.623068934048,1.88132915999802,0.280766,0.16275240329821,0.158360947432945
"66",-169.916551202741,348.044742617123,0,0.999996,0.452197283803507,0.315656179633901
"67",-162.255798098892,332.723236409424,0,1,0.321851083030529,0.215115277729913
"68",-174.874847760342,357.961335732324,0,0.991855,0.237893917030665,0.190014350460193
"69",-145.65604994127,299.523740094181,0,1,0.273653920697443,0.158103518708108
"70",-161.354915115594,330.921470442829,0,0.993297,0.225907072256398,0.15871797847683
"71",-170.672430161572,349.556500534783,0,0.980872,0.167374242044838,0.139095748569653
"72",-119.47144192165,247.154524054941,0,0.999995,0.403328587947641,0.169043483824767
"73",-169.256076472435,346.723793156511,0,1,0.597725916073154,0.407330473189548
"74",-180.534048466589,369.279737144818,0,0.624209,0.382453640815922,0.302419844462272
"75",-173.620124607137,355.451889425914,1.59823852821904,0.310214,0.215094312645321,0.173147797150545
"76",-172.637691529899,353.487023271437,0,0.999707,0.247260213815136,0.191748247168168
"77",-175.736071522417,359.683783256473,0,0.901169,0.290398062436812,0.226313210374632
"78",-179.80818320853,367.8280066287,0,0.594338,0.237104226391113,0.199544216202791
"79",-156.940547422523,322.092735056685,0,0.999228,0.159132623348283,0.116391878304314
"80",-171.336372810016,350.884385831671,0,0.998189,0.402445221509441,0.287968772582044
"81",-172.771129742655,353.75389969695,0,0.999812,0.242555637498988,0.189037714870452
"82",-187.041124239739,382.293888691119,0,0.95775,0.272296932025052,0.240792796198259
"83",-150.801375091273,309.814390394186,0,0.997306,0.167566194769084,0.11341516725418
"84",-171.100759416581,350.413159044803,0,0.996809,0.143281454737,0.125276169729758
"85",-177.573309355156,363.358258921953,0,0.985889,0.18861701863376,0.163126162233738
"86",-162.649001911086,333.509644033811,0,0.791675,0.15854563662251,0.12318765806282
"87",-171.410154429622,351.031949070885,0,0.945836,0.392922368743898,0.282036426177133
"88",-174.684143127647,357.579926466934,0,0.957486,0.261584238888862,0.205114788056093
"89",-170.579648883316,349.370937978272,0,0.987374,0.306544287294236,0.224724796948551
"90",-173.912891194723,356.037422601085,1.73239845610863,0.296046,0.506671170061943,0.365595932339787
"91",-191.160414047757,390.532468307155,1.69791426595776,0.299652,0.570225089719343,0.488206334312982
"92",-171.532936034375,351.27751228039,0,0.694309,0.451797544222694,0.320665027575931
"93",-183.245789706182,374.703219624004,2.08510928643796,0.260657,0.340625584923409,0.280623833270219
"94",-177.783224594604,363.778089400848,0,0.992748,0.347534658550877,0.269974244084755
"95",-185.140691830986,378.493023873613,0,0.607047,0.528041760457858,0.426671481948571
"96",-188.08623415844,384.384108528521,0,0.907322,0.407739815585392,0.34631634306839
