"gene","OUM_loglik","OUM_AICc","OUM_delta_aicc","OUM_aicc_weight","OUM_alpha","OUM_sigma_sq"
"1",-177.723775534491,363.659191280622,0,0.996723,0.331377672676787,0.258789262730065
"2",-206.982596064829,422.176832341298,0,0.607498,0.595130045365094,0.598586934317789
"3",-196.004421973748,400.220484159137,2.04681780175866,0.264364,0.218196896228977,0.220689716816534
"4",-190.837608597156,389.886857405952,0.186519426083521,0.476702,0.233216498530334,0.220640540105857
"5",-198.264016372449,404.739672956538,0,0.829112,0.262529468406298,0.262503234159353
"6",-175.215727238588,358.643094688815,0,0.844812,0.301706407962648,0.23255055986511
"7",-195.47502126768,399.161682747,2.08530023502692,0.260639,0.348808499647558,0.3250507896709
"8",-173.204793486444,354.621227184527,0,0.861561,0.228255514187808,0.180787863516631
"9",-159.950361688057,328.112363587753,1.86236396852672,0.282685,0.231232928317976,0.15936920972796
"10",-189.601296367291,387.414232946223,2.0454486334142,0.264497,0.213503488852011,0.202897865609095
"11",-182.069340547002,372.350321305645,0,0.856046,0.249678146454758,0.213032790842332
"12",-173.658593211794,355.528826635229,2.08239170965822,0.260919,0.220566968629713,0.176779267681457
"13",-181.016139644461,370.243919500562,2.08075745810322,0.261077,0.267921181092824,0.223332111619634
"14",-171.284700477152,350.781041165945,0,0.961662,0.282339134820832,0.211073140389511
"15",-175.987016745083,360.185673701806,1.95042470584707,0.273843,0.435598922364436,0.324672125283943
"16",-149.54585572085,307.30335165334,1.76958669677549,0.292185,0.28294293473405,0.168374302712474
"17",-171.902194792065,352.01602979577,0,0.674822,0.364299504505464,0.264922729757166
"18",-176.62575909963,361.4631584109,1.72545861243333,0.296769,0.229819419738094,0.188333072259639
"19",-201.304513949751,410.820668111142,0,0.668254,0.336522831016683,0.334611919596094
"20",-183.859160377659,375.929960966958,0.700231769552317,0.413354,0.448857172999746,0.362000360278637
"21",-192.843631584832,393.898903381305,0.869674933336626,0.392972,0.161187386445132,0.170159240339776
"22",-195.327011838216,398.865663888071,0.766514314697929,0.405342,0.539164886678989,0.483354251262834
"23",-203.136613796399,414.484867804437,0,0.992714,0.23917820298516,0.255610353682537
"24",-187.609373771839,383.430387755319,1.31687567105496,0.341091,0.200612117336795,0.189621678503331
"25",-179.567753427624,367.347147066889,0,0.614682,0.227993012522123,0.192904040285871
"26",-196.127651968339,400.466944148319,1.59264331333321,0.310813,0.744212409321091,0.663793646793159
"27",-195.778525008172,399.768690227983,0,0.99438,0.392323527991525,0.36206647072945
"28",-189.733539321635,387.678718854911,0,0.889357,0.389299906159913,0.337877636753614
"29",-176.128385254285,360.468410720211,2.02239284962661,0.266746,0.563065120494974,0.413132439866982
"30",-211.949425407157,432.110491025955,0.520447503659398,0.435309,0.282065230400451,0.320757221716512
"31",-186.348700972962,380.909042157563,0,0.825076,0.202625333795032,0.188595678843655
"32",-189.383327274588,386.978294760816,0,0.931976,0.784952285419679,0.651630176776526
"33",-145.095336696149,298.402313603939,0,0.857688,0.462101727528815,0.24936758110484
"34",-189.248506389688,386.708652991016,1.11032872333197,0.364667,0.190804278986626,0.185610893588166
"35",-160.34721407972,328.906068371081,0.932985735864406,0.385447,0.302246627961709,0.199799691762906
"36",-142.87970573898,293.9710516896,0.0460787894610917,0.49424,0.994307537166226,0.509391697190523
"37",-166.231969713365,340.67557963837,2.00462751057012,0.268487,0.994307411381989,0.648038912508052
"38",-160.871376064327,329.954392340295,0,0.898953,0.389640198322692,0.251102701891657
"39",-180.604965045368,369.421570302376,0,0.929544,0.994306539960194,0.75131566613884
"40",-192.582406231679,393.376452674998,0,0.990764,0.994307675443847,0.850322839618658
"41",-169.789419630073,347.790479471786,0,0.749866,0.200747815869242,0.157529074349612
"42",-198.85577119619,405.923182604019,2.01482096021635,0.267487,0.442974136854828,0.417401031559207
"43",-202.756126408179,413.723893027997,2.08153519628144,0.261002,0.44529413538043,0.43656179958379
"44",-190.430840796833,389.073321805306,0.180005353229262,0.477515,0.531721420748956,0.453591723588163
"45",-192.629749174606,393.471138560851,1.93202995317523,0.275676,0.29976548931702,0.27673005382173
"46",-189.160784282384,386.533208776408,0.588263698419041,0.426993,0.523594108210228,0.441216174537522
"47",-195.40839968361,399.02843957886,0,0.533342,0.398194608184337,0.365457441683971
"48",-155.694683899081,319.601008009802,0,0.971164,0.237469281627409,0.155825625532076
"49",-179.594820892466,367.401281996573,0.275856645296699,0.465572,0.275088071345812,0.224979810029494
"50",-196.859741674199,401.931123560037,0,0.998068,0.424755844191208,0.393434068668223
"51",-180.971133923083,370.153908057807,0,0.976124,0.190054339274932,0.169971361614509
"52",-185.676381891737,379.564403995113,2.05709919649956,0.263365,0.384180310877051,0.320246048194203
"53",-198.3731829532,404.95800611804,0,0.951298,0.430429977931361,0.404554128046994
"54",-191.983694792029,392.179029795699,2.0842891484333,0.260736,0.234449682666694,0.224200728085325
"55",-194.506313156713,397.224266525067,0,0.574726,0.325515216026424,0.302916725295415
"56",-194.560213546448,397.332067304536,0.640970430938978,0.420558,0.228225793965519,0.225329801681794
"57",-167.216384067391,342.644408346422,0,0.957242,0.22086118004719,0.165606133961227
"58",-156.867527649452,321.946695510544,0,0.55386,0.226284071502204,0.151741847560445
"59",-194.590121706793,397.391883625226,1.12293996760445,0.363207,0.655609000761295,0.577285501355555
"60",-188.797692758124,385.807025727888,1.45075401313443,0.32621,0.285162724797387,0.254939066121845
"61",-170.974295885648,350.160231982937,0,1,0.487316900335152,0.342011793747172
"62",-162.545797890785,333.30323599321,0.729701146690331,0.409786,0.331290234206687,0.221259930005686
"63",-187.311018878266,382.833677968172,2.08335144162697,0.260827,0.118919342476347,0.131097402279042
"64",-179.111906382463,366.435452976567,0,0.50395,0.279939627348352,0.227179077534917
"65",-198.047701821372,404.307043854384,0.233241032339834,0.470878,0.683541154034025,0.623505490193276
"66",-199.948806474003,408.109253159646,0,0.825208,0.295136930154011,0.294524205178301
"67",-182.036153648685,372.28394750901,0,0.592904,0.316344120715785,0.259870444138002
"68",-190.34778585771,388.907211927061,0,0.511212,0.340911958636806,0.302157265373533
"69",-201.944068028872,412.099776269384,0,0.679907,0.243241207294553,0.255945405980444
"70",-200.97572654997,410.16309331158,0,0.805655,0.574798123830023,0.544289041313192
"71",-165.116027723637,338.443695658913,0,0.525985,0.29548810046731,0.205874118737758
"72",-157.477692288627,323.167024788893,1.3505314284464,0.337319,0.147039855236927,0.110811245414768
"73",-177.094943095391,362.401526402423,0,0.888892,0.21550163362176,0.179859513165918
"74",-173.310497182755,354.83263457715,0,0.513682,0.50133311587805,0.359776518165039
"75",-193.759631900204,395.730904012049,2.01800447463125,0.267175,0.283062180977154,0.266693656022377
"76",-181.075101739123,370.361843689887,0,0.550047,0.15436190330679,0.146169527236868
"77",-195.969256872206,400.150153956053,0,0.991032,0.785430415080715,0.698423766485619
"78",-183.499641374939,375.210922961519,1.4862329958936,0.322323,0.402591896456092,0.326557448493358
"79",-205.59719220782,419.406024627281,1.33694153466189,0.338839,0.310273389318442,0.325780956049059
