ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
315	315	3.195786	0.0	0.90912503	1.1960063	3.1687703	0.54998374	-0.8640792	3.6680868	2.2047424	-9.192535	22.794556	1.7881393e-06	True	0.0004470348358154297
465	465	1.1450984	0.0	0.9370949	1.3605835	1.1346233	0.46823865	-0.33772194	2.8824563	-130.64453	-142.35205	23.41504	1.3113022e-06	True	0.0004470348358154297
143	143	148.41316	0.0	-1.2520473	2.2042732	148.41316	0.4768709	-1.4335179	2.3900197	148.35727	138.91966	18.875214	1.3947487e-05	True	0.0023245811462402344
59	59	3.6650057	0.0	0.87351	4.0041256	3.601135	0.5359601	0.7521912	4.439673	-170.58257	-178.72766	16.290192	5.4359436e-05	True	0.006127357482910156
17	17	1.5648434	0.0	0.93651086	0.89720297	1.5585586	0.45047134	-0.54905146	3.721955	-30.35993	-38.39173	16.063602	6.1273575e-05	True	0.006127357482910156
363	363	1.345038	0.0	1.6199971	1.0680104	1.393341	0.4414182	0.21209271	3.1585004	-107.30767	-114.734955	14.8545685	0.00011610985	True	0.009675820668538412
73	73	1.6053374	0.0	0.9968404	0.9505454	1.5633013	0.50269365	-0.9538917	3.705857	-38.949516	-46.098495	14.297958	0.00015604496	True	0.01029670238494873
262	262	3.2762196	0.0	0.1849382	4.185083	3.6389134	0.286323	0.22718348	4.4524136	-128.80125	-135.89899	14.195465	0.00016474724	True	0.01029670238494873
379	379	8.333616	0.0	0.23189828	4.2954626	8.046324	0.36220253	0.46083277	4.5598865	-93.81636	-100.78725	13.941772	0.0001885891	True	0.010477172003851997
77	77	1.4523182	0.0	1.7947472	0.80783814	1.4962533	0.4820751	0.34617665	3.8027914	-168.7848	-175.5534	13.537201	0.00023388863	True	0.01169443130493164
7	7	1.1258181	0.0	1.5188687	1.1709713	1.109581	0.43278793	-0.21629085	3.4330852	-144.35123	-150.87543	13.048401	0.00030356646	True	0.01379847526550293
141	141	148.41316	0.0	-0.051385466	4.631234	148.41316	0.32391754	0.23943633	4.7995176	-72.58423	-78.372925	11.577393	0.000667572	True	0.02781550089518229
461	461	5.1588693	0.0	-0.9724838	2.530408	5.1161866	0.34351918	-1.322855	3.0388167	113.3719	107.69768	11.34845	0.00075513124	True	0.028661319187709262
445	445	1.5046086	0.0	0.7612378	0.97100705	1.5389926	0.30177996	-0.25856343	2.7584283	42.58085	36.963135	11.235428	0.00080251694	True	0.028661319187709262
304	304	1.8718137	0.0	-0.2795469	4.9123287	1.7964935	0.3613106	-0.63544893	5.442641	-258.65836	-263.9563	10.595886	0.0011333823	True	0.03777941068013509
209	209	19.725254	0.0	-1.1610694	3.2845469	16.763363	0.34352472	-1.5782199	3.5319486	104.31978	99.30705	10.025452	0.0015439391	True	0.04540997392991009
455	455	2.7051046	0.0	-0.2596001	4.0334144	2.7453861	0.29491973	-0.12085771	4.10251	-54.86844	-59.919113	10.101349	0.0014815927	True	0.04540997392991009
147	147	5.2892246	0.0	0.27172983	3.242117	4.950133	0.32568857	-0.2560623	3.6264648	4.172882	-0.60795593	9.561676	0.0019868016	False	0.05518893400828044
18	18	16.361303	0.0	-0.8355826	4.1678596	15.552235	0.33577713	-1.107738	4.5438285	-2.3125458	-6.868286	9.111481	0.0025401115	False	0.06601214408874512
424	424	5.034828	0.0	-0.22125632	3.0805168	4.6208153	0.30697852	-0.7118668	3.722849	31.422363	26.902054	9.040619	0.0026404858	False	0.06601214408874512
216	216	8.817904	0.0	-0.2025027	3.7344894	8.5007515	0.3910692	-0.61241287	4.044535	8.032318	3.5911865	8.882263	0.00287956	False	0.06856095223199753
65	65	1.3260565	0.0	0.947612	1.0188301	1.3084999	0.449581	-0.55916286	3.4491577	-22.222628	-26.50824	8.571224	0.0034151673	False	0.07761743935671721
171	171	7.949952	0.0	-0.72331953	3.586117	8.670885	0.3652252	-0.7906056	3.8172922	64.992935	60.83661	8.312653	0.003937006	False	0.08558708688487178
192	192	14.049328	0.0	-0.57717717	3.3803716	14.506873	0.22082625	-0.7275383	3.409642	80.271805	76.29024	7.963135	0.0047739744	False	0.09945780038833618
396	396	8.854832	0.0	-0.8432145	2.929815	8.157992	0.36876413	-0.9265174	3.0984893	114.055664	110.297165	7.5169983	0.00611192	False	0.11860980437352107
428	428	0.99887085	0.0	1.7020538	1.5555483	0.933596	0.41149327	0.64254004	3.382023	-240.9419	-244.69221	7.500641	0.00616771	False	0.11860980437352107
307	307	148.41316	0.0	-1.5979958	2.9555485	148.41316	0.26099747	-1.561967	2.9972575	126.714645	123.04017	7.3489532	0.0067101717	False	0.1242624388800727
177	177	0.7840343	0.0	1.8567446	1.095051	0.760827	0.32202885	1.2477524	2.4306083	-162.2933	-165.85396	7.1213074	0.007617295	False	0.13133266876483785
74	74	2.038692	0.0	0.60577816	1.0669022	2.1615167	0.3621428	-0.13973896	2.5331075	90.112076	86.532	7.1601562	0.0074540973	False	0.13133266876483785
146	146	0.5986014	0.0	0.62807506	1.2608885	0.6074091	0.38131523	-1.1774733	3.2510402	-81.97508	-85.461	6.9718323	0.008280277	False	0.13800462086995444
438	438	2.6398878	0.0	-0.5384562	3.6910152	2.5270178	0.39730063	-0.9072997	4.3534803	-21.611145	-25.00882	6.795349	0.009139538	False	0.13847784562544388
