ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
0	1	148.4131591025766	4.0239634542307705	6.9663590439964	-0.20260902589778837	148.4131591025766	5.7703522781441	7.679427006675674	-0.501850986031193	1.5279187648672028	146.7345381805926	143.343093685132	3.391444495460604	0.009203580876450568	0.009203580876450568	True
