	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4929	8	7	8	10	11	9	7	12	14	8	11	14	10	5	8	13	9	7	8	4	11	3	9	12	12	12	10	8	10	9	7	14	10	7	8	8	17	8	16	17	9	8	12	7	10	10	12	12	8	10	16	11	11	10	7	16	10	5	15	15	5	8	8	6	8	13	5	7	16	10	9	6	7	13	8	13	8	10	10	8	10	15	10	10	12	11	16	13	7	8	11	10	8	12	7	12	11	10	5	16
4936	8	15	6	9	9	10	10	9	8	9	8	7	17	11	8	10	11	8	7	18	9	9	14	10	8	14	18	16	11	12	9	11	4	10	9	9	8	8	7	11	12	10	8	10	11	14	10	7	10	8	8	7	13	7	11	8	9	13	9	11	12	9	11	10	8	7	8	11	10	13	9	18	16	8	9	9	8	6	9	9	7	15	10	9	16	9	12	15	7	13	12	9	9	6	11	8	11	8	12	2
4940	6	15	7	9	12	17	14	13	6	11	14	9	14	8	7	11	12	6	5	17	8	11	6	11	12	10	14	5	6	9	8	10	12	8	8	10	11	7	9	16	7	10	8	9	7	13	7	10	6	5	14	10	13	8	12	9	14	14	10	15	9	11	11	6	10	10	14	8	12	6	16	16	7	11	14	7	14	9	13	10	7	9	7	5	8	10	10	9	15	11	7	8	12	10	8	7	9	10	7	10
4944	11	11	14	8	12	8	13	8	18	10	10	11	10	7	7	13	19	8	9	11	20	10	14	7	11	12	10	13	3	13	14	9	9	7	8	11	18	14	10	8	10	15	14	13	7	11	12	11	12	14	11	11	7	6	4	11	9	9	12	8	15	12	15	6	8	15	10	5	7	5	7	13	10	6	10	11	11	15	13	12	12	9	11	16	9	8	15	11	11	12	15	11	15	21	14	12	6	10	10	3
4946	6	9	14	12	8	3	9	7	7	10	17	11	17	8	16	10	12	9	8	11	9	10	19	16	12	14	9	10	8	12	13	7	9	13	10	13	13	11	10	8	6	7	21	10	10	13	11	6	11	12	9	11	7	9	6	5	10	12	8	12	11	13	17	13	6	9	12	10	5	11	4	10	6	9	15	12	16	10	11	13	9	19	9	7	10	12	13	13	10	15	18	11	12	15	11	13	12	18	7	13
4947	9	15	13	5	14	8	9	11	6	10	6	13	8	9	9	12	11	7	7	13	7	13	12	11	5	14	10	9	6	8	10	5	8	13	12	12	14	10	10	4	12	11	9	11	10	4	7	8	6	10	15	8	10	8	12	5	16	9	17	6	9	12	9	10	12	16	8	8	12	10	9	12	11	12	6	10	12	10	10	18	15	12	10	13	12	8	15	12	8	16	10	11	7	12	8	15	12	12	9	10
4956	10	8	7	12	10	10	13	11	3	10	10	11	6	6	9	6	12	7	9	13	12	14	7	7	14	7	14	9	6	10	6	11	9	5	7	7	9	7	12	10	17	12	8	6	8	8	13	9	4	10	12	11	9	15	11	10	9	12	8	16	10	10	16	5	18	12	11	6	8	11	19	9	10	11	8	7	7	5	8	19	10	12	6	12	10	9	13	12	6	12	11	8	13	15	7	11	5	13	13	11
4958	5	16	6	9	8	8	10	14	9	10	14	6	10	9	5	13	10	13	7	11	8	5	14	9	13	15	12	10	8	13	10	8	11	12	9	9	9	10	9	8	14	12	16	9	10	13	11	11	10	11	8	15	8	11	11	12	5	10	9	12	7	10	14	10	12	8	5	8	12	11	14	6	9	9	9	10	16	11	8	11	15	6	10	8	10	5	17	9	11	8	6	9	11	11	10	11	15	11	8	12
4961	12	11	5	6	9	8	8	7	11	4	12	7	5	15	9	12	15	11	17	12	12	9	9	6	7	7	6	9	13	8	15	8	11	11	12	11	11	10	8	8	12	14	13	13	11	16	10	9	13	13	16	13	12	13	11	12	6	5	14	11	10	6	11	15	7	7	7	14	10	8	15	10	11	9	13	13	10	15	18	10	12	9	8	8	13	13	13	10	19	5	10	9	6	10	7	6	12	9	6	10
4965	7	14	1	4	11	9	13	7	11	7	8	9	13	8	14	13	9	8	13	10	7	9	13	18	6	7	6	10	6	7	8	9	15	12	10	16	11	10	9	15	14	9	12	16	6	8	16	4	11	11	10	6	10	6	14	19	12	9	11	8	9	9	6	16	8	5	11	11	7	8	8	6	7	7	5	14	15	5	9	9	13	6	11	6	9	8	14	10	7	6	7	10	12	7	8	11	15	9	14	6
4969	11	18	3	10	10	13	7	7	12	11	10	7	9	8	13	7	5	13	11	11	11	8	3	13	11	11	15	8	16	10	7	8	16	14	14	9	5	14	10	6	10	7	8	13	9	7	8	12	10	5	13	6	8	4	9	11	7	16	11	8	11	9	11	5	6	8	10	2	9	6	11	13	6	13	8	9	10	9	10	9	14	8	10	11	7	13	18	11	15	6	12	7	11	11	13	9	13	8	8	13
4971	11	9	11	10	12	10	9	8	9	12	12	11	9	5	10	10	5	10	12	11	7	8	12	4	17	16	9	6	13	5	14	14	7	5	13	16	9	8	7	12	7	11	11	10	14	8	12	10	13	11	15	6	9	11	13	11	6	12	10	8	8	16	8	12	8	6	11	18	9	12	12	10	5	15	7	10	9	15	6	6	13	11	9	16	6	13	14	11	9	15	8	10	12	17	5	7	10	6	14	11
4974	6	12	19	11	9	9	7	16	7	10	8	4	8	6	11	9	7	8	9	11	7	9	12	9	13	5	12	6	4	9	11	13	10	10	11	5	12	11	9	7	14	8	9	5	14	7	5	7	16	11	13	10	7	16	10	11	15	6	9	7	10	14	6	8	9	15	12	11	7	13	8	4	6	14	7	7	8	9	5	14	8	11	13	11	7	10	6	14	9	10	11	10	13	6	10	13	12	8	12	8
4976	7	4	8	9	13	9	13	12	6	12	10	4	6	12	13	11	19	7	10	11	10	6	5	6	12	8	9	15	18	9	8	6	6	11	6	11	6	13	11	14	16	8	7	6	14	9	11	12	11	11	9	11	6	11	12	10	8	5	10	17	10	9	7	12	12	10	11	13	12	10	10	6	14	10	8	13	4	11	6	10	11	10	2	16	11	14	12	15	8	3	9	9	8	9	10	16	8	12	14	10
4978	9	11	8	6	9	10	12	9	11	5	9	5	9	17	15	10	8	12	8	8	13	9	14	9	10	6	9	8	13	12	9	9	11	12	9	9	7	9	11	7	13	7	13	5	6	6	10	5	12	13	17	11	8	6	16	12	9	5	9	9	13	8	13	4	14	18	9	11	11	9	5	8	10	4	10	3	7	6	6	10	18	5	13	6	11	9	8	9	11	10	10	12	10	7	11	7	11	14	10	13
4983	8	14	9	8	13	9	7	12	16	10	10	7	8	9	10	6	8	13	6	5	12	12	15	11	18	13	16	12	10	10	13	10	9	13	9	8	17	7	9	8	17	12	12	16	15	14	14	11	7	12	10	7	12	9	7	9	8	12	8	10	15	13	12	11	13	22	6	9	9	9	11	15	14	7	10	13	6	16	18	9	18	8	14	5	12	13	9	11	11	14	12	9	11	12	14	8	8	9	14	6
4984	14	15	12	19	13	8	12	5	16	7	8	15	11	8	12	10	10	18	14	14	14	12	14	12	15	12	11	15	12	11	13	10	5	13	10	8	9	6	8	16	6	14	9	9	14	12	16	9	16	7	4	10	9	11	17	13	10	14	11	12	11	7	13	11	23	12	14	10	10	8	11	10	17	11	5	15	11	18	6	12	11	13	8	12	13	11	9	15	7	16	7	11	12	5	15	15	14	12	10	16
4985	14	9	9	9	8	12	9	8	9	8	11	4	14	11	8	13	12	13	12	10	15	14	12	6	9	9	15	8	4	6	7	5	15	7	14	13	8	8	9	11	16	12	12	13	8	17	13	10	4	8	10	7	12	6	5	9	8	9	10	14	12	9	6	12	19	15	8	10	8	7	14	12	15	12	9	1	7	9	10	5	14	8	9	16	9	9	12	9	10	10	14	12	14	13	6	12	12	7	7	12
4989	11	12	6	9	4	5	12	14	7	8	12	12	9	9	6	3	16	12	12	19	6	12	13	11	14	10	12	13	8	13	13	6	9	8	11	8	10	9	7	12	10	11	12	11	7	14	19	11	9	13	12	12	10	15	9	9	7	15	17	6	7	11	7	12	11	9	7	10	17	16	14	9	8	8	10	12	5	11	9	5	11	7	9	9	13	5	12	14	15	19	8	11	10	10	6	6	14	5	9	12
4990	9	6	8	13	7	7	15	13	9	9	7	7	16	14	11	12	12	10	8	6	10	9	8	9	11	15	17	9	17	12	13	10	10	11	14	7	13	9	10	12	10	4	10	19	10	10	10	7	11	7	8	11	7	11	6	9	4	12	14	10	8	17	6	11	7	14	14	11	10	7	10	8	12	7	11	10	11	15	11	13	13	15	8	8	7	12	10	3	9	10	22	10	12	12	10	8	18	5	12	4
4991	15	5	9	17	17	13	13	12	6	10	11	6	9	9	11	12	10	12	11	11	14	8	9	8	8	9	13	5	14	8	12	7	8	9	9	14	13	8	17	6	10	10	5	9	12	15	11	10	10	13	9	8	10	5	16	11	12	6	13	6	7	10	11	9	15	8	8	8	15	8	10	11	13	7	12	5	9	13	10	11	14	7	17	9	9	9	15	7	14	11	10	6	13	15	9	15	6	9	9	9
4996	16	11	11	9	13	8	13	10	7	10	5	10	13	11	10	9	12	14	13	6	13	4	11	11	9	8	9	11	13	11	8	9	8	14	9	6	10	10	9	7	11	11	5	4	9	16	12	7	11	5	10	11	8	6	11	7	17	8	14	8	13	8	11	10	9	14	6	11	12	8	12	11	7	11	11	16	6	5	13	9	9	12	11	11	10	11	7	7	12	15	8	19	15	8	17	15	6	5	9	11
4997	17	11	7	12	13	7	7	10	10	10	12	14	9	7	7	15	13	14	11	11	6	12	13	12	8	7	14	13	5	10	11	10	7	5	11	7	6	9	6	15	7	8	12	6	9	15	19	14	8	10	9	19	16	10	7	11	10	12	10	9	8	9	13	10	9	5	16	10	15	9	9	9	10	12	12	7	8	8	9	6	12	11	10	10	9	12	14	10	16	18	9	10	11	8	13	8	9	7	8	7
5002	9	12	9	5	10	9	7	6	8	12	8	5	10	9	17	14	7	8	12	11	11	14	15	8	9	9	10	7	10	16	8	10	9	13	11	12	11	14	6	7	8	14	6	7	8	10	6	8	11	5	6	6	9	4	9	12	5	6	11	9	10	7	13	3	12	10	6	6	13	6	12	14	7	15	9	11	10	10	8	8	9	7	11	11	8	12	11	13	5	10	6	13	9	14	8	10	11	13	6	5
5004	11	9	5	10	6	7	5	8	9	16	8	8	15	9	9	7	12	7	12	12	8	12	7	9	11	9	14	12	15	6	13	8	4	6	9	9	11	7	5	7	20	7	8	8	10	14	5	10	9	9	13	10	6	11	14	16	9	9	6	12	17	9	14	7	11	11	12	9	9	16	9	12	8	4	9	11	11	9	10	8	12	7	17	12	10	11	9	12	10	7	6	10	9	6	4	9	11	11	6	5
5008	13	11	9	10	10	8	11	16	10	12	10	9	8	4	19	5	12	12	9	10	8	7	11	7	8	5	8	8	9	12	17	10	5	10	17	14	10	11	13	8	9	8	10	9	6	6	7	2	10	6	11	10	6	10	12	8	11	10	15	11	5	11	9	9	7	9	9	11	15	13	17	14	10	14	14	12	10	12	9	5	10	6	7	15	11	11	13	15	10	16	11	11	10	10	9	11	8	10	9	11
5009	11	12	3	8	10	10	12	11	13	8	11	4	9	8	6	11	6	7	17	13	8	8	13	8	11	8	11	14	15	14	12	11	13	12	8	14	12	6	12	10	17	6	11	5	13	10	11	7	11	17	16	5	8	14	9	14	4	11	5	7	12	9	12	12	15	6	8	13	17	7	10	7	10	15	8	14	9	14	6	6	18	16	11	10	9	15	16	14	12	13	11	10	10	5	10	5	9	13	10	25
5012	9	5	10	8	7	14	11	11	7	14	11	5	8	8	6	11	12	13	11	13	8	6	10	7	12	11	10	9	9	8	12	7	9	11	11	14	8	10	4	13	10	7	9	12	8	7	14	5	10	2	9	11	15	15	12	13	5	4	13	6	12	14	13	8	12	14	14	9	10	8	8	8	9	10	5	10	7	14	7	11	6	8	13	7	12	7	15	9	12	9	8	9	16	9	13	10	14	3	11	13
5017	10	11	5	15	10	12	25	12	10	10	8	17	11	6	9	16	14	8	13	10	5	11	9	12	6	9	18	6	11	10	11	12	9	4	6	11	13	9	10	10	6	15	6	7	6	16	16	12	7	15	5	13	10	9	13	10	7	13	11	11	14	6	12	9	10	6	12	12	9	8	6	10	15	6	10	12	8	11	9	10	14	8	7	14	19	7	11	14	5	8	13	5	8	4	9	11	8	8	9	10
5024	8	9	9	11	7	5	13	7	6	9	16	5	6	20	7	10	11	15	12	11	8	7	13	16	9	10	11	11	12	9	8	11	8	6	7	10	4	11	14	11	11	10	9	8	8	11	12	11	6	8	6	11	12	9	8	6	9	11	8	8	15	12	11	11	13	7	5	9	10	10	10	8	8	11	13	10	14	13	4	8	15	10	9	8	6	11	15	11	9	10	15	7	9	8	5	11	8	20	5	9
5026	10	15	6	15	6	7	10	12	10	4	10	11	15	8	6	9	15	17	9	14	7	15	13	9	12	11	11	10	13	6	13	17	14	7	10	5	10	6	7	12	14	14	13	8	14	13	8	10	9	16	10	5	15	4	10	7	14	12	11	12	7	12	11	8	8	15	14	10	13	7	11	11	7	12	10	8	8	8	12	11	14	13	12	13	12	9	13	6	4	4	16	12	15	13	9	9	10	10	8	8
5028	20	10	13	6	5	12	11	7	9	11	6	7	10	12	8	15	11	11	11	10	6	9	9	8	13	10	6	9	15	11	6	10	8	11	10	11	8	12	11	10	9	18	17	5	14	10	14	7	15	8	10	8	12	11	6	11	13	14	9	9	8	9	11	6	12	15	14	16	14	8	15	7	9	10	17	6	10	8	9	4	16	12	10	11	8	6	8	10	9	14	8	10	11	6	10	12	10	10	8	10
5040	8	13	12	16	5	12	11	12	15	15	12	6	8	10	15	13	14	8	9	13	10	10	7	13	10	11	14	10	5	7	9	9	10	9	14	5	14	7	7	9	5	11	9	15	10	13	9	13	10	11	11	10	14	12	7	8	11	9	5	15	12	13	9	6	14	9	14	11	15	8	11	7	10	6	6	14	6	7	13	9	6	17	10	3	12	6	13	11	8	10	12	11	8	4	9	10	9	9	7	11
5041	8	14	7	11	13	11	10	14	9	7	10	6	6	9	10	4	9	9	7	4	9	9	13	16	7	9	9	11	4	6	5	3	7	10	7	8	6	5	16	12	17	8	9	6	11	9	12	16	8	7	11	6	4	7	14	10	14	7	19	10	7	7	11	13	7	9	10	8	11	10	10	7	12	9	2	8	11	15	5	12	8	9	9	7	12	10	11	7	9	9	7	12	9	6	8	8	10	9	5	11
5043	11	9	7	13	6	14	10	7	13	8	9	6	13	7	7	10	14	14	13	10	9	7	12	8	8	8	6	15	9	6	11	11	4	14	11	7	8	12	7	9	7	10	21	7	13	6	16	13	5	15	12	8	8	7	10	14	8	6	6	11	6	17	9	13	12	10	6	7	11	12	10	11	9	10	9	7	15	10	8	16	9	9	10	13	9	13	11	10	14	19	11	12	14	12	16	17	9	11	10	7
5051	3	10	12	5	8	10	9	6	12	10	8	10	4	10	12	7	12	8	11	2	11	8	9	11	10	7	9	8	13	9	10	14	10	14	8	8	8	6	16	9	8	10	8	8	15	7	8	11	13	11	11	9	5	11	14	9	10	9	8	13	14	14	12	11	5	7	13	16	4	15	13	6	8	15	10	8	14	8	7	11	13	9	8	9	10	10	9	6	4	14	16	7	11	8	12	12	9	15	16	10
5053	7	5	10	8	10	11	12	13	9	10	9	8	10	7	14	7	13	8	18	13	15	11	12	10	7	12	15	10	5	8	10	6	14	9	12	5	15	17	14	9	9	12	12	10	5	6	5	13	5	14	10	9	6	10	6	13	9	11	11	11	10	10	7	7	13	10	7	6	6	12	6	10	11	8	4	14	10	9	11	5	13	6	7	11	6	9	9	9	13	8	9	9	13	9	14	8	7	13	10	8
5055	10	9	14	13	12	11	14	9	14	5	6	10	10	14	10	9	9	10	14	8	10	9	14	12	8	9	8	3	11	16	9	7	10	5	12	4	7	9	9	8	8	10	16	7	3	17	9	10	8	12	5	10	6	10	7	9	13	9	10	9	7	5	6	7	13	13	11	9	14	11	9	15	11	11	11	14	10	12	9	12	9	8	8	16	11	10	7	8	13	9	12	10	8	5	13	6	10	11	10	10
5058	7	13	12	4	9	13	15	10	7	10	11	7	4	12	14	11	9	13	8	13	4	14	12	12	17	7	9	12	10	5	9	16	11	6	5	10	9	8	12	5	12	5	13	10	15	12	13	14	12	9	9	16	11	5	14	9	8	9	15	6	5	6	18	7	7	10	6	5	6	10	5	7	10	5	7	9	11	7	13	12	10	11	13	10	4	14	16	12	12	15	7	12	16	12	8	7	5	13	8	18
5063	4	9	11	10	10	11	17	7	7	8	13	14	10	13	15	8	6	8	11	10	8	7	14	11	8	8	10	8	4	12	4	12	8	7	15	13	15	11	3	17	8	15	14	13	13	12	10	15	9	10	13	14	7	15	7	13	10	9	5	7	15	11	19	8	13	9	12	10	13	6	13	10	10	8	10	9	12	12	10	4	11	11	11	2	7	6	7	15	14	4	13	8	7	9	12	16	10	13	7	14
5066	7	3	10	6	5	11	11	6	8	9	16	12	8	7	12	13	10	7	11	14	7	16	12	13	15	10	8	7	16	13	11	8	11	7	13	13	13	5	12	5	15	17	3	8	13	11	16	8	9	10	12	8	11	14	10	10	14	9	6	10	11	9	11	10	10	3	6	10	13	8	12	9	7	5	11	7	8	6	9	10	12	12	6	12	15	16	11	15	6	9	9	11	14	12	8	12	9	11	8	6
5072	8	9	10	11	9	7	7	9	13	10	7	10	12	10	12	10	8	9	6	8	11	10	8	6	9	9	16	9	11	10	12	14	8	10	17	7	6	6	10	9	9	11	7	11	18	10	12	4	12	17	7	10	19	6	18	10	15	10	13	10	10	10	9	14	7	11	13	11	10	7	10	6	11	2	6	10	7	13	12	7	10	10	11	12	11	9	13	9	11	5	8	12	15	8	12	7	14	14	7	5
5078	9	6	9	13	10	4	13	13	6	15	8	4	12	10	9	10	8	12	10	8	7	9	7	10	12	12	9	13	9	4	8	9	4	12	10	6	12	5	12	10	9	6	6	7	9	10	9	7	12	6	12	3	8	8	12	12	11	8	9	12	12	16	10	15	10	15	9	19	8	8	11	7	6	8	10	14	13	8	4	12	9	14	8	10	18	8	8	11	4	12	9	8	10	14	10	11	6	10	12	13
5080	9	5	6	18	7	9	13	6	5	6	8	11	11	5	11	9	3	8	2	6	11	11	9	10	6	14	8	10	10	10	12	6	9	7	10	5	9	5	16	13	8	8	4	10	7	12	6	15	13	16	8	7	12	16	11	12	10	14	12	14	17	12	9	5	9	12	7	14	12	15	12	8	13	7	12	11	8	13	10	11	12	13	8	8	8	11	21	7	12	12	14	11	9	10	10	12	5	12	4	8
5083	11	11	11	14	14	10	9	11	12	6	12	11	13	18	7	12	9	13	8	15	8	11	12	15	10	14	6	15	6	5	8	6	18	11	10	8	15	10	9	8	11	9	21	12	11	6	8	8	14	8	9	11	11	12	9	6	11	10	11	6	13	16	10	9	10	6	13	10	14	8	14	17	13	16	12	6	7	9	5	12	9	9	11	8	10	14	8	10	14	13	15	7	13	13	6	6	14	8	7	9
5084	11	11	7	8	9	7	10	15	16	4	13	16	9	18	8	14	14	8	11	3	8	12	7	17	11	8	9	12	5	10	12	10	9	16	9	13	5	14	12	13	10	10	14	18	9	6	11	10	10	10	9	6	14	9	1	9	7	9	7	8	11	8	8	6	8	13	6	8	10	11	8	14	9	8	11	7	9	16	10	10	9	12	9	4	14	12	13	8	7	12	7	8	13	8	13	14	7	12	8	16
5103	11	14	14	14	3	10	4	11	12	8	6	11	16	10	10	10	15	12	7	14	10	10	13	13	13	13	13	14	14	16	7	8	8	10	9	9	13	8	13	12	5	12	9	7	10	11	13	12	7	7	6	13	7	13	7	11	10	14	13	9	8	21	6	7	12	10	5	6	14	12	6	9	5	12	10	9	14	16	14	13	13	9	11	13	12	8	11	14	10	16	14	7	8	10	9	12	16	10	11	6
5104	9	11	7	13	12	9	11	6	13	7	5	4	10	10	6	16	13	10	10	13	6	9	7	8	15	13	12	16	15	6	12	17	17	14	14	10	13	11	15	12	7	9	13	8	13	11	8	11	14	12	20	13	11	14	13	17	13	11	10	13	18	12	11	4	11	6	5	14	12	7	13	9	7	9	15	8	9	8	6	14	11	5	12	7	9	8	14	9	17	17	13	7	13	11	7	13	11	13	8	7
5106	10	10	11	10	9	6	12	17	8	7	12	13	11	4	9	12	13	8	17	9	9	4	11	11	10	10	9	7	16	14	14	9	8	9	13	6	11	15	12	8	10	10	11	8	10	10	6	11	11	5	16	6	14	10	11	6	5	14	8	8	6	11	6	8	4	11	14	9	10	5	16	12	7	7	13	9	10	11	13	9	7	11	13	12	11	13	14	4	6	9	7	10	16	10	12	8	8	9	7	10
5109	16	14	12	12	16	6	11	6	9	9	8	14	10	7	10	12	10	5	13	10	13	10	13	12	2	11	12	13	10	12	14	7	11	10	21	12	14	16	9	10	17	11	13	14	6	8	9	18	17	9	10	17	9	8	9	7	7	17	4	7	10	11	7	14	13	16	16	14	7	11	10	8	9	7	8	4	12	9	8	10	9	10	10	10	12	10	9	11	9	13	10	8	8	13	13	11	17	19	11	10
5118	7	8	12	13	9	10	9	5	4	13	9	10	12	11	12	15	9	20	12	12	13	8	8	9	8	10	11	6	13	12	12	12	11	12	8	11	6	14	7	10	10	16	14	5	16	6	10	9	10	9	11	8	8	8	10	19	13	10	7	11	7	8	6	11	7	12	10	14	8	10	6	12	14	9	7	10	9	14	8	11	8	12	7	9	10	12	12	14	16	13	7	10	11	9	8	10	10	16	8	9
5122	7	9	9	11	8	8	10	4	12	9	8	20	4	6	8	10	13	13	5	5	12	13	13	11	14	14	14	7	16	12	9	12	5	10	15	7	7	10	6	11	8	14	6	7	12	11	9	8	11	10	5	8	12	2	15	14	9	8	12	5	12	18	9	14	11	13	11	13	10	12	11	9	7	13	13	6	10	8	12	6	5	16	7	6	8	18	10	6	12	10	8	9	15	8	13	5	17	5	8	8
5124	8	11	6	12	13	16	11	13	14	10	8	10	12	11	9	10	12	9	6	13	7	3	11	11	12	12	9	5	9	7	16	13	7	10	8	14	9	6	8	19	6	10	12	10	12	10	13	11	2	7	19	15	7	14	9	10	12	11	17	13	7	11	11	9	5	9	9	9	15	11	8	7	14	10	11	14	8	8	13	8	16	11	14	8	14	15	11	9	13	9	2	14	10	8	5	12	7	4	7	9
5127	7	10	3	2	9	4	9	7	8	12	15	6	4	10	9	10	12	10	9	10	7	14	11	9	19	9	10	11	9	7	15	17	13	16	16	11	8	10	6	10	6	4	9	7	11	6	14	8	15	9	12	12	11	8	12	8	13	11	18	8	10	8	12	17	8	15	11	19	8	6	10	12	15	8	10	9	15	13	11	8	10	8	14	5	4	4	4	8	5	17	9	9	11	8	12	12	9	8	13	11
5128	9	9	9	10	3	8	6	12	11	10	17	7	15	6	3	10	7	16	11	11	9	11	10	12	7	5	13	11	9	9	12	4	11	14	11	8	11	14	12	14	10	11	15	15	5	14	9	8	6	11	10	8	6	10	14	10	9	5	13	8	15	14	9	4	10	13	10	13	5	8	11	7	14	12	11	8	8	9	12	12	6	12	10	7	5	12	7	4	11	15	12	6	5	12	7	11	13	9	13	13
