	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
5084	10	11	11	9	9	6	10	9	6	8	10	10	11	6	15	7	5	16	8	12	3	10	17	8	9	7	9	5	8	14	13	14	10	7	14	13	14	5	8	14	13	13	9	8	5	6	6	9	11	10	7	12	15	8	13	13	10	12	12	5	4	10	14	12	10	6	6	8	14	7	8	14	8	8	7	9	13	13	5	4	6	16	13	8	6	9	17	11	7	8	9	16	11	5	6	9	13	8	11	7
5103	3	8	11	11	8	9	13	10	7	13	8	16	15	8	11	8	9	14	14	6	6	14	6	9	13	6	12	7	12	5	8	5	17	10	11	11	6	7	8	8	10	15	5	10	6	7	10	11	6	13	8	14	9	7	10	12	5	9	9	5	8	10	12	11	7	7	9	8	11	14	11	10	14	10	9	6	11	17	8	8	9	9	14	8	12	6	16	12	13	7	7	7	5	14	5	9	16	11	13	7
5104	7	7	17	10	16	7	5	9	11	9	12	10	12	10	7	10	11	10	12	6	12	8	11	13	13	10	10	15	12	9	10	11	12	10	6	11	14	16	4	16	8	11	13	8	6	5	16	11	7	14	8	14	2	5	19	9	9	10	7	17	7	7	9	6	11	11	7	12	9	13	8	8	9	8	12	12	12	11	5	12	5	8	10	8	18	11	9	11	8	9	11	18	12	8	12	6	2	12	6	15
5106	6	8	11	12	6	12	15	7	9	10	17	10	9	8	15	13	18	14	8	5	7	13	11	9	11	16	13	12	9	11	7	16	16	5	7	10	8	20	18	13	7	12	7	9	11	9	8	8	16	4	16	8	8	11	19	8	6	9	8	11	9	10	7	14	5	13	13	7	9	9	9	8	10	17	8	11	9	9	6	17	13	13	10	8	13	14	9	6	9	13	10	11	11	9	9	8	11	17	11	7
5109	5	14	10	9	7	8	6	10	11	13	13	3	9	10	9	12	7	8	13	18	10	15	12	12	11	11	8	3	8	12	12	10	14	14	9	7	16	17	9	10	14	14	13	8	16	12	12	9	10	6	10	6	9	11	14	13	14	8	7	6	8	6	8	9	7	12	16	13	10	10	6	14	5	9	6	9	6	11	13	10	10	11	10	11	11	8	10	9	5	7	9	10	5	4	9	7	6	14	15	7
5118	13	22	13	9	17	8	8	9	11	6	12	13	6	13	16	9	11	6	5	4	11	13	14	8	13	8	8	10	6	5	7	7	9	5	6	24	10	8	13	7	9	6	8	9	14	8	11	7	10	11	4	13	11	14	10	9	16	11	10	14	7	10	10	14	8	9	16	14	14	17	12	10	11	7	11	7	9	9	7	6	9	8	11	2	10	14	18	10	15	13	13	12	12	4	10	12	11	10	10	13
5122	13	10	11	11	5	9	11	8	7	9	11	13	13	15	8	15	7	8	16	7	12	8	11	8	3	10	16	13	18	15	8	7	12	3	8	17	15	6	13	5	12	8	8	10	13	1	17	12	11	14	15	4	11	12	8	11	11	6	12	13	11	12	8	11	10	15	11	8	14	3	11	5	11	10	7	5	11	14	9	8	14	7	11	7	11	12	10	10	9	9	8	12	12	10	5	16	14	12	11	15
5124	6	5	9	9	9	9	15	8	15	7	8	5	10	12	12	10	12	8	14	18	6	9	11	5	19	8	9	7	15	12	9	7	11	10	12	12	9	13	14	6	8	11	7	10	6	11	10	12	10	14	9	10	11	6	10	11	13	7	9	10	12	3	15	14	5	13	8	13	6	12	8	14	9	8	9	8	13	9	3	6	5	8	11	8	10	6	10	15	5	10	11	11	11	5	10	16	6	7	12	7
5127	8	14	9	10	14	6	8	16	10	5	12	10	10	8	11	10	8	8	5	10	11	5	10	10	12	10	7	9	11	11	9	8	16	11	8	15	8	9	9	14	8	9	8	15	8	4	8	3	8	9	9	5	9	8	8	9	9	9	12	9	7	11	10	9	11	6	9	11	9	16	4	10	7	15	11	9	10	11	14	7	7	7	12	12	12	14	11	14	12	10	9	10	9	12	11	8	12	11	14	11
5128	9	12	6	10	13	14	9	10	6	10	8	8	12	10	8	9	11	17	10	13	7	10	8	9	11	19	7	4	14	10	11	13	9	12	11	14	5	8	10	12	13	7	6	10	9	6	7	13	9	11	5	12	8	13	7	5	5	7	9	9	11	14	14	4	14	10	12	11	6	12	8	10	13	11	5	12	10	8	8	7	9	6	11	8	10	14	9	8	13	14	9	9	15	9	5	10	9	8	8	12
5130	13	13	10	10	17	12	5	15	8	10	7	7	15	10	6	10	12	8	8	8	6	9	13	14	12	12	12	6	5	15	18	9	10	8	7	7	5	14	14	5	9	8	4	15	18	10	9	12	12	10	18	6	17	9	13	6	9	9	13	12	22	16	9	10	12	17	15	12	8	7	13	14	6	14	4	15	10	12	11	11	9	14	3	12	14	6	8	11	11	12	15	8	6	12	13	8	13	8	16	13
5131	13	15	15	7	10	9	11	11	9	3	9	13	8	16	5	6	14	13	12	8	6	8	16	11	11	7	7	8	16	12	9	8	6	2	10	10	13	17	8	11	8	7	6	11	13	7	4	7	5	11	11	12	9	10	7	7	10	6	9	11	8	4	10	8	9	9	14	6	7	9	6	13	8	7	12	12	9	11	12	17	6	4	17	11	10	11	10	8	10	6	14	11	13	13	17	11	7	7	8	11
5132	11	8	11	9	9	9	11	10	10	7	8	12	8	11	4	12	9	12	11	15	11	10	11	10	10	12	5	8	4	10	5	12	4	12	10	14	10	14	15	18	8	6	9	9	11	3	14	13	8	8	16	7	4	6	9	10	9	12	20	10	11	5	13	11	9	11	9	11	8	5	5	13	7	8	8	15	13	13	9	12	6	12	13	15	9	13	9	11	11	9	10	6	6	11	11	7	15	9	11	4
5140	6	9	7	8	7	7	10	13	9	11	10	5	7	9	7	6	12	9	9	7	7	16	9	15	13	9	9	10	16	16	11	14	11	10	10	12	10	12	15	13	13	14	6	7	14	11	14	11	4	10	11	10	10	11	11	6	12	6	11	6	16	11	10	6	9	11	11	14	7	9	16	12	15	8	9	16	8	11	7	7	9	8	15	12	11	7	12	8	6	12	14	11	13	8	10	10	10	16	13	9
5141	15	6	7	10	5	5	9	10	8	4	7	5	10	5	8	15	9	8	10	13	9	9	21	10	10	7	6	12	12	7	10	15	8	6	17	5	5	11	9	9	5	11	12	8	9	10	9	6	9	12	9	10	12	13	5	9	11	9	14	5	11	10	8	9	12	8	12	14	9	10	8	16	10	8	17	4	13	9	11	14	10	13	10	13	13	10	7	10	13	18	13	14	8	13	5	13	12	7	6	6
5142	9	11	13	7	7	18	12	9	7	15	4	3	8	15	10	20	6	14	15	14	10	13	7	10	6	7	8	7	10	9	8	6	16	6	8	10	9	11	10	13	12	12	9	11	12	7	7	9	9	8	10	9	10	13	11	11	13	14	7	11	15	11	9	5	10	10	10	12	21	9	10	13	7	6	6	4	9	13	12	7	16	9	10	9	11	4	12	14	10	10	6	12	10	11	11	8	16	7	13	2
5144	11	16	6	15	6	8	13	7	14	12	12	7	10	10	15	19	10	5	10	12	7	9	7	7	8	8	7	7	6	6	11	12	13	8	10	7	18	11	6	16	6	8	9	9	9	12	7	11	15	8	5	13	11	4	4	10	12	10	10	12	6	11	9	10	12	15	5	15	5	7	13	15	8	11	13	10	8	15	9	16	9	8	14	15	11	9	5	12	16	9	8	4	11	11	9	8	16	7	10	12
5148	10	14	8	12	4	13	14	10	13	12	11	12	6	7	15	9	3	8	9	8	6	6	13	8	10	8	8	4	16	14	5	7	10	5	5	9	8	11	4	9	7	8	4	10	10	8	9	9	13	5	11	13	11	4	12	8	12	17	8	14	8	13	15	13	12	10	10	14	13	12	9	11	13	6	14	5	17	12	11	11	3	9	15	12	18	14	10	7	7	12	15	11	14	9	5	14	13	6	12	10
5151	15	8	11	7	11	13	10	8	14	9	8	10	14	9	7	8	7	8	13	9	9	12	11	13	13	11	11	12	17	8	6	6	12	7	9	10	11	10	2	10	10	13	9	13	7	11	6	17	6	11	9	8	7	6	8	10	13	13	12	10	7	11	10	21	9	13	8	8	7	15	13	9	11	7	13	7	8	14	12	16	11	6	7	12	13	11	9	13	5	10	10	7	8	11	6	4	5	11	7	8
5153	6	11	10	10	12	7	10	13	12	12	17	9	8	8	9	13	9	9	12	9	9	11	11	6	8	15	10	8	16	12	6	7	14	11	13	11	9	6	11	8	8	16	12	6	15	6	6	12	13	12	8	11	11	12	15	14	10	11	15	13	10	15	13	8	7	10	9	15	13	8	6	5	8	10	11	7	6	19	20	12	9	10	9	6	14	8	15	10	11	11	13	8	11	9	6	9	7	7	11	10
5154	13	8	7	10	10	7	10	9	7	11	5	7	4	8	7	4	8	12	13	7	13	15	10	12	18	6	8	9	18	12	10	9	12	11	15	10	6	16	13	13	14	8	7	5	6	9	13	10	11	7	10	12	8	7	10	7	14	6	8	7	15	9	10	7	13	8	8	4	7	11	10	8	8	7	8	8	11	15	8	13	10	13	13	6	13	16	17	11	7	11	10	5	12	7	10	16	10	11	6	15
5157	6	12	13	18	11	13	8	8	8	5	10	6	5	6	8	12	10	8	6	3	7	12	6	8	12	13	10	7	11	8	8	15	17	2	12	8	11	11	16	8	12	9	11	9	12	12	7	11	11	7	16	10	13	13	9	9	17	9	10	10	11	11	7	7	7	13	11	17	12	8	6	7	10	7	8	11	11	2	3	11	11	10	10	17	13	7	7	6	17	13	5	18	6	11	11	7	10	7	16	11
5162	7	12	12	12	5	23	13	11	7	13	13	13	5	6	6	8	14	15	6	10	7	7	11	5	10	15	10	10	12	13	10	6	7	9	7	14	10	4	8	14	9	7	14	15	10	15	10	17	5	5	9	15	7	13	8	15	14	8	10	7	8	11	9	7	7	8	12	6	6	11	13	6	9	14	9	10	9	11	9	8	5	11	16	8	6	7	13	9	13	11	14	11	7	10	17	10	6	10	6	6
5164	9	6	8	17	9	5	12	7	13	10	5	11	10	8	11	3	13	7	13	11	11	7	12	6	5	10	10	8	12	9	11	9	10	10	10	8	13	16	8	10	5	5	10	19	3	10	14	18	14	8	8	4	14	17	12	8	12	5	7	11	5	9	6	7	10	10	14	18	6	10	6	11	10	8	11	14	9	10	12	16	14	10	8	12	12	6	11	12	7	8	11	7	13	7	8	10	7	10	4	10
5168	10	17	14	7	7	14	11	9	8	9	11	9	8	11	11	6	15	7	5	11	9	14	15	14	5	9	11	5	7	9	7	7	14	11	10	14	13	13	4	8	13	10	12	10	10	7	7	12	7	10	11	13	7	11	9	12	6	13	15	17	12	9	8	9	7	7	8	15	11	8	8	7	7	10	13	7	8	6	9	12	9	10	8	12	12	8	14	13	7	12	9	12	14	12	11	10	8	11	15	6
5169	9	10	4	17	16	12	10	8	3	8	11	11	13	14	8	7	8	16	6	11	8	21	9	10	8	4	15	20	10	14	8	10	10	10	6	14	7	10	15	13	11	10	7	10	7	13	11	12	10	8	8	12	15	6	9	8	11	11	13	15	10	10	12	11	9	13	10	12	11	15	8	16	11	12	5	16	8	11	11	10	5	8	13	8	6	5	4	12	10	9	6	9	10	12	10	12	8	15	10	11
5171	8	7	10	11	8	10	11	5	11	8	15	12	12	12	8	17	5	8	5	10	8	5	13	7	10	9	13	7	13	11	10	9	12	9	10	10	10	9	8	8	12	12	13	6	10	9	5	7	9	14	6	10	11	11	15	8	8	7	4	11	6	11	8	11	8	14	13	14	8	16	12	7	5	5	8	9	10	9	15	15	8	13	12	9	12	7	4	6	15	9	15	7	12	10	9	18	10	11	10	11
5174	14	16	13	8	10	14	6	10	10	9	10	6	5	8	11	12	12	13	12	16	20	8	13	15	9	14	8	7	16	6	5	8	7	15	9	10	8	11	10	5	13	6	5	10	9	8	13	8	6	11	9	11	14	15	10	7	12	20	8	11	8	13	14	12	3	8	10	5	14	5	7	10	7	6	10	12	13	7	14	10	12	3	12	7	9	10	18	11	15	13	9	11	13	15	7	8	3	10	5	7
5176	12	10	14	7	3	9	8	8	5	8	9	15	7	2	6	5	15	11	8	8	14	12	19	14	6	11	9	8	11	3	8	6	10	5	11	8	13	7	7	16	7	7	9	8	14	3	16	12	8	13	5	5	13	8	6	10	8	8	15	9	12	7	6	6	9	14	10	4	11	9	11	13	9	10	9	9	5	12	7	15	11	13	11	10	8	12	8	10	5	14	9	20	9	12	9	10	9	14	8	6
5181	9	9	7	6	9	10	7	5	11	17	5	11	6	6	6	10	8	7	12	5	5	9	8	6	14	9	5	5	15	13	5	9	9	7	11	16	12	4	11	5	14	10	13	7	12	9	11	5	6	2	7	10	11	11	4	10	7	9	15	5	10	9	10	13	8	6	7	2	11	11	18	6	9	16	10	10	10	13	12	16	6	8	20	10	14	9	6	11	11	6	8	12	7	9	15	8	11	8	11	8
5182	13	10	12	9	9	16	6	6	12	12	10	6	11	10	5	6	11	11	13	13	6	8	8	11	7	10	6	9	16	9	8	7	9	6	7	9	8	15	9	8	16	6	5	5	12	11	7	11	13	7	9	10	12	14	8	9	9	7	6	12	7	7	9	4	8	9	6	11	9	10	5	11	8	5	13	15	8	10	7	9	8	8	7	6	14	11	14	10	9	8	4	12	11	10	11	4	16	4	8	8
5183	12	9	11	12	13	12	13	9	12	11	7	19	12	13	6	6	10	16	12	10	17	13	15	12	4	10	11	10	10	10	11	11	12	12	13	9	15	12	7	12	11	6	14	8	9	8	8	12	13	13	14	17	18	16	10	14	13	10	11	14	9	11	9	12	10	13	9	9	8	18	5	5	12	13	9	14	5	8	11	9	5	12	10	7	11	9	14	10	14	13	6	13	19	7	7	9	6	13	17	10
5184	14	9	1	13	6	7	10	13	9	9	7	10	8	12	4	5	9	13	16	4	11	9	11	15	7	9	12	12	11	7	12	15	11	14	13	7	9	11	15	6	7	7	17	10	12	11	12	14	18	13	9	10	15	10	13	8	6	12	12	12	9	14	7	9	11	10	12	11	14	12	10	8	12	9	11	10	10	12	10	13	13	8	10	13	10	12	14	8	6	15	11	5	10	6	4	10	12	7	6	14
5189	14	9	9	7	12	11	9	10	10	13	11	12	10	6	3	13	16	9	7	6	18	13	7	10	11	12	12	13	15	9	15	13	16	7	8	8	12	10	7	10	11	10	10	8	13	8	12	15	10	10	9	7	15	12	7	10	7	10	5	15	8	8	12	8	13	4	11	10	10	9	9	14	18	9	15	9	11	7	8	9	11	10	16	5	15	15	4	7	7	5	11	6	12	5	15	13	9	12	14	1
5192	10	10	16	15	11	12	7	12	11	10	14	13	11	9	7	5	13	7	4	11	15	9	10	11	12	4	16	8	16	6	5	9	14	5	13	7	10	7	7	7	15	8	11	6	10	8	7	10	8	3	5	11	14	12	6	5	9	17	5	11	5	14	8	12	10	7	7	9	5	11	13	10	5	11	11	13	9	8	8	12	12	8	5	14	8	7	10	14	16	8	7	10	7	10	10	14	12	8	8	12
5195	7	7	7	4	7	15	13	7	8	9	10	15	11	8	13	7	8	3	8	14	2	9	14	8	8	13	11	6	19	13	4	7	10	13	4	9	11	10	7	10	3	9	10	8	11	9	8	6	9	14	6	7	14	16	12	6	10	9	9	12	7	10	11	14	12	10	9	7	7	8	12	9	10	9	5	5	13	15	14	12	9	18	7	15	7	14	8	17	12	14	13	11	8	11	5	8	9	11	9	5
5197	10	10	9	8	6	8	14	10	7	9	7	7	17	6	11	15	12	8	5	7	8	10	14	10	9	11	3	11	16	14	7	13	13	9	9	6	11	5	10	18	11	11	5	8	3	9	11	9	11	5	7	10	5	10	10	9	9	6	7	11	11	12	9	9	6	9	3	18	11	10	11	7	10	11	8	10	7	12	12	11	8	7	10	5	9	10	15	9	10	9	13	17	6	9	8	9	16	10	10	7
5206	9	18	8	11	11	10	8	8	10	10	4	11	13	11	6	7	6	13	8	12	8	9	10	16	7	12	12	8	13	9	9	9	18	11	9	14	6	11	10	7	9	7	11	6	6	9	14	8	12	6	10	11	8	11	10	10	9	13	6	14	12	4	15	8	9	10	4	8	9	8	10	3	11	11	14	10	5	9	13	12	11	7	14	9	10	14	11	8	12	10	10	17	9	5	10	13	14	7	8	11
5207	8	8	8	10	7	7	8	13	7	14	6	5	16	13	7	11	14	9	11	8	12	8	15	8	8	8	10	8	15	11	10	9	17	9	7	14	14	10	8	13	7	12	10	13	7	6	10	12	9	6	11	12	10	6	7	10	9	10	10	11	12	14	9	9	6	6	12	13	8	12	6	11	8	6	10	7	10	10	4	13	10	8	8	9	12	4	14	11	9	11	16	14	14	5	13	11	13	10	9	8
5208	9	16	12	12	7	12	8	16	13	6	11	14	8	17	7	8	8	11	10	7	6	12	7	5	9	16	11	12	9	9	7	14	10	12	9	12	6	10	7	9	7	6	11	11	10	9	10	10	5	11	10	10	11	6	8	15	11	7	9	12	16	11	9	8	8	19	10	11	10	10	8	9	12	11	5	8	15	6	13	9	13	9	10	11	9	5	14	10	14	6	17	12	5	9	8	14	12	14	13	10
5214	9	11	2	13	12	13	14	7	10	10	9	9	11	9	10	11	11	7	16	11	5	5	9	9	4	7	7	4	11	12	14	13	12	7	6	9	7	12	13	10	11	5	12	7	8	15	10	7	6	12	9	6	8	13	19	8	15	7	5	8	11	11	13	9	10	9	11	8	13	19	9	9	5	9	11	14	10	8	14	10	8	14	11	9	10	8	10	15	6	15	10	11	13	11	4	15	9	7	14	4
5215	10	10	11	9	5	11	6	14	13	11	8	11	8	7	11	4	6	8	14	12	9	5	6	10	7	14	11	16	8	17	15	8	11	10	11	14	8	13	11	8	16	15	8	9	10	14	11	9	14	14	11	15	14	14	15	8	10	17	13	11	6	10	9	9	13	12	9	5	11	12	10	16	11	14	9	10	5	6	10	12	6	8	9	6	11	6	13	11	9	8	16	7	13	11	7	7	5	13	4	12
5220	10	9	12	2	8	10	9	8	4	9	9	5	19	8	11	10	10	5	11	9	9	11	15	7	8	7	13	7	7	6	7	9	8	12	9	5	14	12	10	15	8	11	13	10	5	8	14	12	10	13	10	10	6	9	14	4	10	12	8	7	9	18	13	7	6	10	7	15	9	9	6	6	14	10	10	8	9	8	9	15	11	14	7	13	11	11	6	7	9	13	6	12	6	11	15	14	5	8	10	8
5222	12	9	11	7	5	8	7	6	8	10	10	11	12	8	10	10	16	10	7	12	14	8	12	12	9	9	17	11	10	7	6	7	10	12	10	10	9	17	11	10	16	13	9	6	13	12	11	13	10	10	9	10	9	12	14	10	14	11	8	9	6	13	7	14	13	10	10	7	8	10	15	9	10	7	10	9	12	12	7	13	7	11	8	16	12	12	13	11	15	11	13	8	18	13	7	6	16	13	7	7
5230	7	9	6	14	11	10	14	6	10	5	8	9	14	9	6	11	10	10	9	7	13	10	10	13	8	6	7	12	11	9	9	9	12	16	6	11	7	10	10	11	11	17	11	14	15	7	4	9	9	14	8	9	12	13	16	12	19	5	8	9	13	12	18	16	10	13	10	13	12	11	7	10	9	8	13	17	7	12	8	12	13	12	9	10	9	10	16	9	11	13	9	9	11	8	11	13	14	12	13	8
5232	13	15	9	9	10	11	14	14	9	9	5	10	8	4	14	12	11	6	11	13	8	11	9	12	10	7	7	11	12	4	7	11	18	14	4	15	13	8	11	11	11	12	10	8	14	8	13	12	6	6	12	10	8	15	8	10	13	10	9	10	9	10	7	6	14	14	15	8	8	7	11	7	8	7	7	13	14	9	12	6	12	7	8	7	13	11	10	8	9	13	10	8	9	11	10	14	8	7	16	14
5233	4	12	5	12	9	11	17	12	8	10	11	8	9	9	7	11	6	6	7	8	8	12	7	7	12	9	4	12	12	14	8	14	8	10	11	8	10	16	10	4	9	7	9	10	7	5	10	9	12	12	10	9	6	5	9	9	18	8	6	8	9	18	10	5	7	14	8	17	9	13	4	8	7	11	8	17	9	12	16	11	11	9	11	11	11	10	16	6	8	12	6	11	8	12	9	15	10	8	12	11
5234	10	8	6	9	16	14	12	7	9	7	9	12	9	11	7	15	10	10	10	11	16	10	7	10	6	12	8	11	8	14	11	18	8	12	9	7	9	20	7	7	10	3	11	11	12	10	7	10	12	10	9	7	15	8	5	7	19	15	15	13	7	10	18	9	6	7	9	9	15	9	12	10	14	17	13	9	12	11	6	6	11	9	10	11	13	15	8	7	8	13	5	3	12	8	12	5	11	6	9	8
5238	18	14	6	10	14	8	4	17	10	6	12	13	6	9	8	15	15	10	8	12	9	11	10	9	9	6	7	11	12	10	9	11	12	9	13	4	10	10	5	11	8	7	10	12	9	6	10	6	7	17	10	11	13	7	9	15	16	10	17	8	11	8	8	8	13	4	11	9	9	12	8	6	8	9	9	14	7	7	10	8	12	10	9	8	7	16	8	7	14	5	11	11	16	15	10	6	12	8	14	10
5242	6	4	11	12	12	7	17	13	12	11	15	17	12	7	8	5	12	17	10	7	13	11	6	13	12	12	10	16	14	8	9	9	9	11	14	7	8	10	12	8	12	13	6	9	13	14	9	13	7	6	6	5	7	10	4	9	6	14	9	10	12	9	12	6	8	10	6	12	6	12	4	10	4	9	13	3	8	9	9	6	9	6	17	9	6	10	16	6	4	9	11	10	10	11	5	12	14	13	11	7
5246	7	12	14	9	10	9	9	11	13	7	10	12	14	7	12	11	8	11	6	9	17	9	8	8	11	6	13	8	7	9	6	5	20	10	9	9	15	9	8	12	14	7	9	12	15	13	10	13	9	14	13	13	15	13	11	11	13	6	7	14	5	4	16	9	8	14	16	14	8	6	14	9	10	9	6	8	12	12	9	12	7	9	7	11	10	8	8	6	14	12	10	11	2	12	7	11	6	11	9	7
5247	12	10	4	17	12	12	12	7	13	8	15	15	13	9	12	12	11	8	5	6	9	11	8	6	11	9	8	11	16	10	6	9	13	10	12	9	6	7	12	14	18	11	4	7	4	10	9	11	11	8	9	11	8	11	5	7	12	11	12	10	6	7	11	13	11	13	13	6	11	10	8	11	14	13	4	12	12	8	6	8	3	10	16	13	9	13	9	13	11	10	8	8	4	12	5	12	8	7	6	10
5249	11	9	8	4	10	11	8	8	7	7	10	10	14	13	9	10	8	6	6	8	14	12	14	5	11	11	10	13	12	12	7	10	5	9	17	18	8	9	9	7	11	15	13	13	8	12	8	12	14	11	13	13	17	10	6	12	9	13	8	12	12	15	8	10	9	8	9	8	9	8	9	8	10	9	11	11	12	9	10	8	9	6	10	7	9	8	11	12	13	18	8	15	12	8	14	10	6	11	12	9
5250	13	6	10	3	13	10	12	10	3	11	6	11	9	6	5	16	6	9	8	9	15	11	5	13	6	8	8	13	7	12	4	9	14	12	12	7	9	12	11	8	10	8	5	14	7	13	2	8	11	10	11	11	9	11	12	11	10	12	11	14	8	12	17	6	9	8	6	12	13	9	11	9	15	9	16	7	9	15	7	11	5	8	11	11	9	18	14	10	18	11	15	11	16	10	9	7	5	8	10	16
5251	13	11	5	9	22	12	10	9	11	7	11	9	9	15	10	13	13	8	7	12	6	9	18	7	8	18	7	9	6	7	7	21	16	6	11	8	6	12	6	14	14	10	8	11	15	12	11	5	9	14	10	12	10	11	9	12	8	9	7	16	17	12	9	9	9	12	10	11	9	8	9	12	11	6	12	16	12	12	10	9	6	8	9	6	12	10	6	10	3	17	10	13	11	14	10	11	14	7	7	5
5255	12	7	9	9	11	13	9	6	9	7	16	8	14	14	7	8	8	8	9	6	9	12	11	10	7	17	10	11	9	7	4	9	11	9	9	8	13	8	14	10	17	11	8	11	13	14	11	11	7	16	15	13	12	9	5	15	10	5	9	13	17	5	6	8	13	11	13	9	15	12	9	10	14	10	7	11	15	13	9	10	14	8	12	14	6	10	5	6	11	5	12	11	12	15	6	14	6	11	10	10
5256	9	13	14	8	15	6	12	12	10	10	13	11	10	8	8	6	9	9	12	6	8	12	3	10	12	7	15	9	11	18	9	11	9	11	14	10	12	11	8	11	6	8	7	13	11	9	7	4	11	10	18	7	9	7	9	13	11	11	11	11	13	16	13	3	12	12	7	13	11	6	12	12	7	12	17	7	9	7	7	3	8	12	10	7	8	17	11	8	11	15	6	7	10	8	9	8	7	11	8	9
5259	3	13	9	11	6	10	6	11	9	11	12	9	10	14	13	15	10	10	7	7	12	11	14	13	9	6	12	11	17	5	12	13	10	11	6	5	11	12	12	17	13	13	8	12	11	6	10	12	10	7	11	9	7	9	8	11	14	11	5	12	11	12	3	13	7	12	14	10	10	8	7	9	13	16	8	8	9	8	12	14	12	7	9	11	11	10	9	6	11	8	13	8	10	8	6	12	12	12	5	9
5260	14	15	3	17	9	11	9	9	15	8	15	6	13	16	9	12	17	10	19	10	12	18	16	9	9	11	6	11	9	3	10	13	13	9	7	8	7	7	9	10	10	6	9	2	13	11	13	6	8	6	6	13	11	9	16	10	7	11	15	12	12	7	16	10	13	12	19	8	9	5	12	11	8	9	9	7	7	8	9	11	9	8	8	12	13	14	13	9	3	7	6	9	9	13	7	9	17	14	5	16
5264	12	6	4	13	12	15	18	10	16	13	5	11	11	9	13	10	9	13	10	7	5	14	13	15	9	13	9	11	13	12	8	17	10	8	11	8	13	8	6	9	16	6	15	10	12	9	7	6	7	16	8	11	15	11	5	14	15	8	11	14	15	17	12	10	9	7	6	7	9	11	5	4	13	8	11	8	12	10	13	15	7	12	9	11	11	8	15	7	9	6	13	9	8	14	18	12	14	6	19	8
5267	7	11	13	11	17	16	12	7	11	6	9	10	10	6	15	8	4	10	9	13	17	8	11	6	9	9	13	6	8	8	11	9	12	11	12	6	7	6	11	12	11	10	9	7	9	4	9	10	8	16	6	10	16	7	10	10	15	8	9	6	8	7	12	8	12	11	5	9	18	5	9	15	11	14	13	4	11	15	11	9	10	18	11	7	10	13	8	9	10	5	7	7	7	5	8	6	8	13	6	9
5269	3	11	8	11	12	18	12	9	10	10	5	9	7	12	7	15	14	12	10	15	7	7	16	6	11	12	12	12	12	12	12	13	15	9	8	11	7	8	12	10	7	7	12	12	13	13	17	9	9	18	2	12	9	16	10	8	10	3	5	10	13	9	9	11	9	8	10	19	10	6	11	13	6	9	9	12	9	10	7	5	10	14	13	9	15	10	11	13	12	10	8	5	4	7	6	14	6	7	15	10
5274	6	10	7	8	10	9	9	4	14	5	13	6	10	13	14	8	5	12	8	11	5	7	13	8	3	8	7	6	6	8	16	8	11	5	8	9	9	13	6	9	14	6	15	13	9	12	10	8	13	12	11	9	8	6	5	11	12	11	13	16	11	12	13	11	11	12	14	8	12	8	4	8	10	11	15	9	11	15	12	11	7	7	9	8	4	19	8	9	8	11	13	13	10	12	9	12	8	17	10	4
5281	9	12	14	12	5	15	12	7	8	15	14	11	9	9	6	14	11	11	9	10	10	2	12	4	7	9	17	12	8	8	12	8	12	10	12	6	7	13	14	14	11	9	11	6	9	15	9	9	13	11	4	8	6	10	6	13	9	6	5	10	7	11	8	6	6	9	11	10	6	7	11	10	4	11	11	12	12	13	16	12	5	10	11	13	7	12	9	8	8	7	8	14	7	11	13	7	7	8	11	11
5285	9	8	11	12	16	5	9	9	5	7	15	11	7	14	9	8	6	15	14	8	9	11	12	9	11	7	14	12	13	5	9	12	6	5	7	14	16	11	10	7	6	14	14	11	8	6	17	11	14	7	7	16	15	15	10	4	10	10	5	12	12	8	10	9	13	14	12	10	8	12	7	5	9	6	9	11	12	11	14	10	11	4	9	18	11	10	11	8	12	9	8	8	8	8	9	9	10	7	10	11
5296	7	13	9	18	9	9	11	9	7	8	11	10	15	11	9	10	5	10	14	8	10	11	7	18	10	17	3	13	17	7	9	10	11	16	10	6	11	10	13	12	12	9	12	11	7	13	11	10	13	12	6	12	13	10	10	10	5	6	9	11	9	10	7	11	8	15	11	7	10	10	8	7	9	7	11	12	16	6	4	11	18	5	10	7	9	9	12	6	4	9	5	6	16	8	10	12	10	7	15	7
5299	16	6	4	14	9	7	8	4	9	10	14	11	13	7	9	11	11	13	6	7	6	12	12	5	13	15	15	9	14	7	8	9	12	10	9	6	12	9	9	15	14	9	6	6	12	14	7	7	21	5	9	14	12	7	8	10	13	11	10	8	8	11	15	9	13	8	10	11	5	10	16	9	10	8	6	8	7	8	9	2	12	7	11	11	12	12	13	13	6	10	13	10	6	10	13	7	14	6	9	5
