node,node2,regime
5184,5146,33
5184,4940,33
5184,4958,33
5184,4898,33
5184,5284,33
5184,5183,33
5184,5064,33
5184,5296,33
5184,5397,33
5184,5268,33
5184,5032,33
5184,5207,33
5184,5342,33
5184,5399,33
5184,5151,33
5184,5002,33
5184,5357,33
5184,5176,33
5184,4946,33
5184,5171,33
5184,4917,33
5184,5053,33
5184,5255,33
5184,4922,33
5184,5303,33
5184,5364,33
5184,5055,33
5184,5385,33
5184,5228,33
5184,5313,33
5184,5306,33
5184,5339,33
5184,5317,33
5184,5425,33
5184,5462,33
5184,5542,33
5184,5434,33
5184,5528,33
5184,5496,33
5184,5483,33
5184,5484,33
5184,5532,33
5184,5524,33
5184,5515,33
5184,5431,33
5184,5478,33
5184,5463,33
5184,5534,33
5184,5495,33
5184,5429,33
5184,5529,33
5184,5472,33
5184,5430,33
5184,5442,33
5184,5505,33
5184,5438,33
5184,5422,33
5184,5494,33
5184,5526,33
5184,5479,33
5184,5533,33
5184,5464,33
5184,5482,33
5184,5419,33
5184,5436,33
5184,5485,33
5184,5461,33
5184,5536,33
5184,5443,33
5184,5503,33
4990,5242,33
4990,5256,33
4990,5198,33
4990,5080,33
4990,4971,33
4990,5124,33
4990,4932,33
4990,5234,33
4990,5294,33
4990,5031,33
4990,5220,33
4990,4956,33
4990,5010,33
4990,5356,33
4990,4965,33
4990,4991,33
4990,4983,33
4990,4909,33
4990,4989,33
4990,5348,33
4990,5004,33
4990,5361,33
4990,5333,33
4990,5063,33
4990,5173,33
4990,5192,33
4990,4996,33
4990,4969,33
4990,5346,33
4990,5042,33
4990,5274,33
4990,5208,33
4990,5145,33
4990,5132,33
4990,4906,33
4990,4936,33
4990,5365,33
4990,5051,33
4990,4978,33
4990,5383,33
4990,5404,33
4990,5056,33
4990,5141,33
4990,4968,33
4990,5408,33
4990,5249,33
4990,5115,33
4990,5206,33
4990,5325,33
4990,5327,33
4990,5140,33
4990,5028,33
4990,5012,33
4990,4966,33
4990,5398,33
4990,5372,33
4990,5401,33
4990,4925,33
4990,5024,33
4990,5130,33
4990,5164,33
4990,5247,33
4990,5041,33
4990,5103,33
4990,5144,33
4990,5195,33
4990,5149,33
4990,4902,33
4990,5343,33
4990,5302,33
4990,5017,33
4990,5214,33
4990,5131,33
4990,5205,33
4990,5282,33
4990,5269,33
4990,5230,33
