cell_name	q_mean	q_std	read_count
c4898	0.455010087834799	1.4355633245468638	0
c4902	0.6981266382641921	1.3426415717035802	1
c4906	0.6674916309493558	1.3184783113182272	1
c4909	2.2584146860093863	1.0366997509593616	3
c4910	1.5230619855253296	1.1569725496431085	1
c4911	0.612847819435864	1.4380547434601687	0
c4917	0.7524591197179283	1.561851176595816	0
c4920	1.1411929958056282	1.436222017984201	0
c4921	0.4257744466500078	1.0997480931297818	1
c4922	0.4337750622676106	1.131644536603845	1
c4923	0.9126220123538002	1.2812795861890305	1
c4929	1.01257111531487	1.3659047689053756	1
c4936	0.6835057253336513	1.5749892205987428	0
c4940	0.3805747627265655	1.5438437052038487	0
c4944	2.0514870828412533	1.1964621200413017	3
c4946	1.0576559387266344	1.4642389963338671	0
c4947	0.0202672537781468	1.2419495223832384	1
c4956	1.9475378672314387	1.2752806378124577	2
c4958	0.5002845710429962	1.2316680414968777	1
c4961	1.6261084997241986	1.258812861820545	2
c4965	3.0243598882198506	1.1012624316727664	5
c4969	0.7103131450229473	1.5628008323725504	0
c4971	4.095577640596998	1.2289314277987575	7
c4974	0.7199005366470737	1.5668996699212565	0
c4976	1.26637577548605	1.4589104168613949	0
c4978	1.1740898715822232	1.303365003838331	1
c4983	0.5138536564373352	1.2501228317784263	0
c4984	0.1826625219061744	1.137062829569784	1
c4985	0.7379707962459834	1.5920234942829992	0
c4989	3.168066604335644	1.0558741071380868	5
c4990	2.326231449805168	1.1677208968696149	2
c4991	1.2570803220979154	1.4523478126132363	0
c4996	0.7344478207811506	1.3276675195473848	1
c4997	2.848546897537609	1.197706777875928	4
c5002	0.7044272399180446	1.567553384127045	0
c5004	0.7601788498315815	1.4491465156224976	0
c5008	0.8595787340316774	1.41745327483829	0
c5009	0.4752964114380405	1.2881811700093293	1
c5012	0.4513486679604253	1.245706953067368	1
c5017	0.7398307789541826	1.363516655970677	1
c5024	0.7101152140425228	1.2416221740504745	1
c5026	0.6530960130583118	1.5134305371995145	0
c5028	2.85395438062114	1.219816657344596	4
c5040	0.4132900671960146	1.2535558846834896	1
c5041	1.3176256951871108	1.3783538054196205	1
c5043	0.9513538706897944	1.5115680640986815	0
c5051	1.8566762321171717	1.0798982556225287	3
c5053	2.846680084331369	1.20338438648382	4
c5055	2.2602418414667187	1.219983682358651	3
c5058	1.147600701855861	1.424732840520824	0
c5063	0.979590216548712	1.4299848725942437	0
c5066	4.018216575633997	1.2335802243267318	5
c5072	1.4929068231930729	1.1482156445316052	2
c5078	4.375217093531776	1.2412458036770844	8
c5080	0.720036450508298	1.3351173612861758	1
c5083	1.73652719302806	1.106216413945424	2
c5084	1.7367796867873626	1.0954809946540762	2
c5103	1.2330487954307805	1.2733809245195264	0
c5104	1.2267629695144653	1.2813082436901204	0
c5106	1.4656926081734616	1.2061880066671011	2
c5109	0.5859996894718246	1.5248090738760471	0
c5118	1.7073282924004525	1.217800817040915	2
c5122	2.844663172379042	1.2480520802657002	4
c5124	0.9864987958222556	1.5135413517956993	0
c5127	1.5920986493716645	1.2627526280316628	0
c5128	1.5813789059065784	1.2658318190183884	0
c5130	3.2610773434159697	1.2085709661067014	5
c5131	1.1946100965922448	1.1263604958314537	1
c5132	1.990504151942952	1.0494165453349036	3
c5140	1.1738425859233224	1.1443990758458396	2
c5141	2.0162134925288013	1.0285717430141572	3
c5142	1.2309136867417303	1.1400606097710504	1
c5144	0.9709526924511008	1.2693233085513276	1
c5148	1.3889946748598605	1.182316668567621	2
c5151	2.0526565261371426	1.0935587571302383	3
c5153	0.703445778276251	1.2297969514866705	0
c5154	0.0171921226801851	1.1150856096587378	1
c5157	0.8106065413283152	1.4532942621394	0
c5162	1.229604799367297	1.2771577954759477	1
