cell_name	q_mean	q_std	read_count
c4898	4.667697667258255	1.224099897696581	6
c4902	0.4389964069268585	1.6065082784091167	0
c4906	4.894415789314	1.3060138261918564	7
c4909	1.560737600734034	1.0169661629585645	2
c4910	1.5648972651536777	1.0344865539810493	2
c4911	1.0256697482938968	1.4244503825478405	0
c4917	0.7776006613643004	1.3858865856430962	1
c4920	1.36135491201908	1.1183585245387229	2
c4921	0.6640022609074306	1.1639445129113355	0
c4922	0.0083245466659862	1.050409013236236	1
c4923	1.4333640989488592	1.4341089001784997	0
c4929	1.6845177206074031	1.2460413380662885	2
c4936	1.1287992190758205	1.5763386990171595	0
c4940	0.5526157214699712	1.3338170279837516	1
c4944	0.8477231985044371	1.328896041872612	1
c4946	2.590427908758443	1.1201312738146578	4
c4947	2.1197104702381218	1.0977489483543283	3
c4956	1.2118999819300522	1.546897493495351	0
c4958	1.7821807651207615	1.422754732164749	0
c4961	0.8782591250544397	1.377538126657538	1
c4965	1.1147106144041288	1.2515967170201412	1
c4969	4.925272722231145	1.2833174078495293	9
c4971	0.7224140136777835	1.591586827512253	0
c4974	4.756983361391615	1.2733814615627146	8
c4976	1.7590938438902153	1.1605003826613287	2
c4978	1.1022007248152863	1.2396538540808597	1
c4983	1.6556448863460942	1.1978364807140052	0
c4984	1.654858261890726	1.195847462303923	0
c4985	0.8405341200489205	1.6251760840637344	0
c4989	1.3818459289593716	1.2333463419461237	0
c4990	1.384032370901221	1.228344277650725	0
c4991	1.754110226555088	1.1657995715405534	2
c4996	2.3838964445866258	1.2012900345116229	3
c4997	0.6872721557238207	1.3779444279666726	1
c5002	0.8946356561842724	1.388358244230687	1
c5004	0.5195952783351151	1.4312061257353157	0
c5008	2.074108831374889	1.1071794898590075	3
c5009	0.0636305440050324	1.2806345767945249	1
c5012	1.095584135084961	1.1090107018514577	2
c5017	0.7178923326333135	1.371308979849251	1
c5024	2.2895568803144086	1.2228811536077695	2
c5026	0.8727543981070071	1.49310990372037	0
c5028	1.5597739132011317	1.2730549830524522	2
c5040	1.029058801466664	1.4231960848260503	0
c5041	1.4822701946436765	1.2285766392346014	2
c5043	1.5579723865457638	1.514598738327841	0
c5051	1.0131480955742154	1.1372934271669526	2
c5053	1.0813429214926906	1.599243165108423	0
c5055	2.8712930714248825	1.2275986002950885	4
c5058	0.0930439549840606	1.3592860338726878	0
c5063	1.7718147334116128	1.4287155622311627	0
c5066	1.14061647613649	1.2721550784501297	1
c5072	0.1134050599710847	1.2148465406154787	1
c5078	1.5601725604349843	1.253925187553616	2
c5080	1.9760491682319847	1.2607841798888166	2
c5083	1.0669899823499762	1.008068391466053	2
c5084	0.0523785936389476	1.1785202542588276	0
c5103	0.1434262866694322	1.0772458328973606	1
c5104	0.7993606799804667	1.1994107573900377	0
c5106	1.7496692904216835	1.2503487549293375	2
c5109	1.6392387174516951	1.2633573479601423	2
c5118	0.8804761311476198	1.360509600318011	0
c5122	0.9414639765327062	1.6458997452889548	0
c5124	1.572697006130667	1.5125566968041195	0
c5127	1.4321257035418002	0.9857193407439054	3
c5128	0.0644972001121246	1.1533272818101454	0
c5130	3.784516008312665	1.2537236128858538	6
c5131	1.6271193252667175	1.2026353204145683	0
c5132	1.6474846408005093	1.2131177737326833	0
c5140	1.7613684641514464	1.4273253998836106	0
c5141	1.820958133150252	0.9699390043598792	3
c5142	0.5633504410342557	1.1678083185632502	0
c5144	1.5144018866102231	1.4404312115779327	0
c5148	5.5367771386954345	1.3028277223565763	9
c5151	1.4091754008066837	1.4370488321664934	0
c5153	0.3398082264068984	1.1699236934663173	0
c5154	1.3069426456767692	1.0012819047385233	2
c5157	0.0222350618014749	1.220615297198491	1
c5162	2.066481778046529	1.1134473421593225	3
c5164	0.6883044907778231	1.6366897654124175	0
c5168	0.4491994211712237	1.2363837717134776	1
c5169	0.1050691066340519	1.2362065593552758	1
c5171	1.543372603961743	1.2502503794908044	2
c5174	1.2142933440537589	1.5514084928999077	0
c5176	3.775253247967001	1.2878393340370182	5
c5181	1.3129861252605008	0.99741114658737	2
c5182	0.3614034237086946	1.1389938563678572	0
c5183	1.6740853080116895	0.9549353363349168	3
c5184	0.3810837893421134	1.179939580774643	0
c5189	2.082786531170933	1.1727096626099114	3
c5192	2.86494643389809	1.2398346088630696	4
c5195	0.0491800106828385	1.330786423453476	0
c5197	3.740963942702341	1.2709481144843373	3
c5206	0.461309265296094	1.4232747584282004	0
c5207	0.2258170459425885	1.0503320735877013	1
c5208	0.2300897556195175	1.0574522352480822	1
c5214	2.21776131339987	1.2041241764146835	3
c5215	0.4090133702585493	1.2404867284257872	1
c5220	3.202042285130223	1.2692268717882516	4
