ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
33	Tfap2b	0.12127623	0.0	-0.50762784	18.253609	0.19480525	0.00026929603	-8.885554	13.434607	-4030.92	-4047.17	32.5	0.0	True	0.0
8988	Malat1	9.06388	0.0	229.93878	74.61012	9.382855	0.0032857708	234.13928	70.93384	-892798.6	-892901.44	205.625	0.0	True	0.0
8655	Six3	0.063981995	0.0	-3.0071747	8.518236	0.06392127	0.0002491052	2.3137739	0.9315868	-2415.2354	-2450.4656	70.46045	0.0	True	0.0
8470	Tubb5	375.37842	0.0	62.417877	26.154013	257.91843	0.1334908	54.505795	26.512953	-204380.56	-204398.22	35.3125	0.0	True	0.0
6915	Sox4	1.9534701	0.0	12.241049	7.292532	2.279855	0.0012857812	12.692393	3.7174082	-18585.857	-18631.354	90.99219	0.0	True	0.0
7858	Tuba1a	12.059169	0.0	205.6088	141.59138	12.352687	0.15964279	160.90614	136.72147	-802794.3	-802923.7	258.75	0.0	True	0.0
6926	Tubb2b	65.63485	0.0	113.49982	46.449093	51.336555	0.07656424	103.190384	44.904713	-416098.84	-416161.0	124.3125	0.0	True	0.0
5787	Ppia	1096.6332	0.0	81.5607	17.995728	1096.6332	0.1349446	76.98074	18.355803	-278831.12	-278848.1	33.9375	0.0	True	0.0
5996	Ubb	1096.6332	0.0	79.9975	28.8176	1029.1152	0.12492339	73.22709	29.874643	-274362.22	-274384.66	44.875	0.0	True	0.0
6338	C1ql1	0.07083923	0.0	0.1399894	10.658234	0.069599256	0.0005775694	6.661501	2.190917	-8676.361	-8720.817	88.91211	0.0	True	0.0
6460	Actg1	802.98145	0.0	87.75226	22.876854	603.4621	0.12363461	79.74373	23.085682	-305810.28	-305832.78	45.0	0.0	True	0.0
6662	Rtn1	1096.6332	0.0	81.775566	21.513033	1096.6332	0.19651663	75.81338	22.742086	-277189.1	-277212.72	47.25	0.0	True	0.0
6766	Calm1	14.325261	0.0	34.942173	9.64577	17.976114	0.14369902	32.513798	7.845011	-90480.055	-90505.49	50.875	0.0	True	0.0
6806	Meg3	34.75915	0.0	56.59893	22.293385	36.788483	0.19385047	62.42394	22.63854	-164316.58	-164360.38	87.59375	0.0	True	0.0
6925	Tubb2a	1096.6332	0.0	44.566395	21.947353	333.63263	0.20170105	36.191418	22.728964	-135192.12	-135211.22	38.1875	0.0	True	0.0
5110	Sox14	0.07906936	0.0	-2.6373286	4.145044	0.08064363	0.0005930676	0.13904123	0.6999434	106.55908	90.14967	32.818817	0.0	True	0.0
2215	Stmn1	38.850452	0.0	184.43661	55.604347	34.17512	0.06017928	173.15063	51.06452	-699571.8	-699671.44	199.25	0.0	True	0.0
2963	Actb	37.862373	0.0	101.604546	40.594246	29.91422	0.11454493	94.36461	39.966972	-358551.5	-358624.88	146.75	0.0	True	0.0
3214	Tmsb10	21.506538	0.0	207.63533	73.01301	20.689621	0.10146662	193.2345	62.285007	-786825.06	-787080.75	511.375	0.0	True	0.0
