ID	gene	hypothesis	regime	r	alpha	sigma	theta
8	IGHGP	h1	IGHG1	1.2391925	41.534584	57.684555	20.37090301513672
8	IGHGP	h1	IGHA1	1.2391925	41.534584	57.684555	-2.027634382247925
9	IGHA1	h0	shared	6.2976146	148.41316	76927.586	116.46931
9	IGHA1	h1	IGHG1	5.6881967	148.41316	74454.51	25.794443130493164
9	IGHA1	h1	IGHA1	5.6881967	148.41316	74454.51	730.3500366210938
10	IGHG3	h0	shared	1.3992205	4.5510645	101.27061	48.116188
10	IGHG3	h1	IGHG1	1.2788179	24.475464	110.90704	55.0203857421875
10	IGHG3	h1	IGHA1	1.2788179	24.475464	110.90704	-4.6720404624938965
11	IGHV3-21	h0	shared	1.3073845	4.4987025	170.78163	-6.39954
11	IGHV3-21	h1	IGHG1	1.0596995	3.1915977	142.09212	-14.989630699157715
11	IGHV3-21	h1	IGHA1	1.0596995	3.1915977	142.09212	-37.84276580810547
12	RPL41	h0	shared	26.332924	23.424252	263.64157	78.93444
12	RPL41	h1	IGHG1	31.828959	19.082733	208.02026	81.56609344482422
12	RPL41	h1	IGHA1	31.828959	19.082733	208.02026	53.733036041259766
13	HSP90B1	h0	shared	13.915887	110.92425	834.6462	150.07034
13	HSP90B1	h1	IGHG1	16.774174	39.95992	430.6111	146.83265686035156
13	HSP90B1	h1	IGHA1	16.774174	39.95992	430.6111	161.21926879882812
14	IGHG4	h0	shared	1.3306055	2.4054093	39.70546	26.03291
14	IGHG4	h1	IGHG1	1.3078303	39.557575	69.45259	30.058927536010742
14	IGHG4	h1	IGHA1	1.3078303	39.557575	69.45259	-3.2943711280822754
15	CD74	h0	shared	13.815295	50.98794	232.68437	52.80422
15	CD74	h1	IGHG1	8.031234	42.87159	171.96205	54.13200759887695
15	CD74	h1	IGHA1	8.031234	42.87159	171.96205	49.25877380371094
16	MT-CO2	h0	shared	4.786723	76.14822	1186.6691	200.76312
16	MT-CO2	h1	IGHG1	4.8835926	73.42382	1100.102	202.6648712158203
16	MT-CO2	h1	IGHA1	4.8835926	73.42382	1100.102	206.22897338867188
17	RPSA	h0	shared	6.319781	25.730474	71.45788	19.299221
17	RPSA	h1	IGHG1	5.3445125	28.737112	66.432335	20.231521606445312
17	RPSA	h1	IGHA1	5.3445125	28.737112	66.432335	13.451537132263184
18	IGKV2-29	h0	shared	0.95109534	148.41316	93779.21	714.84357
18	IGKV2-29	h1	IGHG1	0.64943385	148.41316	91170.43	832.65625
18	IGKV2-29	h1	IGHA1	0.64943385	148.41316	91170.43	-34.360595703125
19	IGKV2-26	h0	shared	8.6115	148.41316	27720.523	290.8906
19	IGKV2-26	h1	IGHG1	10.245829	148.41316	22782.732	333.5990905761719
19	IGKV2-26	h1	IGHA1	10.245829	148.41316	22782.732	-15.5464448928833
20	MTRNR2L12	h0	shared	2.509114	35.584785	396.74838	77.60807
20	MTRNR2L12	h1	IGHG1	2.293372	25.727594	318.30646	75.9261703491211
20	MTRNR2L12	h1	IGHA1	2.293372	25.727594	318.30646	91.71915435791016
21	MT-ATP6	h0	shared	4.5801067	50.491314	422.63397	91.77198
21	MT-ATP6	h1	IGHG1	3.25575	26.942411	209.42624	87.44010162353516
21	MT-ATP6	h1	IGHA1	3.25575	26.942411	209.42624	105.64374542236328
22	MT-CO1	h0	shared	4.463946	96.46626	1488.2097	247.91138
22	MT-CO1	h1	IGHG1	4.758435	60.911747	1140.561	246.73641967773438
22	MT-CO1	h1	IGHA1	4.758435	60.911747	1140.561	285.2873229980469
23	IGKV1D-43	h0	shared	18.63476	1.9077595	288.6806	103.339455
23	IGKV1D-43	h1	IGHG1	18.65011	1.942289	286.48203	104.89745330810547
23	IGKV1D-43	h1	IGHA1	18.65011	1.942289	286.48203	84.54315185546875
24	IGKV2D-29	h0	shared	3.264105	148.41316	569473.1	4573.9756
24	IGKV2D-29	h1	IGHG1	3.4650714	148.41316	565752.5	4542.99267578125
24	IGKV2D-29	h1	IGHA1	3.4650714	148.41316	565752.5	4791.544921875
25	HLA-B	h0	shared	25.270155	60.17142	603.84705	149.40645
25	HLA-B	h1	IGHG1	29.576696	54.16208	538.9791	149.6881561279297
25	HLA-B	h1	IGHA1	29.576696	54.16208	538.9791	138.86900329589844
26	JCHAIN	h0	shared	6.835886	148.41316	58435.387	468.65967
26	JCHAIN	h1	IGHG1	10.46706	148.41316	43279.746	464.00225830078125
26	JCHAIN	h1	IGHA1	10.46706	148.41316	43279.746	563.8423461914062
27	RPL12	h0	shared	7.904332	21.326168	84.96417	29.86715
27	RPL12	h1	IGHG1	7.904332	21.326168	83.90889	31.056486129760742
27	RPL12	h1	IGHA1	7.904332	21.326168	83.90889	24.108062744140625
28	RPS2	h0	shared	4.9099646	42.219368	204.71744	44.61723
28	RPS2	h1	IGHG1	2.5660932	49.1084	138.16663	46.57743835449219
28	RPS2	h1	IGHA1	2.5660932	49.1084	138.16663	30.772506713867188
29	IGHG2	h0	shared	0.14233668	99.03811	20.577042	-0.14617486
29	IGHG2	h1	IGHG1	0.15831237	91.52874	12.400588	-0.5247774124145508
29	IGHG2	h1	IGHA1	0.15831237	91.52874	12.400588	3.1955347061157227
30	H1FX	h0	shared	2.3832922	40.558395	68.418816	8.681593
30	H1FX	h1	IGHG1	0.9954875	46.488964	42.331432	10.416163444519043
30	H1FX	h1	IGHA1	0.9954875	46.488964	42.331432	4.465931415557861
31	IGHV3-48	h0	shared	0.5030338	4.097818	15.875771	-1.4013075
31	IGHV3-48	h1	IGHG1	0.4405764	7.093473	16.421412	-1.523665189743042
31	IGHV3-48	h1	IGHA1	0.4405764	7.093473	16.421412	3.4719009399414062
32	HSPA5	h0	shared	7.885428	14.816834	78.24859	35.994278
32	HSPA5	h1	IGHG1	7.629412	16.156872	80.41638	35.63941192626953
32	HSPA5	h1	IGHA1	7.629412	16.156872	80.41638	37.13663101196289
33	TXNDC5	h0	shared	36.67842	97.13078	699.59766	137.30843
33	TXNDC5	h1	IGHG1	45.994446	65.99132	547.5234	135.47947692871094
33	TXNDC5	h1	IGHA1	45.994446	65.99132	547.5234	138.22467041015625
34	IGKV1-17	h0	shared	8.121945	12.806001	16.98825	-3.2912564
34	IGKV1-17	h1	IGHG1	8.303679	15.161051	17.874044	-3.050973653793335
34	IGKV1-17	h1	IGHA1	8.303679	15.161051	17.874044	-4.441190242767334
35	XBP1	h0	shared	12.526658	42.07433	264.59323	45.83094
35	XBP1	h1	IGHG1	3.746289	41.579548	126.77618	45.9172477722168
35	XBP1	h1	IGHA1	3.746289	41.579548	126.77618	38.37078094482422
36	PTMA	h0	shared	2.8145754	37.895218	78.82333	29.67428
36	PTMA	h1	IGHG1	2.717299	44.205524	86.4414	30.056236267089844
36	PTMA	h1	IGHA1	2.717299	44.205524	86.4414	26.730131149291992
37	IGHV3-7	h0	shared	0.10560446	35.558296	272.0287	4.3001657
37	IGHV3-7	h1	IGHG1	0.25660083	21.264704	48.50579	-2.2233986854553223
37	IGHV3-7	h1	IGHA1	0.25660083	21.264704	48.50579	-0.490781307220459
38	IGHA2	h0	shared	0.21439949	32.55606	507.9794	22.470734
38	IGHA2	h1	IGHG1	0.5436434	43.14259	226.2765	-7.420672416687012
38	IGHA2	h1	IGHA1	0.5436434	43.14259	226.2765	100.77545928955078
39	IGHV3-41	h0	shared	0.067038715	41.272903	282.2453	1.9930277
39	IGHV3-41	h1	IGHG1	0.072354294	39.70317	271.68573	-0.06762411445379257
39	IGHV3-41	h1	IGHA1	0.072354294	39.70317	271.68573	7.662312030792236
40	PPIB	h0	shared	32.177185	20.062866	164.23137	106.997185
40	PPIB	h1	IGHG1	32.712746	19.371914	159.07959	106.05508422851562
40	PPIB	h1	IGHA1	32.712746	19.371914	159.07959	112.25880432128906
41	RPL5	h0	shared	30.91478	38.657288	91.61614	24.853271
41	RPL5	h1	IGHG1	30.647114	36.115963	82.77008	26.05654525756836
41	RPL5	h1	IGHA1	30.647114	36.115963	82.77008	16.790401458740234
42	MZB1	h0	shared	28.160732	41.950466	302.25583	115.32573
42	MZB1	h1	IGHG1	27.712297	34.969532	250.10564	114.01752471923828
42	MZB1	h1	IGHA1	27.712297	34.969532	250.10564	125.3912124633789
43	RPS4X	h0	shared	56.795864	24.224287	216.96979	77.956055
43	RPS4X	h1	IGHG1	117.80745	21.101965	185.72908	82.9487533569336
43	RPS4X	h1	IGHA1	117.80745	21.101965	185.72908	51.43366241455078
44	RPL10	h0	shared	66.08431	27.884285	272.61893	90.14252
44	RPL10	h1	IGHG1	1096.6332	25.793669	260.84332	94.154296875
44	RPL10	h1	IGHA1	1096.6332	25.793669	260.84332	67.1993179321289
45	GAPDH	h0	shared	9.513616	50.688557	492.0779	53.565277
45	GAPDH	h1	IGHG1	9.931897	48.138676	441.63052	57.241451263427734
45	GAPDH	h1	IGHA1	9.931897	48.138676	441.63052	24.834299087524414
46	MT-CYB	h0	shared	4.555323	74.41937	627.82544	117.17274
46	MT-CYB	h1	IGHG1	3.670533	55.681774	396.63504	117.77898406982422
46	MT-CYB	h1	IGHA1	3.670533	55.681774	396.63504	122.95128631591797
47	IGKV2-4	h0	shared	0.024957258	47.743187	265.50742	-0.55719185
47	IGKV2-4	h1	IGHG1	0.1170651	42.939896	64.29238	-5.3345255851745605
47	IGKV2-4	h1	IGHA1	0.1170651	42.939896	64.29238	-37.19264221191406
48	IGHV3-13	h0	shared	0.07942417	49.80894	386.04166	-1.4364951
48	IGHV3-13	h1	IGHG1	0.39697227	48.367252	106.585144	-9.515678405761719
48	IGHV3-13	h1	IGHA1	0.39697227	48.367252	106.585144	-11.498907089233398
