cell_name	q_mean	q_std	read_count
c4898	1.721289478398114	1.372209776597843	1
c4902	3.897621775837592	1.5090476790680798	4
c4906	5.365350831260113	1.411307989141309	8
c4909	1.445322702001546	1.2896240458830892	0
c4910	2.982492075651901	1.0994171782623754	4
c4911	9.078761836515108	1.557217554626286	13
c4917	1.0396398714484998	1.86340436982747	0
c4920	2.445955675460976	1.333186294163588	2
c4921	5.747853121032273	1.2112565100344794	7
c4922	4.946296466009311	1.3424321719543022	3
c4923	2.479908579959586	1.353431573420547	2
c4929	1.479584563278966	1.5378418224488577	1
c4936	0.0442853472007969	1.8316242597138197	0
c4940	2.8348062328426225	1.4310125407961891	3
c4944	1.4217933162763523	1.8021166681263552	0
c4946	3.226382541681564	1.3311530904531774	3
c4947	4.47443026156891	1.46212497431215	3
c4956	0.6515028009295244	1.7152286737724054	0
c4958	0.1877032173248938	1.4890079165272307	0
c4961	1.5573963155844348	1.5976538663225737	1
c4965	2.011657941510936	1.6218721455704062	0
c4969	2.9296227163868025	1.5883856026207603	2
c4971	3.4251967465571305	1.485343498074528	3
c4974	1.4962067105657524	1.5913170737447928	1
c4976	5.631859918843683	1.3870618298418025	6
c4978	2.0106979565839813	1.6246001232878158	0
c4983	5.69519179496882	1.139469729966575	9
c4984	4.222811192751185	1.335666724455281	2
c4985	4.413122635470229	1.5989357425003812	4
c4989	3.9219523392005984	1.2451864686419445	3
c4990	4.626356349584682	1.1813731845660176	6
c4991	5.635449165295882	1.410791127235843	6
c4996	1.0133424134563644	1.758794474689207	0
c4997	0.7985791020113095	1.882941909955389	0
c5002	5.32214662520426	1.64732861686317	6
c5004	2.7991363687043287	1.1853284048574932	4
c5008	1.7021766471604327	1.4150656145828548	1
c5009	5.816840606991022	1.4366551713743072	7
c5012	2.8528253711980307	1.302936765844445	3
c5017	6.8179523401306135	1.647826257004722	9
c5024	2.092305958769401	1.6211977020733053	0
c5026	0.1067603472609218	1.6885206361155682	0
c5028	4.03241668606785	1.5490351256754522	4
c5040	8.862237089380233	1.567677028312265	12
c5041	1.1046247666268327	1.7324916392821172	0
c5043	0.252718095096571	1.5900820514038592	0
c5051	3.266146161528833	1.3487604901991332	3
c5053	5.110108751554901	1.446733323091283	7
c5055	3.513022711685826	1.5578924831581136	3
c5058	2.9362807378796445	1.273979803904793	3
c5063	3.399471715892503	1.17814595405595	5
c5066	1.9790346251434052	1.448911102942162	1
c5072	4.337286044399176	1.3198571478151735	5
c5078	1.1904456626325297	1.576933144478772	1
c5080	4.350063763173546	1.6514831946501296	3
c5083	4.451942139462371	1.3756097492640929	2
c5084	6.0426020853326765	1.1904124541886545	10
c5103	4.400491745737603	1.252569668859359	4
