cell_name	q_mean	q_std	read_count
c4898	5.60810660853642	1.5645421260891332	5
c4902	6.600130378359013	1.8279071264190525	8
c4906	4.876611009037861	1.8200349784498064	3
c4909	1.021200232632868	1.169521478516815	1
c4910	0.487930432986199	1.2819258161625395	0
c4911	5.163138674591267	1.4330184183328596	7
c4917	4.564610961516892	1.7379663727248336	4
c4920	1.7455519795412846	1.2832768738241755	2
c4921	5.044936274010673	1.2957849095300216	4
c4922	5.550516080045176	1.2655848660333149	8
c4923	3.974136512102539	1.635836286114713	2
c4929	3.310929177640044	1.548166666585199	3
c4936	5.925716395256693	1.685799530978443	8
c4940	3.245065065047275	1.7687935619798671	2
c4944	3.861313073129123	1.6174430434399083	3
c4946	6.315175607896605	1.5799330588682237	7
c4947	6.400922747417335	1.7281481917006147	3
c4956	7.356795067745395	1.597216599480435	11
c4958	1.0949609218827892	1.5374219192737923	0
c4961	6.625146720097796	1.7488577028824226	9
c4965	0.7251957742944805	1.3757302286227586	1
c4969	6.114781073704108	1.6797959723488514	8
c4971	4.713491587394112	1.610371547259726	5
c4974	4.736649567192466	1.882217631098657	3
c4976	8.545339823351071	1.5359769343720922	14
c4978	0.7212798679022562	1.3769284011497247	1
c4983	2.8986493632031536	1.3133569615537666	1
c4984	3.3984808161632043	1.198048022007663	3
c4985	3.7181815861883183	2.1255045589294865	1
c4989	3.674659274495801	1.2786316251563157	3
c4990	3.843014332442273	1.2382999647440471	4
c4991	8.081504000832574	1.6005116128347594	10
c4996	2.730166401826631	1.783124699828811	1
c4997	4.032692391366451	1.6715996283693084	4
c5002	4.1734370203529325	1.8220552634993248	3
c5004	1.301452067084451	1.4303521056750577	1
c5008	4.573421987274211	1.4556682424948306	5
c5009	5.533345022234999	1.43297740882564	8
c5012	4.735509041114828	1.737909634897551	2
c5017	4.0390981302812765	1.758330415898833	3
c5024	1.146971672893411	1.5595234721773432	0
c5026	0.992769055644678	1.84602371444372	0
c5028	5.639178643084769	1.7295014474874564	7
c5040	4.194370263488312	1.550741895126635	3
c5041	3.9836897980570014	1.6304212870741188	3
c5043	0.7018885752438195	1.6618617340898203	0
c5051	5.400882380892285	1.3788572150547642	8
c5053	1.7520853097559674	1.6581010652531765	1
c5055	3.56062977332128	1.8749780338495967	2
c5058	1.160065697231111	1.3695433914229849	1
c5063	0.6874292190381083	1.532759291237167	0
c5066	2.8840292083207864	1.5120367400161236	2
c5072	7.3400245359443295	1.335309673164161	19
c5078	3.944222390936506	1.7713901236178358	3
c5080	3.771449818766613	1.6498512947430608	3
c5083	5.262801758290285	1.2185615817925115	8
c5084	4.383491175420003	1.414871287321927	2
c5103	4.4289081761951214	1.2677967100838246	5
c5104	3.874016039236743	1.35357989130521	2
c5106	1.1676443215183692	1.7361984604276082	0
c5109	3.328114234902447	1.7144851643625447	2
c5118	4.971536319087574	1.475884928326261	5
c5122	4.62494514835043	1.6223246752603562	5
