ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_T1	h1_theta_Met	h0	h1	lrt	p	q	signif
1750	Ckap4	8.751893	4.6784387	2.9676013	1.1497352	5.4887595	6.695376	2.7154355	1.6093733310699463	0.9025225639343262	1023.91437	1011.43604	24.956665	5.863348109258482e-07	2.552388723811583e-06	True
433	Cacnb3	0.9227618	6.237273	1.8630561	-2.3065484	2.3254745	6.355643	2.229786	-1.7589101791381836	-2.900934934616089	381.69135	369.2302	24.922302	5.968791781940652e-07	2.5955859372247643e-06	True
1597	Tomm40	61.910362	3.4108932	3.6705935	2.1319876	5.102489	5.71429	1.778081	1.8070495128631592	2.661348342895508	-151.82526	-164.26495	24.879395	6.103129167600585e-07	2.6512449887113144e-06	True
647	Nol7	55.106926	5.774365	2.9800766	1.169546	128.2979	7.8274684	3.3512394	0.7695073485374451	1.4102137088775635	950.49646	938.0581	24.876709	6.11163730290798e-07	2.652184038302435e-06	True
1265	Mnda	1.4050131	6.276333	3.5118225	-1.9736288	1.8485515	7.2631364	3.9029863	-2.8612406253814697	-1.6788690090179443	559.25006	546.8151	24.869873	6.133348072756561e-07	2.6588445639055674e-06	True
604	Casd1	7.1467	6.4785433	1.2962401	-1.6298773	58.244442	7.3200064	1.4415112	-1.1801682710647583	-1.9478787183761597	585.97644	573.5506	24.851685	6.191491567220098e-07	2.6812687315453666e-06	True
1595	Pin1	6.9336343	5.563331	3.4196591	3.0028563	5.3916245	6.545245	2.2661424	2.4485154151916504	3.368931770324707	-1193.7542	-1206.1748	24.841309	6.224907901364318e-07	2.692949287764129e-06	True
1963	Lsm5	150.17958	3.658058	4.2507586	2.0714014	462.54175	6.037059	5.1709743	1.6068243980407715	2.539383888244629	-129.1984	-141.61667	24.836548	6.240300561843881e-07	2.696816550976792e-06	True
1527	Nf1	38.520817	5.7869334	1.7466604	-0.77124834	142.31151	6.2102304	1.6323247	-0.35846397280693054	-1.0151313543319702	904.3597	891.9658	24.78772	6.400393940397819e-07	2.763145276541579e-06	True
944	St3gal1	2.3032079	5.933722	3.4140549	-1.6806406	1.2155975	6.3121476	1.8298683	-0.9089858531951904	-1.8324155807495117	624.5067	612.1185	24.776367	6.438201860525794e-07	2.776599130561124e-06	True
418	Ppp3r1	102.40302	6.2720947	1.3726765	-0.39508873	529.24854	6.4334044	0.6545966	-0.019720131531357765	-0.5730617046356201	1024.1798	1011.7927	24.77417	6.445545346345227e-07	2.776900412616155e-06	True
1279	Ino80e	141.64067	3.330316	2.563979	0.29185548	177.83154	6.1460543	3.1606104	-0.04254015162587166	0.6500914692878723	1121.9419	1109.5602	24.763428	6.481567905725072e-07	2.7895440039160735e-06	True
683	Ginm1	32.220608	3.2646976	1.9656912	0.03842697	11.214684	5.3909116	1.7472742	0.4222274422645569	-0.22283825278282166	1111.1968	1098.8179	24.757812	6.500478143545152e-07	2.7948043376414808e-06	True
1441	Eif3c	23.40604	3.9772825	3.4812782	3.2905722	9.789653	6.910466	2.8306687	2.8104536533355713	3.7079343795776367	-1367.2876	-1379.6631	24.750977	6.523573983230335e-07	2.8018515597039644e-06	True
719	Mrpl39	29.344185	5.6827765	2.1664548	-1.0041991	79.253845	6.428351	2.0767205	-1.5141937732696533	-0.7451196312904358	859.2694	846.91296	24.71289	6.653765193265215e-07	2.8548341624902807e-06	True
1629	B4galt5	5.389768	3.9851077	3.4299955	-1.2517534	1.0900484	6.263935	1.3129363	-0.421068012714386	-1.275830626487732	765.26886	752.92474	24.688232	6.739441803516044e-07	2.8860343531615813e-06	True
332	Akt2	44.940605	5.862689	2.397755	-0.3324482	95.05156	6.8299675	2.2397866	0.08336567133665085	-0.5662989020347595	1042.6177	1030.2737	24.687988	6.74029559388778e-07	2.8860343531615813e-06	True
1317	Cnppd1	11.796637	5.7771044	2.1791847	-1.0088357	29.662462	6.3902936	2.0113761	-0.5565034747123718	-1.2797369956970215	824.9514	812.6215	24.65979	6.839641563116672e-07	2.9255744209073256e-06	True
1864	Mrpl54	121.60178	4.040889	2.5215566	0.8579581	208.96782	5.442708	2.6496942	0.4819720685482025	1.1549571752548218	1062.5391	1050.218	24.64209	6.902750276926994e-07	2.9495494281470255e-06	True
748	Dcps	24.20104	5.0674	2.7007802	-0.9331893	82.720406	7.1596856	3.114239	-1.449051856994629	-0.6688055992126465	919.63525	907.3242	24.62207	6.974832332806713e-07	2.9773058548313846e-06	True
2887	Ednra	1.0770522	3.8256745	4.4120584	-3.037489	0.808169	6.125844	4.220664	-1.9865577220916748	-3.452404737472534	341.43204	329.14584	24.572388	7.156996585377939e-07	3.051947829621878e-06	True
463	Eif2s2	59.56948	3.3662572	6.2471266	5.999013	40.339153	5.267456	7.2458997	5.320516586303711	6.774020671844482	-7467.3936	-7479.663	24.539062	7.281850996632144e-07	3.102023987250329e-06	True
4070	Pdzd2	0.36032498	5.482673	5.4726954	-3.839542	0.19626878	7.313451	2.890119	-2.0993199348449707	-4.070660591125488	213.89984	201.63237	24.534943	7.297437216724489e-07	3.1054979764451772e-06	True
522	Dazap1	64.37703	5.7855296	2.0026202	1.9936332	351.4885	5.665724	1.9567713	1.6210194826126099	2.2050023078918457	559.3838	547.1208	24.526001	7.331380271757837e-07	3.1167688866404886e-06	True
1268	Tspan17	3.333621	5.6314363	2.1766777	-1.710926	3.5868983	6.0822597	1.8345445	-1.1572271585464478	-2.031507730484009	586.66565	574.4115	24.5083	7.399038870481434e-07	3.1423357154209263e-06	True
3698	Smad6	0.4199211	6.505021	2.0234652	-2.3692951	0.6422294	6.8195534	1.9612069	-1.7134863138198853	-2.9894461631774902	347.5669	335.32034	24.493103	7.457631302498768e-07	3.162297526848646e-06	True
428	Mif	3.3363962	6.000332	14.543017	16.842802	3.2354827	6.0684156	11.635003	14.431376457214355	18.043148040771484	-45123.285	-45135.53	24.492188	7.46117578720451e-07	3.162297526848646e-06	True
1349	Npr1	0.8252202	6.1163187	2.5824118	-2.3741357	0.96745735	6.489428	2.157752	-1.671222448348999	-2.835559844970703	401.07983	388.83548	24.488708	7.474660245199161e-07	3.1631023767114933e-06	True
561	Dnmt1	10.077948	6.1269307	2.8641381	-1.2953767	91.86735	6.6906734	3.064717	-1.9090486764907837	-1.0518019199371338	784.7523	772.5084	24.487793	7.478212845635213e-07	3.1631023767114933e-06	True
2651	Arpp19	57.15636	3.641321	4.765378	5.261164	11.329089	6.7433105	3.3709557	4.72254753112793	5.742265224456787	-5253.229	-5265.458	24.458008	7.59471897926467e-07	3.2091335302676495e-06	True
812	Pfkp	2.9066668	3.6819322	3.7675698	-1.7410183	1.0677239	5.8362656	2.805853	-0.8066036105155945	-1.8446927070617676	646.138	633.9377	24.400635	7.824290889635321e-07	3.302799154321819e-06	True
2489	Tmem50a	43.95959	3.3734229	2.7904212	1.5678529	701.3942	5.249551	3.3450422	1.9639607667922974	1.2144695520401	900.203	888.0169	24.372192	7.940666943984098e-07	3.3485415902027798e-06	True
833	Tk1	45.862244	3.7299545	5.5958495	-1.7800907	163.61063	6.305419	7.015538	-2.4895524978637695	-1.1708850860595703	841.366	829.18604	24.359985	7.991144576058318e-07	3.366430764450374e-06	True
3261	Axl	66.65882	3.2646868	2.9154768	1.8400141	238.77339	6.771408	4.0558	1.4328233003616333	2.255963087081909	396.6582	384.49445	24.327515	8.126986886791698e-07	3.4202092849851464e-06	True
2271	Ptges3	19.727694	3.8745317	3.9480476	2.1127193	3.6466885	6.711662	1.5765691	1.8104976415634155	2.5720906257629395	-187.98996	-200.14417	24.30841	8.207988593245119e-07	3.450823373357279e-06	True
1327	Fkbp1a	9.281287	3.1648228	4.991345	6.9177074	6.2792106	5.761813	3.9599047	6.131715297698975	7.616820335388184	-10081.0	-10093.119	24.238281	8.512342882793789e-07	3.5751840107733914e-06	True
669	Nup37	16.97516	6.0409856	2.435567	-1.0508374	104.01772	6.777539	2.601518	-1.5946367979049683	-0.816806972026825	854.9259	842.82153	24.20874	8.64391162314071e-07	3.626797858745485e-06	True
1557	Zfp871	2.282006	6.3500504	1.5655072	-1.9724301	16.730917	6.0969777	1.5831856	-1.4631941318511963	-2.38620662689209	482.19623	470.10034	24.191772	8.72040211596925e-07	3.655221709391725e-06	True
1738	Nudt19	92.32133	4.186842	2.698238	-0.4427023	7.324989	6.0746436	2.215111	-0.7695341110229492	-0.05262763053178787	1064.1576	1052.0679	24.179443	8.776406975607998e-07	3.6736595898065303e-06	True
1212	Pcm1	48.68872	4.861624	1.9220173	-0.07059985	46.88835	6.870305	1.8986766	-0.4505004584789276	0.15346834063529968	1116.3748	1104.2856	24.178223	8.781971596594218e-07	3.6736595898065303e-06	True
2302	Rap2a	8.052996	5.431634	2.2181022	-1.2830222	8.144306	6.564435	2.0549402	-0.8017535209655762	-1.54656982421875	738.48645	726.40063	24.17163	8.812081742082256e-07	3.6825689600161747e-06	True
675	Exosc3	78.44196	4.6968822	1.7388861	-0.5678562	86.13846	6.0886717	1.46316	-0.9479039311408997	-0.30101045966148376	1002.43774	990.3553	24.164917	8.842855903079538e-07	3.6917377441527864e-06	True
517	Cd34	17.56489	3.0071938	2.736956	-0.19183382	9.923036	5.9334707	3.4490402	-0.6057567596435547	0.24855999648571014	1082.4496	1070.3701	24.158936	8.870363646940049e-07	3.699525916223799e-06	True
770	Ccnl1	2.8436627	6.392734	3.2930074	2.6385071	2.8106863	6.7431145	2.6588218	3.308365821838379	2.2148489952087402	126.8329	114.77606	24.113678	9.081296163948593e-07	3.7837224994158693e-06	True
2425	Loxl1	4.8481054	3.404157	4.057034	-1.0535692	1.4581804	6.3345494	3.6118085	-0.23464003205299377	-1.2334214448928833	812.68494	800.6417	24.086426	9.210729601250023e-07	3.833828586018311e-06	True
3160	Camk2d	23.852533	2.8371804	2.2708983	0.7011264	6.3364415	5.7841697	1.9856994	1.1166660785675049	0.34476175904273987	1122.5686	1110.5269	24.083496	9.224753720893375e-07	3.835845353195364e-06	True
2161	Mxd1	5.5115886	3.5697792	3.852042	-0.8664092	1.6807364	5.7502794	3.2500505	-0.15891337394714355	-1.055938720703125	859.71967	847.68634	24.06665	9.305808955639705e-07	3.865703342506791e-06	True
1230	Fam216a	111.75539	4.005543	2.277339	0.49961805	1096.6332	4.4329596	2.3093302	0.10152950137853622	0.7812997102737427	1143.4478	1131.4255	24.044434	9.413801007607248e-07	3.90354734473621e-06	True
598	Gnptg	1.8594943	6.376274	1.7203624	-2.004344	3.3528807	7.4369507	1.6994656	-1.463031530380249	-2.401289939880371	472.594	460.57196	24.044067	9.41559158529337e-07	3.90354734473621e-06	True
1320	Fam63b	3.3216033	4.3699026	3.1370473	-1.4178413	4.6210012	5.9208913	3.6221466	-0.920233964920044	-1.8420255184173584	696.11194	684.10724	24.0094	9.586655398408084e-07	3.970528534187055e-06	True
1611	Stat3	13.115729	4.2614427	4.550041	0.92932576	51.084843	6.061727	5.5150175	1.4098384380340576	0.5373197197914124	976.6362	964.63306	24.006348	9.60186226861559e-07	3.972889348568768e-06	True
1073	Naca	139.76706	4.90519	11.009743	12.812537	68.53993	5.9755125	11.086941	11.916423797607422	13.489356994628906	-25662.18	-25674.166	23.972656	9.77136239144194e-07	4.039023089400185e-06	True
715	Usp1	52.33099	3.469989	3.005554	0.24186338	19.765793	5.4227324	3.1365504	-0.09655884653329849	0.6433970928192139	1098.4832	1086.5103	23.9458	9.90861783289887e-07	4.090783024281453e-06	True
1501	Pebp1	112.81346	1.4899809	3.9514084	5.796379	170.17883	1.5997446	3.9652057	5.099803924560547	7.683746337890625	-6564.966	-6576.938	23.944336	9.916159855460904e-07	4.090783024281453e-06	True
426	Itga5	3.4810798	5.3773932	3.097304	-0.3073409	2.8747575	6.643467	2.8375983	0.20267221331596375	-0.5565412044525146	1008.9225	996.96265	23.919678	1.004398481718738e-06	4.139429245663319e-06	True
900	Mcfd2	113.765236	6.4136834	1.731302	-0.37049186	56.419857	7.515887	1.6934019	0.007135808002203703	-0.5758720636367798	1037.5688	1025.6377	23.862305	1.0347831351786851e-06	4.260451942770173e-06	True
734	Gtf2a2	10.326104	4.1421475	3.6486123	2.1919708	4.1743393	6.1167035	2.217683	1.825742244720459	2.5952701568603516	-167.02045	-178.95001	23.85913	1.0364906430915255e-06	4.263281887282958e-06	True
1180	mt-Nd4	8.180004	1.2690511	6.4101386	14.7430525	5.6222982	5.308419	7.814576	15.893845558166504	11.732136726379395	-23029.809	-23041.725	23.832031	1.0511856781691975e-06	4.319473892889947e-06	True
548	Nup43	11.017843	5.7515044	2.9197752	-1.3498411	36.32747	6.525544	2.997589	-1.9614616632461548	-1.061827540397644	776.4198	764.51624	23.807129	1.0648733693718881e-06	4.371420246173988e-06	True
346	Cd59a	1.4994153	6.3364167	3.034828	-2.415098	2.2493174	6.529592	2.7176306	-1.7516762018203735	-2.8646533489227295	403.3214	391.4381	23.766602	1.0875326197368196e-06	4.4600577211777915e-06	True
509	Prrx2	2.1399415	3.8278337	3.3571475	2.553085	1.8697778	5.767753	3.1482503	1.9927699565887451	3.008472204208374	-221.24084	-233.10736	23.733032	1.1066672919168852e-06	4.534080993059474e-06	True
2733	Dnajc15	266.42026	3.6277347	3.13255	0.07117702	343.6421	5.6881056	3.642818	-0.3611460328102112	0.44144925475120544	1109.5703	1097.718	23.70459	1.1231435732561579e-06	4.597078347343275e-06	True
301	Hirip3	9.761787	4.672955	2.741473	-1.3602678	9.773846	6.0425954	2.8018157	-1.9079257249832153	-1.0305213928222656	780.99524	769.1565	23.67749	1.139070818667598e-06	4.657583809510959e-06	True
2991	Lox	0.6992197	3.648276	5.7533183	-2.6379256	0.44655958	5.7933435	5.3660264	-1.3458530902862549	-2.9162981510162354	411.65222	399.8144	23.67566	1.1401551177625535e-06	4.657583809510959e-06	True
1761	Lsm8	40.64069	3.9387417	2.3707037	1.9906209	14.096872	6.3230343	1.9566792	1.6301227807998657	2.2714579105377197	438.79663	426.96393	23.665405	1.146246349947866e-06	4.6778940394845035e-06	True
785	Slc16a3	2.6844337	3.237838	5.630877	-1.7675153	0.959186	5.987542	5.640928	-0.6094374060630798	-2.070826768875122	649.87384	638.05927	23.62915	1.168046091182262e-06	4.762209380537242e-06	True
549	Psmd14	47.362022	3.5198786	2.5647988	0.93054265	13.7063	5.83353	2.5009737	0.6065413951873779	1.3066344261169434	982.4829	970.6719	23.62207	1.1723515628281334e-06	4.775104464969561e-06	True
1112	Adgra2	3.3843894	6.233853	2.1666143	-1.6887487	5.8645983	6.3336124	2.086247	-2.3496389389038086	-1.423253059387207	600.5115	588.7067	23.609497	1.1800367539782641e-06	4.8017269667723135e-06	True
1254	Slc16a11	1.0245446	5.408	4.0912046	-1.2518595	1.0795891	5.6873426	4.0460377	-2.0984106063842773	-0.8715016841888428	692.6706	680.87946	23.582275	1.1968491224756406e-06	4.865401247884924e-06	True
1307	Sash1	2.6778052	4.613382	3.3764205	-1.4274666	1.7849671	6.323068	2.8924177	-0.7753627300262451	-1.6800044775009155	688.3521	676.5768	23.55066	1.216677365079022e-06	4.941199911239293e-06	True
1159	Shmt1	17.60882	5.1910987	2.9218519	-1.180998	162.84584	6.0431023	3.0546765	-1.738152027130127	-0.900995671749115	842.05945	830.321	23.476929	1.2642072808599636e-06	5.129244880304648e-06	True
648	Mrpl40	198.21248	5.3364015	1.8841839	-0.13139333	125.091774	6.49943	1.7082222	-0.5160454511642456	0.09865836799144745	1110.4015	1098.6646	23.473877	1.2662142223618389e-06	5.132404689864331e-06	True
237	Asb4	0.06753936	6.4170446	4.2670755	-3.3968704	0.11277002	6.208165	3.8275003	-2.3414294719696045	-4.78065299987793	153.65152	141.94414	23.414764	1.3057252764570038e-06	5.2874282270482745e-06	True
925	Sgms2	3.5118742	5.692017	2.9601111	-1.6252556	6.08748	6.0284796	3.465145	-2.435685157775879	-1.3921637535095215	670.9125	659.24426	23.336426	1.3599989192591977e-06	5.501873653034063e-06	True
2769	Tnfrsf1a	3.6330006	5.4345694	2.48572	1.8141915	3.0701656	5.852507	1.3560501	2.3535382747650146	1.5220619440078735	763.1354	751.4698	23.331177	1.363715344426808e-06	5.511572944254962e-06	True
446	Slc22a17	0.32262525	6.548046	2.1443903	-3.0564485	1.8953047	6.624285	4.1770196	-2.7150120735168457	-4.312047004699707	230.7309	219.06975	23.322296	1.370026226354959e-06	5.5317290820650955e-06	True
1482	Snrpd1	54.38438	2.8178813	4.8842916	3.399271	72.02802	4.7823997	6.0942864	2.8160529136657715	4.056643486022949	-2459.8115	-2471.4595	23.295898	1.38895884937984e-06	5.602759682971382e-06	True
2419	Ptbp3	20.34286	5.1453466	2.8441923	-0.8681895	5.171286	6.3008595	2.2570593	-0.3522520661354065	-1.0576257705688477	886.2743	874.6675	23.213623	1.4496674710651192e-06	5.842006134600899e-06	True
939	Anapc13	32.53418	5.311384	2.687059	0.93497765	182.24931	6.4177747	3.04402	0.5214853286743164	1.1571959257125854	1056.9137	1045.3096	23.208252	1.453721954813858e-06	5.852701396114752e-06	True
417	Rpusd4	17.690474	6.1031623	2.634627	-1.0315685	6.0379863	6.4361844	1.8395628	-1.4464046955108643	-0.6973305940628052	869.96796	858.3657	23.204468	1.4565853504455717e-06	5.858585350829686e-06	True
1101	Ramp1	0.07053449	6.4577	2.8934433	-3.2099566	0.10201273	6.652611	1.3256352	-2.114931106567383	-4.33509635925293	173.73547	162.14075	23.189453	1.468002425286663e-06	5.898828976224004e-06	True
297	Rps9	63.914062	7.6485453	32.14033	36.641552	84.45189	8.347319	33.731396	35.243446350097656	37.39817810058594	-109334.96	-109346.55	23.171875	1.4814828618314735e-06	5.947278462626059e-06	True
1009	Dbf4	154.81532	3.6375308	3.5273244	-0.3345965	92.55383	5.327077	4.0359125	-0.8050914406776428	0.05086738243699074	1054.412	1042.8499	23.124268	1.518619168305868e-06	6.090508161564513e-06	True
663	Ormdl3	20.475605	5.3651004	2.174931	-0.8733681	14.944832	6.6161757	2.0072665	-0.4418698847293854	-1.1010684967041016	876.70593	865.15137	23.10913	1.5306211392784874e-06	6.127271876253718e-06	True
1547	Spaca6	3.0326865	5.652828	2.267764	-1.6021974	26.630219	6.6128087	3.0604036	-1.21403169631958	-2.054321527481079	618.11285	606.55835	23.109009	1.5307183151014314e-06	6.127271876253718e-06	True
878	Borcs6	8.818874	5.1680326	2.780775	-0.5807625	4.463354	6.1081944	2.110587	-0.08409979939460754	-0.7625717520713806	968.922	957.36896	23.10608	1.533052391700096e-06	6.130742531018853e-06	True
3589	Rpa1	11.923521	5.7668657	2.614288	-0.13812672	10.968758	8.27608	2.9632533	-0.5309723019599915	0.08508960157632828	1097.9457	1086.4236	23.04419	1.5832026468709515e-06	6.325242697202395e-06	True
466	Cops7a	68.09173	5.9800177	1.7940371	0.9281306	202.2095	6.2959175	1.8059384	0.5121947526931763	1.1310731172561646	1119.6492	1108.1307	23.036865	1.5892454505728182e-06	6.343320666612996e-06	True
1498	Fam89b	56.06906	5.273245	2.1007652	-0.47449064	20.44598	6.38687	1.9891949	-0.07560696452856064	-0.6880878806114197	1012.5615	1001.05084	23.021362	1.6021124683573973e-06	6.3885763409022555e-06	True
765	Stard10	0.9109638	6.315927	1.6642398	-2.2841902	2.1464438	5.977805	1.6930562	-1.7198773622512817	-2.8098950386047363	385.52005	374.01825	23.003601	1.6169822996126015e-06	6.441724528199296e-06	True
707	Cenph	2.8756535	6.434284	3.130413	-0.8160216	3.131076	7.420475	3.2377973	-1.342151165008545	-0.5331652760505676	925.2589	913.78955	22.93872	1.6724868412421046e-06	6.656497628143576e-06	True
1424	Mboat1	3.22579	5.030648	2.8247924	-1.8583432	2.5953784	6.1094723	2.360551	-1.22896146774292	-2.1454715728759766	569.80835	558.34644	22.923828	1.685494645187191e-06	6.701885939331371e-06	True
1972	Ankrd9	2.0929756	6.305004	2.5602572	-1.9303901	3.2745779	6.815407	2.7192833	-1.4063833951950073	-2.348045587539673	522.13544	510.6948	22.881287	1.7232138666001262e-06	6.845352422549361e-06	True
1645	Nrip1	9.543092	6.114273	2.2818916	-1.1365331	7.158185	6.78517	1.9133608	-0.6668559312820435	-1.3656562566757202	784.99365	773.59094	22.80542	1.792594563454486e-06	7.114200076615666e-06	True
1648	Rad23b	47.912083	3.8649273	3.3919146	1.6943066	96.573814	5.088671	3.7316542	1.2105990648269653	2.096816301345825	473.0702	461.67587	22.788635	1.8083189409212608e-06	7.1697958767646575e-06	True
1748	Fxyd1	0.40372545	5.428424	3.3456259	-2.0068696	0.3210185	6.183667	1.458399	-1.0974242687225342	-2.2891221046447754	442.10626	430.71902	22.774475	1.8216921479075054e-06	7.215972972611815e-06	True
1001	Tmem110	15.061114	6.196357	1.4453863	-1.098829	62.88753	6.9173894	1.3186591	-0.6944968700408936	-1.33769953250885	780.2606	768.87634	22.768555	1.8273129001045163e-06	7.23138315297043e-06	True
822	Nucb1	39.860012	5.577023	2.0789995	0.7032589	221.06526	6.0804467	2.091741	1.0620229244232178	0.4838777184486389	1162.7866	1151.406	22.76123	1.834290486502077e-06	7.252128612196953e-06	True
3046	As3mt	0.84259266	5.977793	2.3535588	-2.377374	2.6770377	5.6361537	3.193368	-1.931883454322815	-3.0945849418640137	391.6421	380.27805	22.728088	1.8661996655788826e-06	7.371312289654207e-06	True
243	Snrnp27	21.968138	6.522034	3.2126725	2.487383	12.737229	7.0787044	2.4983964	2.0781569480895996	2.748549222946167	-86.2345	-97.59451	22.720032	1.8740403590067345e-06	7.395292408205045e-06	True
3563	Rhoj	8.570497	4.82488	4.7128186	0.451592	5.5931954	7.0220685	5.0739293	0.9734675288200378	0.15272413194179535	1016.29565	1004.9517	22.687866	1.9056744443579632e-06	7.513031606577291e-06	True
2064	BC005537	35.898846	4.881227	2.5808074	-0.17376179	23.153921	6.2981505	2.490548	0.23571547865867615	-0.4011613726615906	1075.8813	1064.5487	22.665283	1.928203864576261e-06	7.594687983095378e-06	True
284	Cygb	3.5118499	2.3978882	8.182804	-0.8528403	3.446334	2.4990501	8.065142	0.19355937838554382	-2.651240110397339	439.40814	428.0791	22.658081	1.9354449649622296e-06	7.616030610712954e-06	True
382	Nme6	8.455698	6.4662247	1.8811638	-1.489623	36.77838	6.760072	1.8106364	-2.0665416717529297	-1.2372782230377197	675.3498	664.0536	22.592407	2.002745384310778e-06	7.873445871152156e-06	True
595	Abhd4	2.8466647	5.9006205	2.1092217	-1.6282525	5.031278	6.1803536	1.9537128	-1.145654559135437	-1.9666612148284912	596.6106	585.32074	22.579712	2.0160234099897423e-06	7.918197208972869e-06	True
1602	Nudc	33.325253	5.3699775	3.4055958	2.515464	11.3798485	6.321126	2.4119637	2.106839895248413	2.8134987354278564	-189.30656	-200.59424	22.575348	2.0206080973972362e-06	7.928752337110846e-06	True
2279	Ptp4a3	4.9916983	5.1496644	3.448585	-1.2645617	2.2460318	6.2596445	2.652448	-0.6228814721107483	-1.4373177289962769	768.156	756.8906	22.530762	2.0680523791227756e-06	8.107308529412832e-06	True
1173	Clcn4	3.3785236	5.706515	2.5262675	-2.028022	3.8366766	6.4830875	2.0783958	-1.4263888597488403	-2.3452084064483643	499.04184	487.7893	22.505066	2.0959013119492553e-06	8.208783113998068e-06	True
3101	H2-T22	6.086466	3.8424625	4.0988517	-1.415725	2.3576689	5.317153	3.9455857	-1.8573493957519531	-0.8136915564537048	784.2059	772.9678	22.476196	2.1276390581581595e-06	8.325284292175044e-06	True
1322	Dtnbp1	23.122753	4.590793	2.0901186	0.6595137	9.070396	5.8099155	1.4788055	1.062776803970337	0.465726375579834	1155.2189	1143.9839	22.46997	2.1345460839983232e-06	8.344497740906447e-06	True
1373	Cisd1	19.824049	5.0419016	3.1822805	0.7433016	14.337064	6.4153214	3.184593	0.39238640666007996	1.0513851642608643	1026.0728	1014.8634	22.418701	2.1922896273895986e-06	8.5622227596833e-06	True
378	Tamm41	21.144361	5.9062476	1.8335507	-1.0813609	116.96845	6.162519	1.7768825	-1.5796996355056763	-0.8536570072174072	816.89557	805.7151	22.360962	2.2591982706821057e-06	8.815303056190961e-06	True
1726	Traf4	47.01046	3.8921268	2.581468	-0.13263418	3.98925	6.474273	1.6003319	0.3735978305339813	-0.28698480129241943	1079.5397	1068.3848	22.309814	2.3201775712911044e-06	9.044796707486498e-06	True
1013	Usp9x	83.44443	4.8564243	2.3842416	-0.5396444	52.37863	5.8757663	2.3176396	-0.13670076429843903	-0.776797890663147	986.8204	975.67377	22.293213	2.3403232110030814e-06	9.114828237448161e-06	True
1179	1110004F10Rik	54.437855	5.4248667	2.310342	2.3690953	1067.0132	5.7871737	2.5402796	1.9724270105361938	2.5901622772216797	201.00627	189.88068	22.25119	2.3921046526931278e-06	9.30782620447354e-06	True
2140	Mast4	6.1512213	5.176373	2.2057269	-0.19983028	5.248316	6.3350377	2.0270722	0.21978437900543213	-0.42395472526550293	1063.109	1052.0051	22.207764	2.4468239078201393e-06	9.510298691946287e-06	True
381	Gm9774	37.94335	5.819226	2.2662346	0.5340983	282.975	6.681668	2.3761845	0.8723752498626709	0.328247994184494	1164.8545	1153.7513	22.206299	2.44869140764159e-06	9.510298691946287e-06	True
843	Tmem173	1.6331578	6.313798	2.2861896	-1.969702	2.1938703	6.7748175	2.3599641	-1.4663938283920288	-2.344736099243164	503.7992	492.70105	22.19629	2.461490984151382e-06	9.55113354017514e-06	True
2048	Vegfa	7.431895	5.9220767	2.9318852	-1.0637219	9.703523	6.9757833	2.9971845	-0.6132238507270813	-1.3409488201141357	823.01	811.93933	22.141357	2.532936911769923e-06	9.819242443679507e-06	True
4102	Ehd1	3.8570998	1.722105	2.2795324	1.3656894	3.9178488	1.655503	2.1444154	1.8625394105911255	0.1835416555404663	752.59045	741.52924	22.122437	2.5580247887679874e-06	9.907308241206134e-06	True
222	Gm26917	130.526	5.181562	2.0924125	3.2901201	63.88447	5.8227963	1.9651791	2.900986909866333	3.5245800018310547	-863.57465	-874.6284	22.107544	2.5779465882003194e-06	9.975221103786237e-06	True
2711	Maged2	12.926771	4.214849	4.259122	-0.43771788	9.436995	6.072504	4.781086	0.06651803106069565	-0.7880395650863647	972.63495	961.58307	22.10376	2.5830334380305686e-06	9.985658406595508e-06	True
406	Frat2	0.91389465	6.544162	4.338605	-1.8634137	0.881312	7.3938985	3.831174	-1.1451565027236938	-2.1987619400024414	553.20184	542.1811	22.041504	2.668180832943179e-06	1.0305293623724163e-05	True
3673	Gfpt1	11.5961485	5.2834487	2.268713	-1.0696898	6.1211987	6.607681	1.8606104	-0.598673939704895	-1.2809087038040161	807.3933	796.39185	22.00293	2.722346045924695e-06	1.0504786819870083e-05	True
1635	Rock1	8.701568	5.758032	1.8872316	-0.18489343	6.7361417	6.3947635	1.3976283	0.20472045242786407	-0.37400954961776733	1072.5973	1061.5977	21.999268	2.727545304170853e-06	1.051514006100553e-05	True
2032	Cpm	0.44410914	5.53969	5.196811	-3.1107259	0.45742473	6.309647	4.6269927	-2.070669651031494	-3.663923978805542	307.26108	296.29645	21.92926	2.828875816152099e-06	1.0895734595114858e-05	True
2900	Uck2	8.81019	3.1085038	3.1824722	0.776139	3.8874035	5.4106884	2.9288483	0.512598991394043	1.3271913528442383	784.9928	774.0314	21.922852	2.8383385544117345e-06	1.0922114934518083e-05	True
438	Chchd3	58.599483	6.203162	2.2779217	0.7171922	267.82272	6.80123	2.3434083	0.356824666261673	0.9111596345901489	1141.6796	1130.7216	21.916016	2.8484671490414115e-06	1.0951006638311002e-05	True
1430	Rpl37a	31.597704	5.254674	20.489126	26.583433	22.78049	5.388128	18.866678	26.790983200073242	26.380722045898438	-65794.51	-65805.46	21.90625	2.8629995084683557e-06	1.099676006055998e-05	True
