source	term_id	term_name	p_value	adjusted_p_value	term_size	query_size	intersection_size	precision	recall	intersection_genes
GO:BP	GO:0030521	androgen receptor signaling pathway	1.0	1.0	20	316	4	0.012658227848101266	0.2	Park7,Fkbp4,Foxp1,Rwdd1
GO:BP	GO:0001525	angiogenesis	1.0	1.0	183	316	11	0.03481012658227848	0.060109289617486336	Cxcl10,Pkm,Hmga2,Cxcl12,Ncl,Anxa2,Mmp2,Dcn,Actg1,Anxa1,Hmgb1
GO:BP	GO:0038166	angiotensin-activated signaling pathway	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Rac1
GO:BP	GO:0086098	angiotensin-activated signaling pathway involved in heart process	1.0	1.0	1	316	1	0.0031645569620253164	1.0	Rac1
GO:BP	GO:0048513	animal organ development	1.0	1.0	753	316	65	0.20569620253164558	0.08632138114209828	Ptn,Cpe,Isg15,B2m,Fez1,Cdkn2a,Nfix,Rac1,Hmga2,Cxcl12,Cdkn1c,Prmt1,Atf5,H2-K1,Acat1,Vim,Actn4,Fkbp4,Anp32b,Hmgb2,Foxp1,Uchl5,Hmgn1,Uchl3,Cdk1,Gas1,Nme2,Nasp,Hsp90ab1,Hnrnpd,Fhl2,Sbds,Taf10,Fos,Anxa2,Gnb1,Tomm70a,Mmp2,Phb2,Ercc1,Egr1,Serpinb6a,Hnrnpu,Eif2s2,Dazap1,Axl,Ptges3,Fkbp1a,Naca,Rad23b,Prrx1,Ndufs6,Map2k2,Nme1,H3f3b,Anxa1,Zfp36,Ywhae,Hmgb1,Gng5,Uqcrq,Tmed2,Grcc10,Tpm1,Bambi
GO:BP	GO:0048645	animal organ formation	1.0	1.0	25	316	2	0.006329113924050633	0.08	Map2k2,Gng5
GO:BP	GO:0009887	animal organ morphogenesis	1.0	1.0	270	316	20	0.06329113924050633	0.07407407407407407	Cpe,Cdkn2a,Nfix,Rac1,Hmga2,Uchl5,Hmgn1,Gas1,Fhl2,Taf10,Mmp2,Phb2,Fkbp1a,Naca,Prrx1,Map2k2,Gng5,Tmed2,Grcc10,Tpm1
GO:BP	GO:0031100	animal organ regeneration	1.0	1.0	16	316	1	0.0031645569620253164	0.0625	Cxcl12
GO:BP	GO:0009948	anterior/posterior axis specification	1.0	1.0	12	316	1	0.0031645569620253164	0.08333333333333333	Tmed2
GO:BP	GO:0009952	anterior/posterior pattern specification	1.0	1.0	58	316	2	0.006329113924050633	0.034482758620689655	Taf10,Tmed2
GO:BP	GO:0008089	anterograde axonal transport	1.0	1.0	12	316	1	0.0031645569620253164	0.08333333333333333	Fez1
GO:BP	GO:0098957	anterograde axonal transport of mitochondrion	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Fez1
GO:BP	GO:0098916	anterograde trans-synaptic signaling	1.0	1.0	117	316	7	0.022151898734177215	0.05982905982905983	Ptn,Rac1,Park7,Map1b,Nrn1,Ywhah,Eif4e
GO:BP	GO:0140367	antibacterial innate immune response	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Il33
GO:BP	GO:0019882	antigen processing and presentation	1.0	1.0	21	316	4	0.012658227848101266	0.19047619047619047	B2m,H2-K1,H2-D1,Psme1
GO:BP	GO:0019883	antigen processing and presentation of endogenous antigen	1.0	1.0	4	316	3	0.00949367088607595	0.75	B2m,H2-K1,H2-D1
GO:BP	GO:0002483	antigen processing and presentation of endogenous peptide antigen	1.0	1.0	4	316	3	0.00949367088607595	0.75	B2m,H2-K1,H2-D1
GO:BP	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	1.0	1.0	4	316	3	0.00949367088607595	0.75	B2m,H2-K1,H2-D1
GO:BP	GO:0002484	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	1.0	1.0	2	316	2	0.006329113924050633	1.0	H2-K1,H2-D1
GO:BP	GO:0002485	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	1.0	1.0	2	316	2	0.006329113924050633	1.0	H2-K1,H2-D1
GO:BP	GO:0019884	antigen processing and presentation of exogenous antigen	1.0	1.0	8	316	3	0.00949367088607595	0.375	B2m,H2-K1,Psme1
GO:BP	GO:0002478	antigen processing and presentation of exogenous peptide antigen	1.0	1.0	5	316	2	0.006329113924050633	0.4	B2m,H2-K1
GO:BP	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	1.0	1.0	2	316	1	0.0031645569620253164	0.5	H2-K1
GO:BP	GO:0002477	antigen processing and presentation of exogenous peptide antigen via MHC class Ib	1.0	1.0	1	316	1	0.0031645569620253164	1.0	B2m
GO:BP	GO:0002481	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	1.0	1.0	1	316	1	0.0031645569620253164	1.0	B2m
GO:BP	GO:0048002	antigen processing and presentation of peptide antigen	1.0	1.0	9	316	3	0.00949367088607595	0.3333333333333333	B2m,H2-K1,H2-D1
GO:BP	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	1.0	1.0	6	316	3	0.00949367088607595	0.5	B2m,H2-K1,H2-D1
GO:BP	GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	1.0	1.0	1	316	1	0.0031645569620253164	1.0	B2m
GO:BP	GO:0002475	antigen processing and presentation via MHC class Ib	1.0	1.0	1	316	1	0.0031645569620253164	1.0	B2m
GO:BP	GO:0050851	antigen receptor-mediated signaling pathway	1.0	1.0	42	316	1	0.0031645569620253164	0.023809523809523808	Foxp1
GO:BP	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Romo1
GO:BP	GO:0019730	antimicrobial humoral response	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Romo1
GO:BP	GO:0140374	antiviral innate immune response	1.0	1.0	13	316	4	0.012658227848101266	0.3076923076923077	Cxcl10,Smarca5,Phb2,Tmem120a
GO:BP	GO:0043297	apical junction assembly	1.0	1.0	17	316	2	0.006329113924050633	0.11764705882352941	Rac1,Actn4
GO:BP	GO:0045176	apical protein localization	1.0	1.0	4	316	1	0.0031645569620253164	0.25	Rdx
GO:BP	GO:0043277	apoptotic cell clearance	1.0	1.0	10	316	4	0.012658227848101266	0.4	Rac1,Axl,Anxa1,Hmgb1
GO:BP	GO:0008637	apoptotic mitochondrial changes	1.0	1.0	31	316	5	0.015822784810126583	0.16129032258064516	Slc25a4,Mtch2,Timm50,Fam162a,Vdac2
GO:BP	GO:0006915	apoptotic process	1.0	1.0	546	316	56	0.17721518987341772	0.10256410256410256	Ccl5,Gapdh,Cxcl10,Npm1,Dap,Cdkn2a,Ptma,Ruvbl2,Nfix,Il33,Slc25a4,Hmga2,Cxcl12,Ppia,Mtch2,Atf5,Park7,Timm50,Naa38,Anp32b,Set,Hmgb2,Pa2g4,Eif5a,Foxp1,Hspa9,C1qbp,Emp3,Cdk1,Rsl1d1,Gas1,Nme2,Hsp90ab1,Cfdp1,Fhl2,Taf10,Anxa2,Gnb1,Tomm70a,Dynll1,Mmp2,Ddx47,Fam162a,Phb2,Ywhah,Egr1,Hspd1,Ndufa13,Mif,Axl,Naca,Clu,Hint1,Anxa1,Zfp36,Vdac2
GO:BP	GO:1902742	apoptotic process involved in development	1.0	1.0	9	316	1	0.0031645569620253164	0.1111111111111111	Cdkn2a
GO:BP	GO:0060057	apoptotic process involved in mammary gland involution	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Cdkn2a
GO:BP	GO:0060561	apoptotic process involved in morphogenesis	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Cdkn2a
GO:BP	GO:0097190	apoptotic signaling pathway	1.0	1.0	192	316	17	0.05379746835443038	0.08854166666666667	Dap,Il33,Cxcl12,Ppia,Mtch2,Park7,Timm50,Hmgb2,Gas1,Mmp2,Ddx47,Fam162a,Ndufa13,Mif,Clu,Hint1,Vdac2
GO:BP	GO:0048736	appendage development	1.0	1.0	58	316	3	0.00949367088607595	0.05172413793103448	Gas1,Taf10,Prrx1
GO:BP	GO:0035107	appendage morphogenesis	1.0	1.0	46	316	2	0.006329113924050633	0.043478260869565216	Gas1,Prrx1
GO:BP	GO:0050482	arachidonate secretion	1.0	1.0	5	316	2	0.006329113924050633	0.4	Mif,Anxa1
GO:BP	GO:1903963	arachidonate transport	1.0	1.0	5	316	2	0.006329113924050633	0.4	Mif,Anxa1
GO:BP	GO:0009073	aromatic amino acid family biosynthetic process	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Park7
GO:BP	GO:0009072	aromatic amino acid metabolic process	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Park7
GO:BP	GO:0060840	artery development	1.0	1.0	44	316	1	0.0031645569620253164	0.022727272727272728	Prrx1
GO:BP	GO:0048844	artery morphogenesis	1.0	1.0	34	316	1	0.0031645569620253164	0.029411764705882353	Prrx1
GO:BP	GO:0009067	aspartate family amino acid biosynthetic process	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Mtap
GO:BP	GO:0008306	associative learning	1.0	1.0	19	316	1	0.0031645569620253164	0.05263157894736842	Fos
GO:BP	GO:0014002	astrocyte development	1.0	1.0	8	316	1	0.0031645569620253164	0.125	Vim
GO:BP	GO:0048708	astrocyte differentiation	1.0	1.0	26	316	3	0.00949367088607595	0.11538461538461539	Nfix,Hmga2,Vim
GO:BP	GO:0055014	atrial cardiac muscle cell development	1.0	1.0	1	316	1	0.0031645569620253164	1.0	Fhl2
GO:BP	GO:0055011	atrial cardiac muscle cell differentiation	1.0	1.0	1	316	1	0.0031645569620253164	1.0	Fhl2
GO:BP	GO:0036302	atrioventricular canal development	1.0	1.0	8	316	1	0.0031645569620253164	0.125	Nfix
GO:BP	GO:1905222	atrioventricular canal morphogenesis	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Nfix
GO:BP	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	1.0	1.0	7	316	2	0.006329113924050633	0.2857142857142857	Cdk1,Hnrnpu
GO:BP	GO:0008608	attachment of spindle microtubules to kinetochore	1.0	1.0	20	316	2	0.006329113924050633	0.1	Cdk1,Hnrnpu
GO:BP	GO:0060117	auditory receptor cell development	1.0	1.0	4	316	1	0.0031645569620253164	0.25	Rac1
GO:BP	GO:0002093	auditory receptor cell morphogenesis	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Rac1
GO:BP	GO:0000045	autophagosome assembly	1.0	1.0	42	316	2	0.006329113924050633	0.047619047619047616	Fez1,Emc6
GO:BP	GO:1905037	autophagosome organization	1.0	1.0	43	316	3	0.00949367088607595	0.06976744186046512	Fez1,Elavl1,Emc6
GO:BP	GO:0006914	autophagy	1.0	1.0	160	316	12	0.0379746835443038	0.075	Dap,Fez1,Tomm7,Slc25a4,Park7,Cdc37,Elavl1,Dcn,Phb2,Emc6,Clu,Hmgb1
GO:BP	GO:0000422	autophagy of mitochondrion	1.0	1.0	24	316	4	0.012658227848101266	0.16666666666666666	Tomm7,Slc25a4,Cdc37,Phb2
GO:BP	GO:0009798	axis specification	1.0	1.0	23	316	1	0.0031645569620253164	0.043478260869565216	Tmed2
GO:BP	GO:0008088	axo-dendritic transport	1.0	1.0	24	316	2	0.006329113924050633	0.08333333333333333	Fez1,Hnrnpu
GO:BP	GO:0061564	axon development	1.0	1.0	112	316	13	0.04113924050632911	0.11607142857142858	Ptn,Nfix,Rac1,Cxcl12,Metrn,Foxp1,Map1b,Gas1,Cers2,Mmp2,Nrn1,Map2k2,Grcc10
GO:BP	GO:0008366	axon ensheathment	1.0	1.0	40	316	3	0.00949367088607595	0.075	Ptn,Clu,Map2k2
GO:BP	GO:0032291	axon ensheathment in central nervous system	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Clu
GO:BP	GO:0048675	axon extension	1.0	1.0	27	316	2	0.006329113924050633	0.07407407407407407	Cxcl12,Map1b
GO:BP	GO:0048846	axon extension involved in axon guidance	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Cxcl12
GO:BP	GO:0007411	axon guidance	1.0	1.0	40	316	4	0.012658227848101266	0.1	Rac1,Cxcl12,Foxp1,Gas1
GO:BP	GO:0031103	axon regeneration	1.0	1.0	23	316	5	0.015822784810126583	0.21739130434782608	Ptn,Map1b,Cers2,Mmp2,Map2k2
GO:BP	GO:0098930	axonal transport	1.0	1.0	16	316	1	0.0031645569620253164	0.0625	Fez1
GO:BP	GO:0019896	axonal transport of mitochondrion	1.0	1.0	6	316	1	0.0031645569620253164	0.16666666666666666	Fez1
GO:BP	GO:0007409	axonogenesis	1.0	1.0	94	316	10	0.03164556962025317	0.10638297872340426	Nfix,Rac1,Cxcl12,Metrn,Foxp1,Map1b,Gas1,Nrn1,Map2k2,Grcc10
GO:BP	GO:0051016	barbed-end actin filament capping	1.0	1.0	4	316	1	0.0031645569620253164	0.25	Eps8
GO:BP	GO:0006284	base-excision repair	1.0	1.0	11	316	3	0.00949367088607595	0.2727272727272727	Hmga2,Rpa3,Hmgb1
GO:BP	GO:0007610	behavior	1.0	1.0	146	316	13	0.04113924050632911	0.08904109589041095	Ptn,B2m,Nfix,Cxcl12,Park7,Foxp1,Uchl3,Fos,Egr1,Eps8,Aprt,Eif4e,Grcc10
GO:BP	GO:0002209	behavioral defense response	1.0	1.0	13	316	1	0.0031645569620253164	0.07692307692307693	Eif4e
GO:BP	GO:0001662	behavioral fear response	1.0	1.0	12	316	1	0.0031645569620253164	0.08333333333333333	Eif4e
GO:BP	GO:0048149	behavioral response to ethanol	1.0	1.0	2	316	1	0.0031645569620253164	0.5	Eps8
GO:BP	GO:0070830	bicellular tight junction assembly	1.0	1.0	13	316	2	0.006329113924050633	0.15384615384615385	Rac1,Actn4
GO:BP	GO:0042401	biogenic amine biosynthetic process	1.0	1.0	13	316	2	0.006329113924050633	0.15384615384615385	Park7,Srm
GO:BP	GO:0006576	biogenic amine metabolic process	1.0	1.0	19	316	2	0.006329113924050633	0.10526315789473684	Park7,Srm
GO:BP	GO:0051701	biological process involved in interaction with host	1.0	1.0	31	316	2	0.006329113924050633	0.06451612903225806	Hsp90ab1,Axl
GO:BP	GO:0051702	biological process involved in interaction with symbiont	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Hspd1
GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	1.0	1.0	377	316	39	0.12341772151898735	0.10344827586206896	Ccl5,Gapdh,Ifitm3,Cxcl10,Isg15,Ifit1,B2m,Cdk4,Il33,Rac1,Hmga2,H2-K1,Cct5,Cdc37,Vim,Lyar,Hmgb2,Foxp1,Ly6e,Smarca5,Tmem126a,C1qbp,Hsp90ab1,Fos,Tomm70a,Phb2,Hspd1,Lsm5,Mif,Axl,Nucks1,Actg1,Clu,Tmem120a,Anxa1,Romo1,Zfp36,Ywhae,Hmgb1
GO:BP	GO:0051703	biological process involved in intraspecies interaction between organisms	1.0	1.0	12	316	1	0.0031645569620253164	0.08333333333333333	Nfix
GO:BP	GO:0044403	biological process involved in symbiotic interaction	1.0	1.0	35	316	3	0.00949367088607595	0.08571428571428572	Hsp90ab1,Hspd1,Axl
GO:BP	GO:0065007	biological regulation	1.0	1.0	2427	316	196	0.620253164556962	0.080758137618459	Ccl5,Ptn,H19,Gapdh,Rbp1,Ifitm3,Cpe,Cxcl10,Pkm,Npm1,Isg15,Dap,B2m,Serbp1,Fez1,Tomm7,Cdkn2a,Txn1,Ptma,Dlk1,Nudt21,Nap1l1,Ybx1,Ruvbl2,Nfix,Wdr12,Sri,Pcsk1n,Cdk4,Slirp,Ramp3,Il33,Tmpo,Rac1,Slc25a4,Eif4ebp1,Fkbp3,Hmga2,Cxcl12,Cdkn1c,Ppia,Ncl,Prmt1,Ccne1,Cks1b,Cct8,Ranbp1,Mtch2,Ssrp1,Rfc1,Dpysl3,Metrn,Ssbp1,Atf5,Fundc2,Park7,H2-K1,Cct5,Cct2,Hnrnpa2b1,Tcp1,Timm50,Cdc37,Vim,Actn4,Fkbp4,Naa38,Anp32b,Set,Lyar,Hmgb2,Elavl1,Pa2g4,Eif5a,Rpa3,Rras2,H2-D1,Foxp1,Uchl5,Hspa9,Hmgn1,Smarca5,Ppm1g,Hnrnpf,Fip1l1,Tmem126a,C1qbp,Map1b,Uchl3,Cdk1,Rsl1d1,Gas1,Nme2,Hsp90ab1,Dkc1,Cfdp1,Clns1a,Pdap1,Hnrnpd,Pfdn1,Fhl2,Taf10,Fos,Lsm6,Anxa2,Psip1,Gnb1,Tomm70a,Cers2,Dynll1,Nmd3,Mmp2,Dcn,Ddx47,Glrx3,Fam162a,Lsm4,Phb2,Ercc1,Dnajc2,Gspt1,Nrn1,Ywhah,Egr1,Hspd1,Rwdd1,Cnbp,Rbm3,Serpinb6a,Eps8,Ptbp1,Ndufa13,Gnb2,Dnajb1,Igfbp6,Btf3,Eif3h,Rdx,Hnrnpu,Pin1,Lsm5,Dazap1,Mif,Arpp19,Axl,Ptges3,Fkbp1a,Naca,Gtf2a2,Prrx2,Psmd14,Rad23b,Prrx1,Cct7,Eif3e,Chchd2,Nucks1,Actg1,Clu,Ndufs6,Tkt,Dpy30,Dok1,Use1,Map2k2,Llph,Eif4e,Hint1,Nme1,H3f3b,Aurkaip1,Anxa1,Romo1,Zfp36,Ywhae,Pfdn2,Strap,Eef2,Hmgb1,Eif6,Pabpc1,Ube2l3,Gng5,Dek,Cct3,Eif1,Tmed2,Edf1,Grcc10,Rbm8a,Vdac2,Tpm1,Eif3k,Bambi,Aldoa,Rrad
GO:BP	GO:0008150	biological_process	1.0	1.0	3595	316	306	0.9683544303797469	0.0851182197496523	Ccl5,Ptn,H19,Gapdh,Rbp1,Ifitm3,Cpe,Cxcl10,Pkm,Npm1,Isg15,Ifit1,Dap,B2m,Serbp1,Ran,Fez1,Tomm7,Cdkn2a,Txn1,Ptma,Tomm20,Hspe1,Dlk1,Nudt21,Nap1l1,Ybx1,Pgls,Ruvbl2,Nfix,Wdr12,Mdh2,Mtap,Cox6b1,Sri,Pcsk1n,Cdk4,Slirp,Ramp3,Il33,Tmpo,Snrpe,Rac1,Slc25a4,Lap3,Eif4ebp1,Nop58,Fkbp3,Hmga2,Cxcl12,Cdkn1c,Ppia,Ncl,Prmt1,Ldha,Ndufa3,Ccne1,Cks1b,Cct8,Ranbp1,Mtch2,Ssrp1,Rfc1,Dpysl3,Metrn,Ssbp1,Atf5,Fundc2,Eif3i,Rbm17,Tm4sf1,Park7,Impdh2,H2-K1,Cct5,Cacybp,Cct2,Tpm2,Acat1,Hnrnpa2b1,Tcp1,Timm50,Srm,Cdc37,Vim,Actn4,Fkbp4,Naa38,Snrpa1,Anp32b,Mcm6,Gxylt2,Set,Slc25a3,Lyar,Hmgb2,Dtymk,Chchd7,Elavl1,Pa2g4,Eif5a,Rpa3,Rras2,H2-D1,Srp72,Foxp1,Uchl5,Hspa9,Ly6e,Hmgn1,Smarca5,Chchd1,Ppm1g,Hnrnpf,Ost4,Fip1l1,Gadd45gip1,Snrpg,Tmem126a,Cops4,Polr1d,Paics,C1qbp,Map1b,Denr,Emg1,Emp3,Galk1,Tmem147,Uchl3,Ola1,Cdk1,Rsl1d1,Gas1,Nme2,Hnrnpc,Pold2,Nasp,Hsp90ab1,Rexo2,Dkc1,Snrpf,Cfdp1,Clns1a,Pdap1,Hnrnpd,Metap2,Cdv3,Pfdn1,Fhl2,Sbds,Taf10,Asf1a,Fos,Nip7,Rbms1,Lsm6,Anxa2,Cops6,Gcsh,Psip1,Gnb1,Tomm70a,Cers2,Dynll1,Cnih1,Nmd3,Mmp2,Dcn,Ddx47,Tpi1,Cyb5a,Glrx3,Fam162a,Lsm4,Eif1ax,Phb2,Ercc1,Hspa4,Emc6,Dnajc2,Dctpp1,Gspt1,Pomp,Nrn1,Ywhah,Ndufc1,Ndufa7,Egr1,Itm2a,Hspd1,Rwdd1,Cnbp,Ddx39b,Cnih4,Rbm3,Exosc8,Serpinb6a,Sh3bgrl3,Eps8,Ptbp1,Psme1,Eef1d,Aprt,Ndufa13,Gnb2,Dnajb1,Etfb,Igfbp6,Ndufb10,Ube2j2,Btf3,Ndufab1,Eif3h,Rdx,Ppa1,Lsm3,Hnrnpu,Tomm40,Pin1,Lsm5,Eif3c,Eif2s2,Dazap1,Mif,Arpp19,Axl,Ptges3,Fkbp1a,Naca,Pebp1,Gtf2a2,Prrx2,Lsm8,Psmd14,Snrpd1,Rad23b,Snrnp27,Nudc,1110004F10Rik,Uck2,Prrx1,Cct7,Cox6c,Cox7b,Eif3e,Chchd2,Tomm5,Cox6a1,Nucks1,Actg1,Clu,Ndufs6,Tkt,Dpy30,Cox4i1,Dok1,Use1,Hnrnpa1,Timm13,Tmem120a,Map2k2,Llph,Eif4e,Ndufs7,Eif4h,Esd,Hint1,Nme1,H3f3b,Aurkaip1,Anxa1,Romo1,Nop10,Zfp36,Ywhae,Prdx6,Pfdn2,Strap,Eef2,Hmgb1,Ebna1bp2,Pdha1,Eif6,Pabpc1,Psmb2,Arpc1b,Ube2l3,Gng5,Dek,Uqcrq,Clta,Cct3,Polr2f,Uqcr11,Eif1,Tmed2,Edf1,Grcc10,Rbm8a,Vdac2,Tpm1,Eif3k,Bambi,Aldoa,Rrad
GO:BP	GO:0031214	biomineral tissue development	1.0	1.0	57	316	4	0.012658227848101266	0.07017543859649122	Ptn,Isg15,Nfix,Sbds
GO:BP	GO:0001824	blastocyst development	1.0	1.0	39	316	4	0.012658227848101266	0.10256410256410256	Tm4sf1,Emg1,Nasp,Sbds
GO:BP	GO:0001825	blastocyst formation	1.0	1.0	15	316	1	0.0031645569620253164	0.06666666666666667	Tm4sf1
GO:BP	GO:0001832	blastocyst growth	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Sbds
GO:BP	GO:0032060	bleb assembly	1.0	1.0	6	316	1	0.0031645569620253164	0.16666666666666666	Emp3
GO:BP	GO:0008015	blood circulation	1.0	1.0	104	316	4	0.012658227848101266	0.038461538461538464	Sri,Mmp2,Glrx3,Tpm1
GO:BP	GO:0007596	blood coagulation	1.0	1.0	43	316	4	0.012658227848101266	0.09302325581395349	Ppia,Fundc2,Anxa2,Axl
GO:BP	GO:0001568	blood vessel development	1.0	1.0	252	316	14	0.04430379746835443	0.05555555555555555	Cxcl10,Pkm,Hmga2,Cxcl12,Ncl,Anxa2,Mmp2,Dcn,Egr1,Prrx1,Actg1,Anxa1,Hmgb1,Tmed2
GO:BP	GO:0097746	blood vessel diameter maintenance	1.0	1.0	26	316	1	0.0031645569620253164	0.038461538461538464	Mmp2
GO:BP	GO:0043534	blood vessel endothelial cell migration	1.0	1.0	51	316	2	0.006329113924050633	0.0392156862745098	Cxcl12,Anxa1
GO:BP	GO:0001955	blood vessel maturation	1.0	1.0	1	316	1	0.0031645569620253164	1.0	Mmp2
GO:BP	GO:0048514	blood vessel morphogenesis	1.0	1.0	218	316	12	0.0379746835443038	0.05504587155963303	Cxcl10,Pkm,Hmga2,Cxcl12,Ncl,Anxa2,Mmp2,Dcn,Prrx1,Actg1,Anxa1,Hmgb1
GO:BP	GO:0001974	blood vessel remodeling	1.0	1.0	14	316	1	0.0031645569620253164	0.07142857142857142	Axl
GO:BP	GO:0007589	body fluid secretion	1.0	1.0	26	316	1	0.0031645569620253164	0.038461538461538464	Nme1
GO:BP	GO:0010171	body morphogenesis	1.0	1.0	24	316	1	0.0031645569620253164	0.041666666666666664	Mmp2
GO:BP	GO:0098751	bone cell development	1.0	1.0	7	316	2	0.006329113924050633	0.2857142857142857	Foxp1,Anxa2
GO:BP	GO:0060348	bone development	1.0	1.0	72	316	4	0.012658227848101266	0.05555555555555555	Nfix,Foxp1,Sbds,Anxa2
GO:BP	GO:0048539	bone marrow development	1.0	1.0	4	316	1	0.0031645569620253164	0.25	Sbds
GO:BP	GO:0030282	bone mineralization	1.0	1.0	49	316	4	0.012658227848101266	0.08163265306122448	Ptn,Isg15,Nfix,Sbds
GO:BP	GO:0060349	bone morphogenesis	1.0	1.0	34	316	1	0.0031645569620253164	0.029411764705882353	Nfix
GO:BP	GO:0046849	bone remodeling	1.0	1.0	26	316	1	0.0031645569620253164	0.038461538461538464	Ptn
GO:BP	GO:0060346	bone trabecula formation	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Mmp2
GO:BP	GO:0061430	bone trabecula morphogenesis	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Mmp2
GO:BP	GO:0033979	box H/ACA sno(s)RNA metabolic process	1.0	1.0	1	316	1	0.0031645569620253164	1.0	Dkc1
GO:BP	GO:0007420	brain development	1.0	1.0	160	316	17	0.05379746835443038	0.10625	B2m,Fez1,Nfix,Rac1,Hmga2,Cxcl12,Atf5,Anp32b,Foxp1,Uchl5,Gas1,Hnrnpd,Fos,Axl,Ywhae,Uqcrq,Grcc10
GO:BP	GO:0048854	brain morphogenesis	1.0	1.0	10	316	2	0.006329113924050633	0.2	Nfix,Uchl5
GO:BP	GO:0031547	brain-derived neurotrophic factor receptor signaling pathway	1.0	1.0	11	316	1	0.0031645569620253164	0.09090909090909091	Axl
GO:BP	GO:0009083	branched-chain amino acid catabolic process	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Acat1
GO:BP	GO:0009081	branched-chain amino acid metabolic process	1.0	1.0	7	316	1	0.0031645569620253164	0.14285714285714285	Acat1
GO:BP	GO:0001569	branching involved in blood vessel morphogenesis	1.0	1.0	14	316	1	0.0031645569620253164	0.07142857142857142	Cxcl12
GO:BP	GO:0060670	branching involved in labyrinthine layer morphogenesis	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Tmed2
GO:BP	GO:0060444	branching involved in mammary gland duct morphogenesis	1.0	1.0	10	316	1	0.0031645569620253164	0.1	Phb2
GO:BP	GO:0048754	branching morphogenesis of an epithelial tube	1.0	1.0	58	316	3	0.00949367088607595	0.05172413793103448	Hmga2,Cxcl12,Phb2
GO:BP	GO:0060433	bronchus development	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Foxp1
GO:BP	GO:0050873	brown fat cell differentiation	1.0	1.0	24	316	1	0.0031645569620253164	0.041666666666666664	Hnrnpu
GO:BP	GO:0141156	cAMP/PKA signal transduction	1.0	1.0	10	316	2	0.006329113924050633	0.2	Ramp3,Mif
GO:BP	GO:0033173	calcineurin-NFAT signaling cascade	1.0	1.0	12	316	1	0.0031645569620253164	0.08333333333333333	Fhl2
GO:BP	GO:0097720	calcineurin-mediated signaling	1.0	1.0	15	316	1	0.0031645569620253164	0.06666666666666667	Fhl2
GO:BP	GO:0097646	calcitonin family receptor signaling pathway	1.0	1.0	3	316	1	0.0031645569620253164	0.3333333333333333	Ramp3
GO:BP	GO:0036444	calcium import into the mitochondrion	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Hspa9
GO:BP	GO:1990034	calcium ion export across plasma membrane	1.0	1.0	5	316	1	0.0031645569620253164	0.2	Ywhae
GO:BP	GO:0055074	calcium ion homeostasis	1.0	1.0	41	316	2	0.006329113924050633	0.04878048780487805	Ccl5,Ywhae
GO:BP	GO:0070509	calcium ion import	1.0	1.0	15	316	1	0.0031645569620253164	0.06666666666666667	Cxcl12
GO:BP	GO:0097553	calcium ion transmembrane import into cytosol	1.0	1.0	34	316	3	0.00949367088607595	0.08823529411764706	Cxcl10,Sri,Fkbp1a
GO:BP	GO:0070588	calcium ion transmembrane transport	1.0	1.0	59	316	6	0.0189873417721519	0.1016949152542373	Cxcl10,Sri,Hspa9,Fkbp1a,Ywhae,Rrad
GO:BP	GO:0006816	calcium ion transport	1.0	1.0	81	316	9	0.028481012658227847	0.1111111111111111	Ccl5,Cxcl10,Sri,Ramp3,Cxcl12,Hspa9,Fkbp1a,Ywhae,Rrad
