ID	gene	hypothesis	regime	r	alpha	sigma	theta
52	Cotl1	h0	shared	4.2129717	1.7801809	4.941275	-3.3580434
52	Cotl1	h1	T1	2.7586055	10.775789	8.164307	-1.2890695333480835
52	Cotl1	h1	Met	2.7586055	10.775789	8.164307	-5.295480728149414
53	Mt2	h0	shared	0.77734226	6.2665625	10.913919	10.251125
53	Mt2	h1	T1	0.82549745	6.1142826	10.266217	12.9644136428833
53	Mt2	h1	Met	0.82549745	6.1142826	10.266217	8.031521797180176
54	Rpl22	h0	shared	94.27549	1.8809675	11.591155	21.95077
54	Rpl22	h1	T1	50.04655	7.35535	17.385921	19.08917999267578
54	Rpl22	h1	Met	50.04655	7.35535	17.385921	25.84494972229004
55	Rps24	h0	shared	38.744232	2.1461136	31.727942	47.777107
55	Rps24	h1	T1	47.97478	4.456498	39.85822	42.00271224975586
55	Rps24	h1	Met	47.97478	4.456498	39.85822	56.05113220214844
56	Rpl21	h0	shared	33.934937	1.2921804	16.977676	35.25738
56	Rpl21	h1	T1	36.914703	1.8709091	17.841948	30.028411865234375
56	Rpl21	h1	Met	36.914703	1.8709091	17.841948	47.11037826538086
57	Rps18	h0	shared	48.979656	3.5615487	38.516144	71.39282
57	Rps18	h1	T1	53.75645	3.5416033	37.447693	71.0525131225586
57	Rps18	h1	Met	53.75645	3.5416033	37.447693	71.24687194824219
58	Sfrp1	h0	shared	0.7358378	1.1258701	11.998597	-6.4048305
58	Sfrp1	h1	T1	1.0686872	2.0222538	13.668891	-1.9756468534469604
58	Sfrp1	h1	Met	1.0686872	2.0222538	13.668891	-19.55011749267578
59	Icam1	h0	shared	2.6471212	1.5164454	4.2525363	-1.7334106
59	Icam1	h1	T1	3.3490562	1.651672	4.0932994	-0.6617559194564819
59	Icam1	h1	Met	3.3490562	1.651672	4.0932994	-4.392818450927734
60	Rps29	h0	shared	68.055016	3.9804697	35.08264	53.078217
60	Rps29	h1	T1	88.262115	5.7326336	40.622948	50.06875991821289
60	Rps29	h1	Met	88.262115	5.7326336	40.622948	55.465606689453125
61	Smim3	h0	shared	22.085722	1.9248892	3.0057268	0.49744114
61	Smim3	h1	T1	2.2496424	8.706779	1.9448367	1.48795485496521
61	Smim3	h1	Met	2.2496424	8.706779	1.9448367	-0.12507744133472443
62	Ptma	h0	shared	30.903822	2.6849294	37.6309	49.025288
62	Ptma	h1	T1	30.601168	4.825397	46.83775	45.18318176269531
62	Ptma	h1	Met	30.601168	4.825397	46.83775	54.1909065246582
63	Rpl18a	h0	shared	16.354025	2.3243842	42.65643	71.85551
63	Rpl18a	h1	T1	25.746418	4.67816	56.741657	64.63201904296875
63	Rpl18a	h1	Met	25.746418	4.67816	56.741657	79.05936431884766
64	Igf2	h0	shared	2.621222	1.6830941	7.005302	-4.0877857
64	Igf2	h1	T1	3.7735064	6.055695	11.775959	-7.841155529022217
64	Igf2	h1	Met	3.7735064	6.055695	11.775959	-1.0125679969787598
65	Pgls	h0	shared	37.36204	1.8178879	3.0868926	3.391523
65	Pgls	h1	T1	14.090669	5.506839	3.2747607	2.6397335529327393
65	Pgls	h1	Met	14.090669	5.506839	3.2747607	4.696198463439941
66	Serpina3n	h0	shared	1.2526646	2.24185	5.965566	-2.3688924
66	Serpina3n	h1	T1	0.40691456	6.7068915	5.3550634	-0.30739763379096985
66	Serpina3n	h1	Met	0.40691456	6.7068915	5.3550634	-2.936599016189575
67	Nudt21	h0	shared	185.23676	1.4604567	2.273252	2.0476732
67	Nudt21	h1	T1	283.4782	4.3258386	2.9357452	1.3785181045532227
67	Nudt21	h1	Met	283.4782	4.3258386	2.9357452	3.232147455215454
68	Tmem176a	h0	shared	0.7376673	0.6016997	6.2413926	2.1769161
68	Tmem176a	h1	T1	0.4265139	6.8958216	7.3860893	6.864881992340088
68	Tmem176a	h1	Met	0.4265139	6.8958216	7.3860893	-0.43959367275238037
69	Lgmn	h0	shared	2.123344	3.272306	3.4130192	2.448628
69	Lgmn	h1	T1	1.7514151	5.3895435	2.8509085	3.1804120540618896
69	Lgmn	h1	Met	1.7514151	5.3895435	2.8509085	1.8671131134033203
70	Rpl10	h0	shared	38.927967	5.56754	38.821526	40.80058
70	Rpl10	h1	T1	41.56383	5.8056264	39.28477	42.102752685546875
70	Rpl10	h1	Met	41.56383	5.8056264	39.28477	39.718936920166016
71	Rtp4	h0	shared	1.6880984	1.9438725	6.434515	-3.6832688
71	Rtp4	h1	T1	0.9978788	6.4803343	8.680407	-6.1799116134643555
71	Rtp4	h1	Met	0.9978788	6.4803343	8.680407	-0.9581136703491211
72	Nbl1	h0	shared	0.7713945	6.026113	3.8325186	3.3320892
72	Nbl1	h1	T1	0.8393527	6.998563	3.809374	4.758477210998535
72	Nbl1	h1	Met	0.8393527	6.998563	3.809374	2.3264150619506836
73	Bmp2	h0	shared	2.6726222	2.2925801	4.616391	-2.3083923
73	Bmp2	h1	T1	1.5151678	7.332104	6.158229	-3.560610055923462
73	Bmp2	h1	Met	1.5151678	7.332104	6.158229	-0.7345905303955078
74	Adamts4	h0	shared	0.6927532	2.3035846	6.8715534	-2.5397322
74	Adamts4	h1	T1	0.2721366	6.170793	5.822579	0.014735369943082333
74	Adamts4	h1	Met	0.2721366	6.170793	5.822579	-3.126631498336792
75	Pim1	h0	shared	2.185071	2.5565019	3.6962693	1.4225283
75	Pim1	h1	T1	1.3133587	6.3767786	3.268338	2.3879432678222656
75	Pim1	h1	Met	1.3133587	6.3767786	3.268338	0.7976164817810059
76	Cxcl10	h0	shared	0.32487616	0.9573026	7.7856326	2.552613
76	Cxcl10	h1	T1	0.32833472	6.704006	11.3210535	-1.190510630607605
76	Cxcl10	h1	Met	0.32833472	6.704006	11.3210535	9.151391983032227
77	Gap43	h0	shared	10.588104	1.8281703	6.1462946	-3.5953152
77	Gap43	h1	T1	8.405574	6.2500677	9.393797	-5.764031887054443
77	Gap43	h1	Met	8.405574	6.2500677	9.393797	-0.8618469834327698
78	Gm13889	h0	shared	0.50511503	1.3881485	6.0942745	-1.9312707
78	Gm13889	h1	T1	0.20185807	6.4374666	3.3012183	1.7712692022323608
78	Gm13889	h1	Met	0.20185807	6.4374666	3.3012183	-2.640009880065918
79	Apoe	h0	shared	0.53903306	2.4616256	5.304024	3.8551214
