source	term_id	term_name	p_value	adjusted_p_value	term_size	query_size	intersection_size	precision	recall	intersection_genes
GO:BP	GO:0016049	cell growth	1.0	1.0	122	248	15	0.06048387096774194	0.12295081967213115	Igfbp3,Serpine2,Tgfb1,Smad7,S100b,Mmp14,Cdkn1a,Fn1,Auts2,Spag9,Alcam,Igfbp4,Igfbp5,Camk2d,Eif4g2
GO:BP	GO:0061049	cell growth involved in cardiac muscle cell development	1.0	1.0	4	248	1	0.004032258064516129	0.25	Camk2d
GO:BP	GO:0034329	cell junction assembly	1.0	1.0	108	248	15	0.06048387096774194	0.1388888888888889	Apod,Jup,Smad7,Mmp14,Fn1,Fzd1,Ptpn1,Snai1,Gpm6b,Fgfr1,Thy1,Vmp1,Cd9,Rhoc,Fermt2
GO:BP	GO:0034331	cell junction maintenance	1.0	1.0	10	248	1	0.004032258064516129	0.1	Fermt2
GO:BP	GO:0034330	cell junction organization	1.0	1.0	196	248	22	0.08870967741935484	0.11224489795918367	Apod,Sparcl1,Tgfb1,Apoe,Jup,Smad7,Mmp14,Fn1,Prnp,Fzd1,Ptpn1,Snai1,Gpm6b,Fgfr1,Thy1,Vmp1,Cd9,Rhoc,Lgmn,Fermt2,Col4a1,Vcp
GO:BP	GO:0001906	cell killing	1.0	1.0	25	248	2	0.008064516129032258	0.08	Ctsc,Tgfb1
GO:BP	GO:0048469	cell maturation	1.0	1.0	44	248	4	0.016129032258064516	0.09090909090909091	Tgfb1,Fgfr1,Hes1,Nr4a2
GO:BP	GO:0060981	cell migration involved in coronary angiogenesis	1.0	1.0	1	248	1	0.004032258064516129	1.0	Pdgfrb
GO:BP	GO:0060973	cell migration involved in heart development	1.0	1.0	10	248	1	0.004032258064516129	0.1	Pdgfrb
GO:BP	GO:0035787	cell migration involved in kidney development	1.0	1.0	2	248	1	0.004032258064516129	0.5	Pdgfrb
GO:BP	GO:0035788	cell migration involved in metanephros development	1.0	1.0	2	248	1	0.004032258064516129	0.5	Pdgfrb
GO:BP	GO:0002042	cell migration involved in sprouting angiogenesis	1.0	1.0	26	248	4	0.016129032258064516	0.15384615384615385	Thbs1,Plk2,Nr4a1,Rhoj
GO:BP	GO:0035441	cell migration involved in vasculogenesis	1.0	1.0	3	248	1	0.004032258064516129	0.3333333333333333	Pdgfrb
GO:BP	GO:0000902	cell morphogenesis	1.0	1.0	246	248	18	0.07258064516129033	0.07317073170731707	Ubb,Tgfb1,S100b,Cdc42ep4,Fn1,Auts2,Spag9,Thy1,Nbl1,Alcam,Fosl2,Mdk,Sparc,Ccl7,Rhoj,Hes1,Fermt2,Nr4a2
GO:BP	GO:0048667	cell morphogenesis involved in neuron differentiation	1.0	1.0	129	248	6	0.024193548387096774	0.046511627906976744	Fn1,Auts2,Thy1,Alcam,Hes1,Nr4a2
GO:BP	GO:0030031	cell projection assembly	1.0	1.0	119	248	8	0.03225806451612903	0.06722689075630252	Aqp1,Ift20,Pdgfrb,Cdc42ep4,Auts2,Fgfr1,Ehd1,Ube2b
GO:BP	GO:0048858	cell projection morphogenesis	1.0	1.0	149	248	10	0.04032258064516129	0.06711409395973154	Ubb,S100b,Fn1,Auts2,Spag9,Thy1,Nbl1,Alcam,Mdk,Nr4a2
GO:BP	GO:0030030	cell projection organization	1.0	1.0	350	248	24	0.0967741935483871	0.06857142857142857	Aqp1,Ubb,Apod,Apoe,S100b,Itm2c,Ift20,Pdgfrb,Cdc42ep4,Fn1,Prnp,Auts2,Ptpn1,Spag9,Fgfr1,Thy1,Nbl1,Alcam,Mdk,Lgmn,Ehd1,Ube2b,Hes1,Nr4a2
GO:BP	GO:0021846	cell proliferation in forebrain	1.0	1.0	8	248	1	0.004032258064516129	0.125	Fgfr1
GO:BP	GO:0061323	cell proliferation involved in heart morphogenesis	1.0	1.0	8	248	2	0.008064516129032258	0.25	Pim1,Hes1
GO:BP	GO:0072111	cell proliferation involved in kidney development	1.0	1.0	10	248	1	0.004032258064516129	0.1	Pdgfrb
GO:BP	GO:0072203	cell proliferation involved in metanephros development	1.0	1.0	7	248	1	0.004032258064516129	0.14285714285714285	Pdgfrb
GO:BP	GO:0008037	cell recognition	1.0	1.0	29	248	3	0.012096774193548387	0.10344827586206896	Mfge8,Cd81,Cd9
GO:BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	1.0	1.0	127	248	12	0.04838709677419355	0.09448818897637795	Thbs1,Tgfb1,Smad7,Map1lc3a,Fzd1,Tgif1,Nbl1,Stat3,Pmepa1,Hspa5,Hes1,Fermt2
GO:BP	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	1.0	1.0	188	248	25	0.10080645161290322	0.13297872340425532	Igfbp3,Socs2,Thbs1,Plat,Apod,Tbx2,Tgfb1,Hspb1,Socs3,Mmp14,Ift20,Pdgfrb,F3,Ptpn1,Ddit4,Fgfr1,Cd63,Igfbp4,Igfbp5,Csrnp1,Lgmn,Errfi1,Stat3,Zfand5,Col4a1
GO:BP	GO:0007166	cell surface receptor signaling pathway	1.0	1.0	655	248	66	0.2661290322580645	0.10076335877862595	Igfbp3,Socs2,Kctd11,Serpine2,Thbs1,Plat,Notum,Apod,Tbx2,Tgfb1,Apoe,Hspb1,Zc3h12a,Smad7,Socs3,Map1lc3a,Itm2c,Mmp14,Lcn2,Sdc1,Ift20,Bcl3,Pdgfrb,Fn1,Cd81,Prnp,Csnk1e,Fzd1,Gadd45a,Tgif1,F3,Ptpn1,Ddit4,Nfkb1,Snai1,Fgfr1,Cd63,Thy1,Nbl1,Nfkbiz,Gnai2,Fosl2,Igfbp4,Igfbp5,Tmbim1,Csrnp1,Mdk,Sox4,Bag3,Lgmn,Errfi1,Jak1,Stat3,Tnfrsf1a,Mcl1,Timp1,Pmepa1,Zfand5,Hspa5,Ube2b,Fosl1,Hes1,Fermt2,Col4a1,Vcp,Ppp1ca
GO:BP	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	1.0	1.0	28	248	8	0.03225806451612903	0.2857142857142857	Socs2,Socs3,Bcl3,Gadd45a,Jak1,Stat3,Tnfrsf1a,Hes1
GO:BP	GO:0097696	cell surface receptor signaling pathway via STAT	1.0	1.0	31	248	9	0.036290322580645164	0.2903225806451613	Socs2,Tgfb1,Socs3,Bcl3,Gadd45a,Jak1,Stat3,Tnfrsf1a,Hes1
GO:BP	GO:0006884	cell volume homeostasis	1.0	1.0	10	248	1	0.004032258064516129	0.1	Aqp1
GO:BP	GO:0098609	cell-cell adhesion	1.0	1.0	173	248	22	0.08870967741935484	0.12716763005780346	Cebpb,Serpine2,Sparcl1,Tgfb1,Jup,Zc3h12a,Smad7,Cd81,Prnp,Prkar1a,Rgcc,Thy1,Vmp1,Nfkbiz,Alcam,Cd9,Mdk,Sox4,Zfp36l1,Jak1,Hes1,Ppp1ca
GO:BP	GO:0044331	cell-cell adhesion mediated by cadherin	1.0	1.0	13	248	3	0.012096774193548387	0.23076923076923078	Tgfb1,Smad7,Rgcc
GO:BP	GO:0140253	cell-cell fusion	1.0	1.0	17	248	3	0.012096774193548387	0.17647058823529413	Cd81,Cd9,Ehd1
GO:BP	GO:0007043	cell-cell junction assembly	1.0	1.0	34	248	5	0.020161290322580645	0.14705882352941177	Jup,Smad7,Snai1,Cd9,Rhoc
GO:BP	GO:0045217	cell-cell junction maintenance	1.0	1.0	1	248	1	0.004032258064516129	1.0	Fermt2
GO:BP	GO:0045216	cell-cell junction organization	1.0	1.0	50	248	7	0.028225806451612902	0.14	Tgfb1,Jup,Smad7,Snai1,Cd9,Rhoc,Fermt2
GO:BP	GO:0009988	cell-cell recognition	1.0	1.0	15	248	2	0.008064516129032258	0.13333333333333333	Cd81,Cd9
GO:BP	GO:0007267	cell-cell signaling	1.0	1.0	214	248	21	0.0846774193548387	0.09813084112149532	Spp1,Aqp1,Serpine2,Plat,Apoe,Car2,S100b,Midn,Prnp,Hilpda,Fzd1,Prkar1a,Fgfr1,Thy1,Gnai2,Plk2,Sox4,Ptges,Lgmn,Slc6a6,Hes1
GO:BP	GO:0045168	cell-cell signaling involved in cell fate commitment	1.0	1.0	2	248	1	0.004032258064516129	0.5	Hes1
GO:BP	GO:0007160	cell-matrix adhesion	1.0	1.0	71	248	9	0.036290322580645164	0.1267605633802817	Thbs1,Apod,Jup,Mmp14,Fn1,Gpm6b,Cd63,Thy1,Fermt2
GO:BP	GO:0031589	cell-substrate adhesion	1.0	1.0	109	248	14	0.056451612903225805	0.12844036697247707	Spp1,Thbs1,Apod,Jup,Mmp14,Fn1,Fbln2,Ptpn1,Gpm6b,Cd63,Thy1,P4hb,Mdk,Fermt2
GO:BP	GO:0007044	cell-substrate junction assembly	1.0	1.0	35	248	6	0.024193548387096774	0.17142857142857143	Apod,Mmp14,Fn1,Gpm6b,Thy1,Fermt2
GO:BP	GO:0150115	cell-substrate junction organization	1.0	1.0	39	248	6	0.024193548387096774	0.15384615384615385	Apod,Mmp14,Fn1,Gpm6b,Thy1,Fermt2
GO:BP	GO:0032989	cellular anatomical entity morphogenesis	1.0	1.0	21	248	3	0.012096774193548387	0.14285714285714285	Pdgfrb,Prkar1a,Cd9
GO:BP	GO:0022607	cellular component assembly	1.0	1.0	756	248	50	0.20161290322580644	0.06613756613756613	Ap3s1,Aqp1,Kctd11,Apod,Tgfb1,Apoe,Jup,Zc3h12a,Smad7,Wipi1,Map1lc3a,Mmp14,Sdc1,Ift20,Pdgfrb,Cdc42ep4,Fn1,Neat1,Prnp,Auts2,Fzd1,Prkar1a,Rgcc,Ptpn1,Snai1,Gpm6b,Fgfr1,Thy1,Bok,Vmp1,Nfkbiz,Psap,Cd9,Basp1,Rhoc,Eln,Plk2,Mat2a,Nr4a1,Has1,Ehd1,Wsb1,Sub1,Hspa5,Ube2b,Sod2,Hes1,Fermt2,Sh3glb1,Vcp
GO:BP	GO:0010927	cellular component assembly involved in morphogenesis	1.0	1.0	21	248	3	0.012096774193548387	0.14285714285714285	Pdgfrb,Prkar1a,Cd9
GO:BP	GO:0044085	cellular component biogenesis	1.0	1.0	838	248	53	0.21370967741935484	0.06324582338902147	Ap3s1,Aqp1,Kctd11,Apod,Tgfb1,Apoe,Jup,Zc3h12a,Smad7,Wipi1,Map1lc3a,Mmp14,Sdc1,Ift20,Pdgfrb,Cdc42ep4,Fn1,Neat1,Prnp,Auts2,Fzd1,Prkar1a,Rgcc,Ptpn1,Snai1,Gpm6b,Fgfr1,Thy1,Bok,Vmp1,Nfkbiz,Psap,Sde2,Cd9,Basp1,Rhoc,Eln,Plk2,Mat2a,Nr4a1,Has1,C1d,Glul,Ehd1,Wsb1,Sub1,Hspa5,Ube2b,Sod2,Hes1,Fermt2,Sh3glb1,Vcp
GO:BP	GO:0022411	cellular component disassembly	1.0	1.0	108	248	8	0.03225806451612903	0.07407407407407407	Smad7,Map1lc3a,Ddit4,Bok,Vmp1,Plin2,Lamp2,Vcp
GO:BP	GO:0006921	cellular component disassembly involved in execution phase of apoptosis	1.0	1.0	7	248	1	0.004032258064516129	0.14285714285714285	Bok
GO:BP	GO:0043954	cellular component maintenance	1.0	1.0	18	248	4	0.016129032258064516	0.2222222222222222	Apoe,Neat1,Prnp,Fermt2
GO:BP	GO:0016043	cellular component organization	1.0	1.0	1585	248	111	0.4475806451612903	0.07003154574132492	Igfbp3,Ap3s1,Aqp1,Kctd11,Ubb,Serpine2,Des,Ier3,Thbs1,Hk2,Trf,Apod,Mfge8,Sparcl1,Tgfb1,Apoe,Jup,Cdk2ap2,Csrp1,Zc3h12a,Smad7,Wipi1,Map1lc3a,S100b,Itm2c,Mmp14,Sdc1,Adamts4,Gem,Ift20,Bcl3,Pdgfrb,Cdkn1a,Cdc42ep4,Fn1,Bnip3l,Neat1,Prnp,Auts2,Csnk1e,Fzd1,Gadd45a,Prkar1a,Rgcc,Ptpn1,Ddit4,Spag9,Snai1,Ndrg1,Surf4,Pim1,Gpm6b,Fgfr1,Cd63,Thy1,Bok,Vmp1,Nbl1,Tmed9,Dusp6,Sfpq,Nfkbiz,Alcam,Psap,Igfbp4,Map7d1,Cd9,Igfbp5,Dusp5,Basp1,Sec61a1,Plin2,Rhoc,Eln,Kdm6b,Pdlim7,Mdk,Plk2,Mat2a,Nr4a1,Serpinh1,Lgmn,Serinc3,Has1,Ccl7,Top1,Atp6v1e1,Adamts1,Ccnl1,Tnfrsf1a,Rhoj,Ehd1,Mcl1,Lamp2,Wsb1,Sub1,Ppp1cc,Hspa5,Ube2b,Sod2,Eif4g2,Lrp1,Fosl1,Hes1,Fermt2,Nr4a2,Sh3glb1,Col4a1,Vcp,Son,Ppp1ca
GO:BP	GO:0071840	cellular component organization or biogenesis	1.0	1.0	1645	248	114	0.4596774193548387	0.06930091185410335	Igfbp3,Ap3s1,Aqp1,Kctd11,Ubb,Serpine2,Des,Ier3,Thbs1,Hk2,Trf,Apod,Mfge8,Sparcl1,Tgfb1,Apoe,Jup,Cdk2ap2,Csrp1,Zc3h12a,Smad7,Wipi1,Map1lc3a,S100b,Itm2c,Mmp14,Sdc1,Adamts4,Gem,Ift20,Bcl3,Pdgfrb,Cdkn1a,Cdc42ep4,Fn1,Bnip3l,Neat1,Prnp,Auts2,Csnk1e,Fzd1,Gadd45a,Prkar1a,Rgcc,Ptpn1,Ddit4,Spag9,Snai1,Ndrg1,Surf4,Pim1,Gpm6b,Fgfr1,Cd63,Thy1,Bok,Vmp1,Nbl1,Tmed9,Dusp6,Sfpq,Nfkbiz,Alcam,Psap,Igfbp4,Sde2,Map7d1,Cd9,Igfbp5,Dusp5,Basp1,Sec61a1,Plin2,Rhoc,Eln,Kdm6b,Pdlim7,Mdk,Plk2,Mat2a,Nr4a1,Serpinh1,Lgmn,Serinc3,Has1,C1d,Glul,Ccl7,Top1,Atp6v1e1,Adamts1,Ccnl1,Tnfrsf1a,Rhoj,Ehd1,Mcl1,Lamp2,Wsb1,Sub1,Ppp1cc,Hspa5,Ube2b,Sod2,Eif4g2,Lrp1,Fosl1,Hes1,Fermt2,Nr4a2,Sh3glb1,Col4a1,Vcp,Son,Ppp1ca
GO:BP	GO:1990748	cellular detoxification	1.0	1.0	37	248	9	0.036290322580645164	0.24324324324324326	Gpx3,Mgst1,Apoe,Pim1,Gsto1,Ptges,Cygb,Prdx5,Sod2
GO:BP	GO:0048869	cellular developmental process	1.0	1.0	1023	248	94	0.3790322580645161	0.09188660801564028	Cxcl14,Igfbp3,Socs2,Cebpb,Kctd11,Tmem176a,Ubb,Serpine2,Trf,Apod,Tmem176b,Tbx2,Tgfb1,Apoe,Crip2,Maff,Fhl1,Zc3h12a,Smad7,Socs3,S100b,Itm2c,Mmp14,Sdc1,Ift20,Bcl3,Pdgfrb,Cdkn1a,Fn1,Cd81,Auts2,Arid5a,Slc39a7,Fzd1,Mafg,Prkar1a,Tgif1,Mxra8,Rgcc,Ptpn1,Ddit4,Ifitm1,Spag9,Nfkb1,Snai1,Ndrg1,Gadd45b,Pim1,Fgfr1,Cd63,Thy1,Bok,Nbl1,Dusp6,Pofut2,Tagln2,Nfkbiz,Alcam,Psap,Fosl2,Cd9,Igfbp5,Basp1,Id3,Kdm6b,Pdlim7,Mdk,Nr4a1,Sox4,Serpinh1,Errfi1,Glul,Zfp36l1,Nfil3,Slc6a6,Camk2d,Stat3,Tnfrsf1a,Ehd1,Mcl1,Junb,Btg1,Tob2,Mgp,Ppp1cc,Ube2b,Sod2,Acta2,Nab2,Hes1,Fermt2,Nr4a2,Col4a1,Klf13
GO:BP	GO:0045123	cellular extravasation	1.0	1.0	15	248	2	0.008064516129032258	0.13333333333333333	Thy1,Mdk
GO:BP	GO:0019725	cellular homeostasis	1.0	1.0	172	248	21	0.0846774193548387	0.12209302325581395	Spp1,Aqp1,Hk2,Trf,Tgfb1,Apoe,Car2,S100b,Prnp,Slc39a7,Bok,Mt2,Fth1,Sox4,Bag3,Glul,Atp6v1e1,Camk2d,Lamp2,Mt1,Sod2
GO:BP	GO:0071474	cellular hyperosmotic response	1.0	1.0	7	248	1	0.004032258064516129	0.14285714285714285	Aqp1
GO:BP	GO:0051641	cellular localization	1.0	1.0	597	248	50	0.20161290322580644	0.08375209380234507	Ap3s1,Aqp1,Ubb,Ier3,Hk2,Apod,Tgfb1,Apoe,Jup,Hspb1,Zc3h12a,Wipi1,Mmp14,Sdc1,Ift20,Bcl3,Cdkn1a,Cd81,Prnp,Ptpn1,Tmem59,Spag9,Surf4,Gpm6b,Oaz2,Arl5b,Cd63,Thy1,Tmed9,Srp9,Sfpq,Psap,P4hb,Sec61a1,Tmbim1,Bag3,Map1lc3b,Errfi1,Atp6v1e1,Camk2d,Stat3,Tnfrsf1a,Ehd1,Lamp2,Ppp1cc,Hspa5,Lrp1,Fermt2,Sh3glb1,Vcp
GO:BP	GO:0098869	cellular oxidant detoxification	1.0	1.0	32	248	8	0.03225806451612903	0.25	Gpx3,Mgst1,Apoe,Gsto1,Ptges,Cygb,Prdx5,Sod2
GO:BP	GO:0043482	cellular pigment accumulation	1.0	1.0	3	248	1	0.004032258064516129	0.3333333333333333	Cd63
GO:BP	GO:0033059	cellular pigmentation	1.0	1.0	16	248	3	0.012096774193548387	0.1875	Ap3s1,Apoe,Cd63
GO:BP	GO:0009987	cellular process	1.0	1.0	3374	248	229	0.9233870967741935	0.06787196206283343	Gpx3,Spp1,Cxcl14,Igfbp3,Ap3s1,Ctsc,Socs2,Aqp1,Cebpb,Kctd11,Tmem176a,Ubb,Serpine2,Des,Ier3,Thbs1,Tshz2,Plat,Hk2,Notum,Mgst1,Trf,Apod,Bhlhe40,Litaf,Mfge8,Sparcl1,Ppp1r14a,Tmem176b,Ckb,Tbx2,Tgfb1,Apoe,Odc1,Fosb,Jup,Cxxc5,Bmyc,Crip2,Cdk2ap2,Hspb1,Car2,Cdo1,Pon2,Maff,Fhl1,Csrp1,Susd6,Zc3h12a,Smad7,Phlda3,Timp3,Wipi1,Socs3,Map1lc3a,S100b,Itm2c,Mmp14,Lcn2,Col6a3,Sdc1,Adamts4,Midn,Gem,Ift20,Bcl3,Pdgfrb,Usp2,Cdkn1a,Fau,Angptl4,Cdc42ep4,Fn1,Bnip3l,Neat1,Cd81,Prnp,Auts2,Arid5a,Mbtps2,Slc39a7,Hilpda,Csnk1e,Fzd1,Irf2bpl,Gadd45a,Mafg,Prkar1a,Tgif1,Fbln2,Mxra8,Rgcc,F3,Fkbp7,Ptpn1,Ddit4,Tmem59,Ifitm1,Spag9,Itm2b,Nfkb1,Ppp1r2,Snai1,Ndrg1,Gadd45b,Surf4,Pim1,Gpm6b,Fgfr1,Oaz2,Arl5b,Cd63,Thy1,Bok,Vmp1,Nbl1,Tmed9,Dnajc3,Dusp6,Srp9,Pofut2,Tagln2,Sfpq,Nfkbiz,Alcam,Psap,Gnai2,Fosl2,Igfbp4,Crip1,Sde2,Map7d1,Cd9,Gsto1,P4hb,Igfbp5,Dusp5,Basp1,Sec61a1,Mt2,Plin2,Rcn3,Id3,Atp6v0e,Tpt1,Rhoc,Eln,Tmbim1,Csrnp1,Kdm6b,Pdlim7,Mdk,Fth1,Plk2,Mat2a,Nr4a1,Sox4,Serpinh1,Acly,Sparc,Ptges,Bag3,Map1lc3b,Lgmn,Serinc3,Has1,Errfi1,C1d,Glul,Slc3a2,Zfp36l1,Jak1,Ccl7,Top1,Nfil3,Sh3bgrl,Erf,Slc6a6,Atp6v1e1,Adamts1,Tsc22d3,Ccnl1,Camk2d,Stat3,Tnfrsf1a,Rhoj,Cygb,Ehd1,Mcl1,Timp1,Pmepa1,Junb,Cyb5r3,Lamp2,Phlda1,Btg1,Wsb1,Mt1,Sub1,Tob2,Klf9,Mgp,Zfand5,Prdx5,Rassf1,Myl6,Ppp1cc,Hspa5,Gng11,Ube2b,Sod2,Acta2,Eif4g2,Nab2,Lrp1,Fosl1,Cox7a2l,Hes1,Fermt2,Pcolce,Nr4a2,Sh3glb1,Col4a1,Klf13,Vcp,Maged1,Son,Dad1,Ppp1ca
GO:BP	GO:0022412	cellular process involved in reproduction in multicellular organism	1.0	1.0	72	248	3	0.012096774193548387	0.041666666666666664	Cd9,Mdk,Ube2b
GO:BP	GO:0045333	cellular respiration	1.0	1.0	131	248	7	0.028225806451612902	0.05343511450381679	Ier3,Hk2,Ddit4,Stat3,Sod2,Cox7a2l,Vcp
GO:BP	GO:0071773	cellular response to BMP stimulus	1.0	1.0	54	248	4	0.016129032258064516	0.07407407407407407	Smad7,Fzd1,Nbl1,Hes1
GO:BP	GO:0034644	cellular response to UV	1.0	1.0	33	248	5	0.020161290322580645	0.15151515151515152	Aqp1,Cdkn1a,Crip1,Sde2,Timp1
GO:BP	GO:0071492	cellular response to UV-A	1.0	1.0	3	248	1	0.004032258064516129	0.3333333333333333	Timp1
GO:BP	GO:0071493	cellular response to UV-B	1.0	1.0	4	248	2	0.008064516129032258	0.5	Cdkn1a,Crip1
GO:BP	GO:0071214	cellular response to abiotic stimulus	1.0	1.0	98	248	11	0.04435483870967742	0.11224489795918367	Aqp1,Tgfb1,Cdkn1a,Gadd45a,Nfkb1,Crip1,Sde2,Bag3,Zfp36l1,Tnfrsf1a,Timp1
GO:BP	GO:1905641	cellular response to acetaldehyde	1.0	1.0	1	248	1	0.004032258064516129	1.0	Tgfb1
GO:BP	GO:1905145	cellular response to acetylcholine	1.0	1.0	8	248	1	0.004032258064516129	0.125	Gnai2
GO:BP	GO:0071229	cellular response to acid chemical	1.0	1.0	38	248	3	0.012096774193548387	0.07894736842105263	Cebpb,Mat2a,Col4a1
GO:BP	GO:0097306	cellular response to alcohol	1.0	1.0	25	248	4	0.016129032258064516	0.16	Jup,Ccl7,Klf9,Sod2
GO:BP	GO:0110096	cellular response to aldehyde	1.0	1.0	3	248	1	0.004032258064516129	0.3333333333333333	Tgfb1
GO:BP	GO:0034198	cellular response to amino acid starvation	1.0	1.0	13	248	2	0.008064516129032258	0.15384615384615385	Map1lc3a,Cdkn1a
GO:BP	GO:0071230	cellular response to amino acid stimulus	1.0	1.0	32	248	3	0.012096774193548387	0.09375	Cebpb,Mat2a,Col4a1
GO:BP	GO:1904646	cellular response to amyloid-beta	1.0	1.0	11	248	2	0.008064516129032258	0.18181818181818182	Prnp,Lgmn
GO:BP	GO:1904385	cellular response to angiotensin	1.0	1.0	12	248	3	0.012096774193548387	0.25	Car2,Ptpn1,Nfkb1
GO:BP	GO:0071236	cellular response to antibiotic	1.0	1.0	6	248	1	0.004032258064516129	0.16666666666666666	Crip1
GO:BP	GO:0071243	cellular response to arsenic-containing substance	1.0	1.0	10	248	3	0.012096774193548387	0.3	Zc3h12a,Gsto1,Vcp
GO:BP	GO:1903843	cellular response to arsenite ion	1.0	1.0	2	248	1	0.004032258064516129	0.5	Vcp
GO:BP	GO:0071216	cellular response to biotic stimulus	1.0	1.0	71	248	6	0.024193548387096774	0.08450704225352113	Litaf,Zc3h12a,Arid5a,Nfkb1,Nfkbiz,Hspa5
GO:BP	GO:0071320	cellular response to cAMP	1.0	1.0	11	248	3	0.012096774193548387	0.2727272727272727	Aqp1,Igfbp5,Zfp36l1
GO:BP	GO:0071277	cellular response to calcium ion	1.0	1.0	19	248	3	0.012096774193548387	0.15789473684210525	Fosb,Lgmn,Junb
GO:BP	GO:0071322	cellular response to carbohydrate stimulus	1.0	1.0	34	248	3	0.012096774193548387	0.08823529411764706	Tgfb1,Sox4,Zfp36l1
GO:BP	GO:0071460	cellular response to cell-matrix adhesion	1.0	1.0	2	248	1	0.004032258064516129	0.5	Cdkn1a
GO:BP	GO:0062197	cellular response to chemical stress	1.0	1.0	95	248	12	0.04838709677419355	0.12631578947368421	Aqp1,Mgst1,Zc3h12a,Map1lc3a,Pdgfrb,Psap,Kdm6b,Zfp36l1,Cygb,Prdx5,Sod2,Nr4a2
GO:BP	GO:1990869	cellular response to chemokine	1.0	1.0	12	248	1	0.004032258064516129	0.08333333333333333	Zc3h12a
GO:BP	GO:0071247	cellular response to chromate	1.0	1.0	1	248	1	0.004032258064516129	1.0	Mt1
GO:BP	GO:0070417	cellular response to cold	1.0	1.0	4	248	1	0.004032258064516129	0.25	Dnajc3
GO:BP	GO:0071280	cellular response to copper ion	1.0	1.0	6	248	3	0.012096774193548387	0.5	Aqp1,Map1lc3a,Prnp
GO:BP	GO:0071384	cellular response to corticosteroid stimulus	1.0	1.0	27	248	6	0.024193548387096774	0.2222222222222222	Aqp1,Tbx2,Tgfb1,Ddit4,Zfp36l1,Klf9
GO:BP	GO:0071376	cellular response to corticotropin-releasing hormone stimulus	1.0	1.0	3	248	2	0.008064516129032258	0.6666666666666666	Nr4a1,Nr4a2
GO:BP	GO:0071387	cellular response to cortisol stimulus	1.0	1.0	1	248	1	0.004032258064516129	1.0	Klf9
GO:BP	GO:0071345	cellular response to cytokine stimulus	1.0	1.0	245	248	23	0.09274193548387097	0.09387755102040816	Spp1,Thbs1,Hk2,Zc3h12a,Smad7,Socs3,Pdgfrb,Cdc42ep4,Nfkb1,Pim1,Fgfr1,Nfkbiz,P4hb,Mat2a,Zfp36l1,Jak1,Nfil3,Stat3,Tnfrsf1a,Hspa5,Fosl1,Hes1,Pcolce
GO:BP	GO:0036294	cellular response to decreased oxygen levels	1.0	1.0	59	248	10	0.04032258064516129	0.1694915254237288	Aqp1,Tgfb1,Map1lc3a,Bnip3l,Hilpda,Rgcc,Ptpn1,Ndrg1,P4hb,Zfp36l1
GO:BP	GO:0071549	cellular response to dexamethasone stimulus	1.0	1.0	15	248	4	0.016129032258064516	0.26666666666666666	Aqp1,Tbx2,Tgfb1,Ddit4
GO:BP	GO:0071359	cellular response to dsRNA	1.0	1.0	9	248	1	0.004032258064516129	0.1111111111111111	Nfkb1
GO:BP	GO:0071495	cellular response to endogenous stimulus	1.0	1.0	387	248	38	0.1532258064516129	0.09819121447028424	Socs2,Aqp1,Thbs1,Tbx2,Tgfb1,Fosb,Hspb1,Car2,Smad7,Socs3,Pdgfrb,Arid5a,Csnk1e,Fzd1,Prkar1a,Tgif1,Ptpn1,Ddit4,Nfkb1,Pim1,Fgfr1,Cd63,Nbl1,Nfkbiz,Nr4a1,Sparc,Lgmn,Errfi1,Zfp36l1,Stat3,Ehd1,Pmepa1,Klf9,Hspa5,Acta2,Hes1,Fermt2,Nr4a2
GO:BP	GO:0104004	cellular response to environmental stimulus	1.0	1.0	98	248	11	0.04435483870967742	0.11224489795918367	Aqp1,Tgfb1,Cdkn1a,Gadd45a,Nfkb1,Crip1,Sde2,Bag3,Zfp36l1,Tnfrsf1a,Timp1
GO:BP	GO:0071364	cellular response to epidermal growth factor stimulus	1.0	1.0	19	248	1	0.004032258064516129	0.05263157894736842	Zfp36l1
GO:BP	GO:0071391	cellular response to estrogen stimulus	1.0	1.0	6	248	1	0.004032258064516129	0.16666666666666666	Arid5a
GO:BP	GO:0071361	cellular response to ethanol	1.0	1.0	6	248	2	0.008064516129032258	0.3333333333333333	Ccl7,Sod2
GO:BP	GO:0071362	cellular response to ether	1.0	1.0	3	248	1	0.004032258064516129	0.3333333333333333	Zc3h12a
GO:BP	GO:0071496	cellular response to external stimulus	1.0	1.0	25	248	6	0.024193548387096774	0.24	Aqp1,Tgfb1,Gadd45a,Nfkb1,Bag3,Tnfrsf1a
GO:BP	GO:0071398	cellular response to fatty acid	1.0	1.0	11	248	3	0.012096774193548387	0.2727272727272727	Zc3h12a,Id3,Hes1
GO:BP	GO:0044344	cellular response to fibroblast growth factor stimulus	1.0	1.0	39	248	7	0.028225806451612902	0.1794871794871795	Thbs1,Tbx2,Pdgfrb,Ptpn1,Fgfr1,Nr4a1,Zfp36l1
GO:BP	GO:0071498	cellular response to fluid shear stress	1.0	1.0	10	248	1	0.004032258064516129	0.1	Spp1
