ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
8	H	1.9748872e+22	0.0	-1.0488975	2.0067573	1.9748872e+22	0.00031232656	-1.0530597	2.0074425	-104152960000.0	-2.7958346e+19	5.5916693e+19	0.0	True	0.0
3	C	0.37597656	0.0	-0.450832	2.870998	0.34029987	0.0012790011	0.81000066	0.34164172	76.48883	75.045105	2.8874512	0.08927208	False	0.44636040925979614
2	B	0.3259207	0.0	0.6342538	0.8883488	0.31886843	0.0033992685	0.63896525	0.87668884	41.924786	41.976982	-0.104393005	1.0	False	1.0
1	A	0.32799006	0.0	0.86221904	0.53900045	0.3619232	0.00571044	0.84255314	0.67618495	62.826023	62.908623	-0.16519928	1.0	False	1.0
4	D	0.40244403	0.0	0.6247494	1.1356751	0.40513405	0.00938399	0.60312176	1.1972	30.780266	30.872091	-0.18365097	1.0	False	1.0
5	E	0.52033323	0.0	0.5165023	0.99556255	0.5095203	0.0021705942	0.5229298	0.97670335	90.869	90.59039	0.55722046	0.4553824	False	1.0
6	F	0.7647074	0.0	-0.13911766	1.126822	0.80468744	0.0011086236	-0.13630435	1.1132503	131.89792	131.96567	-0.13549805	1.0	False	1.0
7	G	13.319639	0.0	-1.1321937	2.060834	11.957481	0.00038173783	-1.1190647	2.0480015	149.26535	149.32709	-0.12347412	1.0	False	1.0
9	I	0.6766866	0.0	0.23080608	0.5885682	0.67842036	0.0030451529	0.21503182	0.6516538	150.03682	150.06447	-0.05529785	1.0	False	1.0
10	J	7.2572474	0.0	-0.8460952	2.4073684	8.237972	0.0011372627	-0.8442602	2.4056904	142.1259	142.07982	0.092163086	0.76144505	False	1.0
