Using device: cuda

tree./m1_mig1e-2_k1e3_f1_p0.3, gene batch 0-99: ['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99', '100']
default result: 0	1	0.81729937	0.253781259059906	11.246661186218262	-511.5645	-515.9005	4.3359985	0.037314522573159925
default result: 1	2	4.7026587	3.535256862640381	10.891850471496582	-908.2797	-911.4802	3.2005005	0.07361573880731376
default result: 2	3	3.3617356	2.3053743839263916	10.514554023742676	-774.68713	-779.84125	5.154114	0.02319136774053343
default result: 3	4	6.212609	5.363460063934326	11.679055213928223	-1825.9004	-1827.1926	1.2922363	0.25563623256997536
default result: 4	5	6.8007326	5.703869819641113	14.714897155761719	-1970.055	-1971.9542	1.8991699	0.16817126061458154
default result: 5	6	10.155427	10.093301773071289	10.474910736083984	-2611.7144	-2611.7646	0.05029297	0.8225542683149027
default result: 6	7	7.7462234	6.998071670532227	12.42495346069336	-1871.5024	-1873.5409	2.0384521	0.15336563537315495
default result: 7	8	9.188306	9.065093994140625	9.958955764770508	-2438.66	-2438.7188	0.05883789	0.808342219568795
default result: 8	9	2.4292753	1.3539175987243652	8.93433952331543	-495.14658	-498.95093	3.8043518	0.051119558338961535
default result: 9	10	6.8437815	6.483060836791992	8.967552185058594	-1364.0157	-1364.6646	0.6488037	0.4205407090356178
default result: 10	11	7.0711603	5.942244529724121	12.136106491088867	-1353.7288	-1363.2731	9.544312	0.002005700444542846
default result: 11	12	2.2435849	1.043715238571167	13.238578796386719	-900.3998	-902.7057	2.3059082	0.12888292918187727
default result: 12	13	8.750875	7.79839563369751	15.566720008850098	-2527.759	-2530.3857	2.626709	0.10507931310261165
default result: 13	14	1.5286658	0.6821293234825134	9.870323181152344	-531.1323	-535.15656	4.024231	0.04485106377892978
default result: 14	15	6.0740614	5.195412635803223	12.984533309936523	-2061.5298	-2062.4622	0.93237305	0.3342470485894268
default result: 15	16	5.980299	5.458534240722656	9.271968841552734	-1202.4462	-1203.4448	0.9986572	0.3176356380125319
default result: 16	17	3.5453458	2.356741189956665	10.447294235229492	-743.73584	-745.5638	1.8279419	0.1763708321749119
default result: 17	18	2.6197565	1.0843660831451416	11.605670928955078	-666.7479	-670.5955	3.8475952	0.04981736932962899
default result: 18	19	2.3831892	1.0693206787109375	10.17314624786377	-571.2905	-575.77136	4.480835	0.034276971349591734
default result: 19	20	3.376441	2.393805742263794	10.295368194580078	-826.40894	-830.54315	4.1342163	0.042024521931872005
