ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
203	204	0.6843714409400428	13.088064342999306	23.401325551610682	-2.9598242627375377	0.32030310555222863	19.087888268877602	15.775340455054243	-2.232003019966005	2.7768367940556815	-41.94593062623456	-51.72487355810175	9.778942931867185	9.759703768041916e-06	0.004879851884020958	True
136	137	0.1834407476337636	20.925263030399947	9.308109711615739	-0.007357967273303551	0.2800172819684478	20.64316081034921	11.054026760030498	-1.1560154287570072	2.5048206102465174	-10.363510735215073	-17.717344323586044	7.353833588370971	0.0001255348464385131	0.02290359215881277	True
103	104	0.11823635109795172	22.014663870369734	3.977770671074963	0.48421278002022156	0.1970624941173804	20.835968050555138	8.728888909740947	-0.8747188444236366	3.114115334477846	-37.62272945446888	-44.845595625534905	7.222866171066023	0.00014425635682702165	0.02290359215881277	True
355	356	0.47682230953679877	23.082143078636733	33.51810187449614	-2.6019174745627955	0.10676535699396635	22.116606233971435	2.033169822030431	0.06672357560350349	2.65859745069201	-77.23731817048659	-84.23517048749542	6.997852317008835	0.00018322873727050215	0.02290359215881277	True
380	381	0.6544212511372459	20.558305702617023	24.120757423202534	-2.573018828843509	0.1252201830712469	22.111724763948615	2.3903327012436604	0.2106975605555829	-1.9990554630806292	60.38442300919597	54.208332345113774	6.176090664082196	0.0004404715128816239	0.04404715128816239	True
67	68	0.6136248724737281	20.806969223819745	31.62438994732151	-2.4627243897436606	0.11847578663606372	21.90591841188781	2.289280823254265	0.3165621731842733	2.3649511332562962	-72.1005190827638	-78.05511480994873	5.9545957271849375	0.0005585764004618632	0.04654803337182193	True
386	387	0.262055100009476	17.009470645953048	22.870530274052257	-3.2978788129988565	0.09792871145541798	21.365225272272067	7.893147191339111	-1.7531536523827698	2.269164079593724	-59.29144532038617	-64.9190083829392	5.62756306255303	0.0007940342671941547	0.05016460770976977	False
75	76	0.6585574624676702	13.471395025926522	16.502119369992702	-2.1724506154304204	0.2873365685214938	19.035663035008437	10.04048573069463	-1.5342254665669504	1.4874684861357528	19.20099267492418	13.583426384515803	5.6175662904083765	0.0008026337233563163	0.05016460770976977	False
90	91	0.555491349339102	15.738169218762906	33.691035460001004	-2.9120257474467577	0.09653886441733524	22.277507242263443	2.660297242618768	0.6306096542701011	2.997131503809926	-182.67685854617054	-188.04684360780945	5.369985061638914	0.0010484602722173886	0.05336071705571802	False
442	443	0.4208774307406192	18.20253440742674	29.623647209866533	-3.3609875771620725	0.0951572387657329	21.6851064505603	5.18482736874886	-0.4868168591938521	2.6162975357254115	-70.6256026710955	-75.92110536723915	5.295502696143643	0.0011363916292363996	0.05336071705571802	False
95	96	0.16172163842945203	20.001215429116844	12.10689859389171	-0.2015561744104489	0.13719799462129495	21.816662365768796	4.535850129308596	-0.5055706891605547	2.961451291495784	-80.51796244626871	-85.74955553620231	5.231593089933597	0.0012177705751906798	0.05336071705571802	False
