ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
499	500	0.6894636832936257	9.750912236449611	24.04152552501401	-2.835924941036453	0.2612220437298913	19.22016711387318	15.561255041930924	-1.587208359307338	4.71220763643163	-119.71572526429532	-132.25090790080228	12.53518263650696	5.527585991149664e-07	0.0002763792995574832	True
200	201	0.1460437685601118	20.75173090506249	8.993725338313041	1.0743419446275995	0.19003967789750176	21.25091819979223	4.703272505258873	-0.17540137372327064	5.215063844819366	-259.2365217627371	-270.3145588202837	11.078037057546624	2.513594323794166e-06	0.0006283985809485415	True
203	204	0.809000338917652	11.782313287833205	23.70378277896364	-2.5992181244310375	0.29940189022983854	18.831512531331263	15.249767728581228	-1.6140263685822245	3.723985781575088	-69.7962177791479	-79.84250353353795	10.046285754390055	7.3782698192248475e-06	0.0009464821147664448	True
465	466	0.1228276222218742	20.337899967743475	10.181307339491418	1.151110544000026	0.15302004293785693	22.17429569738375	3.9106328360711324	-0.14658179212680678	6.230314612451147	-391.1466822200445	-401.16820272120157	10.021520501157056	7.571856918131559e-06	0.0009464821147664448	True
352	353	0.1025360674354953	20.52870007273257	11.29026775539768	0.15718909749644824	0.1481438796977102	20.84964420586431	8.673775741979235	-1.2525858207809335	4.044207232665954	-193.4396462608454	-202.9294944956672	9.489848234821807	1.3211684848135619e-05	0.0013211684848135619	True
374	375	1.0818920080425696	18.015561932738255	26.34360123605763	-2.7265988331211624	0.16402877225513945	22.105639225767764	2.0948386719930667	-0.5536462782027247	2.483166558243993	22.597380456569788	13.548415682383688	9.0489647741861	2.0982946958514326e-05	0.001748578913209527	True
449	450	0.18666413597660522	16.92472073999196	16.68785081887201	-1.1973932767289601	0.160671277771614	20.45269375509939	9.557202382971353	-1.5030178882233598	3.0467000885739473	-195.489431957938	-203.89265933712858	8.403227379190582	4.139227028632231e-05	0.0029565907347373077	True
462	463	0.7519960038213623	16.456249045838838	26.894214191477875	-2.470667816714751	8.901279695152319	19.143921041866644	37.001072056462704	-5.9025707768626665	-0.11607625605147986	-10.48812157977902	-18.625359738205614	8.137238158426593	5.479712067757436e-05	0.003211455147570745	True
451	452	0.3425454059890585	14.67288215184991	21.183292851302696	-1.8351476675974823	0.13274550135772512	22.108271790474475	3.7320920059554425	-0.6026840273262624	4.039065662772082	-183.92892226785	-192.01552221571615	8.086599947866148	5.78061926562734e-05	0.003211455147570745	True
362	363	0.5940946175981034	15.188256330462048	31.25922243978779	-2.891982839759549	0.13699021858092067	21.51267025267932	9.04330745540487	-0.1836524927277545	3.828640520580641	-169.41190037375026	-177.3977773903832	7.985877016632941	6.429465102697485e-05	0.0032147325513487424	True
199	200	0.5109974583450716	16.565882151508482	28.238694580483667	-4.000512218261055	0.10695900193540218	22.046305908554277	2.025099030234633	-1.0954038574831093	2.531390958301113	-41.485509720030635	-49.27311411277719	7.787604392746559	7.928738839724225e-05	0.003603972199874648	True
31	32	0.27070300707621975	17.00414345055295	32.636088355563935	-3.7471860561484784	0.07654381249809841	21.665868570951254	4.868870603507231	-0.7382405206315479	3.7587462554044304	-160.06587304625145	-167.6729219659199	7.607048919668443	9.598418289258337e-05	0.00399934095385764	True
116	117	0.27947826701656436	16.288618017236892	21.947831697389404	-2.2617088039987525	0.14715571665717012	20.38576107830328	10.930615623520692	-1.5208469075895745	3.125330872138605	-119.66698510305989	-127.01286177867253	7.345876675612644	0.00012659906311796032	0.004730403925595761	True
23	24	0.5677327071329101	16.138554687383337	18.247087113032062	-1.4714905404612524	0.1889235104212609	22.011757193057843	2.233247977140461	-0.45761313663361636	2.6422561816757315	1.9192527850343648	-5.303490884947186	7.222743669981551	0.00014427512351933292	0.004730403925595761	True
395	396	0.5668241440089232	19.40632454873632	25.865641070194034	-2.3889592675720848	0.14471889126033166	22.037811698082905	4.592408670352047	-0.5087159139363133	2.7056969052788156	-27.722055325894864	-34.87598688481515	7.153931558920284	0.00015521517072791813	0.004730403925595761	True
402	403	0.7486729305974975	15.11105648371063	37.987407331316696	-3.5552995967428607	0.10397764789497392	22.143822717182886	2.7055763928019503	0.7246559042578825	3.873549255490659	-266.6784628500803	-273.8307663142452	7.152303464164902	0.00015548388928121604	0.004730403925595761	True
