gene	log2FC	p_value	q_value	signif
245	1.3636682	0.060379476595874476	0.9929736921115172	False
261	1.1211147	0.06568279535977853	0.9929736921115172	False
404	1.3591852	0.06712772391201305	0.9929736921115172	False
184	1.5580494	0.07965299584373901	0.9929736921115172	False
45	1.2482125	0.08719363286528968	0.9929736921115172	False
388	1.5847232	0.10574250017096577	0.9929736921115172	False
251	1.2516086	0.10609389043278972	0.9929736921115172	False
473	1.223279	0.11147662245388527	0.9929736921115172	False
377	1.4899558	0.11937180159746158	0.9929736921115172	False
297	0.79300565	0.14124679333192608	0.9929736921115172	False
92	1.541288	0.14615086153910395	0.9929736921115172	False
392	1.4305854	0.1549269616879051	0.9929736921115172	False
172	1.340326	0.1650862484426846	0.9929736921115172	False
379	0.87014484	0.17992940789140766	0.9929736921115172	False
111	0.7627422	0.19183505000466416	0.9929736921115172	False
432	0.63577515	0.19970718712808522	0.9929736921115172	False
119	1.2345117	0.2060560322018007	0.9929736921115172	False
193	1.3314071	0.21076459682788273	0.9929736921115172	False
23	1.2839217	0.2291141313791073	0.9929736921115172	False
8	0.79813653	0.23483443038137541	0.9929736921115172	False
2	0.8519164	0.24065513208269596	0.9929736921115172	False
156	0.82692534	0.24065513208269596	0.9929736921115172	False
106	1.3739644	0.25872439528525115	0.9929736921115172	False
342	0.7421377	0.25941121891861507	0.9929736921115172	False
493	0.57716805	0.26775165310358795	0.9929736921115172	False
146	0.8155196	0.2691594461356497	0.9929736921115172	False
126	0.6441753	0.27341327193526443	0.9929736921115172	False
417	1.2687856	0.28060465429202575	0.9929736921115172	False
231	0.57384485	0.28133079355194157	0.9929736921115172	False
263	0.7940767	0.2849806091552828	0.9929736921115172	False
237	1.3893623	0.29014393678389516	0.9929736921115172	False
167	0.8373156	0.294619463923389	0.9929736921115172	False
348	0.47482115	0.295369859598127	0.9929736921115172	False
150	0.9211397	0.3106465623174369	0.9929736921115172	False
330	1.2797867	0.3145457981861378	0.9929736921115172	False
101	0.8979364	0.3145457981861378	0.9929736921115172	False
203	0.89870095	0.3145457981861378	0.9929736921115172	False
310	0.472659	0.324833761479538	0.9929736921115172	False
446	0.59840274	0.33370809646696953	0.9929736921115172	False
128	0.8532477	0.3402594626881309	0.9929736921115172	False
407	1.070454	0.356995693237651	0.9929736921115172	False
472	1.1774611	0.3629738418348687	0.9929736921115172	False
268	0.5304702	0.3646933283774505	0.9929736921115172	False
476	0.903001	0.37511681888770687	0.9929736921115172	False
187	1.0632992	0.37775117967572824	0.9929736921115172	False
409	0.82534814	0.3803969092902044	0.9929736921115172	False
451	0.7686138	0.38394220886472996	0.9929736921115172	False
220	1.0080016	0.3848316836728817	0.9929736921115172	False
96	0.7167147	0.3857224173114192	0.9929736921115172	False
413	0.45141673	0.39109322153122417	0.9929736921115172	False
81	0.7493101	0.40105689832137204	0.9929736921115172	False
454	0.33275324	0.40471751842610126	0.9929736921115172	False
491	0.1997297	0.4083980474034963	0.9929736921115172	False
449	0.966363	0.4111714802151385	0.9929736921115172	False
173	0.59164053	0.41955859254470307	0.9929736921115172	False
360	0.909809	0.43089645336852056	0.9929736921115172	False
464	0.5689732	0.4404789890602163	0.9929736921115172	False
140	0.74158365	0.44531571573426176	0.9929736921115172	False
44	0.7655587	0.4462866811963616	0.9929736921115172	False
308	0.45667225	0.44823222368071325	0.9929736921115172	False
18	0.83448637	0.45018257431069253	0.9929736921115172	False
144	0.26978657	0.45018257431069253	0.9929736921115172	False
270	0.40869173	0.45409766456573575	0.9929736921115172	False
162	0.5439064	0.45507942827471826	0.9929736921115172	False
24	0.49486306	0.4699485249553491	0.9929736921115172	False
57	0.13510998	0.47094925270996	0.9929736921115172	False
99	0.22097634	0.48000851306527237	0.9929736921115172	False
17	0.75507164	0.48304924839547025	0.9929736921115172	False
442	0.99594	0.4881403011710088	0.9929736921115172	False
317	0.3212233	0.4891619733766829	0.9929736921115172	False
117	0.54818857	0.4973766532529962	0.9929736921115172	False
40	0.72939533	0.49840862937234587	0.9929736921115172	False
232	0.4990429	0.49840862937234587	0.9929736921115172	False
355	0.37977615	0.501511377348197	0.9929736921115172	False
32	0.27610543	0.5035855440669541	0.9929736921115172	False
405	1.0171924	0.5161250400991536	0.9929736921115172	False
3	0.87334186	0.5171772594614051	0.9929736921115172	False
124	0.5317697	0.5203405692185774	0.9929736921115172	False
277	0.9823945	0.5363053644432292	0.9929736921115172	False
281	0.50330716	0.5492523185887404	0.9929736921115172	False
460	0.6800207	0.5503381502270177	0.9929736921115172	False
