"gene","ou1_conv","ou1_theta","ou1_alpha","ou1_sigma_sq","ou1_gamma","ou1_loglik","ou2_conv","ou2_theta","ou2_alpha","ou2_sigma_sq","ou2_gamma","ou2_loglik","brown_conv","brown_theta","brown_sigma_sq","brown_gamma","brown_loglik","ou2_vs_bm_pvalue","ou2_vs_ou1_pvalue","qvalue","adaptive"
1,1,0.565668563214416,1.83573208806138,13.7706192887766,1e-10,-403.493511896791,1,0.356687898089172,20.794817933607,1.9919454382147,1.76464018378378,-398.521526375625,1,0.569579593549807,0.0031604754437144,1155.64469059209,-403.106246939628,0.0102066014811516,0.00246089708360131,0.0102066014811516,"True"
1,1,0.565668563214416,1.83573208806138,13.7706192887766,1e-10,-403.493511896791,1,1.45945945945946,20.794817933607,1.9919454382147,1.76464018378378,-398.521526375625,1,0.569579593549807,0.0031604754437144,1155.64469059209,-403.106246939628,0.0102066014811516,0.00246089708360131,0.0102066014811516,"True"
2,1,0.551546391752578,14.4590713357386,3.11707560196745,1.19903780701831,-405.918206487627,1,0.554140127388535,17.7526122870349,2.50370825936955,1.50765806607811,-405.917486384664,1,0.551546389511048,3.84528110651177e-10,1e+10,-405.918206584395,0.999280059550856,0.969725478543104,0.999280059550856,"False"
2,1,0.551546391752578,14.4590713357386,3.11707560196745,1.19903780701831,-405.918206487627,1,0.540540540540541,17.7526122870349,2.50370825936955,1.50765806607811,-405.917486384664,1,0.551546389511048,3.84528110651177e-10,1e+10,-405.918206584395,0.999280059550856,0.969725478543104,0.999280059550856,"False"
3,1,0.854166451251441,2.41038817230883,37.5706479516597,1e-10,-474.442081230098,1,0.713375796178344,17.5392875765215,5.08288593355317,1.48789214831894,-473.369223724833,1,0.855670103126076,7.79360184863535e-10,1e+10,-474.44447848613,0.341210816916869,0.142522584622074,0.341210816916869,"False"
3,1,0.854166451251441,2.41038817230883,37.5706479516597,1e-10,-474.442081230098,1,1.45945945945946,17.5392875765215,5.08288593355317,1.48789214831894,-473.369223724833,1,0.855670103126076,7.79360184863535e-10,1e+10,-474.44447848613,0.341210816916869,0.142522584622074,0.341210816916869,"False"
4,1,0.938144329896907,17.5042594735625,5.63986556498511,1.48428299383261,-483.227898494347,1,0.522292993630573,18.1845609484071,4.95785113440388,1.54545625581701,-474.504954202916,1,0.911184164778646,0.0229093782842315,341.172000677736,-481.03421192811,0.00146008923510543,0.00030190863723234,0.00146008923510543,"True"
4,1,0.938144329896907,17.5042594735625,5.63986556498511,1.48428299383261,-483.227898494347,1,2.7027027027027,18.1845609484071,4.95785113440388,1.54545625581701,-474.504954202916,1,0.911184164778646,0.0229093782842315,341.172000677736,-481.03421192811,0.00146008923510543,0.00030190863723234,0.00146008923510543,"True"
5,1,0.703100724628625,0.150434797784717,1.78106310795812,0.815080133045608,-455.528357423043,1,0.625025793327692,0.154599003348875,1.81923448080171,0.791356914990124,-455.344156477313,1,0.680412370954905,6.68136888506341e-10,1e+10,-459.508396001447,0.0155415293652426,0.00390283204577169,0.0155415293652426,"True"
5,1,0.703100724628625,0.150434797784717,1.78106310795812,0.815080133045608,-455.528357423043,1,1.06851103209076,0.154599003348875,1.81923448080171,0.791356914990124,-455.344156477313,1,0.680412370954905,6.68136888506341e-10,1e+10,-459.508396001447,0.0155415293652426,0.00390283204577169,0.0155415293652426,"True"
6,1,0.819587628865979,15.5304443205071,6.0139516411675,1.30377562182787,-477.396855515036,1,0.821656050955414,17.5451286856722,5.29537560478185,1.48875865113172,-477.396636339689,1,0.819587625826538,8.03446167375904e-10,1e+10,-477.396855653141,0.999780710594904,0.98329078884407,0.999780710594904,"False"
6,1,0.819587628865979,15.5304443205071,6.0139516411675,1.30377562182787,-477.396855515036,1,0.810810810810811,17.5451286856722,5.29537560478185,1.48875865113172,-477.396636339689,1,0.819587625826538,8.03446167375904e-10,1e+10,-477.396855653141,0.999780710594904,0.98329078884407,0.999780710594904,"False"
