ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
0	1	39.52774872390597	3.2476371953154795	7.062476530394586	1.2583354459528744	37.46653795172932	3.987657316060471	7.489263029561554	0.9591359733698274	2.9341605271042916	24.53884427700772	22.794028285702712	1.744815991305007	0.061754311810413465	0.061754311810413465	False
