ID	gene	hypothesis	regime	r	alpha	sigma	theta
49	Atp5h	h1	pro	765.04816	9.888005	5.07847	9.375802993774414
49	Atp5h	h1	diff	765.04816	9.888005	5.07847	10.874640464782715
50	Rps3a1	h0	shared	274.9316	7.6998396	19.0102	23.5760498046875
50	Rps3a1	h1	pro	63.677143	7.3773365	15.698736	23.069599151611328
50	Rps3a1	h1	diff	63.677143	7.3773365	15.698736	23.618995666503906
51	Atpif1	h0	shared	411.03415	7.7087607	15.270732	19.409067153930664
51	Atpif1	h1	pro	1005.8584	18.85652	19.7687	12.78636646270752
51	Atpif1	h1	diff	1005.8584	18.85652	19.7687	20.387781143188477
52	Slc25a4	h0	shared	142.55002	11.110136	18.744799	19.422775268554688
52	Slc25a4	h1	pro	646.8834	9.052752	17.666565	17.171335220336914
52	Slc25a4	h1	diff	646.8834	9.052752	17.666565	19.93851661682129
53	Rps29	h0	shared	264.75266	6.8645296	16.105106	26.63905906677246
53	Rps29	h1	pro	208.45856	7.7578373	17.227333	26.4483642578125
53	Rps29	h1	diff	208.45856	7.7578373	17.227333	26.678924560546875
54	Ywhae	h0	shared	95.504425	7.392151	12.883513	19.167518615722656
54	Ywhae	h1	pro	85.21134	8.009708	12.818115	17.440654754638672
54	Ywhae	h1	diff	85.21134	8.009708	12.818115	19.63707160949707
55	Jpt1	h0	shared	371.10864	12.117932	44.436092	30.692052841186523
55	Jpt1	h1	pro	1096.6332	29.910442	42.994026	12.1998929977417
55	Jpt1	h1	diff	1096.6332	29.910442	42.994026	33.13214111328125
56	Cox6c	h0	shared	302.17538	5.758448	9.9459	15.953230857849121
56	Cox6c	h1	pro	1014.88025	8.520568	12.178904	16.073631286621094
56	Cox6c	h1	diff	1014.88025	8.520568	12.178904	15.936664581298828
57	Calm2	h0	shared	48.14943	6.212889	29.89924	21.27031707763672
57	Calm2	h1	pro	12.670544	23.473068	39.147526	10.492969512939453
57	Calm2	h1	diff	12.670544	23.473068	39.147526	22.99857521057129
58	Hsp90aa1	h0	shared	14.494307	5.5501204	11.89946	13.357964515686035
58	Hsp90aa1	h1	pro	10.8299675	6.163765	11.062424	13.0079345703125
58	Hsp90aa1	h1	diff	10.8299675	6.163765	11.062424	13.479910850524902
59	Wnt5a	h0	shared	5.994052	11.759	10.965893	0.4678463935852051
59	Wnt5a	h1	pro	4.5601916	11.687895	10.05271	2.3937342166900635
59	Wnt5a	h1	diff	4.5601916	11.687895	10.05271	0.15711985528469086
60	Rps2	h0	shared	299.2758	8.679465	25.192598	34.09037399291992
60	Rps2	h1	pro	49.691334	7.654433	15.820107	36.8469352722168
60	Rps2	h1	diff	49.691334	7.654433	15.820107	33.23834228515625
