ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
41	42	112.58547	11382.177	0.00023246618	137.49773	12927.609	9.374599176226184e-05	0.011219818145036697	477.5489	470.50253	7.046356	0.007942666256322006	0.4467980387174686	False
88	89	101.75869	11463.481	0.0033256675	122.77868	13046.756	0.0013995111221447587	0.12419089674949646	487.98608	482.3541	5.6319885	0.01763561470064645	0.4467980387174686	False
92	93	101.99502	11564.65	0.0047680205	122.25556	13109.163	0.01114631537348032	0.00012946355855092406	488.68832	483.28354	5.404785	0.020081620200129158	0.4467980387174686	False
37	38	99.53361	11517.478	0.0040227645	119.272415	13076.887	0.0017219289438799024	0.13788685202598572	490.63693	485.37888	5.2580566	0.021845398414607864	0.4467980387174686	False
86	87	102.87011	11456.286	0.0041408045	123.46208	13027.548	0.0018124565249308944	0.13135060667991638	486.90155	481.68243	5.219116	0.02233990193587343	0.4467980387174686	False
67	68	108.59729	11431.98	0.0003770693	129.55783	13003.304	0.0008081884006969631	1.5109061678231228e-05	481.46002	476.85028	4.609741	0.03179083049827369	0.5298471749712282	False
83	84	101.80008	11548.682	0.006884962	120.3	13106.735	0.003337257308885455	0.14036613702774048	488.71976	484.80725	3.912506	0.04792807634470364	0.6846868049243376	False
0	1	107.99843	11724.612	0.00087280356	125.212166	13133.289	0.00044996649376116693	0.01454173307865858	484.52997	481.12164	3.4083252	0.06486825169637989	0.779632922147818	False
66	67	109.02671	11588.664	0.00036535464	126.896324	13056.239	0.0006887135677970946	2.482676791260019e-05	482.42804	479.26236	3.16568	0.0752011159800311	0.779632922147818	False
71	72	102.36123	11543.742	0.0022374934	119.806755	13104.462	0.0011813242454081774	0.03303377330303192	488.20584	485.17975	3.0260925	0.0819351193267146	0.779632922147818	False
93	94	105.451935	11531.008	0.014075165	122.98645	13085.72	0.02520040050148964	0.0011504708090797067	485.18033	482.505	2.6753235	0.10191461582398331	0.779632922147818	False
91	92	100.94317	11314.858	0.0032521626	119.7165	13060.011	0.00582391582429409	0.000273141689831391	487.4101	484.8885	2.5216064	0.11229613325773613	0.779632922147818	False
87	88	105.94831	11556.284	0.0005463007	122.97074	13099.558	0.000315557379508391	0.005561853758990765	484.93744	482.6417	2.2957458	0.12972888031542995	0.779632922147818	False
77	78	103.18686	11422.5625	0.002450792	120.77728	13075.454	0.0014411782613024116	0.02349250018596649	486.30032	484.14816	2.1521606	0.1423694128497499	0.779632922147818	False
72	73	101.966896	11314.159	0.0037028454	120.16548	13029.495	0.0021697357296943665	0.03543868660926819	486.43756	484.2925	2.14505	0.14303037196027235	0.779632922147818	False
17	18	101.68509	11499.039	0.0043597897	118.56664	13104.404	0.0025454419665038586	0.04259412735700607	488.36096	486.21667	2.144287	0.14310149514368986	0.779632922147818	False
57	58	101.82142	11548.11	0.0026775193	118.278404	13119.572	0.0015666757244616747	0.026184722781181335	488.69232	486.55548	2.1368408	0.1437977511305798	0.779632922147818	False
69	70	108.29957	11380.353	0.0004577982	126.30119	12982.85	0.0002735780435614288	0.0041040051728487015	481.27853	479.1576	2.1209412	0.14529723332153377	0.779632922147818	False
36	37	100.035095	11437.569	0.0049584536	117.16495	13103.692	0.00843866728246212	0.0005060757976025343	489.37134	487.27994	2.0914001	0.14813025520808543	0.779632922147818	False
64	65	101.77893	11430.917	0.004662759	119.0769	13098.184	0.007766667753458023	0.0005216283607296646	487.6607	485.69827	1.9624329	0.16125336716522887	0.7805887584054148	False
18	19	107.346565	11622.405	0.00046823686	123.35249	13092.912	0.0007713349186815321	5.557901022257283e-05	484.22348	482.28583	1.9376526	0.1639236392651371	0.7805887584054148	False
23	24	104.031456	11450.842	0.0006010958	121.16543	13083.028	0.0009822840802371502	7.394100248347968e-05	485.769	483.9335	1.8355103	0.17547808587583857	0.7976276630719935	False
50	51	102.1529	11347.885	0.0009278798	119.60728	13075.191	0.001456105848774314	0.0001369544188492	486.62598	485.1112	1.5147705	0.21841258983448986	0.8228605184188907	False
51	52	104.6605	11540.469	0.006736137	120.694855	13108.368	0.010570891201496124	0.001013756962493062	486.0141	484.50806	1.5060425	0.21974396328759094	0.8228605184188907	False
62	63	99.84002	11489.575	0.003920019	115.876755	13127.652	0.0024778873194009066	0.026617232710123062	490.03632	488.55496	1.4813538	0.2235628341012269	0.8228605184188907	False
31	32	108.203636	11446.138	0.00046509216	125.21935	13043.211	0.0007172970799729228	7.374129927484319e-05	481.91876	480.44684	1.4719238	0.22504240211522486	0.8228605184188907	False
52	53	101.26195	11630.76	0.0016339374	116.404305	13175.746	0.001041950541548431	0.010917451232671738	489.98535	488.526	1.4593506	0.227033477577675	0.8228605184188907	False
27	28	104.91481	11596.67	0.00165532	120.35727	13117.732	0.002535132458433509	0.00027276197215542197	486.2226	484.86346	1.3591309	0.2436881680362113	0.8228605184188907	False
