ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
41	42	2209.0889	2625.341	0.40994865	3266.25	1476.5327	0.33624857664108276	0.9230564832687378	256.84024	248.12909	8.711151	0.0031626943736208224	0.25293017140145535	False
37	38	1767.0009	3971.6516	0.7973008	2216.9756	4065.3943	0.6571649312973022	1.5524778366088867	286.18466	278.3263	7.858368	0.005058603428029107	0.25293017140145535	False
67	68	2354.025	2231.6265	0.48048043	3047.9636	1814.4242	0.573124885559082	0.17274069786071777	264.65173	258.7041	5.947632	0.014737071190192963	0.49123570633976543	False
92	93	1926.0035	3713.2083	0.7887359	2389.5178	3782.0881	0.9099178314208984	0.39706429839134216	286.96158	282.53796	4.4236145	0.0354448783323118	0.7168417247100889	False
86	87	2718.198	1650.5924	0.79177296	3057.0942	2066.4229	0.6764717698097229	1.2422579526901245	288.06094	283.65634	4.404602	0.035842086235504445	0.7168417247100889	False
88	89	2072.5662	3254.3203	0.7349373	2671.3594	2918.7617	0.6566526889801025	1.195054292678833	286.37222	282.3501	4.0221252	0.0449070914540417	0.7484515242340284	False
87	88	1875.5907	3555.2393	0.5023796	2188.0874	4000.3896	0.43457651138305664	0.860771656036377	271.44702	268.2989	3.1481323	0.0760139210065196	0.7997706556094268	False
83	84	1698.3345	4357.811	0.851243	2191.958	4163.789	0.7846349477767944	1.2949819564819336	288.78296	285.66858	3.11438	0.07760401340659917	0.7997706556094268	False
66	67	2018.7008	3116.1553	0.47708902	2156.2075	4012.5708	0.5230752825737	0.2195308804512024	266.7547	264.00546	2.749237	0.0973008470183514	0.7997706556094268	False
91	92	2223.6353	2674.957	0.7263275	2589.7688	3108.1604	0.7972045540809631	0.45499134063720703	285.75726	283.15112	2.6061401	0.10645057610960407	0.7997706556094268	False
23	24	1786.9058	3740.4468	0.52368224	2068.0928	4336.0454	0.5926676392555237	0.24885240197181702	273.76538	271.2225	2.5428772	0.11079272955156172	0.7997706556094268	False
0	1	2837.821	1412.2299	0.5798426	3225.1414	1660.9655	0.5107101202011108	0.843454122543335	273.5129	271.33246	2.1804504	0.13977354837034994	0.7997706556094268	False
17	18	1940.2039	3624.768	0.78231287	2360.2405	3748.372	0.7115567326545715	1.11688232421875	288.06076	285.94464	2.1161194	0.14575544605272306	0.7997706556094268	False
31	32	2309.8262	2455.5725	0.48234046	2853.4236	2272.4805	0.5431694388389587	0.2895455062389374	265.54407	263.4859	2.0581665	0.15139223643079414	0.7997706556094268	False
18	19	1801.2878	3796.7346	0.48829097	2112.464	4102.3745	0.5449424982070923	0.28994593024253845	269.6773	267.79517	1.8821411	0.1700909956809028	0.7997706556094268	False
72	73	2149.0562	2993.9395	0.7242632	2841.717	2467.5503	0.6860964894294739	1.0019956827163696	286.41367	284.61703	1.7966309	0.180120341802962	0.7997706556094268	False
57	58	2068.9065	3226.2922	0.7217464	2285.5178	3928.9375	0.6474488973617554	1.0061798095703125	285.8431	284.25	1.5931091	0.20688248761660066	0.7997706556094268	False
93	94	1987.6279	3657.6348	0.97396433	2456.6667	3647.6995	1.0498675107955933	0.7221691012382507	289.46973	287.88156	1.5881653	0.2075884596169456	0.7997706556094268	False
7	8	2465.3738	2270.485	0.827636	3018.9485	1997.5168	0.7798218727111816	1.1102638244628906	289.15204	287.61484	1.5372009	0.2150349227729237	0.7997706556094268	False
40	41	1873.694	3604.0198	0.56209683	1877.3588	4915.607	0.4770524799823761	0.8171986937522888	276.326	274.82895	1.4970398	0.22112740019294042	0.7997706556094268	False
10	11	2309.8916	2602.6885	0.7488758	2948.0417	2205.5715	0.8287932872772217	0.5555439591407776	287.1767	285.6845	1.4921875	0.22187736683316728	0.7997706556094268	False
84	85	1825.9285	3900.6125	0.8565221	2079.2139	4466.2847	0.7701086401939392	1.2290891408920288	286.19308	284.7766	1.4164734	0.23398473923692942	0.7997706556094268	False
82	83	1698.1738	3970.893	0.5919729	1808.8871	5004.4097	0.6361584663391113	0.35357052087783813	278.801	277.4019	1.3991089	0.236872829013828	0.7997706556094268	False
15	16	2869.9346	1377.2156	0.8564707	3182.1013	1732.3733	0.7921782732009888	1.1168044805526733	289.83536	288.4571	1.3782654	0.2403968371516707	0.7997706556094268	False
96	97	2140.6365	2628.677	0.5322745	2683.0632	2542.5298	0.5019247531890869	0.7373889684677124	272.51584	271.14453	1.3713074	0.2415873859047688	0.7997706556094268	False
53	54	2276.2412	2628.503	0.72032136	2717.2412	2719.662	0.7743431329727173	0.5192594528198242	284.97366	283.60638	1.367279	0.24227993073103282	0.7997706556094268	False
51	52	2099.8828	3365.3596	0.820734	2819.2468	2640.6626	0.8874161839485168	0.6659274101257324	289.99176	288.66083	1.3309326	0.2486393719874812	0.7997706556094268	False
98	99	1891.6599	2925.769	0.46372348	2222.273	3688.464	0.5015199780464172	0.28962916135787964	265.25507	264.01398	1.2410889	0.2652613057224368	0.7997706556094268	False
42	43	2880.297	1445.9124	0.97416914	3406.3916	1377.29	0.9265963435173035	1.1985228061676025	291.88052	290.63977	1.2407532	0.2653259482265651	0.7997706556094268	False
65	66	2209.1394	3027.5237	0.89122516	2785.6353	2694.7769	0.8431326150894165	1.1673047542572021	289.22464	288.00082	1.2238159	0.26861307453146677	0.7997706556094268	False
69	70	2893.5293	1110.2959	0.5007168	3306.5566	1357.3374	0.4540581703186035	0.6874134540557861	264.479	263.26526	1.2137451	0.27059167738344303	0.7997706556094268	False
