gene	log2FC	p_value	q_value	signif
24	0.9668624	0.007284023897369597	0.30258912499368307	False
48	0.8922256	0.009484839439502065	0.30258912499368307	False
83	0.87908363	0.01869367266877561	0.30258912499368307	False
100	0.9140921	0.019023286316067263	0.30258912499368307	False
65	0.7440769	0.02241662503919074	0.30258912499368307	False
31	0.7802834	0.02837233518777002	0.30258912499368307	False
99	0.8177836	0.0303065236225282	0.30258912499368307	False
96	0.6883345	0.031187723869051037	0.30258912499368307	False
4	0.7978117	0.03328480374930514	0.30258912499368307	False
21	0.7579788	0.05461180119646827	0.36407867464312177	False
14	0.67142683	0.0744848631433372	0.44407157116234686	False
33	0.6113102	0.07799036146659308	0.44407157116234686	False
91	0.58832234	0.10965893341387475	0.5050508869158946	False
94	0.5482323	0.11111119512149682	0.5050508869158946	False
53	0.5754168	0.1281060481413198	0.5569828180057382	False
81	0.46994913	0.1425715496116629	0.5814776201514099	False
2	0.51535064	0.14615086153910395	0.5814776201514099	False
30	0.5493567	0.15118418123936658	0.5814776201514099	False
47	0.5676493	0.16360496863941087	0.6059443282941143	False
89	0.4771004	0.17782504905877916	0.6104018714082964	False
90	0.40912437	0.2272295867993449	0.652046373272083	False
58	0.49509197	0.22848471777189894	0.652046373272083	False
51	0.45920008	0.2367634834247484	0.652046373272083	False
10	0.40813512	0.26775165310358795	0.652046373272083	False
95	0.46546003	0.27843387866808744	0.652046373272083	False
44	0.3561085	0.28278689503286625	0.652046373272083	False
73	0.4833372	0.2938703470145664	0.652046373272083	False
8	0.34809536	0.296121534230929	0.652046373272083	False
13	0.34858057	0.302180994706317	0.652046373272083	False
32	0.3164068	0.31298225917059985	0.652046373272083	False
79	0.4460524	0.35784589679482215	0.6864772638425443	False
60	0.34449688	0.36383294983654846	0.6864772638425443	False
98	0.2561772	0.442410055365269	0.7812556416390558	False
36	0.27157962	0.44531571573426176	0.7812556416390558	False
26	0.24184024	0.47295423130681946	0.7823906488560927	False
97	0.33103248	0.48304924839547025	0.7823906488560927	False
74	0.26716825	0.4850822022907775	0.7823906488560927	False
80	0.24325211	0.5004759929088722	0.7920444737023287	False
68	0.19510148	0.5363053644432292	0.7920444737023287	False
