ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
62	63	635.3561	943.36786	10.430638	737.19775	959.20184	10.75048542022705	9.04588794708252	-2616.2156	-2619.967	3.7514648	0.05276125391723829	1.0	False
41	42	440.9582	1545.6703	9.530725	497.10242	1601.5974	9.84148120880127	8.229616165161133	-2225.2727	-2228.61	3.3374023	0.06772144399045066	1.0	False
37	38	256.1815	2099.2437	10.569235	444.005	1688.6683	10.773125648498535	9.504902839660645	-2664.751	-2667.6587	2.9077148	0.08815670341290238	1.0	False
90	91	348.06415	1797.2639	9.825756	421.14682	1839.6083	9.601645469665527	10.73153305053711	-2339.2908	-2341.767	2.4763184	0.11557250024988641	1.0	False
23	24	329.3691	1835.9152	10.403211	491.59457	1554.6404	10.48310661315918	9.888581275939941	-2590.8792	-2592.44	1.560791	0.21154943795842318	1.0	False
26	27	462.81445	1343.5355	10.223697	469.25705	1637.218	10.481794357299805	9.116968154907227	-2524.6204	-2526.0854	1.4650879	0.22612231595026988	1.0	False
61	62	408.5931	1521.3771	9.591285	478.5677	1496.1348	9.338950157165527	10.638253211975098	-2243.3308	-2244.7793	1.4484863	0.22877098932166084	1.0	False
67	68	294.8078	1936.4656	10.529049	493.244	1525.3702	10.347970008850098	11.076155662536621	-2647.6604	-2648.9927	1.3322754	0.24840082652505158	1.0	False
64	65	486.66898	1332.7668	9.670033	493.11716	1610.3947	9.50627326965332	10.436450004577637	-2285.1228	-2286.3945	1.2717285	0.25944266186322273	1.0	False
22	23	312.78613	1900.8221	9.391224	352.22592	2045.7964	9.247260093688965	9.971176147460938	-2145.101	-2146.3535	1.2524414	0.26308669372370497	1.0	False
99	100	452.10287	1437.8412	10.005785	607.15436	1213.2747	9.872864723205566	10.521200180053711	-2426.5483	-2427.789	1.2407227	0.265331825789512	1.0	False
19	20	378.66403	1610.8289	9.906416	411.78214	1831.1804	9.651174545288086	11.031709671020508	-2387.3442	-2388.4993	1.1550293	0.2824988110660075	1.0	False
42	43	378.3881	1684.6411	9.5534935	390.18005	1938.5201	9.473052978515625	9.938593864440918	-2226.8562	-2228.0085	1.1523438	0.2830590576413651	1.0	False
54	55	458.54263	1357.7936	10.457428	501.92398	1515.8684	10.494098663330078	10.239310264587402	-2628.3484	-2629.407	1.0585938	0.30353613719366557	1.0	False
7	8	244.64246	2109.4226	10.08824	281.43158	2250.3196	10.249861717224121	9.35946273803711	-2470.7385	-2471.7932	1.0546875	0.3044299781228317	1.0	False
83	84	402.3839	1613.2687	9.92278	436.31134	1794.1997	10.062544822692871	9.350275039672852	-2385.2651	-2386.3008	1.0356445	0.30883660672860536	1.0	False
82	83	342.4407	1821.2188	10.051008	584.9499	1266.6194	9.965681076049805	10.289990425109863	-2437.913	-2438.946	1.032959	0.3094646991971589	1.0	False
49	50	641.1371	980.51575	10.585296	764.0659	909.91785	10.717421531677246	9.980745315551758	-2681.2957	-2682.302	1.0063477	0.31577942029800055	1.0	False
81	82	538.9572	1164.1074	10.309419	484.85974	1628.3597	10.283493995666504	10.451066970825195	-2562.8623	-2563.8608	0.99853516	0.3176652169631363	1.0	False
68	69	448.28076	1487.6311	10.263827	520.3898	1536.4349	10.30268669128418	10.09982681274414	-2541.25	-2542.2231	0.97314453	0.32389719204805434	1.0	False
20	21	562.7542	1101.5709	10.29081	547.7406	1443.204	10.390813827514648	10.000929832458496	-2562.4692	-2563.4355	0.9663086	0.3256025336136369	1.0	False
43	44	434.53076	1482.4507	9.505108	513.29553	1508.081	9.372832298278809	10.169851303100586	-2215.7175	-2216.6787	0.96118164	0.3268893437517584	1.0	False
18	19	577.8547	1140.7451	9.760813	731.13153	980.02106	9.624756813049316	10.37065601348877	-2317.6497	-2318.5352	0.88549805	0.34670021743371915	1.0	False
45	46	554.74426	1184.0114	9.766555	639.1767	1205.6456	9.661270141601562	10.273493766784668	-2322.809	-2323.6804	0.8713379	0.3505851900928263	1.0	False
88	89	486.99808	1358.5548	10.292845	573.17474	1361.7134	10.197471618652344	10.684556007385254	-2552.9783	-2553.76	0.7817383	0.37661003829935746	1.0	False
