gene	log2FC	p_value	q_value	signif
62	0.21820731	0.0124306676066489	0.4143555868882967	False
20	0.21077266	0.026656577718862488	0.6664144429715622	False
91	0.1848402	0.062182358319515296	0.875748536272977	False
65	0.1620555	0.09465585428735365	0.875748536272977	False
85	0.1414934	0.10125794684498088	0.875748536272977	False
19	0.117986284	0.10750871975900635	0.875748536272977	False
96	0.07542713	0.1260786002035269	0.875748536272977	False
26	0.142997	0.13434064935622494	0.875748536272977	False
44	0.13617869	0.14346000570458065	0.875748536272977	False
14	0.10693975	0.1549269616879051	0.875748536272977	False
46	0.09906264	0.15873969445546654	0.875748536272977	False
64	0.10000353	0.20373060935847098	0.875748536272977	False
68	0.12069414	0.21255022444531424	0.875748536272977	False
23	0.10073517	0.2316441239919662	0.875748536272977	False
11	0.098812595	0.28205820703018436	0.875748536272977	False
12	0.046571497	0.3060097652706846	0.875748536272977	False
90	0.07316293	0.3090958383093536	0.875748536272977	False
53	0.062484447	0.3494012077048795	0.875748536272977	False
74	0.096139915	0.35445272491037094	0.875748536272977	False
43	0.068498924	0.37075151848620447	0.875748536272977	False
10	0.05965471	0.3716220462166141	0.875748536272977	False
100	0.0591537	0.37511681888770687	0.875748536272977	False
86	0.10526983	0.3857224173114192	0.875748536272977	False
60	0.04402452	0.40747605132290077	0.875748536272977	False
93	0.044580717	0.45803187984242655	0.875748536272977	False
31	0.009171925	0.4699485249553491	0.875748536272977	False
49	-0.04783486	0.48304924839547025	0.875748536272977	False
30	0.021292923	0.538452479674129	0.875748536272977	False
54	0.016665228	0.5536019731457813	0.875748536272977	False
32	0.04415247	0.5678537809083282	0.875748536272977	False
81	0.10450955	0.5700618538971225	0.875748536272977	False
87	0.07730353	0.574490240738303	0.875748536272977	False
83	0.0576846	0.5811631826500764	0.875748536272977	False
47	0.078144826	0.5867515193028946	0.875748536272977	False
82	0.032457903	0.6416202601195553	0.8885303095631125	False
2	0.004381209	0.6439523777370435	0.8885303095631125	False
34	0.051952086	0.6486271259810721	0.8885303095631125	False
57	0.054490246	0.6961117842886935	0.9001754654485284	False
51	0.035686746	0.7571657389059314	0.9195409187802586	False
89	0.08374156	0.7646040079557194	0.9195409187802586	False
80	0.032290317	0.7646040079557194	0.9195409187802586	False
52	-0.01766507	0.7908051901510224	0.9195409187802586	False
3	0.034057483	0.8021089754671689	0.9219643396174355	False
71	0.028908512	0.8235721342341115	0.9358774252660358	False
5	0.013927174	0.8362605578206306	0.9396186042928434	False
79	0.016853286	0.8566496058550103	0.9427772000196103	False
56	0.014050323	0.8681615471954605	0.9436538556472396	False
58	-0.039849017	0.9338538620007433	0.9876018390596599	False
92	0.01751074	0.9480977654972735	0.9876018390596599	False
36	-0.0021354088	0.984419322543381	1.0	False
40	-0.0068706023	0.9935077100596312	1.0	False
66	0.02023847	1.0	1.0	False
45	-0.045555096	0.9701421087428798	1.0	False
29	-0.011094583	0.9429160035728925	0.9876018390596599	False
88	-0.0067162593	0.8977025720201964	0.9652715828174154	False
13	-0.062007822	0.8579272520178454	0.9427772000196103	False
55	-0.026597688	0.7857952214382741	0.9195409187802586	False
70	-0.014771913	0.7745554679246511	0.9195409187802586	False
21	-0.053149436	0.7509842832925695	0.9195409187802586	False
25	-0.03757719	0.7313125485966636	0.9195409187802586	False
1	-0.046672277	0.7021368630498522	0.9001754654485284	False
99	-0.06356953	0.6793443394971378	0.8938741309172865	False
28	-0.038848724	0.6757715185799895	0.8938741309172865	False
72	-0.04305659	0.6650970629516763	0.8938741309172865	False
7	-0.04578814	0.6311696948912593	0.8885303095631125	False
9	-0.037536357	0.6047993524478412	0.8765208006490454	False
67	-0.046849206	0.6013964633547461	0.8765208006490454	False
97	-0.054659657	0.5755998759896866	0.875748536272977	False
69	-0.024384536	0.5634499548069474	0.875748536272977	False
76	-0.022972908	0.555783109790817	0.875748536272977	False
59	-0.054889508	0.5427596056824893	0.875748536272977	False
41	-0.047725637	0.5235138221749468	0.875748536272977	False
18	-0.088694386	0.5098351174017939	0.875748536272977	False
35	-0.054506905	0.4973766532529962	0.875748536272977	False
78	-0.048848517	0.48711978098894926	0.875748536272977	False
75	-0.015380968	0.4820345091881397	0.875748536272977	False
37	-0.111506626	0.44823222368071325	0.875748536272977	False
95	-0.09963345	0.44337740175361073	0.875748536272977	False
15	-0.057803195	0.44337740175361073	0.875748536272977	False
6	-0.06389994	0.4337584431365451	0.875748536272977	False
33	-0.035999756	0.41488673177770974	0.875748536272977	False
24	-0.10082019	0.4111714802151385	0.875748536272977	False
4	-0.04112467	0.40380049509027427	0.875748536272977	False
17	-0.07394273	0.37951373708428326	0.875748536272977	False
77	-0.06922785	0.37075151848620447	0.875748536272977	False
16	-0.0744616	0.32323690052319387	0.875748536272977	False
61	-0.06681726	0.3216451654971315	0.875748536272977	False
84	-0.11039464	0.3216451654971315	0.875748536272977	False
48	-0.08316118	0.3106465623174369	0.875748536272977	False
22	-0.07473393	0.29163066686558436	0.875748536272977	False
94	-0.09633282	0.28424809580488075	0.875748536272977	False
98	-0.10505459	0.2387037112517505	0.875748536272977	False
39	-0.09164093	0.17992940789140766	0.875748536272977	False
8	-0.16574472	0.14480064465010767	0.875748536272977	False
50	-0.10167494	0.13949519341054262	0.875748536272977	False
73	-0.15324654	0.0936959847617241	0.875748536272977	False
38	-0.21275969	0.06497000254611864	0.875748536272977	False
27	-0.23536587	0.040473001254934214	0.8094600250986842	False
42	-0.2811346	0.006637736113248574	0.3318868056624287	False
63	-0.2772166	0.002779292616727188	0.2779292616727188	False
