ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
24	25	50.85646	5873.6953	0.0039931396	62.847572	6566.2734	0.001287673250772059	0.41268545389175415	490.68408	480.98505	9.699036	0.0018436473895231398	0.12704111274920993	False
78	79	37.323788	4396.9795	0.0035249607	47.37933	5076.004	0.0011289508547633886	0.34625643491744995	492.4754	483.36444	9.110962	0.0025408222549841986	0.12704111274920993	False
6	7	11.738415	1317.2112	0.0005024785	16.497139	1662.1108	0.00017254053091164678	0.05901613086462021	482.49423	474.83145	7.662781	0.005637155462267618	0.18790518207558726	False
97	98	47.402092	5414.915	0.00083495944	54.078815	5774.809	0.00032602588180452585	0.044411949813365936	489.6264	483.08905	6.5373535	0.01056323777368251	0.26408094434206275	False
42	43	19.068628	2119.6904	0.0025984284	26.802662	2778.6814	0.0009953586850315332	0.11584947258234024	485.11823	479.45724	5.66098	0.01734642576375478	0.29465349322087775	False
51	52	51.05807	5717.98	0.002411662	62.008717	6562.2373	0.0010249685728922486	0.08591807633638382	487.74988	482.26996	5.4799194	0.019236145574355268	0.29465349322087775	False
14	15	41.81639	4720.832	0.002513192	56.34288	6032.5537	0.001087438315153122	0.07874564081430435	488.39606	483.33685	5.059204	0.024495484849440863	0.29465349322087775	False
65	66	72.875694	8018.8394	0.0009121557	79.88342	8359.222	0.00041097158100456	0.026516804471611977	485.98138	481.1115	4.869873	0.02732951092582392	0.29465349322087775	False
94	95	20.698727	2391.4292	0.005165037	29.160244	3174.3215	0.002216912107542157	0.1676798164844513	489.20187	484.49637	4.7055054	0.030066161001042535	0.29465349322087775	False
17	18	60.950325	6785.168	0.004145974	71.75594	7606.4717	0.0019294965313747525	0.10283768177032471	487.125	482.65927	4.4657288	0.03458133517407069	0.29465349322087775	False
85	86	32.24001	3581.8416	0.0020164112	38.609383	4093.1558	0.0009523030603304505	0.05343177169561386	486.5633	482.2006	4.3627014	0.03673400966664497	0.29465349322087775	False
62	63	26.60372	3008.7764	0.0023478265	25.108107	2721.337	0.0010813294211402535	0.06938672065734863	487.94733	483.6125	4.334839	0.037339950093166374	0.29465349322087775	False
99	100	9.938704	1113.1368	0.0029517866	11.240682	1187.9879	0.0013306265464052558	0.12894126772880554	480.27945	476.17682	4.1026306	0.04281654565952686	0.29465349322087775	False
4	5	69.59636	7848.8105	0.0017937954	78.75806	8512.31	0.0008568092598579824	0.04011110961437225	488.3829	484.32776	4.0551453	0.044036929971530525	0.29465349322087775	False
93	94	18.780714	2132.1714	0.0015878323	28.102154	3011.2317	0.0006824954180046916	0.0429031141102314	486.9364	482.88742	4.0489807	0.04419802398313166	0.29465349322087775	False
69	70	19.2696	2164.0093	0.0043384098	23.763927	2547.8638	0.0019861767068505287	0.10160906612873077	486.16876	482.36197	3.8067932	0.05104509018409931	0.31903181365062067	False
10	11	15.369603	1658.7952	0.0098147	16.678905	1723.9241	0.004748156294226646	0.2215961515903473	481.03998	477.3802	3.65979	0.05574065693964714	0.327886217292042	False
84	85	22.245365	2282.3093	0.00024929686	87.03199	8522.928	0.00011833700409624726	0.003182915272191167	478.06445	474.55945	3.505005	0.061183665281940636	0.3324654884154758	False
53	54	20.139853	2252.789	0.0005877417	24.142397	2591.7664	0.000282324937870726	0.012427105568349361	485.87143	482.41925	3.452179	0.0631684427989404	0.3324654884154758	False
2	3	45.776493	5186.148	0.0010999079	43.560635	4783.3765	0.0005758667830377817	0.017695095390081406	488.79218	485.7292	3.0629883	0.08009424471267002	0.34777695655709406	False
0	1	21.000216	2376.5115	0.008971253	25.111671	2739.4194	0.004618150647729635	0.14943107962608337	487.2505	484.20767	3.0428162	0.08109511889767906	0.34777695655709406	False
75	76	66.82818	7630.678	0.003248888	65.17361	7204.768	0.0017136925598606467	0.04832785949110985	489.47064	486.4903	2.9803467	0.08428121807716349	0.34777695655709406	False
54	55	16.89098	1954.701	0.0030528363	23.44122	2594.7805	0.0016266459133476019	0.06382974237203598	488.4099	485.43005	2.9798584	0.08430664790780318	0.34777695655709406	False
59	60	20.23599	2335.1423	0.00556741	24.484322	2724.0217	0.0029436631593853235	0.09625190496444702	489.00885	486.0586	2.9502563	0.08586393712882834	0.34777695655709406	False
22	23	15.321177	1679.6715	0.01022261	17.194202	1815.8186	0.005327874794602394	0.17174817621707916	482.52536	479.63467	2.890686	0.08909298076347527	0.34777695655709406	False
23	24	22.7746	2547.9006	0.008582615	26.042217	2820.3184	0.004574696533381939	0.1252223551273346	486.43848	483.6229	2.8155823	0.0933530165528873	0.34777695655709406	False
88	89	77.32626	8466.829	0.011356268	79.34507	8368.781	0.006315897684544325	0.1411774456501007	485.06384	482.25763	2.8062134	0.0938997782704154	0.34777695655709406	False
50	51	29.182335	3194.347	0.008578635	31.563189	3359.813	0.0047506601549685	0.10605967044830322	484.97208	482.36154	2.6105347	0.10615596598963306	0.3622736311794027	False
73	74	20.968224	2343.984	0.004402411	23.06297	2503.5288	0.0024123911280184984	0.05998121574521065	486.0139	483.4709	2.5429993	0.11078416587619444	0.3622736311794027	False
49	50	17.026493	1971.1078	0.004619317	22.323938	2490.8027	0.0024781967513263226	0.06918805092573166	488.48126	485.95078	2.530487	0.1116657434950401	0.3622736311794027	False
33	34	31.864555	3694.4048	0.0038481117	33.635925	3797.2075	0.0021228764671832323	0.04981999471783638	490.7099	488.18842	2.5214844	0.11230482566561484	0.3622736311794027	False
37	38	15.346425	1804.3176	0.0028904644	15.87327	1816.9733	0.0015602030325680971	0.0437501035630703	489.34637	486.97537	2.3710022	0.12360767433764208	0.3844319332618128	False
76	77	57.614662	6393.188	0.008457244	54.99712	5962.863	0.004784550052136183	0.08600800484418869	486.84314	484.5482	2.2949524	0.12979519052213528	0.3844319332618128	False
92	93	59.199936	6661.096	0.007991674	70.44886	7744.2026	0.004645398817956448	0.07893335074186325	488.12305	485.88977	2.2332764	0.13506716809275243	0.3844319332618128	False
35	36	14.649202	1670.3165	0.0017102325	15.194248	1688.6407	0.0009395826491527259	0.02328530326485634	486.03	483.8103	2.219696	0.1362598836648452	0.3844319332618128	False
13	14	20.132616	2265.565	0.0016024106	25.180058	2747.0415	0.000863287306856364	0.017836526036262512	486.49094	484.29523	2.1957092	0.1383954959742526	0.3844319332618128	False
20	21	12.752132	1422.6589	0.0007116211	13.754418	1490.2523	0.0003981775662396103	0.00978830549865961	482.73773	480.58734	2.1503906	0.14253362170107264	0.3852260045974936	False
95	96	72.86594	7877.275	0.00075164676	72.85281	7712.2197	0.0004481060605030507	0.006747694220393896	484.30243	482.25278	2.049652	0.15224097481923382	0.40063414426114163	False
68	69	35.645344	4048.6577	0.0053261598	36.90642	4109.561	0.0031715917866677046	0.048150695860385895	488.8723	486.94385	1.9284668	0.16492628266246634	0.4188219622346677	False
90	91	36.69736	3771.5413	0.031988878	40.823853	4112.719	0.01976434327661991	0.22857941687107086	479.1725	477.2984	1.8740845	0.17100801200586968	0.4188219622346677	False
12	13	10.35522	1200.0952	0.001196046	11.721028	1312.2566	0.0006793110514990985	0.016763612627983093	484.13712	482.26923	1.8678894	0.17171700451621374	0.4188219622346677	False
15	16	39.478317	4529.6436	0.005757377	40.357838	4544.8315	0.0034665160346776247	0.04907248169183731	489.94662	488.12146	1.8251648	0.1766997250218928	0.42071363100450665	False
19	20	83.58159	9350.881	0.005935687	80.61143	8860.917	0.0036234655417501926	0.04609733074903488	487.57153	485.81952	1.7520142	0.18562372462063692	0.4273175501498235	False
98	99	52.145008	5796.722	0.001000844	58.198044	6357.512	0.0006244968390092254	0.007537791971117258	487.01712	485.32056	1.6965637	0.19273798133259112	0.4273175501498235	False
74	75	29.660215	3306.5312	0.003951527	32.130306	3515.8118	0.002449839608743787	0.03165222704410553	486.7455	485.04956	1.6959534	0.1928180396106428	0.4273175501498235	False
18	19	91.93077	10449.718	0.001699113	94.71587	10566.364	0.001055280677974224	0.012563337571918964	488.9842	487.34454	1.6396484	0.2003737107256781	0.4273175501498235	False
82	83	20.445072	2289.7188	0.0073427944	20.401646	2246.2305	0.004501045681536198	0.060847945511341095	486.10468	484.4684	1.636261	0.20083924857041702	0.4273175501498235	False
67	68	45.07381	5083.9307	0.0025980459	48.266647	5357.491	0.0016450585098937154	0.018491489812731743	488.38596	486.82468	1.5612793	0.21147800489125435	0.4405791768567799	False
57	58	11.445201	1334.1006	0.0025637913	11.696164	1338.6031	0.001541350269690156	0.026075230911374092	485.8728	484.36914	1.5036621	0.2201087452588203	0.44920152093636795	False
91	92	20.924528	2323.271	0.0012480193	22.156054	2421.6555	0.0007891083951108158	0.008919027633965015	485.38568	483.96826	1.4174194	0.23382861902793894	0.4676572380558779	False
8	9	86.07014	9491.627	0.0006467028	88.91894	9673.144	0.00042445468716323376	0.0038625590968877077	486.15366	484.81732	1.3363342	0.2476814703931831	0.48564994194741784	False
81	82	72.9087	8173.3535	0.005555969	83.94975	9293.062	0.008327034302055836	0.0009661460644565523	487.8071	486.52686	1.2802429	0.25785387333381427	0.4958728333342582	False
45	46	36.360012	4012.1829	0.00048688333	43.470623	4733.489	0.00033069972414523363	0.0026407293044030666	486.11276	484.9392	1.1735535	0.2786722999976978	0.5167664338871327	False
3	4	55.268654	6219.452	0.001318413	51.192738	5693.066	0.0008811469888314605	0.0074074240401387215	488.17575	487.00406	1.1716919	0.2790538742990517	0.5167664338871327	False
31	32	40.112144	4654.277	0.0025011168	41.115696	4714.574	0.0016733757220208645	0.013876321725547314	491.03964	489.9026	1.1370544	0.28627559990786167	0.5198075047602363	False
63	64	31.36526	3582.7446	0.002671892	29.031115	3279.4358	0.0017603763844817877	0.015010187402367592	489.26624	488.15167	1.114563	0.2910922026657323	0.5198075047602363	False
7	8	75.167366	8499.403	0.005634307	75.43838	8408.929	0.0038264745380729437	0.028561949729919434	488.3594	487.27567	1.0837402	0.29786234432846126	0.5225655163657216	False
9	10	35.091507	3969.0847	0.0021982903	34.33455	3845.203	0.0015138539019972086	0.01081259734928608	488.435	487.45654	0.9784546	0.32258064107421947	0.544218327757823	False
