ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
84	85	3611.2607	12357.31	0.6719956	2125.7834	4285.202	0.5870339274406433	1.360148549079895	284.6545	277.09067	7.563843	0.005955087941253323	0.294065214923119	False
29	30	4347.8467	10052.155	0.725224	2736.5186	2655.9883	0.6515429019927979	1.367534875869751	287.3299	280.27475	7.0551453	0.007903790008715994	0.294065214923119	False
48	49	4255.92	10117.3955	0.5992866	2103.1082	4326.4883	0.48922544717788696	1.2021719217300415	280.59326	273.73474	6.8585205	0.008821956447693569	0.294065214923119	False
47	48	5401.5884	7055.144	0.8156675	3031.8916	2036.1296	0.7255379557609558	1.3456907272338867	290.49377	284.61838	5.8753967	0.015353912738532705	0.34685476150493333	False
42	43	5034.5215	8008.8037	0.8017629	2789.2456	2593.1292	0.7161173820495605	1.3733887672424316	288.50653	282.87375	5.632782	0.01762763419537683	0.34685476150493333	False
98	99	4844.7207	8487.549	0.78348374	2525.7227	3303.6824	0.6718147397041321	1.3713785409927368	287.3167	282.04675	5.2699585	0.021696529946552023	0.34685476150493333	False
35	36	5387.5503	7180.3696	0.77902764	2920.3127	2396.025	0.6926381587982178	1.270087480545044	289.07117	284.22107	4.8500977	0.027644567080707838	0.34685476150493333	False
77	78	5678.756	6394.8643	0.6266027	3289.4026	1471.6041	0.5708078145980835	1.0393866300582886	281.42392	276.6924	4.7315063	0.029614937496430627	0.34685476150493333	False
85	86	4829.8735	8403.36	0.48957402	2537.7551	3082.3772	0.42586490511894226	0.8963757753372192	269.51935	265.11972	4.3996277	0.03594677742446106	0.34685476150493333	False
82	83	3569.9753	12503.301	0.5406848	1931.3213	4806.649	0.4865136742591858	1.0115010738372803	278.60785	274.27686	4.3309937	0.0374243923487545	0.34685476150493333	False
64	65	3760.1765	11676.193	0.64084834	1874.8628	4892.9414	0.5535739660263062	1.1542387008666992	281.16132	276.9639	4.197418	0.04048557278993514	0.34685476150493333	False
97	98	3696.6465	11713.532	0.51845163	1883.7356	4737.567	0.45261865854263306	0.9715312719345093	273.95062	269.8289	4.1217346	0.04233564883982943	0.34685476150493333	False
17	18	5392.5386	7189.137	0.7874631	2716.867	2749.1965	0.7075799703598022	1.2413427829742432	290.17886	286.16364	4.0152283	0.04509111899564133	0.34685476150493333	False
8	9	3585.8484	12361.353	0.7581041	1877.3053	4950.358	0.6731201410293579	1.299418330192566	284.5676	280.79807	3.7695312	0.05219425797150257	0.3728161283678754	False
75	76	5119.204	7860.5503	0.8627471	2689.164	2867.462	0.7943130731582642	1.2903661727905273	290.08176	286.672	3.4097595	0.06481189082943817	0.42469307535876794	False
38	39	4089.908	10378.429	0.44781244	1903.8097	4614.1074	0.5169153809547424	0.20470526814460754	267.33163	264.10864	3.222992	0.07261080013798515	0.42469307535876794	False
88	89	5462.7144	6916.4404	0.7442221	2689.8054	2958.2717	0.8215482831001282	0.4672369658946991	288.18964	285.06293	3.126709	0.07701907513601625	0.42469307535876794	False
36	37	4551.89	9486.841	0.7334738	2478.4136	3367.7468	0.6893494129180908	1.1177411079406738	287.82224	284.90393	2.9183044	0.08757984706981958	0.42469307535876794	False
99	100	5067.671	7941.4	0.684941	2682.3828	2829.499	0.6284265518188477	1.0444562435150146	284.67673	281.83112	2.8456116	0.09162372431857435	0.42469307535876794	False
49	50	4226.5654	10373.971	0.83305156	2127.4497	4277.115	0.7592832446098328	1.2579487562179565	286.32828	283.5212	2.8070679	0.09384976669937639	0.42469307535876794	False
14	15	5383.649	7121.645	0.60046566	2921.9414	2171.5378	0.6942737102508545	0.37189584970474243	279.22644	276.45404	2.7724	0.09590227767355719	0.42469307535876794	False
