ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
56	57	64.566864	7355.6587	0.00082026835	84.55514	8394.931	0.0002194393309764564	0.19546830654144287	489.28018	475.93384	13.346344	0.0002589269228671087	0.014229490487027707	True
3	4	23.866581	2615.3962	0.012354546	45.7074	4340.36	0.0031661060638725758	1.4018628597259521	484.52386	471.35468	13.169189	0.00028458980974055414	0.014229490487027707	True
78	79	67.17212	7608.408	0.0015378387	58.196957	5864.9	0.00045632690307684243	0.23646773397922516	488.70956	477.49573	11.213837	0.0008118968943433558	0.01944490854719298	True
52	53	19.482159	2253.1226	0.002218859	44.84413	4546.929	0.0006308145821094513	0.36992645263671875	489.0586	477.9767	11.081879	0.0008717543674087169	0.01944490854719298	True
40	41	35.991962	4248.5327	0.0025970489	75.73288	8021.4604	0.000799463945440948	0.3494178056716919	492.9079	482.27045	10.637451	0.0011082030243566576	0.01944490854719298	True
33	34	48.352047	5542.2593	0.008673083	70.12994	7209.3315	0.0026561347767710686	0.8318414688110352	489.89856	479.3562	10.542358	0.0011666945128315787	0.01944490854719298	True
18	19	31.760612	3612.4358	0.0073081967	44.88449	4596.0312	0.00237824278883636	0.6687924861907959	488.4261	478.79016	9.635925	0.0019080805785991473	0.02535486878189719	True
43	44	9.590198	1104.3309	0.001278667	14.953162	1492.4812	0.0003171491844113916	0.19414286315441132	482.48938	473.27155	9.217834	0.002396688631190913	0.02535486878189719	True
68	69	18.507864	2134.4724	0.0018619255	25.219715	2616.506	0.0005970907513983548	0.23097029328346252	488.55548	479.349	9.206482	0.0024115969396582004	0.02535486878189719	True
94	95	48.953568	5512.043	0.0026253678	56.503147	5791.688	0.0008799429633654654	0.24304495751857758	488.22205	479.10724	9.114807	0.002535486878189719	0.02535486878189719	True
14	15	14.379769	1613.5858	0.007246903	18.017057	1827.4144	0.0023134821094572544	0.6023612022399902	484.3416	476.00568	8.3359375	0.0038868415114455823	0.03342930298804426	True
98	99	22.885647	2579.685	0.008284785	36.222057	3729.705	0.0029453341849148273	0.5902482271194458	487.14285	478.9714	8.171448	0.004255492678133299	0.03342930298804426	True
57	58	30.184978	3370.869	0.008186186	35.15831	3603.9182	0.00282629975117743	0.5298792123794556	486.75125	478.6179	8.133362	0.004345809388445754	0.03342930298804426	True
28	29	37.435204	4275.5986	0.0070462963	58.61249	6180.9	0.0025793921668082476	0.42017433047294617	489.41443	481.83142	7.583008	0.005892104355488148	0.040208734837450244	True
90	91	38.833317	4379.556	0.003865774	48.073864	5009.856	0.0014445085544139147	0.24566835165023804	488.33182	480.7909	7.540924	0.006031310225617537	0.040208734837450244	True
0	1	35.680126	3979.4802	0.0204675	42.85523	4428.0864	0.007667338941246271	0.8576449155807495	486.8708	479.59607	7.274719	0.006993182295530809	0.043707389347067555	True
35	36	36.146008	3841.8887	0.016329773	46.654285	4594.949	0.006440076045691967	0.647651195526123	482.10007	475.1124	6.987671	0.00820730845461315	0.04769254744922032	True
11	12	32.421688	3736.9507	0.003602684	42.20895	4499.2812	0.0013377483701333404	0.20881861448287964	489.62402	482.71677	6.907257	0.008584658540859658	0.04769254744922032	True
32	33	18.932793	2181.962	0.0035666148	24.494926	2608.6616	0.0012593024875968695	0.21417661011219025	488.5846	481.80658	6.778015	0.009228745878054556	0.048572346726602926	True
73	74	12.272083	1422.113	0.0020543155	18.101053	1903.6469	0.0006462433375418186	0.14276279509067535	486.06097	479.5025	6.5584717	0.010438598069716365	0.0510610209217468	False
95	96	92.41831	10576.314	0.0038420728	95.701675	10239.611	0.0015215850435197353	0.1798781454563141	489.59952	483.20828	6.3912354	0.01146851877644095	0.0510610209217468	False
17	18	15.232954	1726.5704	0.00994863	19.412384	2033.7246	0.003569563152268529	0.46821555495262146	485.74228	479.45398	6.2882996	0.012153759916752938	0.0510610209217468	False
60	61	54.71691	6367.6167	0.0037675435	68.89125	7518.8726	0.001496982527896762	0.1726912409067154	491.41672	485.2078	6.2089233	0.01271079147758214	0.0510610209217468	False
21	22	21.729528	2470.297	0.00221659	39.24698	4162.149	0.0009130269172601402	0.12832167744636536	487.7914	481.58936	6.202057	0.012760194082255483	0.0510610209217468	False
51	52	34.373592	3974.6243	0.0040657045	42.89738	4633.184	0.0015886706532910466	0.1915637105703354	490.35913	484.15778	6.201355	0.0127652552304367	0.0510610209217468	False
20	21	16.161592	1727.5835	0.013551699	19.089376	1900.7151	0.005360322073101997	0.5322304964065552	480.4417	474.3957	6.0460205	0.013937674719453508	0.05360644122866733	False
10	11	25.603628	2903.5586	0.0101251835	39.41745	4189.7056	0.004053838551044464	0.3949059844017029	488.00458	482.14056	5.8640137	0.015453515496783088	0.0572352425806781	False
45	46	82.91911	9456.755	0.0025278544	71.089554	7631.009	0.0010409046662971377	0.10389777272939682	489.38806	483.59546	5.7926025	0.016093746551792965	0.05747766625640344	False
23	24	41.899895	4533.7524	0.023449937	66.3621	6776.39	0.010002278722822666	0.616588830947876	484.3153	478.68744	5.6278687	0.017677111930632927	0.06095555838149286	False
50	51	34.31675	3970.8252	0.003170067	39.94341	4367.7583	0.0013068446423858404	0.12273338437080383	490.43048	484.96246	5.4680176	0.01936758249378523	0.06123315527915758	False
1	2	36.40266	4096.4834	0.002349441	43.00105	4571.3813	0.00100228120572865	0.08647558093070984	487.94464	482.52072	5.4239197	0.019862720503185605	0.06123315527915758	False
46	47	25.636114	2925.6533	0.001794162	27.298147	2941.4092	0.000745436002034694	0.07219872623682022	488.51526	483.1396	5.3756714	0.020419480670789136	0.06123315527915758	False
6	7	11.590428	1336.5271	0.0061224685	14.34812	1533.5684	0.0022489414550364017	0.2818734347820282	484.9907	479.6153	5.3753967	0.020422695881520125	0.06123315527915758	False
75	76	60.05867	6775.84	0.004757949	45.77459	4885.029	0.0020026620477437973	0.1691705733537674	488.4123	483.07043	5.341858	0.02081927279491358	0.06123315527915758	False
37	38	22.313234	2530.8184	0.0022395253	28.229866	3019.612	0.0009202837245538831	0.08200804889202118	487.63168	482.4602	5.1714783	0.022960669092982333	0.06560191169423524	False
83	84	11.993352	1422.5688	0.0015581148	39.19825	4223.713	0.0006493587279692292	0.11390522867441177	488.10602	483.0808	5.0252075	0.024980931911218307	0.06648859859195196	False
92	93	36.152115	4103.3247	0.0009272565	80.30784	8660.047	0.00041125694406218827	0.029284238815307617	488.93597	483.92938	5.006592	0.02525097256701203	0.06648859859195196	False
9	10	20.91294	2382.605	0.001680476	38.787243	4166.3906	0.0007077902555465698	0.06356979161500931	487.86658	482.861	5.0055847	0.025265667464941743	0.06648859859195196	False
81	82	45.78643	5047.5522	0.0036577522	47.553802	4975.98	0.0016309593338519335	0.1079644113779068	486.12167	481.18307	4.9385986	0.02626332165425782	0.06734185039553287	False
38	39	21.893076	2376.1262	0.01349784	26.318653	2706.3254	0.005836109630763531	0.34447354078292847	483.3326	478.59927	4.7333374	0.029583428300184345	0.07395857075046086	False
65	66	20.59442	2178.7944	0.022610912	25.42292	2547.7898	0.010270991362631321	0.5127959251403809	480.64972	476.02963	4.6200867	0.03159964147322036	0.07707229627614723	False
85	86	90.1185	10123.019	0.0050741397	86.8665	9301.324	0.00232784915715456	0.13058066368103027	487.87384	483.3238	4.550049	0.032917807663450094	0.07837573253202404	False
77	78	34.604733	3948.5454	0.0025416543	43.18139	4682.3955	0.0011616423726081848	0.06733189523220062	489.02594	484.64322	4.382721	0.03630499777346241	0.0829181884115118	False
84	85	34.055244	3968.5347	0.0034710919	38.933353	4339.6714	0.0015709084691479802	0.09384039789438248	491.07507	486.7148	4.36026	0.036786690141382805	0.0829181884115118	False
58	59	13.02152	1516.2534	0.005928544	18.225786	1982.0189	0.0025092761497944593	0.1883322298526764	487.11688	482.78082	4.3360596	0.03731318478518031	0.0829181884115118	False
71	72	89.796745	10182.226	0.0022790232	94.34838	10266.579	0.0011029145680367947	0.048580508679151535	488.7317	484.82123	3.9104614	0.04798642035703593	0.1037761569263765	False
72	73	12.94234	1488.2152	0.0011672014	14.90873	1627.852	0.0005146818002685905	0.03321520611643791	485.84146	481.95837	3.8830872	0.04877479375539695	0.1037761569263765	False
